id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
5bc43860,Brenden Aaronson,us USA,MF,at RB Salzburg,20,2000,7.9,21,2.65,14,2,3,1,1,0,4,0.50,4,0,0,0,0,0,Matches
47aaf574,Malik Abubakari,gh GHA,FW,se Malmö,21,2000,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,29,1991,4.2,10,2.37,5,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2b09d998,Tyler Adams,us USA,MF,de RB Leipzig,22,1999,3.3,3,0.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,20,2001,2.6,5,1.91,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,34,1987,7.0,1,0.14,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
6af56975,Edmund Addo,gh GHA,MF,md Sheriff Tiraspol,21,2000,5.4,8,1.47,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
501055d8,Karim Adeyemi,de GER,FW,at RB Salzburg,19,2002,6.7,22,3.28,11,0,3,1,7,0,4,0.60,2,0,0,0,2,0,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,24,1997,5.6,17,3.04,8,6,0,1,0,2,3,0.54,2,1,0,0,0,0,Matches
4d034881,Sergio Agüero,ar ARG,FW,es Barcelona,33,1988,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,DF,se Malmö,22,1999,4.6,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,26,1995,5.0,4,0.80,3,0,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,26,1995,3.6,7,1.94,6,0,0,0,0,1,1,0.28,0,0,0,0,0,1,Matches
05439de2,David Alaba,at AUT,DF,es Real Madrid,29,1992,11.5,9,0.80,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",es Barcelona,32,1989,4.1,9,2.17,9,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
4bd414c1,Raúl Albiol,es ESP,DF,es Villarreal,35,1985,11.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,es Villarreal,27,1993,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,30,1991,6.7,18,2.70,17,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,22,1998,8.8,34,3.87,19,11,0,3,1,0,8,0.91,7,0,0,1,0,0,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,28,1992,13.0,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
67b3d74b,André Almeida,pt POR,"DF,MF",pt Benfica,30,1990,2.6,2,0.76,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
f4290206,Marcos Alonso,es ESP,"DF,MF",eng Chelsea,30,1990,6.1,16,2.79,6,8,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,28,1993,4.5,6,1.33,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,23,1997,6.2,8,1.29,7,0,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches
24fc70d3,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,23,1997,3.8,6,1.56,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
ef9c1c95,Benjamin André,fr FRA,MF,fr Lille,30,1990,7.0,9,1.29,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
4e3f5992,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,27,1994,1.1,3,2.84,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
30941e96,Angeliño,es ESP,DF,de RB Leipzig,24,1997,4.8,11,2.30,7,2,0,1,1,0,3,0.63,3,0,0,0,0,0,Matches
108fe016,Marcos Antônio,br BRA,MF,ua Shakhtar,21,2000,2.8,6,2.12,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
99127249,Antony,br BRA,FW,nl Ajax,21,2000,6.4,28,4.39,25,0,1,2,0,0,10,1.57,8,0,1,1,0,0,Matches
2bef2bca,Ronald Araújo,uy URU,DF,es Barcelona,22,1999,4.1,1,0.25,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
df418fc0,Danilo Arboleda,co COL,DF,md Sheriff Tiraspol,26,1995,6.0,1,0.17,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
86e119e0,Maximilian Arnold,de GER,MF,de Wolfsburg,27,1994,6.0,12,2.00,6,6,0,0,0,0,2,0.33,1,1,0,0,0,0,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,26,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",es Real Madrid,25,1996,2.3,5,2.50,3,1,0,1,0,0,2,1.00,1,0,0,1,0,0,Matches
