id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
5bc43860,Brenden Aaronson,us USA,MF,at RB Salzburg,19,2000,1.3,0,0,0,0,1,0,1,0,1,0,0,0,7,0,0,,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,29,1991,2.4,0,0,0,1,2,0,11,1,10,0,0,0,8,2,1,66.7,Matches
7ecc9dee,Shehu Abdullahi,ng NGA,"FW,MF",cy AC Omonia,27,1993,2.9,0,0,0,4,7,0,0,2,5,0,0,0,27,5,4,55.6,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,30,1990,3.6,1,0,0,4,6,0,0,9,4,0,0,0,22,1,7,12.5,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"MF,FW",nl AZ Alkmaar,20,2000,1.9,0,0,0,8,4,0,0,3,8,1,0,0,10,0,0,,Matches
c603091a,Joel Abu Hanna,il ISR,DF,ua Zorya Luhansk,22,1998,4.0,0,0,0,3,1,0,0,7,3,0,0,1,28,6,9,40.0,Matches
74510b8f,Elton Acolatse,nl NED,"FW,MF",il Be'er Sheva,25,1995,2.9,0,0,0,1,3,3,1,1,1,0,0,0,12,2,4,33.3,Matches
22919e97,Sargis Adamyan,am ARM,"FW,DF",de Hoffenheim,27,1993,1.1,0,0,0,1,1,1,1,2,1,1,0,0,2,0,2,0.0,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,29,1991,11.6,1,0,0,11,14,2,1,16,17,0,0,0,69,13,18,41.9,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",at RB Salzburg,18,2002,0.7,1,0,0,2,1,0,0,0,0,0,0,0,1,3,2,60.0,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,23,1997,6.4,3,0,0,13,9,1,29,9,6,0,0,0,55,4,6,40.0,Matches
b3de00a7,Stanislav Agkatsev,ru RUS,GK,ru Krasnodar,18,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
c86c0fab,Jonathan Agudelo,co COL,"FW,MF",il Be'er Sheva,27,1992,2.1,1,0,0,5,5,1,0,0,0,0,0,0,4,0,4,0.0,Matches
3ff205d5,Ahmed Ahmedov,bg BUL,"MF,FW",bg CSKA Sofia,25,1995,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,50.0,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,22,1998,4.5,0,0,0,5,1,0,4,8,7,0,0,0,23,9,2,81.8,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,sct Celtic,23,1997,1.8,1,0,0,7,4,2,0,0,0,0,0,0,4,5,7,41.7,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,"MF,FW",ru CSKA Moscow,22,1997,2.0,1,0,0,3,2,0,0,6,2,0,0,0,11,0,2,0.0,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,34,1986,6.0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,66.7,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,de Hoffenheim,25,1995,3.7,0,0,0,3,5,0,4,2,9,0,0,0,27,5,8,38.5,Matches
8b92fc98,Deni Alar,at AUT,FW,at Rapid Wien,30,1990,0.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0.0,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,27,1992,2.4,1,0,0,5,5,2,0,0,0,0,0,0,3,4,15,21.1,Matches
4bd414c1,Raúl Albiol,es ESP,DF,es Villarreal,34,1985,11.3,1,0,0,7,9,0,1,4,7,0,0,0,46,16,8,66.7,Matches
b827d5b3,Marc Albrighton,eng ENG,"DF,FW",eng Leicester City,30,1989,4.0,2,0,0,4,3,0,17,6,4,0,0,0,14,2,7,22.2,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,es Villarreal,26,1993,5.7,0,0,0,3,7,1,0,2,3,0,0,0,9,6,4,60.0,Matches
f7d50789,Toby Alderweireld,be BEL,DF,eng Tottenham,31,1989,3.0,1,0,0,3,0,0,0,2,1,0,0,0,23,7,1,87.5,Matches
8fa8f8d2,Rúnar Alex Rúnarsson,is ISL,GK,eng Arsenal,25,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,Matches
cd6a1a59,Almoatasembellah Ali,ly LBY,MF,pt Braga,24,1996,3.8,2,0,0,3,1,0,0,10,3,0,0,0,28,7,3,70.0,Matches
cea4ee8f,Dele Alli,eng ENG,MF,eng Tottenham,24,1996,5.0,2,0,0,7,8,1,6,3,3,0,0,0,23,6,5,54.5,Matches
b39b2cba,Christos Almpanis,gr GRE,FW,gr AEK Athens,25,1994,0.9,0,0,0,1,2,0,1,0,0,0,0,0,8,0,1,0.0,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,27,1993,2.0,0,0,0,6,0,0,1,2,3,0,0,0,20,6,5,54.5,Matches
8b3ab7ad,Edson Álvarez,mx MEX,"MF,DF",nl Ajax,22,1997,5.8,1,0,0,7,4,1,0,14,7,0,0,0,46,14,15,48.3,Matches
4c1b67d6,Rodrigo Alves Soares,br BRA,DF,gr PAOK,27,1992,4.1,1,0,0,1,1,0,10,5,2,0,0,0,27,2,5,28.6,Matches
24fc70d3,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,22,1997,4.5,2,1,0,13,2,0,0,9,3,0,1,0,32,5,5,50.0,Matches
d73a07e2,Alfons Amade,de GER,MF,de Hoffenheim,20,1999,0.2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Matches
00eba9c9,Selim Amallah,ma MAR,"MF,FW",be Standard Liège,23,1996,2.3,0,0,0,6,5,1,6,2,0,0,0,0,6,4,6,40.0,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,eng Leicester City,25,1994,1.7,0,0,0,0,1,0,0,0,1,0,0,0,7,4,4,50.0,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,23,1996,5.4,0,0,0,5,6,0,23,4,2,0,0,0,25,2,5,28.6,Matches
e7199efb,Opoku Ampomah,gh GHA,"MF,FW",be Antwerp,24,1996,1.9,2,0,0,6,4,2,5,0,3,0,1,0,9,0,5,0.0,Matches
8d711616,Armando Anastasio,it ITA,"DF,MF",hr Rijeka,24,1996,1.1,1,0,0,3,1,0,2,0,0,0,0,1,6,1,0,100.0,Matches
6ea23758,Andrés Andrade Cedeño,pa PAN,"DF,MF",at LASK,21,1998,3.9,1,0,0,2,1,1,10,5,13,0,1,1,45,8,3,72.7,Matches
e66c698a,Patrick Andrade,cv CPV,"MF,FW",az Qarabağ Ağdam,27,1993,2.5,2,0,0,5,9,0,2,0,4,0,0,0,22,4,3,57.1,Matches
ef9c1c95,Benjamin André,fr FRA,MF,fr Lille,29,1990,3.2,3,0,0,6,6,0,2,6,7,0,0,0,28,15,6,71.4,Matches
db2e8273,Marc Andre Schmerböck,at AUT,"FW,DF",at Wolfsberger AC,26,1994,0.4,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,0.0,Matches
84a42351,Franko Andrijašević,hr CRO,"FW,MF",hr Rijeka,29,1991,4.3,2,0,0,6,4,2,3,9,0,0,0,0,18,10,16,38.5,Matches
4e3f5992,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,26,1994,1.0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,,Matches
2a70dcc9,Thanasis Androutsos,gr GRE,"MF,DF",gr Olympiacos,23,1997,1.0,0,0,0,1,1,0,2,2,0,0,0,0,6,0,0,,Matches
8ec4c2f7,José Ángel Crespo,es ESP,DF,gr PAOK,33,1987,4.9,2,0,0,9,3,0,4,5,12,0,0,0,34,5,6,45.5,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,es Real Sociedad,36,1984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
50cddd19,Karim Ansarifard,ir IRN,FW,gr AEK Athens,30,1990,2.7,1,0,0,4,4,2,1,1,1,0,0,0,4,3,3,50.0,Matches
108fe016,Marcos Antônio,br BRA,MF,ua Shakhtar,20,2000,1.6,1,0,0,3,2,0,2,1,3,0,0,0,9,0,1,0.0,Matches
99127249,Antony,br BRA,FW,nl Ajax,20,2000,4.6,0,0,0,4,4,0,10,2,1,0,0,0,27,3,4,42.9,Matches
8f68aa41,Valentin Antov,bg BUL,DF,bg CSKA Sofia,19,2000,6.0,1,0,0,5,6,1,0,9,4,0,0,0,32,10,10,50.0,Matches
3a7e7259,Aaron Appindangoyé,ga GAB,DF,tr Sivasspor,28,1992,3.0,2,0,0,3,1,0,1,4,2,0,0,0,10,6,3,66.7,Matches
c63f6e46,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,33,1987,3.6,0,0,0,9,2,2,0,2,1,0,0,0,11,5,24,17.2,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,31,1989,1.0,0,0,0,1,2,0,0,0,1,0,0,0,11,0,0,,Matches
