id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,28,1991,3.8,0,0,0,2,3,1,8,10,5,0,0,0,30,5,9,35.7,Matches
db265666,Araz Abdullayev,az AZE,"MF,FW",az Qarabağ Ağdam,27,1992,1.6,0,0,0,0,2,0,11,0,2,0,0,0,6,1,4,20.0,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,29,1990,6.3,3,0,0,13,8,0,2,7,11,0,1,0,40,10,9,52.6,Matches
8c6239f2,Myenty Abena,sr SUR,DF,sk Slovan Bratislava,24,1994,6.0,1,0,0,3,2,0,1,6,1,0,0,0,15,15,8,65.2,Matches
469d3d84,Charles Abi,fr FRA,"FW,MF",fr Saint-Étienne,19,2000,0.4,0,0,0,2,0,0,1,0,1,0,0,0,0,1,4,20.0,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,23,1995,3.0,1,0,0,3,1,1,0,3,3,0,0,0,10,7,1,87.5,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,27,1992,1.0,1,0,0,0,1,0,0,1,0,0,0,0,4,1,2,33.3,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,FW,nl AZ Alkmaar,19,2000,0.2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,,Matches
565bf0da,David Abraham,ar ARG,DF,de Eint Frankfurt,33,1986,9.0,2,0,0,13,6,1,3,12,8,0,0,0,45,29,14,67.4,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,31,1988,6.0,0,0,0,6,2,1,7,14,5,0,0,0,36,8,3,72.7,Matches
81442ecb,Marcos Acuña,ar ARG,DF,pt Sporting CP,27,1991,6.1,2,0,0,10,9,0,42,5,10,1,0,0,47,6,7,46.2,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,23,1995,5.4,0,0,0,7,14,5,13,2,2,0,0,0,19,7,7,50.0,Matches
3ed84b2c,Bobby Adekanye,nl NED,FW,it Lazio,20,1999,1.1,1,0,0,3,5,1,0,1,0,0,0,0,7,0,3,0.0,Matches
b3c14bff,Kemal Ademi,ch SUI,FW,ch Basel,23,1996,3.5,0,0,0,7,4,6,2,0,1,0,0,0,7,15,12,55.6,Matches
501055d8,Karim Adeyemi,de GER,MF,at RB Salzburg,17,2002,0.5,1,0,0,1,0,1,0,0,0,0,0,0,5,0,1,0.0,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,22,1997,5.2,0,0,0,5,11,0,22,7,4,0,0,0,43,4,3,57.1,Matches
5e9fa5c9,Mikel Agu,ng NGA,MF,pt Vitória,26,1993,4.8,2,0,0,6,6,0,0,13,6,0,0,0,28,13,8,61.9,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,DF,se Malmö,20,1999,2.0,0,0,0,2,1,0,0,5,1,0,0,0,11,4,1,80.0,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,fr Saint-Étienne,25,1994,2.7,0,0,0,4,5,0,0,4,4,0,0,0,9,2,4,33.3,Matches
74ced675,Ailton,br BRA,DF,az Qarabağ Ağdam,24,1995,6.0,1,0,0,15,13,0,13,9,14,0,0,0,38,22,11,66.7,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,21,1998,7.5,2,0,0,6,2,1,1,15,8,0,1,0,35,26,14,65.0,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,21,1997,3.9,0,0,0,3,1,0,4,7,1,0,0,0,24,1,1,50.0,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,33,1986,5.0,1,0,0,1,0,0,0,0,0,0,1,0,8,0,0,,Matches
5529e983,Babajide Akintola,ng NGA,FW,no Rosenborg,23,1996,2.8,0,0,0,4,3,1,11,1,4,0,0,0,11,4,6,40.0,Matches
cc55da2a,Muhammet Akpınar,tr TUR,FW,tr Trabzonspor,17,2002,2.2,0,0,0,9,9,1,1,1,3,0,0,0,2,2,5,28.6,Matches
96cf436e,Nana Akwasi Asare,gh GHA,DF,be Gent,33,1986,5.0,2,0,0,11,9,0,5,7,3,0,0,0,31,4,5,44.4,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,26,1992,1.9,0,0,0,5,3,0,0,0,0,0,0,0,4,10,9,52.6,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,26,1992,2.3,1,0,0,2,2,1,8,0,2,0,0,0,19,1,1,50.0,Matches
bb08bce9,Omar Alderete,py PAR,DF,ch Basel,22,1996,10.0,4,0,0,22,7,0,0,11,9,0,1,0,62,19,20,48.7,Matches
d849ef0f,Alef,br BRA,MF,cy APOEL,24,1995,2.6,1,0,0,7,4,0,1,5,5,0,1,0,19,6,2,75.0,Matches
d68cb24c,Danijel Aleksić,rs SRB,MF,tr Başakşehir,28,1991,4.8,1,0,0,4,5,0,9,4,6,0,0,0,42,6,6,50.0,Matches
cd6a1a59,Almoatasembellah Ali,ly LBY,MF,pt Vitória,23,1996,1.0,1,0,0,1,0,0,0,1,0,0,0,0,10,0,1,0.0,Matches
