id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
00f0482f,0,0,0,0,1,0,0,0,0
01226327,1,0,0,3,1,0,0,0,0
01962d0d,4,0,0,17,24,5,2,0,0
02b29014,6,0,0,39,16,1,0,0,0
0313a347,6,2,1,18,36,1,0,1,0
0420d84f,4,0,0,14,17,2,1,0,1
0442183b,1,0,0,3,5,0,0,0,0
0562b7f1,4,0,0,25,6,4,0,0,0
05e8ca6d,0,0,0,3,0,0,0,0,0
0745b37d,4,0,0,31,25,12,1,0,0
076bb352,0,0,0,0,0,0,0,0,0
07802f7f,4,0,0,16,12,11,0,0,0
099e666f,3,1,1,9,6,1,0,0,0
0b33f6ad,10,1,1,38,7,2,0,1,1
0d4ceb32,1,0,0,9,8,5,0,0,0
0db5d2c8,2,0,0,10,1,0,0,0,0
0ef89a37,0,0,0,8,20,4,0,0,0
0f134faf,0,0,0,19,6,3,0,0,0
0f933743,0,0,0,4,3,0,0,0,1
1000a059,0,0,0,0,0,0,0,0,0
101da2b5,1,0,0,14,10,0,0,0,0
111c3236,2,0,0,8,6,0,0,0,0
112c495e,2,0,0,16,22,0,0,0,0
1137759d,8,1,1,28,15,5,0,0,1
119b9a8e,5,1,0,14,10,2,1,0,0
11ff3d56,1,0,0,8,15,0,0,0,0
1265a93a,4,1,0,20,31,4,0,1,1
132a82f1,2,0,0,7,7,0,0,0,0
1544f145,6,0,0,32,44,1,0,0,0
1598599e,3,0,0,17,18,0,0,0,0
15ea812b,11,0,0,30,19,2,0,0,1
15f3ec41,1,0,0,10,17,4,1,0,0
16264a81,2,0,0,7,11,1,0,0,0
169fd162,2,0,0,29,42,3,0,0,0
172e52d8,7,0,0,15,8,5,1,0,0
17695062,1,0,0,5,21,2,0,0,0
1770bd68,1,0,0,15,7,0,0,0,0
17734ea0,0,0,0,1,0,0,0,0,0
178ae8f8,3,0,0,41,40,5,2,0,0
17d45fb2,0,0,0,9,0,0,0,0,0
18b896d6,9,0,0,35,12,0,2,0,0
1900032e,2,0,0,4,1,0,0,1,0
1961b2aa,3,0,0,24,8,0,0,0,0
197640fd,1,0,0,15,7,1,0,0,0
19a12bed,5,1,1,24,16,0,0,1,0
19a9cb70,0,0,0,1,0,0,0,0,0
19e50035,0,0,0,0,0,0,0,0,0
19f4d211,0,0,0,0,1,0,0,0,0
1a4ef233,4,0,0,14,8,1,0,0,0
1b4f1169,5,0,0,12,15,0,0,0,0
1b84dbe1,6,0,0,33,25,3,0,0,1
1bf33a9a,2,0,0,15,31,4,0,0,0
1bf811d4,3,0,0,12,4,0,0,1,0
1c0eea98,0,0,0,1,1,0,0,1,0
1c7012b8,8,0,0,28,11,0,0,0,0
1cb49278,2,0,0,11,7,0,0,0,0
1d5cab82,2,0,0,18,15,2,1,1,0
1daec722,6,0,0,28,30,3,0,0,0
1ecb65be,0,0,0,1,6,2,0,0,0
1ef37668,1,0,0,14,5,0,0,0,0
1fb1c435,9,0,0,21,30,4,0,0,0
21166ff4,5,0,0,24,14,1,0,2,0
21512407,0,0,0,3,3,0,0,0,0
21945a9e,0,0,0,0,0,0,0,0,0
21a66f6a,5,0,0,42,54,16,0,0,0
235a62f8,0,0,0,1,0,0,0,0,0
2389cdc2,8,0,0,38,38,2,0,1,0
240c8ab6,0,0,0,0,0,0,0,0,0
24f59bb2,11,0,0,39,15,1,0,0,1
24fae784,2,0,0,7,29,1,0,0,0
2500cef9,0,0,0,8,22,7,0,0,0
