id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
007b39a5,0,0,0,14,18,8,0,0,0
01226327,3,1,0,27,33,1,0,0,0
016ff750,0,1,0,3,2,0,0,0,0
02b29014,9,0,0,51,15,6,0,1,1
0313a347,3,0,0,17,32,1,0,1,0
03622183,0,0,0,1,1,1,0,0,0
0420d84f,5,1,1,19,19,1,0,0,0
04e195ee,0,0,0,0,1,2,0,0,0
0745b37d,3,0,0,23,15,17,0,0,0
07666c20,1,0,0,0,0,0,0,0,0
07802f7f,3,0,0,36,25,12,2,0,0
08452314,0,0,0,2,7,1,0,0,0
0bad4516,2,0,0,7,1,0,0,0,0
0d267745,3,0,0,21,2,0,0,0,0
0d4ceb32,0,0,0,1,12,3,0,0,0
0df2b165,5,0,0,27,12,7,0,0,0
10072610,0,0,0,0,0,0,0,0,0
101da2b5,9,2,1,26,17,1,0,1,1
111c3236,5,1,1,18,7,0,0,0,0
119b9a8e,1,0,0,9,9,0,0,0,0
1265a93a,1,0,0,22,21,1,0,0,0
12aa7661,5,0,0,18,6,0,0,1,0
1598599e,0,0,0,4,8,0,0,0,0
15ea812b,10,0,0,49,32,3,0,0,0
15ea94de,0,1,0,6,4,7,0,0,0
15f3ec41,1,0,0,11,13,3,0,0,0
16380240,1,0,0,14,18,6,0,0,0
16ceb862,1,0,0,17,9,9,0,0,0
16fa6881,3,0,0,13,13,1,0,0,0
17370b95,1,0,0,3,3,4,0,0,0
17695062,0,0,0,0,1,0,0,0,0
178ae8f8,4,0,0,42,61,3,0,0,0
17d4507a,7,0,0,39,19,2,0,0,0
189cee7b,0,0,0,0,0,2,0,0,0
18b896d6,3,0,0,19,8,0,0,0,1
1900032e,3,0,0,9,9,0,0,0,0
1961b2aa,6,0,0,38,19,0,0,1,0
1a2935f6,1,0,0,4,8,0,0,0,0
1aa84968,4,0,0,26,31,5,0,1,0
1ae30132,6,0,0,35,13,0,0,0,0
1b84dbe1,6,0,0,43,29,3,0,1,1
1bf33a9a,0,0,0,14,30,3,2,0,0
1bf811d4,4,0,0,16,8,1,0,0,0
1c7012b8,6,0,0,41,7,2,0,1,0
1cb49278,5,0,0,17,10,0,0,0,0
1d8c99b0,0,0,0,1,3,0,0,0,0
1e0b6a73,5,1,1,7,1,0,0,0,0
1e43fad8,0,0,0,0,0,0,0,0,0
1ecb65be,1,0,0,9,17,10,0,0,0
1ef37668,2,0,0,21,20,0,0,1,0
1fdec858,0,0,0,1,0,0,0,0,0
20b104bc,7,0,0,25,40,2,0,2,0
21166ff4,4,1,0,30,20,1,0,2,0
21a66f6a,4,0,0,37,44,20,1,0,0
254147d4,4,1,0,23,30,3,0,0,0
2628fd2b,2,0,0,0,4,0,0,0,0
2649ff32,1,0,0,8,1,0,0,0,0
2691c772,4,0,0,35,40,13,1,0,0
2696b6a9,0,0,0,2,1,0,0,0,0
26f6dca8,1,0,0,6,26,4,1,0,0
27c01749,0,0,0,16,38,14,2,0,0
282f75f3,9,0,0,19,19,1,0,0,0
28d596a0,0,0,0,0,5,0,0,0,0
291e3ec3,0,0,0,2,4,1,0,0,0
2928dca2,5,0,0,17,7,0,0,1,0
29733c72,1,0,0,7,10,4,0,0,0
2973d8ff,0,0,0,4,4,7,0,0,0
2acd49b9,8,0,0,44,16,2,0,1,0
2afc7272,5,0,0,23,11,0,0,0,0
2b114be3,0,0,0,0,0,0,0,0,0
2b16cb1a,0,0,0,18,48,3,0,0,0
2b1c4abd,0,0,0,6,0,2,0,0,0
2b622f01,3,0,0,30,63,5,0,0,0
2b91cf8e,3,0,0,9,7,0,0,0,0
2baec6ce,0,0,0,3,3,0,0,0,0
2bd83368,0,0,0,10,12,1,0,0,0
2bed3eab,1,0,0,9,2,0,0,0,0
2ce2508a,12,0,0,50,27,1,0,1,0
2d5f03bf,3,0,0,9,9,0,0,2,0
2e4f5f03,2,0,0,18,13,2,0,0,0
2f7acede,9,0,0,24,23,0,0,0,0
