id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
00459419,3,0,0,30,12,21,0,1,0
00963611,1,0,0,2,0,0,0,0,0
01226327,8,0,0,26,22,0,0,0,0
02b29014,7,0,0,36,13,2,0,0,1
03e48abb,0,0,0,0,0,0,0,0,0
0420d84f,1,0,0,22,20,3,0,1,1
0442183b,2,0,0,9,5,0,0,0,0
059948df,0,0,0,4,3,0,0,0,0
074d8166,0,0,0,1,0,0,0,0,0
07802f7f,1,0,0,16,22,6,3,0,0
07ace8c3,0,0,0,1,1,0,0,0,0
08452314,2,0,0,19,8,6,0,1,0
08aa17d0,2,0,0,7,4,0,0,0,0
099e666f,1,0,0,10,1,0,0,0,0
09fec029,6,0,0,32,20,9,0,3,0
0bad4516,12,0,0,37,11,1,0,2,0
0d267745,1,0,0,8,3,0,0,0,0
0d4ceb32,1,0,0,7,1,2,0,0,0
0d85a4e8,1,0,0,0,1,0,0,0,0
0db5d2c8,6,0,0,33,14,0,0,1,0
0f7533cd,0,0,0,5,27,11,0,0,0
101da2b5,5,0,0,40,26,2,0,1,0
10efd0e1,6,0,0,32,23,1,0,0,0
111c3236,1,1,0,6,7,0,0,0,0
119b9a8e,3,0,0,21,18,2,0,0,0
11b9265b,0,0,0,1,1,0,0,0,0
129af0db,3,0,0,19,16,20,0,0,0
12aa7661,12,1,0,34,14,2,0,0,0
12c50af5,0,0,0,0,1,0,0,0,0
1598599e,5,0,0,22,36,0,0,1,0
15d561fa,0,0,0,0,0,0,0,0,0
15ea812b,8,0,0,35,31,4,0,0,0
15f3ec41,0,0,0,1,6,3,0,0,0
16380240,2,0,0,10,22,10,0,0,0
165bed61,0,0,0,3,2,3,0,0,0
16ceb862,1,0,0,12,6,6,0,0,0
17370b95,4,0,0,17,23,2,0,0,0
1770bd68,1,0,0,13,9,1,0,0,0
178ae8f8,11,0,0,42,55,6,0,0,0
189cee7b,2,0,0,9,34,11,2,0,0
18b896d6,7,0,0,28,15,1,0,0,0
18b999f4,0,0,0,0,1,0,0,0,0
1900032e,2,0,0,17,14,1,0,0,0
1931bde9,0,0,0,4,14,0,0,0,0
1961b2aa,7,0,0,49,26,0,0,0,0
19b8b0b9,0,0,0,2,0,1,0,0,0
19ba6c6d,1,1,0,32,15,15,0,0,0
1a2935f6,1,0,0,3,10,0,1,0,0
1a4ef233,2,0,0,6,1,1,0,1,0
1ae30132,9,0,0,22,11,0,0,0,1
1b7ec703,1,0,0,5,10,4,0,0,0
1b84dbe1,5,1,0,39,32,2,0,0,1
1bebde9d,0,0,0,0,0,0,0,0,0
1c7012b8,4,0,0,17,7,1,0,0,0
1cb49278,1,0,0,8,3,0,0,0,0
1d6ac165,0,0,0,14,9,7,0,0,0
1d8c99b0,2,0,0,11,16,0,0,0,0
1e0b6a73,1,0,0,11,8,3,0,0,0
1ecb65be,1,0,0,11,26,19,0,0,0
1f9a3a04,4,0,0,20,25,2,0,1,1
20b104bc,5,1,0,18,43,0,0,1,0
21166ff4,1,0,0,9,2,0,0,1,0
21512407,2,0,0,20,24,6,0,0,1
21a66f6a,5,0,0,31,52,10,1,0,0
24396398,1,0,0,4,5,1,0,0,0
2513a588,1,0,0,13,19,0,0,1,0
2628fd2b,0,0,0,0,5,0,0,0,0
2642bf6c,2,0,0,0,5,0,0,0,0
26679cdf,4,0,0,18,7,0,0,1,0
2691c772,8,0,0,54,65,22,1,0,1
2696b6a9,0,0,0,0,2,0,0,0,0
26f6dca8,2,0,0,5,7,0,1,0,0
282f75f3,6,1,1,22,14,0,0,0,0
2876eaa3,0,0,0,0,0,0,0,0,0
28b40c9c,1,0,0,12,8,0,0,0,0
28d596a0,2,0,0,0,4,0,0,0,0
2928dca2,5,0,0,10,9,0,0,0,3
29733c72,3,0,0,10,9,8,2,0,0
2973d8ff,0,0,0,7,2,12,0,0,0
2acd49b9,2,0,0,24,19,3,0,0,0
2afc7272,2,0,0,12,5,0,0,0,0
2b114be3,1,0,0,9,14,18,1,0,0
2b471f99,5,0,0,31,23,1,0,0,0
2b622f01,3,0,0,25,48,14,0,0,0
2b91cf8e,1,0,0,6,6,0,0,0,0
2c0f8e9e,3,0,0,14,18,8,0,0,0
2ce2508a,10,0,0,60,37,0,0,0,0
2e4f5f03,4,0,0,18,16,1,0,0,0
