id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,31,1987,28.0,23,0.82,16,0,1,4,2,0,1,0.04,1,0,0,0,0,0,Matches
a4c3f7af,Mehdi Abeid,dz ALG,MF,Nantes,26,1992,20.2,53,2.63,30,16,1,3,1,2,4,0.20,2,1,0,1,0,0,Matches
469d3d84,Charles Abi,fr FRA,FW,Saint-Étienne,19,2000,6.9,18,2.60,11,0,1,1,4,1,2,0.29,1,0,0,0,1,0,Matches
dcfb17f4,Amine Adli,fr FRA,"MF,FW",Toulouse,19,2000,0.5,3,5.87,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
26777636,Yacine Adli,fr FRA,MF,Bordeaux,19,2000,11.3,45,3.97,29,5,5,2,2,2,7,0.62,3,1,2,1,0,0,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,Dijon,23,1996,10.6,4,0.38,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,26,1993,11.9,36,3.02,31,2,0,0,2,1,4,0.34,4,0,0,0,0,0,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Saint-Étienne,25,1994,7.0,13,1.86,7,0,0,0,2,4,1,0.14,0,0,0,0,0,1,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,Bordeaux,23,1996,6.0,10,1.68,10,0,0,0,0,0,2,0.34,2,0,0,0,0,0,Matches
9b398aea,Rayan Aït Nouri,fr FRA,DF,Angers,18,2001,14.2,26,1.83,20,1,1,1,1,2,2,0.14,2,0,0,0,0,0,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,25,1994,22.9,42,1.84,32,0,2,5,3,0,12,0.52,7,0,1,2,2,0,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",Marseille,18,2001,1.1,3,2.73,2,0,1,0,0,0,1,0.91,1,0,0,0,0,0,Matches
debc2f28,Chadrac Akolo,cd COD,"FW,MF",Amiens,24,1995,6.0,13,2.15,9,0,0,2,1,1,2,0.33,1,0,0,1,0,0,Matches
5314e067,Sofiane Alakouch,ma MAR,DF,Nîmes,21,1998,15.6,33,2.12,24,4,2,1,1,1,2,0.13,2,0,0,0,0,0,Matches
4085f08e,Haitam Aleesami,no NOR,DF,Amiens,28,1991,21.3,29,1.36,25,3,0,0,0,1,3,0.14,3,0,0,0,0,0,Matches
8fa8f8d2,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,10.0,4,0.40,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
bdedd861,Rachid Alioui,ma MAR,FW,Angers,27,1992,17.4,45,2.59,33,0,3,4,5,0,2,0.12,2,0,0,0,0,0,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Dijon,30,1989,15.3,19,1.24,14,4,0,0,1,0,2,0.13,2,0,0,0,0,0,Matches
d7bf3d19,Romain Amalfitano,fr FRA,MF,Dijon,29,1989,18.8,35,1.86,24,0,4,2,3,2,2,0.11,2,0,0,0,0,0,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,25,1994,24.0,36,1.50,27,5,0,1,1,2,2,0.08,1,1,0,0,0,0,Matches
2945f4b7,Thierry Ambrose,gp GLP,FW,Metz,22,1997,6.1,29,4.77,20,0,4,3,1,1,0,0.00,0,0,0,0,0,0,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Toulouse,21,1998,18.1,14,0.77,11,1,0,1,0,1,2,0.11,2,0,0,0,0,0,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Lyon,23,1996,17.0,16,0.94,16,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,28,1990,22.8,39,1.71,32,0,2,2,1,2,4,0.18,4,0,0,0,0,0,Matches
d8992b84,Victorien Angban,ci CIV,MF,Metz,22,1996,11.4,13,1.14,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
38d9ce53,Janis Antiste,fr FRA,MF,Toulouse,16,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,21,1998,21.7,85,3.91,53,2,11,7,8,4,11,0.51,9,0,1,1,0,0,Matches
b94b8be1,Adil Aouchiche,fr FRA,MF,Paris S-G,17,2002,0.7,2,2.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
feb5d3ab,Dennis Appiah,fr FRA,DF,Nantes,27,1992,17.8,17,0.95,14,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
fa18c72e,Luiz Araújo,br BRA,"FW,MF",Lille,23,1996,9.2,32,3.47,16,1,8,2,4,1,2,0.22,1,0,0,1,0,0,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
6a827d8e,Youcef Atal,dz ALG,"FW,DF",Nice,23,1996,11.1,35,3.14,17,0,13,2,2,1,3,0.27,1,0,1,0,1,0,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,Monaco,22,1997,3.0,6,2.03,2,0,0,0,4,0,2,0.68,0,0,0,0,2,0,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Brest,28,1991,13.6,60,4.42,40,14,1,2,1,2,5,0.37,4,0,0,1,0,0,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Brest,33,1986,9.2,24,2.61,21,1,1,0,1,0,1,0.11,1,0,0,0,0,0,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,18,2001,15.7,9,0.57,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
3deb2342,Bastian Badu,fr FRA,FW,Montpellier,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,10.1,19,1.88,15,0,0,2,1,1,2,0.20,2,0,0,0,0,0,Matches
5065d67d,Dénys Bain,fr FRA,DF,Brest,26,1993,14.1,6,0.43,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,19.1,39,2.04,25,0,6,2,4,2,4,0.21,3,0,1,0,0,0,Matches
a8567629,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,9.5,30,3.15,21,0,2,4,3,0,5,0.52,3,0,0,1,1,0,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,18.7,31,1.66,20,3,3,1,3,1,0,0.00,0,0,0,0,0,0,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,39,1980,4.5,8,1.80,4,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,6.2,6,0.97,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,"FW,MF",Lille,23,1996,21.5,87,4.04,49,13,11,7,6,1,7,0.33,5,0,0,1,1,0,Matches
0557ff4f,Danilo Barbosa,br BRA,"DF,MF",Nice,23,1996,12.5,20,1.60,17,0,0,1,1,1,2,0.16,2,0,0,0,0,0,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Lyon,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
80556f08,Toma Bašić,hr CRO,MF,Bordeaux,22,1996,11.0,35,3.18,22,12,1,0,0,0,4,0.36,1,3,0,0,0,0,Matches
65391fa7,Thomas Basila,fr FRA,DF,Nantes,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
e61bdd69,Gil Bastião Dias,pt POR,"DF,MF",Monaco,22,1996,11.7,31,2.64,19,2,2,5,2,1,3,0.26,1,0,0,1,1,0,Matches
0f9b8301,Cristian Battocchio,it ITA,MF,Brest,27,1992,15.5,38,2.46,19,13,0,2,2,2,4,0.26,1,1,0,0,1,1,Matches
