id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
f76e6b4e,Adrián,es ESP,GK,Liverpool,32,1987,9.7,10,0,1,1,0,7.5,0.28,-2.5,-0.26,36,99,36.4,241,51,33.2,33.0,70,27.1,29.2,127,7,5.5,14,1.44,15.3,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,26,1992,28.3,23,1,0,1,1,19.7,0.24,-2.3,-0.08,85,189,45.0,778,140,18.4,27.4,167,27.5,30.9,299,10,3.3,63,2.23,19.2,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,24,1994,33.0,47,2,2,7,2,33.7,0.32,-11.3,-0.34,83,250,33.2,892,151,20.6,28.3,198,33.3,32.7,343,20,5.8,35,1.06,16.0,Matches
10072610,Claudio Bravo,cl CHI,GK,Manchester City,36,1983,3.9,7,0,0,0,0,4.5,0.30,-2.5,-0.66,18,44,40.9,108,17,26.9,28.0,28,53.6,39.7,63,1,1.6,1,0.26,11.0,Matches
a179d516,Willy Caballero,ar ARG,GK,Chelsea,37,1981,5.0,7,0,0,2,1,3.8,0.23,-2.2,-0.45,19,52,36.5,136,17,30.9,31.4,28,35.7,32.9,46,1,2.2,3,0.60,16.0,Matches
3a949a25,Martin Dúbravka,sk SVK,GK,Newcastle Utd,30,1989,38.0,58,2,3,8,2,63.0,0.32,+7.0,+0.18,288,750,38.4,749,119,60.7,42.0,340,86.8,58.3,686,21,3.1,26,0.68,11.6,Matches
3bb7b8b4,Ederson,br BRA,GK,Manchester City,25,1993,34.1,28,3,1,4,1,29.6,0.29,+2.6,+0.08,74,183,40.4,939,178,15.4,26.0,139,27.3,30.0,260,14,5.4,63,1.85,19.3,Matches
9328b835,Łukasz Fabiański,pl POL,GK,West Ham,34,1985,23.5,34,3,1,2,2,32.1,0.27,+0.1,0.00,189,455,41.5,480,100,60.2,43.5,192,86.5,58.6,382,11,2.9,8,0.34,10.3,Matches
1e43fad8,Ralf Fährmann,de GER,GK,Norwich City,30,1988,0.2,1,1,,,,1.2,0.08,,,,2,,7,2,,22.7,3,,15.7,5,1,20.0,,,11.3,Matches
d0b3ceb9,Ben Foster,eng ENG,GK,Watford,36,1983,38.0,64,8,3,7,3,62.6,0.31,+1.6,+0.04,302,923,32.7,912,118,71.7,46.9,295,91.2,62.2,581,30,5.2,55,1.45,15.9,Matches
63d17038,Paulo Gazzaniga,ar ARG,GK,Tottenham,27,1992,17.9,26,3,1,2,1,22.6,0.23,-2.4,-0.13,62,232,26.7,377,63,37.1,33.3,142,64.8,48.5,262,7,2.7,16,0.89,17.6,Matches
7ba6d84e,David de Gea,es ESP,GK,Manchester Utd,28,1990,38.0,36,3,1,8,1,34.7,0.25,-0.3,-0.01,83,262,31.7,672,153,28.4,30.6,268,26.5,29.0,489,10,2.0,22,0.58,15.0,Matches
ab13a5aa,Vicente Guaita,es ESP,GK,Crystal Palace,32,1987,35.0,42,0,0,3,2,47.4,0.33,+7.4,+0.21,202,625,32.3,783,173,51.3,38.8,274,81.4,56.8,591,23,3.9,24,0.69,12.3,Matches
e082af5b,Angus Gunn,eng ENG,GK,Southampton,23,1996,10.0,25,2,1,1,0,17.5,0.28,-7.5,-0.75,38,178,21.3,181,27,62.4,42.3,77,84.4,55.5,139,4,2.9,12,1.20,17.0,Matches
a6de6361,Tom Heaton,eng ENG,GK,Aston Villa,33,1986,19.9,35,3,1,7,1,28.4,0.26,-5.6,-0.28,112,358,31.3,431,99,52.4,39.5,195,67.7,50.5,379,11,2.9,13,0.65,12.1,Matches
e5a76dfe,Dean Henderson,eng ENG,GK,Sheffield Utd,22,1997,36.0,33,1,0,2,0,39.2,0.31,+6.2,+0.17,260,833,31.2,779,106,74.3,51.9,261,97.3,69.1,552,20,3.6,23,0.64,12.5,Matches
76eca7e2,Wayne Hennessey,wls WAL,GK,Crystal Palace,32,1987,3.0,8,0,1,2,0,8.3,0.36,+0.3,+0.10,35,85,41.2,65,7,78.5,48.9,39,87.2,61.3,60,0,0.0,3,1.00,13.2,Matches
f23f9d20,Tim Krul,nl NED,GK,Norwich City,31,1988,36.0,68,3,1,11,3,60.5,0.29,-4.5,-0.12,169,598,28.3,1248,198,35.8,34.6,332,45.5,39.0,653,29,4.4,23,0.64,12.7,Matches
2628fd2b,Bernd Leno,de GER,GK,Arsenal,27,1992,29.4,39,6,0,6,0,40.0,0.22,+1.0,+0.04,64,266,24.1,732,185,23.4,27.9,253,37.5,34.4,468,17,3.6,38,1.29,15.6,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,Tottenham,32,1986,20.1,21,2,0,2,1,30.4,0.28,+10.4,+0.52,105,252,41.7,421,97,42.0,35.3,150,50.0,35.2,312,16,5.1,8,0.40,10.2,Matches
07666c20,David Martin,eng ENG,GK,West Ham,33,1986,4.8,6,0,0,1,0,6.0,0.31,0.0,-0.01,39,101,38.6,79,12,74.7,46.9,44,95.5,60.8,83,1,1.2,1,0.21,12.4,Matches
7956236f,Emiliano Martínez,ar ARG,GK,Arsenal,26,1992,8.6,9,1,0,3,0,11.8,0.26,+2.8,+0.32,28,98,28.6,232,48,29.3,31.4,61,49.2,40.2,138,8,5.8,4,0.47,13.2,Matches
36c2ca73,Alex McCarthy,eng ENG,GK,Southampton,29,1989,28.0,35,1,0,4,1,37.2,0.32,+3.2,+0.11,191,528,36.2,643,76,59.1,41.6,178,83.1,56.6,439,25,5.7,27,0.96,12.8,Matches
51a19d04,Michael McGovern,nir NIR,GK,Norwich City,35,1984,1.8,6,0,0,0,0,4.8,0.30,-1.2,-0.66,4,22,18.2,37,11,43.2,34.4,14,42.9,33.2,24,0,0.0,3,1.70,14.5,Matches
e7434f04,Simon Moore,eng ENG,GK,Sheffield Utd,29,1990,2.0,6,0,0,0,0,4.5,0.41,-1.5,-0.74,10,39,25.6,37,4,75.7,51.2,11,100.0,69.5,20,0,0.0,0,0.00,7.0,Matches
bdedffac,Ørjan Nyland,no NOR,GK,Aston Villa,28,1990,6.0,12,0,0,0,0,8.5,0.31,-3.5,-0.59,33,104,31.7,128,29,46.9,40.0,53,83.0,57.1,80,4,5.0,1,0.17,9.9,Matches
79b0d6a0,Rui Patrício,pt POR,GK,Wolves,31,1988,38.0,40,1,1,6,1,35.5,0.26,-3.5,-0.09,250,528,47.3,578,127,53.1,39.0,283,78.1,48.7,530,20,3.8,11,0.29,11.7,Matches
4806ec67,Jordan Pickford,eng ENG,GK,Everton,25,1994,38.0,56,3,3,5,3,50.2,0.32,-2.8,-0.07,270,730,37.0,1115,195,50.8,40.1,264,62.1,48.5,510,24,4.7,25,0.66,13.4,Matches
4b40d9ca,Nick Pope,eng ENG,GK,Burnley,27,1992,38.0,50,4,0,7,1,45.7,0.25,-3.3,-0.09,263,870,30.2,883,180,67.6,47.1,304,89.8,63.7,623,52,8.3,48,1.26,14.9,Matches
466fb2c5,Aaron Ramsdale,eng ENG,GK,Bournemouth,21,1998,37.0,62,5,4,4,0,60.7,0.30,-1.3,-0.04,183,607,30.1,843,185,48.2,39.2,288,69.8,53.5,591,20,3.4,25,0.68,11.6,Matches
6385ebfb,Darren Randolph,ie IRL,GK,West Ham,32,1987,2.0,5,1,0,1,0,4.5,0.32,-0.5,-0.25,14,29,48.3,26,4,61.5,43.1,14,92.9,57.3,34,0,0.0,3,1.50,16.8,Matches
e358587b,Pepe Reina,es ESP,GK,Aston Villa,36,1982,12.0,20,2,0,2,0,14.7,0.22,-5.3,-0.44,95,202,47.0,302,51,48.3,37.2,94,59.6,42.6,168,8,4.8,14,1.17,16.1,Matches
