id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0076ab7f,1,2,1,0,0,0,0.1,0.1,0.9,0.9,41.6
00844823,0,1,0,0,0,0,0.0,0.0,0.0,0.0,17.3
009a4f60,0,5,0,0,0,0,0.2,0.2,-0.2,-0.2,110.5
00b86f5e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
00c9a283,0,1,0,0,0,0,0.0,0.0,0.0,0.0,31.8
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
02b952ce,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,10.1
02caf6e0,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,34.6
031ebd52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0362c29e,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,69.3
03998238,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,8.1
03b6afa9,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,24.2
03e7a498,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,7.3
0412b9cd,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,22.1
04964f4f,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,23.3
049751d7,0,6,3,0,0,0,0.2,0.2,-0.2,-0.2,117.6
04e17fd5,1,4,2,0,0,0,0.7,0.7,0.3,0.3,43.2
04f661ea,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
056d2d95,0,3,1,1,0,0,0.2,0.2,-0.2,-0.2,51.6
05e19d6a,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,39.2
0670ee51,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29.8
0683f364,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,46.4
068f4dec,0,4,0,1,0,0,0.1,0.1,-0.1,-0.1,96.8
06df8256,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,22.6
06e5b0e4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
072e68ed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
08452314,2,10,3,0,0,0,0.5,0.5,1.5,1.5,212.0
086d7db3,0,2,1,0,0,0,0.3,0.3,-0.3,-0.3,22.8
0880e10b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
089c7323,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,51.0
08eb3b58,0,2,0,0,0,0,0.3,0.3,-0.3,-0.3,5.8
0959184b,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,42.3
095ec83c,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,13.7
0a084b35,2,5,3,1,0,0,0.1,0.1,0.9,0.9,122.5
0ab1f153,0,5,3,0,0,0,0.2,0.2,-0.2,-0.2,40.0
0afff3b7,2,7,2,0,0,0,0.4,0.4,1.6,1.6,123.9
0b243559,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0b4f388a,2,12,5,0,1,1,2.5,1.7,-0.5,-0.7,162.0
0ba976e4,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,68.4
0bfca6a1,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,48.0
0c09c984,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.9
0c3f7197,1,4,3,0,0,0,0.9,0.9,0.1,0.1,46.4
0c7a48f8,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0caa2fd4,1,11,3,0,0,0,1.4,1.4,-0.4,-0.4,166.1
0d82903c,0,3,2,0,0,0,0.7,0.7,-0.7,-0.7,21.3
0d9b2d31,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,11.3
0da5076f,1,11,2,0,0,0,0.7,0.7,0.3,0.3,237.6
0e46fa2f,1,6,2,0,0,0,0.6,0.6,0.4,0.4,84.0
0e7ccfc4,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,40.2
0eb83e1a,1,6,3,0,0,0,0.8,0.8,0.2,0.2,84.0
0ed60738,1,5,2,0,0,0,0.5,0.5,0.5,0.5,108.0
0f6e3474,0,4,0,0,0,0,0.4,0.4,-0.4,-0.4,58.4
0f816ae5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10161491,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10549b49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108fe016,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.5
