id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0076ab7f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01226327,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0127419a,1,4,2,0,0,0,0.4,0.4,0.6,0.6,103.6
01ccefab,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01da7812,2,9,4,1,0,0,0.7,0.7,1.3,1.3,214.2
02caf6e0,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,100.4
0331786b,0,1,0,0,0,0,0.0,0.0,0.0,0.0,15.2
0362c29e,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,92.0
03b6afa9,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,31.8
03f946ed,0,13,2,0,0,0,1.2,1.2,-1.2,-1.2,221.0
048a1cbc,1,3,1,0,0,0,0.2,0.2,0.8,0.8,61.5
04e17fd5,0,11,4,0,0,0,1.1,1.1,-1.1,-1.1,159.5
056269d7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05bffdb1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05d548d8,0,2,0,0,0,0,0.5,0.5,-0.5,-0.5,20.0
0683f364,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,108.0
068f4dec,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,60.6
06df8256,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,64.8
072e68ed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0743d0ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
080440a4,0,5,2,0,0,0,0.1,0.1,-0.1,-0.1,160.0
08c982a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a084b35,2,0,0,0,2,2,1.6,0.0,0.4,0.0,0.0
0a215326,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,24.8
0a89e877,0,6,2,0,0,0,0.4,0.4,-0.4,-0.4,88.8
0a98ecc2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0b243559,1,6,1,0,0,0,0.8,0.8,0.2,0.2,96.0
0b5a292a,0,2,1,1,0,0,0.1,0.1,-0.1,-0.1,43.2
0c2ac3cb,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,41.6
0c5c94d0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.8
0c7a48f8,1,2,1,0,0,0,0.5,0.5,0.5,0.5,18.2
0cadc46d,0,6,1,0,0,0,0.7,0.7,-0.7,-0.7,102.0
0cb29e91,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0cc07deb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0ceb43f6,0,2,0,0,0,0,0.0,0.0,0.0,0.0,59.8
0d9b2d31,1,9,2,0,0,0,0.8,0.8,0.2,0.2,169.2
0da6a13e,0,9,1,0,0,0,1.4,1.4,-1.4,-1.4,135.9
0de73fa4,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,16.8
0df2b165,2,7,3,0,0,0,0.5,0.5,1.5,1.5,121.8
0eb83e1a,0,1,0,0,0,0,0.0,0.0,0.0,0.0,32.8
0f888175,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.2
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10549b49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10b26721,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10fe831e,0,2,2,0,0,0,0.7,0.7,-0.7,-0.7,17.0
1124ac8a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118b60ce,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121101a4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1295b5e3,0,4,1,0,0,0,0.4,0.4,-0.4,-0.4,52.0
12c35abe,1,2,1,0,0,0,0.6,0.6,0.4,0.4,25.6
1339039e,1,5,1,1,0,0,0.5,0.5,0.5,0.5,89.5
133faa84,1,5,2,0,0,0,0.2,0.2,0.8,0.8,63.5
13c8e5f6,1,5,3,2,0,0,0.9,0.9,0.1,0.1,96.5
13ea2544,0,7,4,0,0,0,0.9,0.9,-0.9,-0.9,116.9
1443ca7d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
149c5f5d,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,10.6
14e8fe86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15944afd,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.1
15b287da,5,19,8,0,0,0,4.1,4.1,0.9,0.9,283.1
15d0c248,0,4,2,0,0,0,0.7,0.7,-0.7,-0.7,44.0
16380240,1,2,1,0,0,0,0.5,0.5,0.5,0.5,13.2
169f5976,0,1,1,0,0,0,0.7,0.7,-0.7,-0.7,3.2
16e9d0ea,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
172bab0a,1,3,2,0,0,0,0.4,0.4,0.6,0.6,32.4
173eb3cd,0,4,0,0,0,0,0.1,0.1,-0.1,-0.1,104.0
1774c547,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,11.0
182a8b9d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1880614f,1,16,3,0,1,1,1.9,1.1,-0.9,-1.1,297.6
1900032e,0,2,1,0,0,0,0.3,0.3,-0.3,-0.3,13.2
19053e31,1,3,2,0,0,0,0.5,0.5,0.5,0.5,57.6
1944818c,0,4,1,0,0,0,0.3,0.3,-0.3,-0.3,77.6
1971591f,2,12,4,1,0,0,0.9,0.9,1.1,1.1,264.0
197640fd,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,9.9
19a967ab,2,18,8,0,0,0,2.0,2.0,0.0,0.0,356.4
19cae58d,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,8.6
1a4ef233,1,3,1,0,0,0,0.3,0.3,0.7,0.7,39.6
1b280c66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1bacc518,1,8,2,0,0,0,1.3,1.3,-0.3,-0.3,139.2
1bda5842,0,6,2,0,0,0,0.7,0.7,-0.7,-0.7,73.8
1c07b06e,0,6,1,0,0,0,0.2,0.2,-0.2,-0.2,142.8
1c7012b8,3,13,5,1,0,0,1.4,1.4,1.6,1.6,282.1
1c78737d,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,6.5
1d2d5cc8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1d54e8f8,0,7,5,0,0,0,1.6,1.6,-1.6,-1.6,112.0
1dff86ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1e8dbb59,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,5.3
1e9aa637,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,11.8
1ec7e1c5,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,56.0
1eecc0c6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f1229a9,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,67.6
1f2d714c,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.7
1f3afdcb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f9328da,1,2,1,0,0,0,0.1,0.1,0.9,0.9,53.4
1fd1df9c,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.0
20030c06,1,6,3,0,0,0,0.8,0.3,0.2,0.7,75.6
200e89e1,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,68.1
20b9f052,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
20dbf9e0,0,2,0,0,0,1,1.1,0.3,-1.1,-0.3,34.0
20de219a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
211589b8,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,12.2
21164a21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
21166ff4,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,7.3
222dfffb,0,8,4,0,0,0,0.9,0.9,-0.9,-0.9,153.6
22798128,1,4,2,0,0,0,0.4,0.4,0.6,0.6,93.2
228b0d9d,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,65.7
230a2fac,0,5,1,0,0,0,0.7,0.7,-0.7,-0.7,60.5
230f0471,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,17.2
24051310,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,21.2
240c8ab6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
24228180,3,5,1,0,2,2,2.2,0.6,0.8,0.4,112.5
244a31b9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
24d9435b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2506009f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
25146df0,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,19.8
258aff54,1,3,2,0,0,0,0.5,0.5,0.5,0.5,52.5
25b74470,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,17.6
25e6f8cb,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,51.2
25ef5b47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
262e5a82,0,3,1,0,0,0,0.3,0.3,-0.3,-0.3,62.4
264b6d64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2690dffa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26f6dca8,0,7,2,0,0,0,1.0,1.0,-1.0,-1.0,116.2
270c700c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
27e6fbbc,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
27ff9bdb,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,39.9
284f2ce6,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,57.0
28b1f3ce,0,5,1,0,0,0,0.3,0.3,-0.3,-0.3,92.5
28eaa0f3,0,2,0,0,0,0,0.0,0.0,0.0,0.0,56.0
28eea0fc,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,81.0
29d8ad3f,0,5,1,0,0,0,0.3,0.3,-0.3,-0.3,55.5
29fbdc88,1,6,3,0,0,0,0.6,0.6,0.4,0.4,119.4
2a0c8ba4,0,4,0,1,0,0,0.2,0.2,-0.2,-0.2,106.4
2a1beb34,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.7
2a70dcc9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2ab7149e,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,9.9
2b09d998,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,18.9
2b1c4abd,1,6,3,0,0,0,1.0,1.0,0.0,0.0,69.6
2b65fe46,2,14,8,0,0,0,1.2,1.2,0.8,0.8,264.6
2ba38347,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2bed3eab,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2bef2bca,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,33.3
2c320058,0,2,1,0,0,0,0.6,0.6,-0.6,-0.6,18.0
2c56a792,0,2,2,0,0,0,0.2,0.2,-0.2,-0.2,38.4
2c5f04ba,2,5,1,0,1,1,1.8,1.0,0.2,0.0,109.5
2cb77ec6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2ce71308,0,9,3,0,0,0,0.4,0.4,-0.4,-0.4,232.2
2d54d501,0,1,0,0,0,0,0.0,0.0,0.0,0.0,25.2
2d6e535f,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,55.2
2db2fd7b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2dce876a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2de6641f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
