id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
5ce0b5ba,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
85c76f0a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3c93b9f0,0,1,0,0.0,0.0,14.9,0.0,0,0,0.0,0.0,0.0,0.0
2f557579,0,17,6,0.0,0.0,20.3,2.0,0,0,1.9,1.9,-1.9,-1.9
792c7b94,0,3,0,0.0,0.0,19.9,0.0,0,0,0.1,0.1,-0.1,-0.1
359a9fb4,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8e92be30,0,15,4,0.0,0.0,13.1,0.0,0,0,2.7,2.7,-2.7,-2.7
0c3057a9,5,11,5,0.45,1.0,10.9,0.0,0,0,3.0,3.0,2.0,2.0
cf182add,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ef233486,2,3,1,0.33,1.0,17.8,0.0,1,1,1.0,0.2,1.0,0.8
4c82730b,0,12,4,0.0,0.0,16.4,0.0,0,0,1.2,1.2,-1.2,-1.2
b7139e01,1,4,1,0.25,1.0,24.8,0.0,0,0,0.8,0.8,0.2,0.2
29fbdc88,1,14,5,0.07,0.2,18.8,0.0,0,0,1.7,1.7,-0.7,-0.7
d97cccc9,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
a8ee54ad,0,5,0,0.0,0.0,26.8,0.0,0,0,0.2,0.2,-0.2,-0.2
c931d9f9,1,7,3,0.14,0.33,12.1,0.0,0,0,1.3,1.3,-0.3,-0.3
2d45ce0a,0,4,0,0.0,0.0,14.1,0.0,0,0,0.3,0.3,-0.3,-0.3
0fbb73c2,0,1,0,0.0,0.0,24.9,0.0,0,0,0.0,0.0,0.0,0.0
4737cebe,0,9,0,0.0,0.0,23.2,2.0,0,0,0.4,0.4,-0.4,-0.4
ce9e8024,0,2,0,0.0,0.0,7.9,0.0,0,0,0.2,0.2,-0.2,-0.2
eeba07f8,2,10,4,0.2,0.5,16.4,0.0,0,0,0.8,0.8,1.2,1.2
f820504e,0,4,1,0.0,0.0,11.2,0.0,0,0,0.2,0.2,-0.2,-0.2
79083382,0,2,1,0.0,0.0,12.8,0.0,0,0,0.1,0.1,-0.1,-0.1
d9e196bf,0,1,0,0.0,0.0,21.4,0.0,0,0,0.1,0.1,-0.1,-0.1
376d4a41,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
d87e2cae,1,8,4,0.13,0.25,13.5,1.0,0,0,1.6,1.6,-0.6,-0.6
95a24690,2,10,5,0.1,0.2,14.3,0.0,1,1,2.2,1.6,-0.2,-0.6
c4a306a1,0,2,0,0.0,0.0,21.6,0.0,0,0,0.1,0.1,-0.1,-0.1
01ccefab,0,4,1,0.0,0.0,21.1,0.0,0,0,0.6,0.6,-0.6,-0.6
973a70bc,5,9,7,0.56,0.71,11.4,0.0,0,0,2.8,2.8,2.2,2.2
f323d995,1,1,1,1.0,1.0,3.0,0.0,0,0,0.1,0.1,0.9,0.9
a29e5244,0,1,0,0.0,0.0,10.2,0.0,0,0,0.1,0.1,-0.1,-0.1
dba67bc4,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
742ea558,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
fb614c44,0,3,0,0.0,0.0,16.3,0.0,0,0,0.6,0.6,-0.6,-0.6
dff19848,0,2,0,0.0,0.0,5.6,0.0,0,0,0.8,0.8,-0.8,-0.8
390eb94b,1,9,2,0.11,0.5,16.1,0.0,0,0,0.9,0.9,0.1,0.1
3e6b69c2,0,1,0,0.0,0.0,5.6,0.0,0,0,0.1,0.1,-0.1,-0.1
ff226994,1,1,1,1.0,1.0,4.6,0.0,0,0,0.7,0.7,0.3,0.3
c00e6676,0,5,1,0.0,0.0,12.3,0.0,0,0,0.6,0.6,-0.6,-0.6
92b17b2a,0,3,1,0.0,0.0,19.1,0.0,0,0,0.5,0.5,-0.5,-0.5
79c90e45,0,1,0,0.0,0.0,22.0,0.0,0,0,0.0,0.0,0.0,0.0
d9ac09e2,1,1,1,1.0,1.0,8.0,0.0,0,0,0.5,0.5,0.5,0.5
85f7d1be,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
c328ab28,0,5,3,0.0,0.0,15.7,0.0,0,0,0.6,0.6,-0.6,-0.6
4da9191b,1,3,1,0.33,1.0,26.1,0.0,0,0,0.1,0.1,0.9,0.9
19a12bed,1,5,1,0.2,1.0,21.5,0.0,0,0,0.2,0.2,0.8,0.8
202b3b68,0,4,3,0.0,0.0,18.6,0.0,0,0,0.8,0.8,-0.8,-0.8
a31f54ca,0,1,0,0.0,0.0,14.5,0.0,0,0,0.0,0.0,0.0,0.0
21a66f6a,3,18,8,0.17,0.38,13.0,0.0,0,0,4.2,4.2,-1.2,-1.2
af50141d,2,10,3,0.1,0.33,30.1,0.0,1,1,1.1,0.3,0.9,0.7
540c9a17,2,17,6,0.12,0.33,15.3,2.0,0,0,2.2,2.2,-0.2,-0.2
f80d03ca,0,1,0,0.0,0.0,15.2,0.0,0,0,0.0,0.0,0.0,0.0
afaafed3,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
23a10591,1,2,1,0.5,1.0,23.7,0.0,0,0,0.1,0.1,0.9,0.9
1bd5735a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
7952d0c2,1,5,4,0.2,0.25,19.3,0.0,0,0,0.5,0.5,0.5,0.5
5a48195c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9f84febe,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
b49bc5e0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
e872ca65,1,4,3,0.25,0.33,17.8,0.0,0,0,0.7,0.7,0.3,0.3
d5127c3f,2,8,3,0.25,0.67,22.2,1.0,0,0,0.4,0.4,1.6,1.6
d3272fba,4,8,5,0.5,0.8,9.3,0.0,0,0,2.5,2.5,1.5,1.5
9b92e48d,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
dc52c72f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8c955557,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
881fb89d,0,3,1,0.0,0.0,17.9,0.0,0,0,0.2,0.2,-0.2,-0.2
35044395,0,2,0,0.0,0.0,8.0,0.0,0,0,0.1,0.1,-0.1,-0.1
5eebbfdf,1,22,8,0.05,0.13,23.0,0.0,0,0,1.1,1.1,-0.1,-0.1
316de854,2,17,6,0.12,0.33,19.6,0.0,0,0,2.0,2.0,0.0,0.0
4383b0da,1,4,2,0.25,0.5,19.6,1.0,0,0,0.6,0.6,0.4,0.4
05e19d6a,1,10,3,0.0,0.0,20.7,0.0,1,1,1.2,0.4,-0.2,-0.4
92560306,0,2,0,0.0,0.0,22.9,0.0,0,0,0.1,0.1,-0.1,-0.1
8960cf3d,0,1,0,0.0,0.0,35.8,1.0,0,0,0.0,0.0,0.0,0.0
bd3fb505,1,3,3,0.33,0.33,11.7,0.0,0,0,0.6,0.6,0.4,0.4
8b8a56ce,1,3,1,0.33,1.0,10.8,0.0,0,0,0.2,0.2,0.8,0.8
15fd5593,3,8,5,0.38,0.6,11.0,0.0,0,0,2.5,2.5,0.5,0.5
f4ceb85b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
f5ae006d,0,12,3,0.0,0.0,13.5,0.0,0,0,1.4,1.4,-1.4,-1.4
258a6f4d,1,7,4,0.14,0.25,10.6,0.0,0,0,1.8,1.8,-0.8,-0.8
0bf3c11c,0,2,1,0.0,0.0,15.6,0.0,0,0,0.2,0.2,-0.2,-0.2
a2950e2d,1,7,4,0.14,0.25,19.3,1.0,0,0,1.0,1.0,0.0,0.0
c585302b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
123dd5e2,0,5,2,0.0,0.0,13.0,0.0,0,0,1.1,1.1,-1.1,-1.1
8530dd74,1,20,6,0.05,0.17,22.6,0.0,0,0,0.8,0.8,0.2,0.2
f42e9f3f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9fc2531b,1,1,1,1.0,1.0,2.3,0.0,0,0,0.6,0.6,0.4,0.4
9bf914b4,1,11,1,0.09,1.0,23.2,1.0,0,0,0.4,0.4,0.6,0.6
179d2851,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3935e52e,0,2,1,0.0,0.0,7.0,0.0,0,0,0.5,0.5,-0.5,-0.5
f9a72ca4,2,3,2,0.33,0.5,19.1,0.0,1,1,0.9,0.1,1.1,0.9
d9a5d930,0,2,2,0.0,0.0,20.8,0.0,0,0,0.2,0.2,-0.2,-0.2
a26fb8aa,1,5,2,0.0,0.0,26.0,1.0,1,2,1.9,0.3,-0.9,-0.3
f38cc3b3,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
dd788526,0,3,0,0.0,0.0,22.3,0.0,0,0,0.1,0.1,-0.1,-0.1
4cd69919,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1f3afdcb,0,2,0,0.0,0.0,9.8,0.0,0,0,0.1,0.1,-0.1,-0.1
da974c7b,0,1,0,0.0,0.0,12.2,0.0,0,0,0.0,0.0,0.0,0.0
bc08556f,0,1,0,0.0,0.0,29.4,0.0,0,0,0.0,0.0,0.0,0.0
b57b998c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
979d0640,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
603cb947,2,5,3,0.2,0.33,23.8,0.0,1,1,1.8,1.0,0.2,0.0
29e48848,0,1,0,0.0,0.0,37.6,0.0,0,0,0.0,0.0,0.0,0.0
58027adc,1,2,1,0.5,1.0,10.3,0.0,0,0,0.5,0.5,0.5,0.5
5b5c2228,1,5,2,0.2,0.5,11.5,0.0,0,0,1.2,1.2,-0.2,-0.2
5a51caa1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
5631b735,0,5,0,0.0,0.0,26.4,0.0,0,0,0.1,0.1,-0.1,-0.1
817c6964,1,12,4,0.08,0.25,17.9,1.0,0,0,0.9,0.9,0.1,0.1
292a652a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
16aa3654,1,6,3,0.17,0.33,16.4,0.0,0,0,0.7,0.7,0.3,0.3
ccc66d00,0,4,1,0.0,0.0,14.8,0.0,0,0,0.2,0.2,-0.2,-0.2
4bce9c16,2,12,6,0.17,0.33,11.4,0.0,0,0,2.8,2.8,-0.8,-0.8
9d40ca9c,0,3,0,0.0,0.0,20.2,0.0,0,0,0.4,0.4,-0.4,-0.4
981e1bee,1,5,2,0.2,0.5,11.3,0.0,0,0,1.2,1.2,-0.2,-0.2
a40819d9,1,3,1,0.33,1.0,8.4,0.0,0,0,0.6,0.6,0.4,0.4
83534f30,0,3,0,0.0,0.0,22.2,0.0,0,0,0.5,0.5,-0.5,-0.5
4c6711e2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6d86d9cd,1,8,3,0.13,0.33,20.1,1.0,0,0,0.4,0.4,0.6,0.6
9dbb75ca,3,10,4,0.2,0.5,18.9,1.0,1,1,2.3,1.5,0.7,0.5
ebca82e8,1,1,1,1.0,1.0,9.0,0.0,0,0,0.1,0.1,0.9,0.9
770d7eb8,0,2,1,0.0,0.0,15.6,0.0,0,0,0.2,0.2,-0.2,-0.2
abe66106,0,11,2,0.0,0.0,16.5,0.0,0,0,1.0,1.0,-1.0,-1.0
b229aa13,1,1,1,1.0,1.0,4.1,0.0,0,0,0.6,0.6,0.4,0.4
8614496d,0,1,1,0.0,0.0,16.9,0.0,0,0,0.3,0.3,-0.3,-0.3
a2768a3a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6a829019,0,1,1,0.0,0.0,25.1,0.0,0,0,0.0,0.0,0.0,0.0
8b929ec2,0,8,0,0.0,0.0,12.6,0.0,0,0,0.4,0.4,-0.4,-0.4
6b3e4b53,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
f26e3c59,0,2,0,0.0,0.0,15.8,0.0,0,0,0.1,0.1,-0.1,-0.1
321a71a7,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9a64e67e,0,6,2,0.0,0.0,18.6,0.0,0,0,0.5,0.5,-0.5,-0.5
7ec1955f,0,1,0,0.0,0.0,7.6,0.0,0,0,0.1,0.1,-0.1,-0.1
20730eae,1,8,2,0.13,0.5,11.9,0.0,0,0,1.7,1.7,-0.7,-0.7
