id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
005ca692,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
00672021,3,6,5,2,1,1,1.1,0.3,1.9,1.7,176.4
0076ab7f,0,8,0,1,0,0,0.3,0.3,-0.3,-0.3,205.6
007faf7a,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,87.6
00963611,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
00b28772,0,8,1,0,0,0,1.3,1.3,-1.3,-1.3,114.4
00ddb7f7,1,17,4,0,0,0,1.5,1.5,-0.5,-0.5,357.0
00eba9c9,2,11,5,1,0,0,1.5,1.5,0.5,0.5,221.1
0127419a,2,4,3,2,0,1,1.0,0.2,1.0,1.8,114.4
01464072,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0176f037,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,61.0
017ab4d4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0193a8bf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01ba3996,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
02319ad7,3,12,5,0,1,1,3.7,2.9,-0.7,-0.9,163.2
023efc8b,0,1,1,0,0,0,0.6,0.6,-0.6,-0.6,4.9
02caf6e0,1,4,1,0,0,0,0.7,0.7,0.3,0.3,61.2
02ce2030,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,39.2
02ee4c77,1,4,2,0,0,0,1.1,1.1,-0.1,-0.1,43.6
03622183,2,9,5,0,0,0,1.6,1.6,0.4,0.4,165.6
038aa94a,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,156.0
03df04ff,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
042d286e,1,11,4,0,0,0,2.3,2.3,-1.3,-1.3,155.1
04a35432,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,27.9
04e17fd5,2,11,3,0,0,0,2.3,2.3,-0.3,-0.3,128.7
0534149c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
053f6e16,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,39.0
0562b7f1,3,19,8,1,1,1,4.1,3.3,-1.1,-1.3,262.2
05a6c38b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05a84d52,1,7,3,0,0,0,1.1,1.1,-0.1,-0.1,101.5
05cb19c5,0,5,1,0,0,0,0.2,0.2,-0.2,-0.2,117.5
062fc2e6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
068830ca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06983922,3,11,7,0,0,0,2.8,2.8,0.2,0.2,150.7
06a10001,1,19,6,0,0,0,0.9,0.9,0.1,0.1,457.9
06a1d642,0,6,1,0,0,0,0.4,0.4,-0.4,-0.4,102.6
06e5b0e4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
