id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
0f26fd24,90,2,0,0,2,24,2,0,0,0,0,1,3
0f697e02,8,2,0,0,0,0,2,0,0,0,0,0,0
0f8418aa,1020,16,11,2,5,21,4,0,0,0,0,4,18
0f86995c,264,11,9,0,3,0,1,0,0,0,0,0,2
0ff630d0,1642,453,35,1,3,124,417,1,0,0,0,6,52
1001ae82,1418,162,102,10,18,106,1,44,29,10,1,6,24
104b4ad3,292,17,0,0,0,28,5,0,0,0,0,0,17
10f0fdd3,1021,46,20,5,7,54,1,25,13,8,0,6,22
114bbdee,718,10,8,0,4,2,2,0,0,0,0,1,1
12bd0579,7,5,0,0,0,0,5,0,0,0,0,0,0
1467af0d,2037,103,62,6,14,9,35,5,2,1,0,11,27
148e136f,204,7,2,1,2,8,2,3,2,1,0,0,2
14d2670e,281,10,4,0,7,0,6,0,0,0,0,1,2
14df1d7f,244,66,3,1,2,23,63,0,0,0,0,1,11
1545cf15,1238,206,34,0,9,65,172,0,0,0,0,2,16
15944afd,386,7,7,1,4,1,0,0,0,0,0,1,4
165a2e40,505,69,6,0,5,42,6,20,5,8,0,2,14
16aa7d4c,1219,65,62,0,25,3,3,0,0,0,0,3,7
1787195f,5,1,0,0,0,0,1,0,0,0,0,0,0
1880614f,856,87,23,4,17,115,22,42,27,7,0,3,22
19053e31,871,101,30,8,19,95,15,56,27,18,0,5,23
1956b948,524,16,3,1,5,34,4,9,5,1,0,5,18
199ff86e,15,1,0,0,0,2,1,0,0,0,0,0,1
19a12bed,276,19,2,0,1,16,17,0,0,0,0,4,5
19ba6c6d,719,1,0,2,4,10,1,0,0,0,0,3,17
19cda00b,1088,86,15,10,14,122,21,49,22,18,0,8,22
1a066e69,788,26,13,0,4,0,4,0,0,0,0,0,8
1a248246,327,60,19,4,4,50,10,31,21,6,0,3,14
1a6b7ea4,1695,36,29,0,6,15,7,0,0,0,0,6,17
1a992676,298,5,1,1,5,5,1,3,2,0,0,3,3
1bfe34dc,65,14,0,0,0,4,14,0,0,0,0,0,3
1d2d5cc8,317,82,15,0,0,0,0,0,0,0,0,3,0
1ddbc7ca,1578,297,30,0,4,87,267,0,0,0,0,3,39
1df4a109,219,4,4,0,0,0,0,0,0,0,0,0,2
1e93fc5d,9,0,0,0,0,0,0,0,0,0,0,0,0
1ec7e1c5,880,13,12,1,3,1,1,0,0,0,0,3,3
1f6298f2,0,0,0,0,0,0,0,0,0,0,0,0,0
2054d037,158,21,0,1,1,3,3,0,0,0,0,0,9
20b9f052,1108,225,58,0,1,0,0,0,0,0,0,1,1
20e73fac,1665,269,56,10,25,294,42,171,47,104,0,8,43
2180c761,6,0,0,0,1,0,0,0,0,0,0,0,0
22721b88,341,63,6,0,4,8,57,0,0,0,0,1,6
2306bfde,1,0,0,0,0,0,0,0,0,0,0,0,0
2321ea6e,1487,358,38,3,5,84,320,0,0,0,0,10,27
23c63b7f,176,19,1,2,1,3,3,0,0,0,0,1,5
2434f24a,589,315,96,1,7,0,1,0,0,0,0,1,0
243f4a0b,700,17,16,0,13,4,1,0,0,0,0,1,8
249ac66d,1510,320,26,7,14,111,291,3,0,2,0,6,33
24eb7ed6,573,151,9,0,5,50,140,2,0,1,0,1,7
25146df0,388,9,8,0,3,5,1,0,0,0,0,2,4
2515040a,4,0,0,0,0,0,0,0,0,0,0,0,0
25749008,568,14,2,0,3,38,7,4,0,2,0,1,26
2591b066,233,2,2,1,0,3,0,0,0,0,0,0,3
26777636,1105,138,48,11,30,114,12,68,38,17,1,8,25
2677a1de,523,88,9,7,18,57,19,20,7,9,0,2,18
2693f6bc,3,5,0,0,0,0,5,0,0,0,0,0,0
275e2c51,1635,70,65,0,19,0,5,0,0,0,0,1,14
279ddf6a,1063,75,28,2,12,83,22,25,21,4,0,7,27
288e1e13,2127,74,69,2,41,1,5,0,0,0,0,3,12
28a65a2c,135,104,29,0,2,0,0,0,0,0,0,0,0
28dabd43,596,322,88,0,2,0,0,0,0,0,0,3,0
295ba708,363,60,2,3,9,7,58,0,0,0,0,1,14
29939a1d,180,23,0,3,0,22,9,10,8,1,0,1,11
29aee77c,86,2,0,1,0,1,0,0,0,0,0,1,6
29c02c9f,126,13,1,0,0,8,12,0,0,0,0,0,2
2a00c6c0,82,5,2,0,0,11,2,1,1,0,0,0,4
2a657da0,68,16,5,0,0,19,0,9,3,5,0,0,0
2acf0cd7,661,14,12,1,13,4,2,0,0,0,0,5,8
2aeb43f1,76,1,1,0,0,1,0,0,0,0,0,0,1
2b1bed19,949,35,17,0,9,11,6,0,0,0,0,2,17
2b471f99,1154,21,17,3,5,7,4,0,0,0,0,3,7
