id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
0033fb1b,415,112,41,0,1,142,14,57,27,26,0,3,11
005c0807,1156,80,15,5,11,124,24,39,10,18,1,6,31
0118c54c,1559,358,39,2,51,74,319,0,0,0,0,4,45
032f894e,929,58,26,4,16,46,5,27,9,13,3,7,14
037f2523,40,2,0,0,0,2,1,0,0,0,0,0,2
0557ff4f,198,4,4,0,0,0,0,0,0,0,0,1,1
0630eb63,131,4,0,0,4,7,0,2,1,1,0,0,8
065dc209,343,42,0,1,1,5,0,0,0,0,0,2,3
06c48679,1668,71,56,2,32,4,15,0,0,0,0,1,12
06df8256,2400,46,41,1,28,3,5,0,0,0,0,4,7
08082af0,758,37,31,0,11,0,3,0,0,0,0,3,3
08534272,59,9,0,0,0,2,0,0,0,0,0,0,3
09507ffa,42,3,3,0,1,0,0,0,0,0,0,0,0
095e4199,341,58,13,0,1,53,11,34,21,10,0,0,7
0a8d6b91,65,2,1,0,1,2,0,1,1,0,0,1,1
0ad37003,1271,28,25,0,16,10,1,0,0,0,0,2,7
0b0cbe5b,731,61,10,0,15,64,22,7,4,2,0,2,22
0b4d8274,535,102,18,1,4,96,7,41,12,28,0,3,24
0bb6e193,231,83,6,0,3,12,77,0,0,0,0,3,8
0be95d34,351,23,4,0,3,35,7,11,5,5,0,0,12
0c2ac3cb,1139,40,15,4,6,23,4,21,11,3,2,3,7
0cbc8baa,1297,61,42,0,14,10,19,0,0,0,0,3,10
0d2158d5,751,20,12,0,9,15,1,7,1,6,0,2,9
0d3585b5,94,13,2,0,2,2,0,0,0,0,0,1,3
0d7b6576,100,5,0,0,0,4,1,0,0,0,0,0,3
0d99c6e1,9,0,0,0,0,0,0,0,0,0,0,0,1
0e46fa2f,1,0,0,0,0,0,0,0,0,0,0,0,0
0e7ccfc4,662,322,53,0,5,136,225,44,16,28,0,2,36
0f26fd24,24,0,0,0,0,5,0,0,0,0,0,0,2
0f8418aa,1090,16,11,0,16,27,5,0,0,0,0,5,24
0f86995c,212,3,2,0,5,0,1,0,0,0,0,0,2
0f9b8301,190,18,5,0,4,17,0,13,8,2,0,1,0
1001ae82,407,55,24,2,6,51,2,25,17,5,0,5,8
10efd0e1,494,20,20,0,8,5,0,0,0,0,0,2,7
10f0fdd3,763,39,9,0,13,68,3,27,15,5,0,4,30
114bbdee,1925,33,29,1,15,5,1,0,0,0,0,3,11
11ff3d56,275,12,12,0,4,3,0,0,0,0,0,1,4
12bd0579,215,67,7,0,3,15,60,0,0,0,0,0,5
132a82f1,171,10,5,1,1,0,5,0,0,0,0,3,1
1467af0d,1727,62,49,3,5,11,13,0,0,0,0,3,14
14b8fcdf,63,2,2,0,0,0,0,0,0,0,0,0,0
1545cf15,444,167,7,0,0,44,160,0,0,0,0,0,23
15944afd,86,2,2,0,0,0,0,0,0,0,0,0,0
16324e1d,797,51,44,0,18,2,7,0,0,0,0,2,2
165a2e40,476,37,3,1,1,12,1,0,0,0,0,3,16
166a981d,16,5,0,0,0,0,5,0,0,0,0,0,1
16aa7d4c,1630,48,45,1,23,4,3,0,0,0,0,10,8
1787195f,261,7,0,1,2,10,4,1,1,0,0,1,8
17f29fb0,24,2,0,0,0,4,0,0,0,0,0,0,1
18ebca4b,640,63,6,4,5,24,14,6,2,0,0,2,15
19053e31,948,35,15,0,6,39,10,10,1,5,1,2,21
19a12bed,1679,267,24,1,17,112,242,1,1,0,0,6,43
19ba6c6d,736,9,0,1,4,12,2,0,0,0,0,6,15
19cda00b,1072,140,28,16,17,188,31,79,39,24,0,8,28
1a4b9094,49,13,1,0,0,2,12,0,0,0,0,0,1
1a992676,605,31,6,1,2,29,5,20,11,3,0,3,10
1ad8cb67,281,15,13,0,11,0,2,0,0,0,0,1,1
1b6862e8,148,1,0,0,0,16,1,0,0,0,0,0,11
1bfe34dc,159,39,4,0,0,8,35,0,0,0,0,0,3
1d2d5cc8,932,388,97,0,0,0,0,0,0,0,0,4,1
1ddbc7ca,323,62,4,0,0,22,58,0,0,0,0,0,6
1df4a109,35,3,3,0,0,0,0,0,0,0,0,0,0
1ec7e1c5,1991,45,44,0,24,9,1,0,0,0,0,1,10
1f6298f2,7,0,0,0,0,0,0,0,0,0,0,0,0
20094685,54,3,0,0,0,0,1,0,0,0,0,1,2
2054d037,73,7,0,0,0,1,1,0,0,0,0,0,3
20de219a,24,13,1,0,0,0,0,0,0,0,0,1,0
20e73fac,1669,233,81,2,34,226,15,132,57,65,0,6,45
2145368f,689,10,9,0,4,2,1,0,0,0,0,0,10
22721b88,362,79,6,0,3,10,73,0,0,0,0,1,14
2306bfde,11,1,0,0,0,1,0,1,0,0,0,0,1
2321ea6e,1015,259,18,2,4,64,240,1,0,1,0,5,26
23bf644d,99,6,0,0,0,7,1,4,1,3,0,1,4
23c63b7f,259,21,0,1,1,15,2,0,0,0,0,0,7
2434f24a,895,431,139,0,4,0,0,0,0,0,0,2,0
243f4a0b,919,18,17,0,12,2,1,0,0,0,0,1,10
244bc2c8,577,42,0,1,6,14,1,0,0,0,0,2,15
24eb7ed6,1067,254,10,1,15,92,237,6,2,4,0,1,24
2500cef9,732,12,7,5,4,29,2,1,1,0,0,3,16
25146df0,2,0,0,0,0,1,0,0,0,0,0,0,0
2515040a,1651,60,55,0,18,2,5,0,0,0,0,4,11
2591b066,308,61,6,0,2,6,55,0,0,0,0,1,12
26777636,1559,65,40,6,25,53,6,18,7,8,0,7,22
2677a1de,341,30,14,0,8,29,7,4,2,1,0,2,13
