id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,35-164,1987,26.0,1088,1327,82.0,21456,9070,309,358,86.3,656,731,89.7,109,199,54.8,1,0.3,0.5,+0.7,8,84,3,0,125,Matches
7978cbf0,Himad Abdelli,fr FRA,"MF,FW",Angers,23-114,1999,12.3,489,606,80.7,8175,2034,231,273,84.6,188,223,84.3,52,74,70.3,0,1.3,1.2,-1.3,19,54,17,4,71,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22-350,2000,24.0,1398,1530,91.4,21908,5328,700,751,93.2,582,616,94.5,69,92,75.0,0,1.0,1.8,-1.0,14,136,13,2,137,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,30-038,1993,15.2,638,736,86.7,10503,3856,299,325,92.0,269,302,89.1,46,72,63.9,1,1.0,0.8,0.0,9,63,7,0,83,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Auxerre,19-348,2003,5.7,47,71,66.2,767,182,22,32,68.8,20,25,80.0,3,7,42.9,1,0.5,0.2,+0.5,3,4,3,1,8,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19-348,2003,1.2,7,15,46.7,129,30,3,6,50.0,3,4,75.0,1,1,100.0,0,0.3,0.2,-0.3,2,1,1,0,2,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,23-021,2000,20.3,372,526,70.7,4590,1118,254,313,81.2,88,124,71.0,6,20,30.0,5,2.4,2.1,+2.6,15,16,13,1,45,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,21-054,2002,0.4,18,21,85.7,274,76,7,7,100.0,10,12,83.3,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,3,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,19-099,2003,1.2,29,41,70.7,390,93,12,18,66.7,11,14,78.6,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,3,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25-267,1997,18.8,815,956,85.3,17069,5923,239,269,88.8,435,473,92.0,132,190,69.5,2,1.3,1.0,+0.7,6,59,8,0,60,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,21-030,2002,6.2,293,374,78.3,5090,1490,129,154,83.8,124,148,83.8,31,51,60.8,0,0.7,0.7,-0.7,5,23,9,2,44,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29-319,1993,7.7,393,481,81.7,6087,2477,209,232,90.1,154,184,83.7,20,41,48.8,0,0.6,0.9,-0.6,2,35,9,4,56,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,19-020,2004,0.2,6,10,60.0,79,18,3,5,60.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-356,1994,10.0,285,386,73.8,4580,1191,141,176,80.1,101,139,72.7,25,43,58.1,0,0.9,1.0,-0.9,7,23,7,0,26,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,29-014,1994,8.6,178,255,69.8,2614,397,103,137,75.2,55,79,69.6,11,16,68.8,0,0.9,0.8,-0.9,10,10,6,0,13,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,DF",Monaco,21-014,2002,2.8,79,106,74.5,1025,318,50,61,82.0,21,29,72.4,2,5,40.0,0,0.3,0.1,-0.3,5,7,4,0,11,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-133,2002,2.5,49,72,68.1,1486,1243,10,10,100.0,23,23,100.0,16,38,42.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,28-012,1995,16.4,407,527,77.2,5606,1216,251,289,86.9,120,157,76.4,16,34,47.1,0,1.4,1.3,-1.4,12,20,7,5,31,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33-242,1989,11.6,361,556,64.9,6169,2703,169,202,83.7,144,215,67.0,38,103,36.9,0,0.4,0.7,-0.4,8,32,8,4,35,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29-339,1993,4.7,161,190,84.7,3026,1236,53,57,93.0,94,99,94.9,12,25,48.0,0,0.1,0.0,-0.1,1,4,0,0,5,Matches
ae11ba3d,Ayoub Amraoui,fr FRA,DF,Nice,18-301,2004,2.0,104,124,83.9,1350,395,62,64,96.9,34,41,82.9,1,8,12.5,0,0.0,0.0,0.0,0,7,0,0,10,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,32-220,1990,24.5,1409,1666,84.6,25193,8099,629,707,89.0,549,620,88.5,175,233,75.1,1,1.7,1.7,-0.7,19,219,19,0,227,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,Clermont Foot,27-253,1995,14.5,300,399,75.2,4400,614,166,217,76.5,89,111,80.2,21,25,84.0,3,0.9,0.7,+2.1,15,21,4,0,25,Matches
a5db0bec,Houssem Aouar,fr FRA,MF,Lyon,24-254,1998,4.8,249,311,80.1,3961,869,135,151,89.4,82,104,78.8,21,32,65.6,1,0.2,0.3,+0.8,4,32,4,0,31,Matches
b94b8be1,Adil Aouchiche,fr FRA,"MF,FW",Lorient,20-239,2002,1.1,52,67,77.6,934,278,26,28,92.9,16,21,76.2,8,14,57.1,0,0.1,0.1,-0.1,1,7,2,0,13,Matches
feb5d3ab,Dennis Appiah,fr FRA,"DF,MF",Nantes,30-275,1992,8.8,339,468,72.4,5590,2196,152,191,79.6,154,204,75.5,22,53,41.5,0,0.2,0.3,-0.2,4,30,7,4,39,Matches
c5e6c017,Taïryk Arconte,fr FRA,FW,Brest,19-119,2003,1.4,10,17,58.8,123,26,7,9,77.8,2,3,66.7,0,1,0.0,0,0.1,0.0,-0.1,2,0,1,0,2,Matches
508a9011,Mohamed El Arouch,fr FRA,MF,Lyon,18-339,2004,0.0,1,2,50.0,15,9,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
b026bbf6,Lorenz Assignon,tg TOG,DF,Rennes,22-262,2000,2.2,89,108,82.4,1446,389,42,50,84.0,44,50,88.0,3,7,42.9,1,0.3,0.3,+0.7,1,5,0,0,7,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,MF",Nice,26-298,1996,7.1,334,414,80.7,5062,1514,188,213,88.3,108,130,83.1,27,49,55.1,0,1.2,1.6,-1.2,10,22,14,7,32,Matches
6b5edd5d,Valentin Atangana Edoa,fr FRA,MF,Reims,17-198,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Auxerre,32-010,1991,14.0,442,582,75.9,9086,2748,168,200,84.0,173,214,80.8,89,136,65.4,2,2.0,2.0,0.0,27,58,15,4,72,Matches
