id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1545cf15,Houboulang Mendes,fr FRA,DF,Lorient,23,1998,35.8,1174,1446,81.2,20102,6588,518,573,90.4,526,621,84.7,94,190,49.5,1,1.6,1.0,-0.6,13,57,12,11,78,Matches
f20e4cc9,Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,980,1131,86.6,14433,3632,577,621,92.9,312,358,87.2,53,74,71.6,1,2.8,2.2,-1.8,19,59,12,4,53,Matches
6690ef25,Pedro Mendes,pt POR,DF,Montpellier,30,1990,0.2,5,8,62.5,136,66,0,0,,4,4,100.0,1,4,25.0,0,0.1,0.0,-0.1,1,1,1,0,2,Matches
c6e5d20f,Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,20.7,1374,1564,87.9,25918,8629,578,622,92.9,594,639,93.0,176,255,69.0,1,1.4,1.6,-0.4,15,136,10,1,112,Matches
9f0f4b49,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,26,1994,8.8,315,404,78.0,4937,1506,170,189,89.9,108,137,78.8,26,45,57.8,0,1.7,1.5,-1.7,9,20,7,5,26,Matches
e472a6f6,Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,1059,1242,85.3,19289,5883,417,470,88.7,529,577,91.7,94,151,62.3,1,0.6,0.8,+0.4,11,88,8,1,117,Matches
9bdd8118,Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,638,790,80.8,10150,3259,322,356,90.4,266,328,81.1,32,59,54.2,2,1.8,1.9,+0.2,16,39,15,10,62,Matches
0bfca6a1,Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,1027,1358,75.6,17991,7101,494,561,88.1,402,514,78.2,115,229,50.2,3,2.7,3.7,+0.3,31,114,25,13,132,Matches
d70ce98e,Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,23.9,1400,1657,84.5,21648,7365,762,844,90.3,450,512,87.9,113,154,73.4,14,8.8,9.0,+5.2,63,217,82,3,291,Matches
ce492295,Mexer,mz MOZ,DF,Bordeaux,32,1988,13.6,579,692,83.7,12148,4418,172,191,90.1,322,352,91.5,81,134,60.4,0,0.0,0.1,0.0,0,21,1,0,22,Matches
fe6c1add,Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,51,54,94.4,723,163,31,32,96.9,16,16,100.0,2,2,100.0,1,0.1,0.1,+0.9,1,3,0,0,6,Matches
4788cb6b,Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
14df1d7f,William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,224,311,72.0,3695,1587,112,131,85.5,86,115,74.8,18,44,40.9,1,0.2,0.3,+0.8,3,18,3,2,21,Matches
85613cf0,Arkadiusz Milik,pl POL,FW,Marseille,27,1994,15.7,299,377,79.3,3900,423,170,202,84.2,73,88,83.0,13,19,68.4,2,1.7,1.5,+0.3,15,13,8,0,25,Matches
065dc209,Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,413,567,72.8,5750,1155,237,297,79.8,112,157,71.3,26,39,66.7,4,3.9,3.5,+0.1,34,33,14,3,47,Matches
cdc4458b,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,36,42,85.7,523,147,20,24,83.3,14,15,93.3,1,2,50.0,0,0.1,0.1,-0.1,1,4,1,1,8,Matches
7e82a78f,Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,29.2,951,1179,80.7,14429,3715,529,570,92.8,284,355,80.0,79,146,54.1,2,2.7,2.8,-0.7,32,82,24,4,114,Matches
84d94b91,Thomas Monconduit,fr FRA,MF,Lorient,30,1991,25.0,997,1280,77.9,19587,6844,390,468,83.3,425,514,82.7,158,232,68.1,2,3.3,2.2,-1.3,32,139,19,4,160,Matches
e97150c0,Jérémy Morel,mg MAD,DF,Lorient,37,1984,6.7,248,296,83.8,4826,1777,92,99,92.9,121,137,88.3,32,52,61.5,0,0.1,0.0,-0.1,1,14,0,0,8,Matches
3eaf8817,Lebo Mothiba,za RSA,"FW,MF",Troyes,25,1996,5.8,102,128,79.7,1363,181,61,73,83.6,28,33,84.8,4,5,80.0,0,0.5,0.2,-0.5,6,5,0,0,2,Matches
3eaf8817,Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
81ac108d,Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,24,33,72.7,336,57,16,18,88.9,8,11,72.7,0,3,0.0,0,0.0,0.0,0.0,0,1,1,0,3,Matches
2591b066,Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,205,235,87.2,3570,906,95,107,88.8,89,99,89.9,19,25,76.0,0,0.1,0.4,-0.1,2,25,3,0,25,Matches
5f26e0c5,Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,825,929,88.8,17339,6475,251,281,89.3,425,456,93.2,136,168,81.0,0,0.1,0.2,-0.1,3,42,3,0,61,Matches
28a65a2c,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,164,239,68.6,4395,3043,38,38,100.0,67,68,98.5,56,130,43.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
19ba6c6d,Steve Mounié,bj BEN,FW,Brest,26,1994,25.7,429,723,59.3,5739,1547,265,402,65.9,121,221,54.8,14,25,56.0,2,1.2,1.2,+0.8,18,47,14,1,65,Matches
af0c835b,Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,16.8,598,709,84.3,9532,2694,313,355,88.2,216,239,90.4,46,66,69.7,1,0.4,0.5,+0.6,6,56,8,2,66,Matches
2acf0cd7,Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,20.9,535,680,78.7,9759,2655,231,269,85.9,224,272,82.4,61,100,61.0,1,1.2,0.4,-0.2,8,40,2,0,37,Matches
ee158be5,Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,44,54,81.5,807,233,11,15,73.3,30,31,96.8,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
e50623a0,Kévin N'Doram,fr FRA,MF,Metz,25,1996,13.7,437,521,83.9,8115,2626,168,197,85.3,205,231,88.7,53,73,72.6,0,0.4,0.3,-0.4,11,52,1,0,63,Matches
b85e57bb,Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,22,27,81.5,401,93,7,7,100.0,12,14,85.7,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
249ac66d,Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,31.0,1415,1836,77.1,22439,10344,775,875,88.6,513,662,77.5,93,199,46.7,3,4.6,4.0,-1.6,33,100,49,23,142,Matches
a6b6fa6e,Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,985,1216,81.0,18889,6177,336,403,83.4,509,573,88.8,113,194,58.2,0,0.2,0.2,-0.2,5,73,2,0,85,Matches
2d70dbe5,Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,299,536,55.8,9080,7070,61,62,98.4,126,129,97.7,110,341,32.3,0,0.0,0.1,0.0,0,13,1,0,0,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,20.6,501,547,91.6,10820,7312,139,140,99.3,268,270,99.3,92,134,68.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
87e9c7cd,Papa Ndiaga Yade,sn SEN,"DF,FW",Metz,21,2000,7.7,226,312,72.4,4032,1142,93,115,80.9,100,129,77.5,24,48,50.0,1,0.7,0.9,+0.3,6,13,6,4,12,Matches
5cdddffa,Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,7.8,466,525,88.8,7598,2499,208,225,92.4,202,220,91.8,34,46,73.9,2,1.7,1.5,+0.3,9,61,9,1,56,Matches
8e697a8f,Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,37,52,71.2,510,86,20,26,76.9,11,15,73.3,2,4,50.0,1,0.5,0.2,+0.5,2,2,1,1,5,Matches
69384e5d,Neymar,br BRA,"FW,MF",Paris S-G,29,1992,20.6,1033,1314,78.6,14291,4445,639,736,86.8,252,318,79.2,63,110,57.3,6,7.5,5.6,-1.5,61,118,42,3,146,Matches
0ad37003,Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,10.4,427,508,84.1,6963,1777,188,216,87.0,183,207,88.4,36,54,66.7,0,0.4,0.2,-0.4,7,32,3,0,39,Matches
75a63397,Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,11.6,184,253,72.7,2221,487,110,143,76.9,52,67,77.6,1,4,25.0,2,0.4,0.3,+1.6,11,12,4,0,25,Matches
8eef18aa,Sikou Niakaté,fr FRA,DF,Metz,22,1999,7.3,176,226,77.9,3243,1334,67,79,84.8,89,104,85.6,15,30,50.0,0,0.0,0.0,0.0,2,4,0,0,7,Matches
46faabfa,Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,301,426,70.7,4026,783,187,244,76.6,77,119,64.7,16,24,66.7,1,1.3,1.0,-0.3,11,15,4,1,20,Matches
2054d037,M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,8.6,106,179,59.2,1643,208,62,88,70.5,33,57,57.9,8,12,66.7,1,1.7,1.0,-0.7,8,4,3,0,12,Matches
ff20acfe,Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,20,25,80.0,269,73,12,13,92.3,8,9,88.9,0,0,,0,0.0,0.0,0.0,0,3,0,0,3,Matches
91f2da4c,Casimir Ninga,td CHA,FW,Angers,28,1993,4.5,56,71,78.9,761,192,26,35,74.3,15,17,88.2,4,5,80.0,0,0.0,0.1,0.0,1,3,1,0,5,Matches
7b9a9e25,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,20.8,442,600,73.7,6641,1410,243,284,85.6,147,193,76.2,28,59,47.5,4,2.4,2.4,+1.6,23,20,13,5,44,Matches
afb0c500,Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,839,1121,74.8,23494,16891,140,141,99.3,407,410,99.3,288,563,51.2,0,0.0,0.0,0.0,0,4,0,0,2,Matches
6043997c,Gerzino Nyamsi,fr FRA,DF,Strasbourg,24,1997,33.2,1214,1461,83.1,25284,10261,321,359,89.4,726,796,91.2,153,271,56.5,2,1.1,0.2,+0.9,6,59,3,0,72,Matches
6993927b,Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,27.0,1264,1516,83.4,24045,11081,487,543,89.7,589,674,87.4,166,264,62.9,0,0.2,0.4,-0.2,2,72,2,0,80,Matches
4534a352,Warmed Omari,fr FRA,DF,Rennes,21,2000,31.1,1833,1986,92.3,40820,13135,398,446,89.2,1112,1168,95.2,314,347,90.5,0,0.2,0.3,-0.2,4,94,3,0,111,Matches
c631f952,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,28.7,842,1071,78.6,21947,15321,170,174,97.7,434,439,98.9,233,448,52.0,0,0.0,0.0,0.0,0,6,0,0,0,Matches
828657ff,Amadou Onana,be BEL,MF,Lille,19,2001,15.1,516,623,82.8,8931,2203,231,263,87.8,203,234,86.8,61,86,70.9,0,1.1,1.7,-1.1,15,53,7,0,59,Matches
b5bb8188,Jean Onana,cm CMR,MF,Bordeaux,21,2000,20.4,863,1079,80.0,15507,3895,397,456,87.1,309,369,83.7,120,182,65.9,2,1.6,1.3,+0.4,15,88,13,1,90,Matches
243f4a0b,Otávio,br BRA,MF,Bordeaux,27,1994,12.7,635,718,88.4,11187,3083,285,305,93.4,258,289,89.3,72,90,80.0,0,0.1,0.5,-0.1,6,44,4,2,49,Matches
2f9e4435,Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,9.0,170,279,60.9,2732,727,85,115,73.9,60,103,58.3,16,29,55.2,2,1.4,1.3,+0.6,8,11,7,0,23,Matches
ea02beaf,Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,19.3,446,694,64.3,8161,2403,208,256,81.3,169,244,69.3,58,132,43.9,5,3.8,2.8,+1.2,21,39,19,4,53,Matches
ae7d0ecd,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,20.8,386,600,64.3,13291,10508,41,41,100.0,147,149,98.7,196,406,48.3,0,0.0,0.1,0.0,0,9,1,0,0,Matches
83299cc0,Azzedine Ounahi,ma MAR,MF,Angers,21,2000,18.1,782,909,86.0,12548,3196,389,430,90.5,307,339,90.6,59,88,67.0,1,1.5,1.4,-0.5,18,81,17,2,110,Matches
e3e05edf,Ambroise Oyongo,cm CMR,DF,Montpellier,30,1991,7.3,256,357,71.7,3578,1579,145,166,87.3,85,124,68.5,10,38,26.3,0,0.2,0.6,-0.2,2,13,6,2,18,Matches
f86ca403,Vincent Pajot,fr FRA,MF,Metz,30,1990,25.7,920,1079,85.3,16557,4118,381,425,89.6,407,440,92.5,95,142,66.9,0,0.4,0.4,-0.4,15,79,4,1,96,Matches
779847d6,Nicolas Pallois,fr FRA,DF,Nantes,33,1987,27.2,906,1139,79.5,17690,6162,284,330,86.1,510,589,86.6,100,189,52.9,0,0.1,0.3,-0.1,4,54,0,0,72,Matches
