id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
7f9c5d2d,Abner,br BRA,DF,Betis,22-347,2000,4.9,0,4,1,25.0,0.82,0.21,0.00,0.00,8.2,0,0,0,1.7,1.7,0.42,-1.7,-1.7,Matches
be6faae0,Álvaro Aceves,es ESP,GK,Valladolid,19-287,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,31-193,1991,19.1,3,20,5,25.0,1.05,0.26,0.15,0.60,25.4,1,0,0,1.1,1.1,0.06,+1.9,+1.9,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,22-134,2000,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
014aa7bd,Álvaro Aguado,es ESP,MF,Valladolid,27-008,1996,17.8,1,16,5,31.3,0.90,0.28,0.06,0.20,24.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,27-222,1995,31.7,3,13,3,23.1,0.41,0.09,0.23,1.00,13.5,0,0,0,1.0,1.0,0.07,+2.0,+2.0,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Almería,25-144,1997,24.3,1,23,7,30.4,0.95,0.29,0.04,0.14,20.2,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
31f5b89b,Paul Akouokou,ci CIV,"MF,DF",Betis,25-140,1997,4.7,0,3,1,33.3,0.64,0.21,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,30-319,1992,18.4,1,13,3,23.1,0.71,0.16,0.08,0.33,20.1,5,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
455c26a4,Ángel Alarcón,es ESP,"MF,FW",Barcelona,18-359,2004,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,15.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,24-110,1999,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,34-049,1989,13.6,2,11,3,27.3,0.81,0.22,0.18,0.67,22.9,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,37-247,1985,23.5,0,2,1,50.0,0.08,0.04,0.00,0.00,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,32-008,1991,20.3,3,27,4,14.8,1.33,0.20,0.04,0.25,24.2,3,2,2,2.9,1.3,0.05,+0.1,-0.3,Matches
bb08bce9,Omar Alderete,py PAR,DF,Getafe,26-134,1996,17.9,0,14,6,42.9,0.78,0.34,0.00,0.00,15.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,28-088,1995,12.3,0,18,3,16.7,1.46,0.24,0.00,0.00,21.1,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Getafe,25-124,1998,20.4,2,29,10,34.5,1.42,0.49,0.07,0.20,22.7,0,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
b907d169,Alejandro Alfaro,es ESP,MF,Elche,20-328,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
acc1aefa,Ángel Algobia,es ESP,MF,Getafe,23-320,1999,12.2,0,7,1,14.3,0.57,0.08,0.00,0.00,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
f8405304,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,19-110,2004,5.5,0,18,9,50.0,3.30,1.65,0.00,0.00,18.3,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
