id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
ddd5348b,0,0,0,0,0,0,0,0,0,0,0,0,0
de7d40d6,876,170,19,1,6,65,151,0,0,0,0,7,18
debc6b55,124,12,0,0,0,0,0,0,0,0,0,1,2
dee86451,1871,37,36,7,17,3,1,0,0,0,0,4,18
def69cd0,92,6,3,0,1,4,0,0,0,0,0,0,2
df69b544,1341,160,52,22,16,101,12,61,26,20,0,9,42
df8b52a5,149,41,5,0,0,8,36,0,0,0,0,1,6
e1cbb531,1382,33,28,0,15,9,2,3,0,0,1,3,14
e1cea3f7,259,10,1,2,3,39,8,1,0,0,0,1,14
e1deea75,967,39,36,1,9,2,3,0,0,0,0,3,11
e208bcc8,110,0,0,0,2,1,0,0,0,0,0,0,1
e29d1111,1492,337,32,4,18,148,303,2,0,0,0,12,69
e2e9c250,1536,203,81,8,24,158,8,114,54,43,4,11,22
e3993b65,64,4,1,0,0,13,0,2,0,2,0,0,2
e3fabb0a,206,2,0,1,0,9,1,0,0,0,0,4,7
e49ce451,1347,43,42,0,21,2,1,0,0,0,0,7,19
e4b8c5b6,113,3,2,0,1,0,1,0,0,0,0,0,1
e4ed2628,1310,225,31,0,7,54,194,0,0,0,0,2,29
e54bd0a2,1055,8,6,0,3,7,2,0,0,0,0,3,21
e6bc67d7,643,18,3,5,5,52,11,3,3,0,0,6,28
e778654a,436,34,7,0,3,10,27,0,0,0,0,4,8
e7ab4179,657,50,40,0,18,2,10,0,0,0,0,3,4
e7f4603c,1309,32,9,21,15,42,11,8,2,3,0,4,23
e82d2807,45,1,0,0,1,0,0,0,0,0,0,1,0
e897d8ba,392,14,1,0,2,12,0,0,0,0,0,1,16
e98f3a6a,49,3,3,0,0,0,0,0,0,0,0,0,1
e9fbcc21,1,0,0,0,0,0,0,0,0,0,0,0,0
ea6a7ab4,92,9,3,0,1,6,2,4,2,2,0,2,4
eb2fe5b6,44,3,0,0,0,0,0,0,0,0,0,0,0
ecada4fc,221,79,18,0,1,0,0,0,0,0,0,0,0
ecd8c01e,903,127,46,15,31,85,4,39,34,1,1,9,28
ed239245,517,131,11,1,1,52,119,1,1,0,0,3,15
ed5c5fa3,840,23,23,3,5,4,0,0,0,0,0,2,14
ee8508c0,495,366,75,0,0,0,0,0,0,0,0,3,0
ee923664,96,19,2,0,0,6,17,0,0,0,0,1,3
ef322658,1565,110,51,7,27,49,34,23,2,7,5,9,21
f03f284b,1148,64,61,0,10,2,3,0,0,0,0,1,7
f090a37a,115,0,0,1,2,0,0,0,0,0,0,1,1
f0da930c,674,56,44,1,13,0,12,0,0,0,0,4,3
f11fe861,477,39,28,0,12,5,11,0,0,0,0,1,8
f1887f53,73,4,3,0,1,2,0,1,1,0,0,0,1
f1bed920,189,49,4,0,0,12,45,0,0,0,0,1,5
f2308b33,977,300,43,2,10,156,234,23,0,23,0,8,49
f2a68b97,351,89,3,1,5,7,86,0,0,0,0,3,13
f3112790,855,192,35,0,14,24,157,0,0,0,0,4,7
f3b1d9a2,204,2,0,1,1,11,0,1,0,1,0,4,13
f4b7f2ec,6,0,0,0,0,0,0,0,0,0,0,0,1
f4ec4fd0,54,6,1,0,1,0,0,0,0,0,0,1,3
f6798fc3,633,349,85,0,0,0,0,0,0,0,0,2,0
f69d934e,168,67,0,0,0,17,64,2,0,0,1,0,9
f6ac68c1,527,20,18,0,9,1,2,0,0,0,0,2,4
f7dc2ae5,1100,131,36,1,9,28,95,0,0,0,0,5,23
f8eca1b6,508,24,0,2,3,8,0,0,0,0,0,7,13
fa937f7a,1981,248,145,6,50,131,7,96,25,41,11,12,32
fb5d47b3,1082,276,20,0,2,49,256,0,0,0,0,2,21
fbd6378b,2499,116,97,1,38,19,19,0,0,0,0,1,16
fc4f85b1,994,54,53,1,3,0,1,0,0,0,0,8,3
fc647b34,844,34,16,6,3,28,10,4,1,2,0,4,19
fc70e345,389,251,83,0,1,0,0,0,0,0,0,5,1
fc8b614b,717,20,6,8,4,20,10,3,2,0,0,8,16
fd47b4f2,149,11,11,0,2,0,0,0,0,0,0,0,2
fd51b456,929,34,5,3,13,63,25,4,0,2,0,4,33
fd771f95,238,5,0,3,1,2,0,0,0,0,0,2,4
fd9c4805,433,22,10,1,13,27,1,11,7,3,0,1,6
fdd60087,832,182,9,0,2,51,173,0,0,0,0,1,25
fed17f5a,948,30,12,4,3,67,9,9,6,3,0,7,29
ffad706e,887,217,20,1,5,57,197,0,0,0,0,8,30
