id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0e50f929,785,741,41,33,3,22,21,3,3,3,0,0,584,3,9
0e7ccfc4,178,145,33,0,0,1,25,31,2,0,2,0,143,0,7
0f0aa5b4,673,649,19,18,0,7,3,1,0,0,0,0,471,5,4
0ff67313,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
10f1cd17,217,171,45,5,0,0,24,40,0,0,0,0,145,1,8
112521d1,495,388,106,9,2,2,31,96,1,0,0,0,366,1,17
114b510e,57,41,16,0,0,0,3,16,0,0,0,0,42,0,2
11b9265b,976,777,198,15,0,7,32,183,0,0,0,0,825,1,15
129af0db,512,497,11,2,3,2,11,0,0,0,0,0,321,4,14
12c50af5,875,768,102,30,5,6,92,15,57,25,26,0,658,5,20
12eda7be,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0
132ac341,1002,954,44,33,0,7,1,11,0,0,0,0,760,4,6
167c1bb0,197,191,6,6,0,0,0,0,0,0,0,0,164,0,1
16aa3654,766,720,42,8,2,1,80,3,25,11,7,0,526,4,41
16e9d0ea,1299,1038,256,16,0,6,79,239,1,0,0,0,993,5,39
174651c8,430,366,63,42,0,30,20,7,10,3,3,0,252,1,4
1840e36d,1086,798,284,67,0,1,0,0,0,0,0,0,861,4,1
189cee7b,81,72,8,0,1,0,3,0,0,0,0,0,56,1,5
18abe173,1250,1203,47,37,1,7,1,10,0,0,0,0,1078,0,14
18f0a9f0,7,6,1,0,0,0,0,0,0,0,0,0,4,0,0
19709006,811,687,119,37,4,11,96,6,41,15,17,1,549,5,21
19b776e9,46,45,1,1,1,0,2,0,0,0,0,0,31,0,3
19cdceb0,31,30,1,1,0,0,0,0,0,0,0,0,25,0,0
1a317a1b,630,456,170,18,0,0,86,145,7,1,4,0,410,4,25
1b17ed86,224,187,34,17,2,1,22,1,11,4,5,1,161,3,4
1b40049a,116,114,1,0,0,0,13,1,0,0,0,0,81,1,5
1bacc518,1660,1629,26,9,6,8,3,16,1,0,0,0,1519,5,19
1bda5842,670,598,66,15,2,3,99,6,45,31,1,1,434,6,31
1d1691ad,169,125,44,4,0,0,6,40,0,0,0,0,148,0,5
1d5f96d9,21,21,0,0,0,0,0,0,0,0,0,0,15,0,0
1d8c99b0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0
1daec722,1409,1212,183,25,1,7,127,142,16,1,0,0,916,14,59
1f079188,1312,1079,227,18,1,7,78,209,0,0,0,0,1015,6,29
1fb1c435,639,613,21,4,12,14,32,3,1,0,0,0,470,5,10
1fc3c3d7,21,19,2,1,0,0,3,0,0,0,0,0,11,0,1
1fe0492d,1356,1010,343,34,0,2,64,306,3,0,2,0,912,3,27
1fe67e86,262,205,55,0,0,0,14,55,0,0,0,0,183,2,10
200e89e1,186,178,7,0,1,4,23,7,0,0,0,0,134,1,8
206b11c5,11,8,3,1,0,0,0,2,0,0,0,0,9,0,0
21512407,1329,988,333,38,5,3,130,250,45,9,34,0,939,8,28
228b0d9d,660,516,142,13,0,1,41,129,0,0,0,0,502,2,13
2327c29e,167,157,8,4,0,2,47,0,4,1,0,0,85,2,10
237a3851,97,94,3,1,0,3,0,0,0,0,0,0,86,0,0
240d3a0b,1535,1488,37,33,1,20,5,4,0,0,0,0,1240,10,7
24279b8b,525,316,202,60,0,1,0,0,0,0,0,0,269,7,0
24f59bb2,827,738,89,10,0,5,8,79,0,0,0,0,734,0,11
253a06b9,316,295,19,0,0,5,23,1,0,0,0,0,170,2,10
2784f898,694,652,41,21,1,7,2,20,0,0,0,0,602,1,9
27a013f7,1559,1477,77,74,0,11,0,3,0,0,0,0,1320,5,6
27d0a506,379,281,97,9,0,6,33,88,0,0,0,0,246,1,17
283c7121,928,909,17,13,1,20,19,1,0,0,0,0,743,2,17
293211e1,57,56,0,0,0,1,0,0,0,0,0,0,32,1,1
2946f9a1,297,261,36,5,0,2,16,31,0,0,0,0,248,0,5
29b61deb,385,373,12,8,1,4,6,2,0,0,0,0,284,0,13
2a0c8ba4,1759,1622,132,60,0,55,88,7,60,12,25,3,1482,5,21
2a8c9f98,44,42,2,1,0,0,3,1,0,0,0,0,34,0,3
2bef2bca,208,204,4,2,0,0,0,1,0,0,0,0,195,0,1
2e3406ae,849,663,184,16,0,6,54,167,1,1,0,0,617,2,29
2e5e846d,66,64,1,0,0,1,3,1,0,0,0,0,31,1,5
2f965a72,134,96,38,9,0,0,0,0,0,0,0,0,113,0,0
3024e383,1498,1107,379,61,0,33,148,313,5,0,4,0,990,12,30
307fcd26,155,101,54,11,0,0,0,0,0,0,0,0,121,0,0
31a1288d,33,32,1,0,0,0,4,1,0,0,0,0,17,0,3
32974271,678,635,41,1,2,7,35,1,0,0,0,0,458,2,24
32c0491f,52,48,4,0,0,0,2,4,0,0,0,0,38,0,1
3353737a,1808,1542,261,28,0,26,100,233,0,0,0,0,1419,5,38
335fa267,2155,2019,131,22,1,4,30,106,3,0,0,0,1955,5,20
33a61a52,966,764,197,16,0,16,60,181,0,0,0,0,692,5,26
34e393f2,513,496,17,16,0,8,0,1,0,0,0,0,438,0,8
355c883a,1028,770,254,14,1,3,33,239,1,0,1,0,714,4,39
3594a357,23,23,0,0,0,0,5,0,0,0,0,0,14,0,1
360d70f8,726,699,22,2,1,5,58,20,0,0,0,0,509,5,32
3624ce4c,1556,1171,377,56,0,19,121,312,9,1,7,0,1027,8,37
3672b352,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
36c5f77b,107,100,5,2,0,1,2,0,0,0,0,0,68,2,4
374ee424,914,680,233,87,0,3,0,0,0,0,0,0,684,1,1
379652be,358,349,9,3,0,2,12,3,3,1,2,0,292,0,3
37e103f8,75,72,0,0,0,0,4,0,0,0,0,0,40,3,3
37f04799,91,86,5,5,0,1,0,0,0,0,0,0,75,0,0
37f1cf47,1616,1230,383,14,0,3,100,367,2,0,0,0,1165,3,47
38126309,679,666,11,9,5,6,3,0,0,0,0,0,573,2,14
38ce1150,18,17,1,0,0,0,2,1,0,0,0,0,15,0,1
3902e91b,563,546,13,9,2,4,2,1,0,0,0,0,459,4,11
3a9c4b7b,1259,1004,251,23,2,16,66,228,0,0,0,0,889,4,26
3aa4a3be,289,248,39,2,2,4,11,1,0,0,0,0,185,2,19
3c05c659,299,288,11,1,0,7,18,0,9,2,7,0,216,0,8
3c16d927,876,712,162,20,0,3,71,142,0,0,0,0,653,2,18
3c7bc9bd,1140,1090,42,35,1,21,6,2,0,0,0,0,876,8,17
3cefcaef,1252,1066,186,9,0,21,66,177,0,0,0,0,1060,0,27
3d688b46,410,403,6,5,0,2,0,0,0,0,0,0,316,1,11
3da1b6ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e016e5a,118,111,7,0,1,0,4,3,0,0,0,0,81,0,6
3e42f707,1268,1207,57,47,1,18,1,9,0,0,0,0,892,4,10
3e4f735d,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3ecc11d8,1500,1421,70,59,1,29,12,11,0,0,0,0,1164,9,8
3ee0dd59,420,413,6,6,0,3,2,0,0,0,0,0,361,1,4
3eed9821,811,772,36,30,0,3,0,5,0,0,0,0,745,3,5
3f10bd22,2660,2237,411,27,4,30,232,382,2,0,0,0,2041,12,65
