id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
004d185e,696,36,11,0,7,88,3,22,10,4,0,2,34
0076ab7f,762,24,23,1,7,2,1,0,0,0,0,2,2
00b28772,733,53,12,0,4,23,2,0,0,0,0,1,16
01e5f06e,367,76,21,1,4,71,35,20,8,8,0,4,9
01eb744d,859,31,4,5,3,35,0,9,1,4,0,8,19
02319ad7,571,25,0,0,2,35,9,0,0,0,0,2,22
02c15616,1296,48,2,2,11,61,40,0,0,0,0,11,42
036bba5f,1076,48,43,0,39,10,5,0,0,0,0,7,14
037dbd30,500,141,11,0,4,54,124,5,2,2,0,0,21
039ae103,169,102,34,0,0,0,0,0,0,0,0,2,0
03dc5b1f,114,6,0,0,1,5,1,0,0,0,0,0,1
04965583,434,70,11,0,7,16,59,0,0,0,0,1,7
04981123,164,5,0,0,0,20,1,1,0,0,0,1,12
04ac8285,193,127,32,0,0,0,0,0,0,0,0,3,0
04e17fd5,361,32,0,0,2,13,3,0,0,0,0,3,10
056269d7,1571,109,39,0,5,15,70,0,0,0,0,3,22
05a4465d,397,9,4,0,3,5,1,0,0,0,0,3,9
062fc2e6,525,177,12,0,5,65,164,1,0,1,0,4,18
08511d65,1084,25,21,0,37,2,4,0,0,0,0,3,7
08990838,306,15,13,0,9,3,2,0,0,0,0,3,5
0959c2a2,763,11,0,1,11,20,11,0,0,0,0,3,12
09a9e921,153,14,0,2,2,7,1,0,0,0,0,1,5
0a0cc13c,130,8,0,0,0,3,0,0,0,0,0,2,6
0a447501,202,20,0,0,4,4,0,0,0,0,0,2,5
0a8bcb23,167,15,6,0,3,17,0,7,4,3,0,0,1
0ac94a23,320,7,1,0,3,50,5,1,0,0,0,3,24
0ae4e09a,466,48,0,3,4,12,0,0,0,0,0,5,24
0b2c8585,1244,50,28,0,24,13,4,0,0,0,0,3,28
0b90bb97,593,22,1,0,6,9,6,0,0,0,0,2,11
0ba976e4,194,8,0,3,0,4,1,4,2,0,0,0,2
0bbab654,54,15,2,0,1,0,13,0,0,0,0,0,2
0bc4e720,233,21,2,0,3,7,1,3,0,0,0,2,11
0c3f7197,106,10,3,0,0,5,2,2,2,0,0,0,5
0c717ae6,23,10,1,0,0,1,9,0,0,0,0,0,0
0cc474e7,35,2,1,0,0,1,1,0,0,0,0,0,0
0d298637,3,0,0,0,0,0,0,0,0,0,0,0,0
0d9b2d31,1665,50,13,8,9,11,10,27,3,0,0,6,30
0dce3356,20,1,0,0,0,2,1,0,0,0,0,0,1
0e4fef6e,663,6,6,0,9,2,0,0,0,0,0,0,6
0e5ddc7c,317,18,1,1,0,15,1,0,0,0,0,1,21
0ef89a37,486,30,4,0,1,24,7,19,12,1,0,3,3
0f7dbaf6,16,9,2,0,0,0,0,0,0,0,0,0,0
10072610,442,205,76,0,3,0,0,0,0,0,0,1,0
11b9265b,87,13,1,0,1,6,12,0,0,0,0,1,2
12c50af5,1825,207,83,7,22,119,11,70,23,40,1,5,39
12eda7be,340,1,1,0,3,4,0,0,0,0,0,0,3
132ac341,687,34,30,0,11,0,4,0,0,0,0,3,5
15781606,316,12,11,1,0,4,0,1,0,1,0,0,4
16aa3654,329,21,8,0,2,38,1,12,8,1,0,1,17
16e9d0ea,974,184,14,1,5,42,170,0,0,0,0,5,29
174651c8,559,72,54,0,46,33,4,12,6,4,0,2,4
18017beb,93,4,0,0,1,0,0,0,0,0,0,1,5
1827a42d,325,25,3,0,5,9,22,0,0,0,0,1,6
1840e36d,1026,295,59,0,5,0,1,0,0,0,0,2,1
18abe173,608,16,15,0,2,1,1,0,0,0,0,5,8
19709006,304,30,8,2,9,38,0,22,9,10,0,1,3
19b776e9,270,6,2,1,1,9,1,0,0,0,0,2,7
