id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0d82903c,456.0,18.0,89.0,241.0,130.0,11.0,456.0,7.0,6.0,1.0,256.0,1084.0,611.0,16.0,17.0,2.0,4.0,4.0,304.0,26.0
2b114be3,328.0,5.0,29.0,95.0,211.0,42.0,328.0,43.0,28.0,15.0,222.0,1670.0,886.0,33.0,22.0,21.0,21.0,16.0,253.0,75.0
6e7f1353,178.0,3.0,17.0,105.0,56.0,3.0,178.0,9.0,4.0,5.0,106.0,581.0,257.0,7.0,8.0,0.0,5.0,4.0,130.0,14.0
c50e5bba,303.0,18.0,98.0,133.0,75.0,0.0,303.0,5.0,3.0,2.0,137.0,776.0,471.0,8.0,5.0,0.0,5.0,3.0,171.0,10.0
24051310,470.0,24.0,163.0,200.0,113.0,13.0,470.0,22.0,12.0,10.0,186.0,1024.0,481.0,15.0,9.0,3.0,11.0,7.0,218.0,33.0
9744ff80,89.0,2.0,13.0,40.0,37.0,5.0,89.0,2.0,0.0,2.0,64.0,245.0,127.0,3.0,3.0,0.0,4.0,1.0,67.0,17.0
1a4b9094,205.0,8.0,37.0,87.0,84.0,1.0,205.0,4.0,1.0,3.0,125.0,689.0,314.0,10.0,10.0,0.0,4.0,1.0,143.0,26.0
4315f30d,208.0,37.0,115.0,91.0,4.0,0.0,208.0,0.0,0.0,0.0,120.0,402.0,191.0,1.0,2.0,0.0,2.0,0.0,125.0,0.0
f6ac68c1,413.0,57.0,199.0,207.0,9.0,2.0,413.0,1.0,1.0,0.0,181.0,805.0,525.0,6.0,1.0,1.0,2.0,1.0,237.0,2.0
b0c7a51d,364.0,52.0,201.0,150.0,19.0,5.0,363.0,4.0,4.0,0.0,195.0,1174.0,692.0,4.0,2.0,0.0,1.0,2.0,196.0,1.0
746fec7d,26.0,0.0,1.0,10.0,17.0,1.0,26.0,1.0,1.0,0.0,16.0,70.0,41.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0
fa274d97,139.0,9.0,36.0,58.0,45.0,6.0,139.0,2.0,1.0,1.0,73.0,311.0,159.0,3.0,2.0,1.0,4.0,1.0,96.0,13.0
e613313c,419.0,30.0,230.0,180.0,11.0,4.0,419.0,5.0,4.0,1.0,259.0,1244.0,685.0,4.0,3.0,0.0,5.0,2.0,259.0,0.0
c904f3d5,374.0,68.0,217.0,160.0,4.0,4.0,374.0,3.0,3.0,0.0,230.0,1296.0,839.0,5.0,1.0,1.0,0.0,2.0,255.0,0.0
b70bde8f,12.0,1.0,4.0,7.0,1.0,0.0,12.0,1.0,0.0,1.0,10.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
52e101a8,54.0,7.0,26.0,20.0,9.0,2.0,54.0,2.0,2.0,0.0,31.0,131.0,39.0,2.0,0.0,1.0,2.0,0.0,41.0,4.0
e8c0cafd,28.0,3.0,7.0,16.0,5.0,0.0,28.0,0.0,0.0,0.0,13.0,39.0,10.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0
17e3e467,307.0,6.0,71.0,184.0,55.0,2.0,307.0,8.0,5.0,3.0,200.0,962.0,534.0,14.0,10.0,1.0,8.0,9.0,217.0,7.0
6421ec64,127.0,1.0,12.0,62.0,53.0,5.0,127.0,3.0,1.0,2.0,71.0,272.0,112.0,3.0,2.0,0.0,6.0,4.0,90.0,11.0
9c94165b,310.0,10.0,56.0,163.0,94.0,3.0,310.0,7.0,5.0,2.0,170.0,984.0,530.0,17.0,14.0,2.0,5.0,2.0,203.0,18.0
a81ed730,147.0,8.0,36.0,74.0,39.0,3.0,147.0,3.0,1.0,2.0,91.0,510.0,304.0,5.0,7.0,0.0,3.0,2.0,108.0,6.0
3d2320f7,184.0,8.0,52.0,105.0,27.0,3.0,184.0,4.0,1.0,3.0,108.0,355.0,169.0,1.0,1.0,0.0,3.0,3.0,128.0,0.0
3eb22ec9,617.0,6.0,43.0,311.0,270.0,42.0,617.0,28.0,13.0,15.0,403.0,2428.0,1263.0,44.0,32.0,14.0,13.0,14.0,506.0,73.0
86e7deaf,403.0,64.0,192.0,202.0,10.0,2.0,403.0,1.0,1.0,0.0,239.0,1232.0,741.0,2.0,3.0,0.0,1.0,2.0,280.0,0.0
2690dffa,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fd9c4805,154.0,2.0,19.0,88.0,49.0,4.0,154.0,5.0,4.0,1.0,88.0,558.0,242.0,7.0,4.0,1.0,7.0,7.0,113.0,12.0
30f5ffa9,246.0,19.0,104.0,130.0,14.0,2.0,246.0,2.0,2.0,0.0,168.0,843.0,569.0,4.0,1.0,0.0,2.0,2.0,186.0,4.0
defb905a,263.0,41.0,161.0,101.0,5.0,2.0,263.0,1.0,1.0,0.0,162.0,611.0,282.0,3.0,3.0,1.0,1.0,0.0,159.0,1.0
76d5857d,262.0,22.0,86.0,106.0,72.0,7.0,262.0,6.0,2.0,4.0,134.0,812.0,375.0,11.0,10.0,0.0,6.0,0.0,132.0,19.0
cbbfa2e7,93.0,0.0,11.0,42.0,41.0,8.0,93.0,5.0,3.0,2.0,51.0,256.0,114.0,5.0,2.0,2.0,6.0,0.0,58.0,15.0
2ccd89a3,253.0,4.0,42.0,124.0,90.0,4.0,253.0,6.0,5.0,1.0,136.0,810.0,476.0,13.0,12.0,1.0,3.0,4.0,164.0,18.0
