id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
005ca692,450,26,83,287,80,1,450,1,1,0,310,1145.0,606.0,5,11,0,6,1,353,2
00672021,171,4,21,86,68,4,171,12,10,2,113,627.0,332.0,11,7,2,3,5,139,13
00844823,107,9,46,57,5,0,107,1,1,0,73,322.0,161.0,2,1,0,1,2,67,0
00f0482f,14,1,3,11,0,0,14,0,0,0,12,28.0,3.0,0,0,0,2,0,12,3
016ff750,76,3,22,31,23,0,76,2,1,1,44,218.0,96.0,2,4,0,1,0,44,6
01834aa0,110,20,68,39,3,1,110,0,0,0,66,257.0,73.0,0,0,0,1,0,67,2
0193a8bf,324,6,59,143,132,16,324,54,32,22,215,1737.0,716.0,23,21,5,24,8,209,40
01b8a2b2,196,175,196,1,0,0,196,0,0,0,93,455.0,302.0,0,0,0,0,0,95,0
01c3aff5,240,10,54,103,84,12,240,7,2,5,124,589.0,263.0,6,8,1,8,6,162,20
01eb744d,184,2,22,74,89,30,184,11,5,6,123,533.0,305.0,12,7,6,16,13,139,30
02c15616,373,13,111,159,110,11,373,10,5,5,188,1048.0,572.0,22,11,3,7,1,192,30
032f894e,274,9,46,169,66,4,274,20,12,8,145,863.0,407.0,8,9,1,14,9,198,15
03df04ff,392,363,392,0,0,0,392,0,0,0,195,875.0,447.0,0,0,0,1,0,153,0
042e8a49,458,4,32,134,295,47,458,56,37,19,322,2174.0,1229.0,41,20,17,18,6,359,138
048a1cbc,154,4,30,82,44,4,154,4,3,1,103,421.0,255.0,5,1,1,2,2,106,9
049a888d,100,2,11,30,62,9,100,6,5,1,72,579.0,334.0,12,6,5,7,7,78,19
04e17fd5,19,0,2,6,11,5,19,1,0,1,13,19.0,10.0,0,0,0,4,2,16,5
05439de2,759,100,403,295,70,11,759,1,1,0,481,2907.0,1605.0,15,10,1,6,1,581,8
056269d7,178,3,28,100,50,0,178,0,0,0,108,410.0,198.0,1,6,0,2,1,116,15
05d548d8,358,30,156,189,17,3,358,4,3,1,253,1380.0,881.0,4,2,0,2,0,261,2
05e19d6a,220,13,59,129,34,10,220,0,0,0,124,560.0,206.0,0,5,2,8,6,157,12
061e8e23,23,0,1,12,10,0,23,5,3,2,12,44.0,17.0,0,0,0,2,0,15,2
0630eb63,20,0,1,7,13,1,20,4,2,2,14,135.0,66.0,1,1,1,2,1,17,2
0670ee51,190,34,105,75,13,0,190,1,1,0,98,432.0,276.0,3,5,0,2,0,90,0
06a1d642,37,1,1,8,28,5,37,8,5,3,27,189.0,129.0,6,3,0,0,2,31,12
06d4b2e4,46,0,8,13,26,5,46,4,1,3,30,148.0,38.0,1,1,1,1,2,32,9
06e5b0e4,222,61,156,63,4,3,222,1,1,0,120,513.0,161.0,1,1,0,2,2,114,0
08d37c53,218,39,122,93,4,0,218,1,0,1,137,593.0,197.0,0,0,0,1,2,135,0
08f5afaa,171,151,171,0,0,0,171,0,0,0,89,486.0,275.0,0,0,0,0,0,72,0
091c86e2,18,1,2,10,6,0,18,0,0,0,11,39.0,26.0,0,0,0,2,0,15,3
0959c2a2,503,21,93,244,179,14,503,19,12,7,266,1942.0,1147.0,31,29,5,8,2,349,32
0a396655,133,3,35,52,49,3,133,5,4,1,93,534.0,271.0,9,3,1,12,8,76,7
0a6dbbf7,64,19,50,14,0,0,64,0,0,0,21,112.0,82.0,0,0,0,1,0,28,0
0a89e877,37,2,20,8,10,1,37,0,0,0,11,85.0,70.0,3,2,0,0,0,15,1
0a8fd9cb,3,2,3,0,0,0,3,0,0,0,1,3.0,0.0,0,0,0,0,1,1,0
0ab1f153,353,13,85,149,121,12,353,12,10,2,205,1132.0,635.0,16,19,4,7,5,241,40
0aeeed3f,135,2,19,69,48,11,135,5,0,5,90,337.0,120.0,3,1,0,9,2,88,20
0ba976e4,96,1,9,29,59,11,96,5,2,3,64,332.0,143.0,2,3,0,5,10,83,15
0c09c984,70,2,17,40,13,0,70,0,0,0,51,186.0,71.0,0,0,0,1,1,51,4
0c152537,90,6,22,58,10,2,90,7,6,1,48,200.0,95.0,3,0,0,5,2,53,2
0c61c77c,100,2,14,46,45,7,100,20,14,6,60,540.0,326.0,14,7,3,9,6,67,15
0cc5f4a5,131,6,14,66,51,10,131,15,6,9,77,371.0,168.0,6,3,2,19,3,96,15
0d267745,521,90,277,231,15,6,521,1,0,1,286,1424.0,802.0,2,8,1,4,2,287,1
0d82903c,432,20,142,197,96,14,432,5,3,2,248,1407.0,833.0,21,17,3,5,7,286,19
0d9b2d31,119,2,25,69,26,1,119,3,2,1,84,478.0,216.0,5,3,0,2,0,92,7
0db169ae,225,7,67,115,46,3,225,8,7,1,117,684.0,328.0,10,4,0,6,9,136,2
0e5b695f,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0e6bc38c,24,0,0,8,16,5,24,5,4,1,12,43.0,4.0,1,0,1,2,3,17,7
0e96a5e1,228,17,69,132,28,3,228,0,0,0,126,510.0,249.0,3,3,0,6,5,111,2
0eb83e1a,126,9,41,45,42,9,126,10,5,5,85,653.0,385.0,11,11,4,10,9,72,9
0ef89a37,85,0,3,33,50,5,85,6,4,2,60,362.0,221.0,10,4,1,3,6,76,11
0f41e2ee,158,14,56,96,7,1,158,1,1,0,112,542.0,359.0,3,3,0,1,2,127,1
101da2b5,330,7,44,235,56,7,330,2,2,0,246,1190.0,745.0,7,14,0,5,0,256,7
10549b49,87,4,11,44,32,16,87,1,1,0,39,190.0,101.0,6,1,4,11,1,51,15
108fe016,257,10,58,151,51,1,257,7,3,4,192,763.0,331.0,2,7,1,1,3,221,8
119b9a8e,782,60,286,466,33,8,782,2,1,1,593,3384.0,2447.0,14,17,0,2,1,618,2
11b9265b,176,6,40,52,86,8,176,7,2,5,110,535.0,237.0,6,11,1,6,5,135,20
11c7fa75,142,91,141,1,0,0,142,0,0,0,108,455.0,290.0,0,0,0,0,0,102,0
11d8aff0,33,25,33,0,0,0,33,0,0,0,13,95.0,41.0,0,0,0,0,0,13,0
1265a93a,466,13,91,190,188,7,466,11,7,4,294,1350.0,649.0,13,17,2,5,4,319,43
129af0db,209,8,35,76,98,31,209,7,2,5,100,567.0,291.0,8,5,2,15,9,158,30
12dcbdcc,261,13,109,116,37,2,261,1,1,0,126,479.0,227.0,3,4,2,5,3,144,14
13203c45,216,14,92,85,43,3,216,16,6,10,91,606.0,390.0,12,7,2,4,5,109,12
1338e42b,512,36,175,222,120,7,512,25,14,11,230,1168.0,637.0,20,8,0,15,5,239,17
1467af0d,513,23,141,277,102,9,513,18,14,4,288,1339.0,653.0,5,11,1,6,13,392,9
149c5f5d,36,4,9,13,14,4,36,0,0,0,15,110.0,58.0,3,1,1,2,2,17,5
14b8fcdf,150,15,54,86,10,4,150,1,1,0,86,321.0,163.0,1,1,0,2,0,113,0
15f3ec41,197,0,10,63,125,12,197,15,7,8,109,587.0,341.0,12,3,5,9,4,143,32
15fd5593,131,3,18,71,43,6,131,0,0,0,74,190.0,73.0,1,1,0,4,1,93,4
162efffd,389,12,86,203,102,8,389,7,4,3,207,1074.0,564.0,13,8,0,12,9,249,15
165a2e40,190,2,6,64,122,24,189,13,7,6,103,784.0,273.0,13,3,7,11,8,147,40
16ceb862,90,5,15,36,39,11,90,1,0,1,37,155.0,37.0,1,2,0,12,3,72,14
17370b95,21,1,9,7,5,2,21,0,0,0,12,45.0,32.0,0,0,0,0,0,14,0
178ae8f8,325,2,24,146,159,41,325,31,11,19,189,1045.0,553.0,22,14,12,22,10,240,55
17e3e467,391,15,106,214,81,8,391,16,9,7,214,1277.0,629.0,15,10,1,8,4,263,9
1840e36d,533,469,530,3,0,0,533,1,1,0,343,1753.0,946.0,0,0,0,0,0,316,0
18a88e3e,4,0,0,2,2,1,4,0,0,0,3,23.0,0.0,0,0,0,0,0,2,1
18b896d6,844,27,238,489,122,12,844,6,3,3,564,2836.0,1839.0,18,26,2,6,2,675,9
19709006,17,1,3,11,4,0,17,1,0,1,8,33.0,17.0,0,0,0,0,0,10,1
19a967ab,22,0,5,9,9,1,22,2,1,1,10,51.0,13.0,0,1,0,2,0,13,2
19cae58d,223,2,20,117,90,9,223,14,10,4,159,819.0,384.0,12,6,1,5,14,165,25
19cda00b,200,5,30,85,87,10,200,6,2,4,115,625.0,252.0,5,5,3,5,3,151,20
1a2935f6,191,36,90,94,8,3,191,0,0,0,114,477.0,281.0,0,0,0,1,0,130,1
1a4b9094,99,3,17,32,50,3,99,5,4,1,68,336.0,99.0,3,3,0,3,1,73,24
1a799243,456,19,137,219,106,6,456,6,2,4,170,780.0,512.0,10,2,2,5,4,219,26
1a992676,94,1,18,58,21,3,94,2,1,1,48,215.0,121.0,2,1,2,2,3,74,8
1adcf39e,402,50,150,224,30,4,402,4,3,1,286,1594.0,1121.0,12,9,0,0,2,315,5
1b81794d,24,0,3,11,11,1,24,5,1,4,16,110.0,53.0,1,1,0,2,1,17,12
1bacc518,380,8,60,238,90,19,380,9,7,2,238,1315.0,715.0,13,14,0,10,8,289,23
1bd5735a,98,10,22,30,46,5,98,2,1,1,45,373.0,167.0,3,4,1,4,0,62,15
1bf33a9a,173,1,7,64,103,16,173,13,7,6,118,749.0,346.0,12,7,1,11,4,145,30
1c78737d,46,2,6,20,20,7,46,0,0,0,20,62.0,21.0,1,1,0,6,2,28,2
1cb49278,625,27,184,395,49,4,625,5,5,0,409,1926.0,1127.0,7,12,0,4,2,491,5
