id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
005ca692,303,21,86,182,36,6,303,1,1,0,208,833.0,311.0,2,1,0,4,4,228,5
00672021,142,1,14,77,52,4,142,3,2,1,107,532.0,292.0,7,7,1,4,3,116,4
0174ba21,1,0,0,1,0,0,1,0,0,0,1,1.0,0.0,0,0,0,1,0,1,0
0193a8bf,98,1,15,40,44,10,98,7,5,2,66,562.0,237.0,9,8,3,10,8,73,17
01a49bd2,3,0,3,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
01b8a2b2,306,259,302,4,0,0,306,1,1,0,136,906.0,589.0,0,0,0,0,0,118,0
01c3aff5,209,10,46,110,54,6,209,2,1,1,71,499.0,206.0,6,4,1,4,7,100,14
01e5f06e,3,0,0,3,0,0,3,0,0,0,3,4.0,0.0,0,0,0,0,0,3,1
01eb744d,201,4,26,75,109,29,201,14,10,4,129,782.0,431.0,14,11,5,13,12,137,32
02c15616,124,4,42,79,7,0,124,2,2,0,68,398.0,109.0,2,1,0,0,2,92,0
032f894e,102,1,15,64,25,1,102,8,5,3,63,387.0,253.0,6,6,0,4,7,80,8
0331786b,67,3,16,29,22,1,67,2,0,2,35,151.0,66.0,1,3,0,4,3,42,8
0375723e,18,0,3,10,5,0,18,0,0,0,11,68.0,50.0,2,0,0,1,1,11,2
03bd0bf4,262,28,154,92,16,11,262,0,0,0,114,505.0,209.0,0,1,0,2,0,151,2
03df04ff,202,176,201,1,0,0,202,0,0,0,113,447.0,202.0,0,0,0,0,0,93,0
042d286e,179,3,15,82,83,16,179,8,3,5,93,525.0,213.0,10,5,5,9,8,132,29
042e8a49,73,1,7,28,39,14,73,8,2,6,55,521.0,262.0,7,4,8,9,4,55,20
048a1cbc,303,3,35,110,159,18,303,4,0,4,203,823.0,342.0,9,11,1,10,4,238,56
