id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0076ab7f,358,42,152,181,25,0,358,1,0,1,197,815.0,410.0,3,1,0,1,0,256,0
009a4f60,7,4,4,2,1,0,7,0,0,0,2,28.0,25.0,1,1,0,0,0,2,0
00f518d8,41,0,3,19,20,3,41,6,3,2,23,160.0,60.0,3,1,0,1,2,23,4
01b8a2b2,113,96,112,1,0,0,113,0,0,0,66,303.0,154.0,0,0,0,0,0,55,0
01c3aff5,191,7,34,100,57,7,191,5,2,2,95,528.0,293.0,7,2,2,5,5,129,13
01e5f06e,295,3,41,145,111,5,295,2,2,0,166,754.0,433.0,7,6,1,3,1,222,20
01eb744d,154,0,18,42,94,22,154,10,4,5,109,418.0,183.0,7,7,3,6,9,118,28
02c15616,139,2,30,63,48,3,139,3,1,2,84,499.0,304.0,9,10,0,7,4,100,14
032f894e,117,3,43,65,10,0,117,3,1,1,106,492.0,231.0,2,4,0,1,2,97,3
03998238,39,2,10,16,13,5,39,1,0,1,24,177.0,67.0,3,2,1,1,3,23,3
03df04ff,223,192,223,0,0,0,223,0,0,0,131,659.0,384.0,0,0,0,1,0,104,0
042e8a49,264,2,27,95,148,23,264,14,8,5,189,1206.0,667.0,23,11,6,10,12,205,72
048a1cbc,359,19,105,137,121,10,359,9,3,5,213,1041.0,598.0,13,13,2,1,6,223,32
049a888d,256,9,52,106,105,21,256,38,12,20,175,1565.0,858.0,27,24,10,19,20,185,36
04e17fd5,55,3,6,21,28,17,55,1,0,0,14,101.0,46.0,2,1,2,5,1,29,7
04e531b6,88,0,7,56,25,1,88,2,0,1,65,257.0,106.0,3,3,1,1,1,76,4
05439de2,357,34,128,160,72,6,357,3,3,0,218,951.0,505.0,6,6,2,6,1,266,20
05d548d8,271,37,151,121,1,1,271,0,0,0,179,875.0,456.0,1,0,0,0,0,196,0
