id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
007b39a5,247,345,2999.0,553.0,158,188,69,94,1,14,2,0.9,1.0,1.1,19,6,10,1,22
01226327,1250,1702,19485.0,8031.0,726,840,411,545,81,197,1,3.3,3.8,-2.3,30,104,32,16,130
016ff750,157,197,2316.0,877.0,86,95,50,59,10,27,0,0.2,0.2,-0.2,6,5,3,1,7
02b29014,1320,1712,19007.0,4672.0,714,862,456,548,61,101,2,3.9,2.8,-1.9,38,120,27,2,161
0313a347,677,877,12291.0,4688.0,280,320,331,400,58,129,2,1.0,0.3,1.0,11,42,5,5,53
03622183,22,25,276.0,34.0,15,17,7,7,0,0,0,0.1,0.0,-0.1,2,0,1,0,2
0420d84f,827,1087,12093.0,5112.0,450,511,282,370,45,107,1,1.7,0.8,-0.7,9,53,12,3,77
04e195ee,8,12,89.0,4.0,5,5,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0745b37d,424,539,5017.0,546.0,278,318,105,134,4,10,3,3.8,2.8,-0.8,30,11,4,0,22
07666c20,56,124,2643.0,2494.0,2,3,11,13,43,107,0,0.0,0.0,0.0,0,3,0,0,0
07802f7f,410,680,5939.0,1574.0,230,332,121,195,29,71,2,2.7,2.3,-0.7,35,38,23,4,75
08452314,86,138,1113.0,338.0,55,67,25,46,2,12,0,0.6,0.4,-0.6,4,5,3,0,12
0bad4516,361,472,6607.0,2720.0,145,158,168,210,36,83,0,0.1,0.3,-0.1,2,41,2,1,30
0d267745,1420,1539,27076.0,8220.0,470,499,811,851,126,160,0,0.2,0.3,-0.2,4,54,0,0,78
0d4ceb32,102,140,927.0,135.0,68,84,11,22,0,1,1,1.0,0.6,0.0,8,2,0,0,4
0df2b165,987,1245,17119.0,3711.0,515,604,329,383,119,179,3,3.4,2.2,-0.4,21,70,31,8,122
10072610,107,136,2579.0,1755.0,32,33,48,49,27,54,0,0.0,0.0,0.0,0,0,0,0,0
101da2b5,2008,2244,38469.0,14037.0,719,773,1075,1146,195,272,1,0.4,1.0,0.6,8,214,12,0,213
111c3236,682,793,12274.0,3378.0,300,322,274,301,83,126,0,0.4,0.7,-0.4,7,61,14,5,94
119b9a8e,1067,1153,20092.0,6860.0,382,400,559,582,111,144,0,0.1,0.5,-0.1,3,116,2,0,112
1265a93a,1043,1284,16237.0,4525.0,557,616,381,459,69,129,2,2.7,2.5,-0.7,24,54,26,16,98
12aa7661,419,620,6747.0,3037.0,217,259,149,220,39,109,0,0.7,0.9,-0.7,11,31,9,5,51
1598599e,192,212,3013.0,684.0,95,102,74,80,13,17,0,0.1,0.1,-0.1,3,16,1,1,13
15ea812b,960,1365,19438.0,8051.0,315,396,488,615,141,291,2,3.1,2.2,-1.1,15,69,9,0,83
15ea94de,125,165,1474.0,163.0,81,98,26,33,3,10,0,1.1,0.2,-1.1,4,2,1,0,4
15f3ec41,380,486,6339.0,1158.0,196,231,105,129,52,75,5,2.0,2.0,3.0,20,15,26,9,43
16380240,758,913,11455.0,3088.0,414,442,257,295,54,100,2,2.3,2.3,-0.3,37,63,25,0,114
16ceb862,204,301,2139.0,244.0,144,203,36,51,2,7,0,0.9,1.0,-0.9,8,7,3,0,7
16fa6881,356,463,5530.0,1826.0,188,212,125,157,23,59,0,0.9,1.2,-0.9,7,44,7,0,62
17370b95,286,395,4415.0,1827.0,147,181,118,158,12,34,0,1.1,0.3,-1.1,4,22,8,1,56
17695062,30,36,327.0,57.0,20,22,6,8,0,1,0,0.0,0.0,0.0,0,2,0,0,2
178ae8f8,682,886,9768.0,1810.0,377,444,212,262,39,54,1,2.7,1.9,-1.7,29,41,20,4,68
17d4507a,1383,1902,21879.0,8369.0,785,905,465,626,107,246,4,5.3,4.2,-1.3,34,110,46,12,174
189cee7b,17,20,243.0,55.0,6,7,8,9,0,0,0,0.0,0.0,0.0,0,1,0,0,3
18b896d6,1301,1511,26935.0,8793.0,353,387,776,834,159,255,0,0.6,0.5,-0.6,5,112,6,1,99
1900032e,645,854,11924.0,4460.0,241,289,350,433,49,117,0,0.5,0.2,-0.5,6,54,5,1,55
1961b2aa,726,867,14718.0,4049.0,271,306,319,351,120,172,1,1.1,1.1,-0.1,11,86,12,2,105
1a2935f6,569,683,10756.0,3676.0,199,229,321,348,46,94,1,0.3,0.4,0.7,1,34,4,0,46
1aa84968,1091,1546,18241.0,6389.0,531,614,434,638,91,198,1,1.3,1.3,-0.3,12,83,8,4,82
1ae30132,604,921,10172.0,4819.0,303,354,224,330,60,180,1,1.4,1.2,-0.4,10,71,18,5,70
1b84dbe1,1371,2020,22556.0,9553.0,728,885,453,659,148,328,7,6.3,5.7,0.7,72,94,43,28,134
1bf33a9a,539,706,7046.0,1330.0,333,394,134,174,25,49,4,3.6,2.7,0.4,30,25,25,2,73
1bf811d4,609,771,8069.0,2654.0,398,446,167,218,20,54,0,0.4,0.6,-0.4,6,24,3,1,41
1c7012b8,1506,1768,28014.0,7897.0,654,723,618,692,199,274,3,1.4,1.4,1.6,21,185,21,8,180
1cb49278,1199,1314,23631.0,7215.0,351,380,741,771,96,137,0,0.9,0.7,-0.9,4,78,1,0,75
1d8c99b0,63,71,1166.0,277.0,30,33,21,21,10,13,0,0.1,0.1,-0.1,2,4,0,0,6
1e0b6a73,426,567,7646.0,2996.0,201,230,183,224,41,98,0,0.2,0.4,-0.2,4,26,3,2,26
1e43fad8,7,10,94.0,38.0,6,6,1,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0
1ecb65be,263,407,3637.0,1056.0,159,206,77,116,12,33,3,3.7,3.0,-0.7,19,20,17,6,34
1ef37668,699,965,10684.0,4167.0,392,444,247,340,42,121,4,2.5,1.8,1.5,18,35,18,11,50
1fdec858,13,18,134.0,12.0,12,16,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,1
20b104bc,827,1044,11632.0,4435.0,522,574,247,310,36,93,1,1.1,0.6,-0.1,10,60,7,3,93
21166ff4,2086,2342,38202.0,13194.0,798,856,1094,1188,169,235,1,0.8,0.3,0.2,4,112,3,0,125
21a66f6a,380,581,5829.0,1736.0,221,300,102,150,37,76,2,3.3,2.7,-1.3,27,52,18,2,76
254147d4,188,270,2553.0,814.0,114,134,52,79,9,24,2,1.9,1.4,0.1,11,13,11,1,27
2628fd2b,762,990,16550.0,10417.0,214,215,429,432,112,330,0,0.0,0.0,0.0,0,2,0,0,0
2649ff32,152,193,2648.0,592.0,72,86,62,68,16,25,0,0.0,0.1,0.0,1,18,1,0,20
2691c772,138,259,1684.0,364.0,83,120,37,74,4,18,0,0.3,0.4,-0.3,5,5,8,0,18
2696b6a9,9,14,125.0,23.0,6,9,3,4,0,0,0,0.0,0.0,0.0,0,1,0,0,0
26f6dca8,674,806,10014.0,2796.0,385,431,201,231,50,82,2,2.2,1.7,-0.2,31,79,12,2,77
27c01749,113,155,1387.0,183.0,66,83,30,40,2,2,1,0.5,0.4,0.5,6,9,2,0,10
282f75f3,1991,2298,41568.0,14759.0,569,624,1157,1214,255,427,3,1.5,0.6,1.5,14,127,4,0,110
28d596a0,896,1095,21518.0,13302.0,159,159,538,546,199,383,0,0.0,0.0,0.0,0,2,0,0,0
291e3ec3,36,49,385.0,61.0,27,30,5,7,1,2,0,0.0,0.1,0.0,1,2,0,0,2
2928dca2,1573,1853,38135.0,17274.0,329,357,848,912,383,552,0,0.5,0.6,-0.5,5,112,7,0,64
29733c72,459,543,6656.0,1554.0,275,288,120,150,36,52,2,2.1,2.5,-0.1,18,40,23,3,64
2973d8ff,64,78,641.0,80.0,41,48,11,14,0,1,1,0.2,0.2,0.8,3,0,0,0,1
2acd49b9,1135,1322,17058.0,3674.0,619,696,398,447,63,88,1,1.1,1.4,-0.1,16,80,9,1,96
2afc7272,572,739,10075.0,3152.0,274,321,219,261,70,109,0,0.5,0.9,-0.5,11,66,10,1,80
2b114be3,6,7,92.0,21.0,3,4,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0,1
2b16cb1a,353,485,5433.0,1190.0,209,246,87,123,34,56,4,3.3,3.1,0.7,33,22,14,3,49
2b1c4abd,12,15,117.0,6.0,9,12,1,1,0,0,0,0.1,0.0,-0.1,2,1,0,0,0
2b622f01,575,802,7257.0,2049.0,379,457,141,214,17,37,4,3.2,2.5,0.8,34,41,32,1,69
2b91cf8e,260,337,4560.0,1877.0,100,116,116,146,29,55,0,0.0,0.0,0.0,1,14,2,0,16
2baec6ce,132,149,2097.0,517.0,72,79,44,47,12,16,0,0.0,0.0,0.0,0,6,0,0,8
2bd83368,93,121,1465.0,374.0,52,58,29,38,9,15,1,0.4,0.2,0.6,6,9,1,1,9
2bed3eab,680,731,12072.0,3791.0,272,291,355,368,45,54,0,0.2,0.1,-0.2,2,38,1,1,53
2ce2508a,1213,1585,23111.0,8399.0,481,554,520,601,179,361,1,2.1,2.8,-1.1,29,124,9,0,127
2d5f03bf,525,664,10202.0,4094.0,187,204,263,297,66,137,1,0.1,0.1,0.9,2,25,1,0,33
2e4f5f03,2391,2996,37653.0,11408.0,1298,1441,874,1072,153,313,12,7.5,5.9,4.5,60,166,56,23,219
2f7acede,1542,1731,25914.0,7843.0,740,796,642,707,125,172,0,1.0,1.5,-1.0,18,148,12,3,190
2f90f6b8,682,804,11931.0,3146.0,317,341,282,318,73,109,2,0.7,1.1,1.3,10,65,8,1,71
2ff964a0,84,127,1046.0,270.0,55,66,23,30,2,11,0,0.1,0.2,-0.1,2,5,2,1,7
30941e96,333,429,5053.0,1272.0,178,201,131,169,16,36,0,1.5,1.1,-1.5,9,30,16,9,41
312626c1,1214,1683,22777.0,9736.0,540,617,499,637,152,348,1,3.1,2.4,-2.1,16,113,25,7,131
3189f61a,348,409,6053.0,1163.0,145,161,149,170,38,48,0,0.2,0.2,-0.2,8,29,2,0,19
3233eefd,61,80,1138.0,398.0,26,31,28,35,7,11,0,0.0,0.0,0.0,0,2,1,1,4
32f60ed8,64,83,962.0,230.0,32,37,26,33,2,6,0,0.1,0.1,-0.1,3,3,2,0,6
3312f911,251,344,3793.0,1131.0,140,163,90,120,11,34,1,0.8,0.4,0.2,7,37,3,0,42
3515d404,1444,1988,24974.0,7797.0,652,756,607,757,141,373,3,6.8,5.9,-3.8,62,144,33,8,170
3626f7d9,365,512,7542.0,3221.0,121,155,186,221,55,119,0,0.5,0.2,-0.5,1,25,2,0,35
3631ad41,87,163,1286.0,724.0,53,72,22,44,8,33,0,0.0,0.1,0.0,0,3,2,1,4
36c2ca73,459,826,16346.0,13880.0,66,67,154,160,238,590,0,0.0,0.1,0.0,1,22,1,0,1
3727dd3c,827,1149,17762.0,6086.0,308,357,325,402,178,335,2,3.6,2.6,-1.6,45,123,20,6,124
38c7feef,596,758,10257.0,2209.0,289,332,220,271,66,99,1,1.1,1.5,-0.1,17,77,26,7,97
38ceb24a,562,802,9853.0,2867.0,265,337,214,290,65,105,3,3.9,3.0,-0.9,42,51,30,4,95
3935e52e,877,1041,12502.0,3694.0,516,565,301,367,30,52,2,1.3,1.2,0.7,10,46,13,4,74
394854c4,1143,1522,15916.0,5444.0,719,795,323,417,55,162,3,1.7,2.3,1.3,23,66,46,30,103
39583cfd,598,829,8395.0,2071.0,348,401,166,228,40,86,5,4.1,4.1,0.9,44,26,28,1,63
3a24769f,555,635,9250.0,1867.0,280,310,182,194,68,79,4,2.3,2.6,1.7,24,53,18,2,64
