id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
00459419,490,667,6585.0,1149.0,287,366,128,176,26,32,4,4.4,2.6,-0.4,36,26,15,2,43
00963611,127,137,2442.0,576.0,44,47,61,65,16,17,0,0.3,0.0,-0.3,1,12,0,0,9
01226327,786,1087,11587.0,5107.0,476,544,249,343,42,122,0,1.7,1.7,-1.7,22,68,26,9,94
02b29014,1622,1963,24439.0,6590.0,860,990,568,647,109,160,6,4.7,2.7,1.3,38,135,33,2,202
03e48abb,7,13,57.0,11.0,6,8,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1
0420d84f,1228,1611,17626.0,7326.0,740,831,374,511,58,153,2,3.6,2.4,-1.6,23,80,23,14,125
0442183b,518,680,7293.0,3032.0,327,370,155,210,20,56,1,0.1,0.8,0.9,4,26,10,3,43
059948df,22,32,342.0,107.0,13,15,6,8,3,7,0,0.0,0.0,0.0,0,3,1,0,3
074d8166,8,12,220.0,22.0,2,2,3,5,3,3,0,0.0,0.0,0.0,0,1,0,0,1
07802f7f,281,409,4061.0,1168.0,157,204,92,116,17,42,3,3.1,2.3,-0.1,28,30,20,1,56
07ace8c3,4,14,83.0,58.0,2,5,1,4,1,3,0,0.1,0.0,-0.1,1,0,0,0,0
08452314,201,308,3128.0,913.0,122,148,57,82,16,39,0,0.2,0.3,-0.2,5,13,6,2,18
08aa17d0,277,328,4123.0,1469.0,157,167,91,105,19,36,0,0.5,0.5,-0.5,7,20,7,4,25
099e666f,423,573,6392.0,3055.0,228,262,154,202,25,65,1,0.6,0.7,0.4,6,42,12,4,51
09fec029,528,911,10708.0,5515.0,167,261,262,364,83,239,3,3.7,2.8,-0.7,22,37,7,0,49
0bad4516,1090,1405,20169.0,6041.0,418,479,511,603,129,264,0,1.0,0.5,-1.0,9,100,2,0,92
0d267745,1157,1252,21772.0,6057.0,380,394,667,708,90,115,0,0.2,0.2,-0.2,2,71,2,0,92
0d4ceb32,48,75,562.0,96.0,32,44,9,14,2,5,1,0.5,0.6,0.5,2,1,3,0,3
0d85a4e8,160,246,5388.0,4615.0,24,24,62,63,74,156,0,0.0,0.0,0.0,0,4,0,0,0
0db5d2c8,974,1191,17693.0,7632.0,402,459,439,500,104,181,1,0.3,0.4,0.7,8,76,3,1,93
0f7533cd,224,320,2888.0,662.0,137,167,54,78,10,24,2,1.2,1.0,0.8,16,15,7,0,23
101da2b5,1799,2070,28891.0,8480.0,854,927,743,834,120,167,3,3.0,3.7,0.0,22,244,38,0,236
10efd0e1,1427,1707,25102.0,7012.0,646,705,557,641,171,264,2,4.8,3.4,-2.8,57,125,28,9,164
111c3236,700,766,10170.0,2319.0,425,436,210,231,42,58,1,0.3,0.5,0.7,3,67,11,1,59
119b9a8e,2804,3053,51483.0,16750.0,1100,1160,1353,1422,291,384,3,0.8,1.4,2.2,13,265,7,0,294
11b9265b,103,121,1724.0,494.0,44,47,54,60,4,10,0,0.1,0.2,-0.1,3,6,4,1,12
129af0db,176,233,2172.0,194.0,100,121,42,57,8,12,0,0.2,0.4,-0.2,7,13,0,0,13
12aa7661,810,1335,13915.0,6383.0,404,480,275,451,101,313,6,4.1,3.5,1.9,38,47,15,9,77
12c50af5,32,36,378.0,53.0,20,20,8,9,1,1,0,0.0,0.0,0.0,0,1,1,0,1
1598599e,971,1097,15025.0,3966.0,516,559,336,373,71,96,0,0.2,0.5,-0.2,5,89,5,2,104
15d561fa,3,4,32.0,7.0,3,4,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0
15ea812b,792,1150,17800.0,7579.0,225,280,408,513,151,321,1,0.3,0.4,0.7,6,87,14,1,105
15f3ec41,185,231,2518.0,451.0,125,143,40,52,11,20,1,1.4,1.2,-0.4,9,7,7,3,13
16380240,1016,1177,14421.0,3797.0,593,656,293,328,60,87,2,4.1,5.0,-2.1,45,104,47,8,146
165bed61,140,160,1877.0,445.0,84,92,29,31,12,18,2,0.3,0.5,1.7,6,14,5,1,17
16ceb862,178,263,1851.0,191.0,122,172,20,33,6,6,4,2.2,0.5,1.8,18,4,5,0,9
17370b95,729,1029,11231.0,4660.0,394,461,274,382,42,114,1,0.6,0.8,0.4,9,49,15,4,84
1770bd68,173,248,2131.0,474.0,119,147,46,58,1,12,2,0.6,0.5,1.4,8,13,3,0,17
178ae8f8,574,789,8078.0,1773.0,327,395,170,243,30,47,5,5.3,3.8,-0.3,27,45,18,3,71
189cee7b,229,334,3335.0,759.0,115,154,71,95,16,28,1,1.4,0.5,-0.4,5,17,6,0,31
18b896d6,2332,2557,42684.0,15388.0,883,931,1166,1243,224,300,0,0.6,0.7,-0.6,7,137,9,0,174
18b999f4,25,31,340.0,37.0,20,22,4,7,1,1,0,0.0,0.0,0.0,0,2,0,0,4
1900032e,661,873,11802.0,4765.0,316,353,265,339,72,156,0,0.6,0.7,-0.6,5,52,3,0,62
1931bde9,94,116,1402.0,203.0,55,61,28,34,8,11,0,0.1,0.2,-0.1,4,6,1,0,7
1961b2aa,1026,1224,18846.0,4548.0,446,508,407,468,136,184,1,0.6,1.1,0.4,6,106,19,1,145
19b8b0b9,13,17,150.0,44.0,7,10,3,4,0,0,0,0.1,0.1,-0.1,1,2,3,0,4
19ba6c6d,361,571,4655.0,836.0,234,341,103,154,8,18,3,1.9,1.3,1.1,18,32,3,0,34
1a2935f6,715,829,13411.0,4861.0,250,272,404,443,50,95,0,0.1,0.4,-0.1,1,22,2,1,27
1a4ef233,357,435,5916.0,2458.0,184,197,138,172,30,52,0,0.1,0.1,-0.1,3,36,0,0,34
1ae30132,526,783,9000.0,4162.0,257,297,217,303,44,148,0,1.1,1.5,-1.1,7,62,18,9,68
1b7ec703,153,196,2263.0,633.0,87,104,42,51,13,16,1,0.8,0.6,0.2,8,14,10,0,31
1b84dbe1,1478,2119,23389.0,10150.0,793,934,501,716,125,301,4,7.1,5.3,-3.1,71,99,52,34,167
1bebde9d,51,61,1125.0,691.0,12,12,31,32,8,17,0,0.0,0.0,0.0,0,0,0,0,0
1c7012b8,1313,1524,23599.0,5791.0,552,627,545,605,169,205,0,0.4,0.7,-0.4,9,126,2,0,127
1cb49278,426,459,7419.0,2566.0,165,172,231,248,20,24,0,0.0,0.1,0.0,0,20,0,0,35
1d6ac165,136,271,1555.0,418.0,86,162,31,65,3,5,0,1.3,0.6,-1.3,8,18,2,0,15
