id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
004d185e,539,734,8133.0,1919.0,330,373,134,178,46,97,5,1.9,1.9,3.1,15,23,21,13,48
0076ab7f,731,788,12997.0,3297.0,286,301,378,394,48,63,0,0.0,0.2,0.0,2,31,2,0,26
00b28772,582,787,8676.0,2018.0,286,355,189,255,43,84,0,0.9,1.1,-0.9,19,37,15,10,55
01e5f06e,321,447,4997.0,1582.0,177,198,104,142,26,71,1,1.5,1.4,-0.5,15,26,7,3,34
01eb744d,690,898,8438.0,1861.0,407,480,168,222,28,56,8,5.7,4.8,2.3,38,46,32,2,84
02319ad7,389,598,4741.0,1021.0,256,356,81,117,16,37,0,1.2,1.7,-1.2,15,20,10,3,32
02c15616,1097,1355,16495.0,4008.0,585,656,349,420,83,120,11,5.6,5.4,5.4,44,80,37,12,140
036bba5f,930,1131,18393.0,5237.0,384,433,371,404,157,237,0,0.5,0.9,-0.5,9,100,11,3,107
037dbd30,480,641,8206.0,2893.0,250,295,173,211,47,91,0,1.2,1.8,-1.2,18,38,26,14,62
039ae103,164,273,6493.0,5481.0,10,10,50,50,104,211,0,0.0,0.0,0.0,0,13,0,0,0
03dc5b1f,106,120,1488.0,256.0,65,70,25,26,8,13,0,0.7,0.5,-0.7,2,9,0,0,6
04965583,423,505,6807.0,2102.0,228,249,141,166,39,56,1,0.7,0.5,0.3,6,27,9,2,45
04981123,90,170,1338.0,387.0,40,64,33,57,7,21,1,0.7,0.3,0.3,4,11,4,2,18
04ac8285,194,323,6558.0,5427.0,38,38,65,65,90,216,0,0.0,0.0,0.0,0,4,0,0,0
04e17fd5,260,396,3311.0,435.0,171,219,59,102,11,23,0,2.6,1.3,-2.6,14,7,1,0,13
056269d7,1545,1683,23355.0,7049.0,805,842,623,650,66,105,2,0.9,1.5,1.1,8,107,9,2,99
05a4465d,280,409,4533.0,1266.0,148,191,102,148,20,39,0,0.5,0.3,-0.5,6,32,3,1,28
062fc2e6,487,706,9141.0,4296.0,213,247,190,265,75,149,1,1.8,2.6,-0.8,15,50,16,11,58
08511d65,1019,1112,21101.0,7915.0,334,356,493,514,174,201,0,0.4,0.3,-0.4,4,96,2,1,98
