id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
000b3da6,478,606,8850.0,2515.0,202,242,194,227,69,110,0,0.7,0.7,-0.7,7,54,8,2,56
003a5c72,800,1025,14622.0,4586.0,341,412,348,420,93,139,1,1.2,1.4,-0.2,12,97,12,2,121
00b28772,216,258,3422.0,753.0,113,129,80,93,17,27,0,0.4,0.2,-0.4,9,11,7,1,22
011d8c56,274,361,8727.0,6236.0,14,14,135,140,124,205,0,0.0,0.0,0.0,0,6,0,0,0
01ae64cd,81,95,1763.0,583.0,23,26,48,54,10,15,0,0.0,0.0,0.0,0,3,0,0,1
01eb744d,633,891,8092.0,2206.0,411,499,148,212,27,63,4,2.7,2.4,1.3,29,44,26,4,85
02c15616,401,430,7029.0,1568.0,160,169,193,201,33,38,0,0.2,0.2,-0.2,3,42,1,0,46
02d2c436,1154,1463,24432.0,11329.0,347,388,592,688,206,352,1,0.4,1.0,0.6,6,88,8,2,105
04965583,207,275,3005.0,827.0,111,130,70,87,13,26,1,1.2,0.7,-0.2,4,13,9,0,27
04a65a8f,278,397,3817.0,1056.0,158,212,85,114,13,32,1,0.0,0.2,1.0,2,19,3,0,28
04ac8285,25,31,605.0,330.0,4,4,14,14,7,13,0,0.0,0.0,0.0,0,0,0,0,0
04e17fd5,190,342,2524.0,500.0,119,179,43,87,11,26,0,0.9,0.4,-0.9,10,13,6,2,23
05384ea1,963,1200,14048.0,5510.0,578,630,308,385,48,109,1,1.2,1.6,-0.2,23,51,25,15,78
05a4465d,731,1013,12294.0,3710.0,357,432,272,360,75,141,0,1.2,0.7,-1.2,16,89,4,1,96
0657888a,362,512,5745.0,1590.0,212,246,103,140,35,95,1,1.8,1.8,-0.8,22,29,18,8,47
070a3904,1213,1506,21560.0,7141.0,574,646,448,539,154,235,2,2.4,2.5,-0.4,28,162,15,3,191
07a0baa9,26,32,381.0,107.0,15,16,9,12,2,3,0,0.1,0.1,-0.1,1,1,1,1,2
07d67579,58,95,682.0,181.0,41,59,8,18,3,4,0,0.2,0.3,-0.2,4,7,6,1,10
080ac8d8,20,21,253.0,39.0,15,15,4,4,0,0,0,0.0,0.0,0.0,0,3,0,0,0
08511d65,1717,1921,32838.0,14791.0,708,752,765,822,227,305,1,1.7,0.9,-0.7,14,156,10,1,145
0959c2a2,447,593,7941.0,2267.0,237,282,145,192,55,77,0,0.9,1.0,-0.9,11,56,10,2,66
09a9e921,388,538,5649.0,1228.0,232,295,112,158,27,41,6,4.7,4.2,1.3,30,21,15,1,39
0a0cc13c,259,381,3530.0,540.0,158,195,50,89,24,46,1,1.2,1.0,-0.2,10,15,7,1,27
0a447501,126,174,1696.0,210.0,74,93,32,50,6,7,0,0.1,0.7,-0.1,4,5,0,0,7
0ac94a23,224,334,3582.0,1127.0,120,149,83,126,15,32,1,3.5,1.5,-2.5,17,21,15,6,38
0ae4e09a,138,197,1920.0,568.0,87,106,35,53,9,16,2,1.5,0.8,0.5,10,14,7,1,24
0af4dcf0,209,293,2837.0,684.0,125,152,54,84,11,17,0,1.6,0.6,-1.6,15,19,5,1,21
0b90bb97,367,475,4992.0,872.0,235,288,86,116,22,33,2,1.6,1.6,0.4,10,27,6,1,34
0c3f7197,189,292,3004.0,654.0,106,135,57,84,18,42,2,2.2,2.1,-0.2,14,13,12,6,17
0d10333c,792,1196,12967.0,4552.0,440,608,228,319,90,165,2,2.0,2.4,0.0,21,115,11,2,117
0e7ccfc4,305,397,4441.0,1789.0,191,212,91,134,15,36,1,0.5,0.6,0.5,5,18,6,5,25
0ef89a37,728,877,9986.0,2462.0,429,470,192,224,44,83,5,4.2,5.0,0.8,29,62,29,2,99
0f138d5a,642,729,13546.0,4803.0,182,192,359,387,98,143,1,0.3,0.3,0.7,4,28,2,0,34
1001ae82,661,862,10048.0,2252.0,373,437,199,258,54,104,3,2.5,2.6,0.5,26,55,12,1,75
102fda08,2,3,44.0,17.0,0,0,2,3,0,0,0,0.0,0.0,0.0,0,1,0,0,1
10e25802,105,138,1780.0,483.0,58,71,32,45,13,15,0,0.0,0.1,0.0,1,7,1,0,10
113fb4ea,46,110,2093.0,1934.0,0,0,12,15,34,94,0,0.0,0.0,0.0,0,3,0,0,0
119b9a8e,822,990,19242.0,6784.0,220,246,404,451,195,275,1,0.9,0.9,0.1,8,67,10,3,74
11c30a46,189,222,2777.0,827.0,111,122,52,59,15,21,1,1.4,1.1,-0.4,12,18,10,0,31
1214f0a6,14,33,133.0,68.0,11,15,1,9,0,4,0,0.0,0.0,0.0,0,2,0,0,1
1250086e,383,477,7203.0,3089.0,153,165,179,208,47,95,0,0.3,0.4,-0.3,4,18,1,1,32
12a875ce,8,9,176.0,49.0,3,3,4,5,1,1,0,0.0,0.0,0.0,0,2,0,0,3
12c50af5,312,387,4244.0,1048.0,193,218,81,97,16,31,2,2.7,1.8,-0.7,14,17,11,1,27
130a7a3f,763,996,13006.0,3436.0,380,434,277,338,81,156,5,4.4,4.0,0.6,43,58,32,8,111
13b0c150,493,569,10077.0,4150.0,174,186,235,254,79,119,1,0.6,0.2,0.4,3,42,2,0,48
148d4105,98,148,1512.0,425.0,42,56,41,58,6,15,0,0.1,0.2,-0.1,1,7,1,0,11
1512328c,271,395,4039.0,1025.0,164,197,74,113,20,42,2,1.8,1.1,0.2,14,18,11,7,29
1633fc8a,1029,1348,23202.0,9993.0,290,332,520,602,202,376,1,0.9,0.8,0.1,7,86,3,0,103
167c1bb0,1540,1677,28012.0,7302.0,585,629,813,860,124,156,0,0.6,0.3,-0.6,10,82,1,0,93
174651c8,379,470,7227.0,2560.0,172,192,136,160,53,87,0,0.2,0.2,-0.2,6,45,1,0,51
