id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
1df0c0b9,28,2272,25,27,20,1,2,1,28,40,-12,27.7,41.6,-13.9,0,0,0,0
1e274a0a,13,338,3,2,0,11,1,1,6,6,0,6.1,4.9,1.3,0,0,0,0
1f2d714c,23,964,10,9,3,14,6,1,7,16,-9,10.4,15.8,-5.4,0,0,0,0
1f3afdcb,27,1793,19,20,16,7,2,2,43,24,19,33.3,27.8,5.5,0,0,0,0
1f44ac21,24,1911,21,21,14,3,0,2,58,38,20,42.2,28.8,13.4,0,0,0,0
1f964b1b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1fda91b3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
20030c06,30,2642,29,30,26,0,0,1,63,29,34,53.9,31.9,22.0,0,0,0,0
204dded0,29,2348,26,26,23,3,3,0,27,45,-18,33.5,42.7,-9.2,0,0,0,0
2077ae86,14,1180,13,14,7,0,0,1,23,20,3,21.5,18.6,3.0,0,0,0,0
21b03d15,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
228f73ae,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
22919e97,13,331,3,2,0,11,3,1,8,6,2,7.7,4.3,3.4,0,0,0,0
229cd98a,13,328,3,2,0,11,1,1,6,6,0,5.1,7.2,-2.1,0,0,0,0
236f02cd,30,1909,21,20,16,10,3,1,31,41,-10,34.0,38.6,-4.6,0,0,0,0
2472dfb8,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
24b8e7bd,2,16,0,0,0,2,1,0,0,1,-1,0.3,0.2,0.1,0,0,0,0
25877714,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
25ab9c9c,20,1225,13,14,6,6,9,1,15,19,-4,15.9,18.5,-2.6,0,0,0,0
25bdea4b,14,1260,14,14,14,0,17,0,11,28,-17,11.9,21.5,-9.6,1260,14,14,14
25f50295,1,14,0,0,0,1,0,1,0,0,0,0.0,0.3,-0.3,0,0,0,0
271b8617,28,802,9,8,0,20,1,2,14,15,-1,10.9,12.9,-2.1,0,0,0,0
27270af4,11,487,5,6,2,5,8,0,3,6,-3,4.9,7.3,-2.4,0,0,0,0
277c49ed,29,2491,27,29,23,0,0,1,32,47,-15,37.8,37.9,-0.2,0,0,0,0
2903a856,26,2078,23,24,18,2,0,1,37,48,-11,41.6,35.0,6.6,0,0,0,0
2979c05a,29,1840,20,23,4,6,0,1,25,36,-11,24.2,34.9,-10.7,0,0,0,0
29dd9279,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
29ddfb9c,3,113,1,1,0,2,16,1,0,4,-4,1.1,2.5,-1.3,0,0,0,0
29f7cfd9,10,596,6,6,4,4,0,1,9,12,-3,5.8,12.6,-6.9,0,0,0,0
2a29eb9b,29,2327,25,27,13,2,1,1,45,34,11,38.8,33.5,5.3,0,0,0,0
2a6cd437,17,827,9,9,5,8,15,2,19,12,7,14.1,10.3,3.8,0,0,0,0
2b09d998,24,1351,15,12,8,12,6,1,27,14,13,28.5,18.6,10.0,0,0,0,0
2b114be3,32,1976,22,22,8,10,0,2,68,21,47,63.0,19.3,43.6,0,0,0,0
2b7c56b4,15,603,6,7,1,8,9,0,10,12,-2,8.1,11.6,-3.5,0,0,0,0
2b83fa49,11,478,5,3,1,8,9,1,8,8,0,8.7,8.4,0.3,0,0,0,0
2c0558b8,30,1465,16,12,5,18,2,2,44,17,27,42.1,18.8,23.3,0,0,0,0
2e504253,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2e7ff968,5,405,4,4,4,1,28,1,10,12,-2,8.7,7.0,1.7,405,5,4,4
2eb291c3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2f3e911a,28,2292,25,25,20,3,3,1,44,35,9,41.5,33.2,8.3,0,0,0,0
2f7fec15,4,31,0,0,0,4,1,1,0,0,0,0.2,0.5,-0.4,0,0,0,0
302527b2,32,2870,31,32,30,0,0,1,55,44,11,48.0,41.5,6.5,0,0,0,0
30261ba1,8,404,4,4,2,4,4,1,2,8,-6,3.1,7.8,-4.7,0,0,0,0
30941e96,29,2298,25,26,21,3,2,1,48,31,17,45.5,30.8,14.6,0,0,0,0
30ae134d,24,499,5,2,0,22,5,1,13,8,5,10.3,7.4,2.9,0,0,0,0
30c220c3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
313254a3,7,169,1,1,1,6,13,1,4,4,0,2.7,3.4,-0.7,0,0,0,0
32c016f8,8,70,0,0,0,8,4,0,0,3,-3,0.3,1.2,-0.9,0,0,0,0
33b38f49,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
34a0f5ff,2,138,1,1,0,1,1,0,1,4,-3,1.3,2.9,-1.6,0,0,0,0
34b0387f,27,1436,16,19,1,8,2,1,25,20,5,26.3,20.7,5.7,0,0,0,0
34b54da7,3,225,2,3,1,0,17,2,3,2,1,3.1,4.7,-1.6,0,0,0,0
34e12499,32,2785,30,32,28,0,0,1,55,37,18,46.4,39.5,6.9,0,0,0,0
34e4343c,32,2606,29,31,18,1,0,1,46,41,5,44.8,43.3,1.6,0,0,0,0
35d64857,26,2183,24,26,19,0,4,1,36,37,-1,30.5,34.5,-3.9,0,0,0,0
35f67a30,2,9,0,0,0,2,5,1,0,0,0,0.2,0.1,0.2,0,0,0,0
36a3ff67,29,2503,27,29,18,0,0,2,73,45,28,55.5,39.8,15.7,0,0,0,0
36a59ba4,29,2121,23,24,13,5,5,1,40,45,-5,40.4,38.8,1.6,0,0,0,0
36cf2caf,1,6,0,0,0,1,0,0,0,0,0,0.0,0.5,-0.5,0,0,0,0
3724baa1,9,353,3,2,2,7,1,0,4,16,-12,4.4,11.7,-7.3,0,0,0,0
3745e8bd,33,2341,26,27,13,6,0,1,26,34,-8,28.7,38.1,-9.4,0,0,0,0
378825c7,23,2020,22,22,21,1,0,1,37,48,-11,34.4,37.0,-2.6,0,0,0,0
37998008,1,90,1,1,1,0,14,3,5,2,3,2.0,1.7,0.2,90,1,1,1
37dc1a48,29,1976,22,26,5,3,2,1,28,27,1,30.3,26.8,3.5,0,0,0,0
37f606f0,20,1377,15,17,5,3,2,1,25,21,4,29.2,20.5,8.7,0,0,0,0
384d58d9,16,1395,15,15,15,1,0,1,22,27,-5,25.7,21.6,4.2,0,0,0,0
3af4b033,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
3b1ed320,26,1693,18,18,12,8,5,1,34,39,-5,31.3,36.6,-5.2,0,0,0,0
3ba95f20,5,31,0,0,0,5,14,1,3,2,1,0.9,0.6,0.3,0,0,0,0
3bb625ac,7,283,3,2,0,5,8,0,3,7,-4,2.6,7.4,-4.9,0,0,0,0
3c569f37,2,41,0,0,0,2,9,0,0,1,-1,0.6,0.3,0.3,0,0,0,0
3c6089ab,32,2558,28,32,12,0,0,2,87,31,56,74.9,29.8,45.1,0,0,0,0
3cd9e95a,13,1170,13,13,13,0,13,1,19,21,-2,21.3,19.1,2.2,1170,13,13,13
3eb0f2df,25,1786,19,23,9,2,5,0,20,42,-22,19.6,35.5,-15.9,0,0,0,0
3eeb80e0,12,418,4,2,0,10,2,1,5,6,-1,5.0,9.1,-4.1,0,0,0,0
3effaa34,33,2076,23,24,9,9,1,1,50,28,22,41.4,29.8,11.5,0,0,0,0
3f2541c0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
3f6c3ae0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
40b58bfc,26,1117,12,15,1,11,4,0,12,21,-9,10.2,23.0,-12.8,0,0,0,0
41bff4fa,12,755,8,9,5,3,7,1,7,20,-13,7.2,14.2,-7.0,0,0,0,0
41df88b8,1,9,0,0,0,1,4,0,0,0,0,0.1,0.0,0.1,0,0,0,0
420c18a1,33,2970,33,33,33,0,1,1,53,60,-7,54.8,54.1,0.6,2970,33,33,33
437f2b00,29,1888,21,23,9,6,0,1,29,33,-4,34.4,32.5,1.9,0,0,0,0
441197b8,32,2857,31,32,31,0,1,1,43,46,-3,39.0,42.6,-3.6,0,0,0,0
442b56fa,34,2446,27,28,18,6,0,1,40,40,0,40.0,36.8,3.1,0,0,0,0
44a20f0c,26,1690,18,18,16,8,4,0,12,54,-42,15.3,36.2,-20.9,0,0,0,0
45a03961,25,2076,23,24,18,1,3,2,57,25,32,56.1,25.2,30.9,0,0,0,0
47064058,33,2970,33,33,33,0,0,1,52,57,-5,54.3,53.5,0.8,2970,33,33,33
48035304,28,2430,27,28,26,0,0,1,37,54,-17,43.2,46.8,-3.5,0,0,0,0
49296448,28,2474,27,28,24,0,0,2,80,32,48,71.4,30.9,40.5,0,0,0,0
493924a7,24,1391,15,14,9,10,9,1,11,26,-15,16.8,22.2,-5.4,0,0,0,0
496aeede,18,748,8,7,4,11,6,1,9,17,-8,13.1,18.3,-5.3,0,0,0,0
49aba599,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
4aea5077,21,1471,16,19,7,2,2,1,26,30,-4,26.8,26.3,0.5,0,0,0,0
4bd00a50,4,32,0,0,0,4,14,1,0,1,-1,0.8,0.4,0.4,0,0,0,0
4c184730,9,131,1,1,0,8,5,0,4,3,1,2.5,2.9,-0.4,0,0,0,0
4c6facae,31,2415,26,28,18,3,0,1,37,36,1,35.2,36.3,-1.1,0,0,0,0
4d6a842d,12,1080,12,12,12,0,4,0,9,24,-15,9.8,19.2,-9.4,1080,12,12,12
4e204552,25,812,9,9,1,16,2,1,14,19,-5,13.0,16.5,-3.6,0,0,0,0
4f380a04,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
50871bcc,23,1337,14,14,6,9,0,2,32,17,15,24.2,18.0,6.3,0,0,0,0
526436f4,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
526ea7cc,27,2379,26,27,24,0,5,0,21,41,-20,20.6,49.8,-29.1,0,0,0,0
52afb588,21,831,9,7,0,14,3,1,20,8,12,14.1,8.9,5.2,0,0,0,0
53070b63,24,1218,13,14,3,10,8,1,30,19,11,24.4,17.7,6.8,0,0,0,0
5360a956,3,36,0,0,0,3,0,1,0,0,0,0.9,0.2,0.7,0,0,0,0
53e07d0b,12,260,2,2,0,10,0,1,4,0,4,4.1,0.9,3.2,0,0,0,0
5458f670,8,136,1,1,0,7,15,2,2,0,2,1.7,1.4,0.3,0,0,0,0
54b4dc4e,29,2049,22,23,12,6,0,1,46,29,17,39.6,30.5,9.2,0,0,0,0
54e4866f,34,2775,30,33,15,1,0,1,53,42,11,46.0,39.9,6.1,0,0,0,0
555d5edd,13,369,4,3,1,10,5,2,6,6,0,7.3,6.0,1.3,0,0,0,0
5569bf9a,13,743,8,9,6,4,11,1,5,10,-5,8.2,10.4,-2.2,0,0,0,0
5584552e,10,885,9,9,9,1,3,0,9,20,-11,9.7,12.9,-3.3,885,10,9,9
56413b1f,26,1578,17,16,10,10,0,2,46,22,24,34.2,21.6,12.6,0,0,0,0
56478677,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5722eced,1,13,0,0,0,1,5,3,0,0,0,0.7,0.0,0.7,0,0,0,0
5723931e,10,498,5,7,2,3,4,0,10,11,-1,8.0,7.6,0.5,0,0,0,0
5762be5c,24,1898,21,23,15,1,4,1,24,35,-11,26.3,34.0,-7.6,0,0,0,0
57d88cf9,32,2790,31,32,27,0,0,2,76,46,30,58.5,41.4,17.1,0,0,0,0
582a5247,29,1391,15,15,2,14,2,1,18,26,-8,15.1,26.8,-11.7,0,0,0,0
5853ac44,17,582,6,6,3,11,14,2,18,4,14,16.7,5.2,11.5,0,0,0,0
58a2e9f6,11,565,6,6,3,5,2,1,9,18,-9,5.7,11.8,-6.1,0,0,0,0
591477c9,13,1168,13,13,12,0,13,1,15,21,-6,15.7,24.1,-8.4,0,0,0,0
59a48c59,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
59e4b92e,32,2757,30,32,24,0,1,1,47,36,11,41.4,33.7,7.7,0,0,0,0
5a8d6540,22,1134,12,15,3,7,3,0,12,26,-14,14.2,19.3,-5.1,0,0,0,0
5ad50391,29,2409,26,28,23,1,3,1,59,28,31,52.9,30.2,22.7,0,0,0,0
5ad8c360,18,850,9,7,6,11,9,0,7,19,-12,7.5,19.8,-12.3,0,0,0,0
5c4bf6ba,32,2880,32,32,32,0,2,1,46,42,4,48.4,41.1,7.3,2880,32,32,32
5c50fdbc,2,16,0,0,0,2,5,3,0,0,0,0.0,0.2,-0.2,0,0,0,0
5c899683,10,472,5,5,2,5,17,1,12,9,3,10.6,8.4,2.2,0,0,0,0
5d4f7d61,27,2076,23,26,5,1,0,1,60,35,25,42.1,31.1,11.0,0,0,0,0
5d8e331f,30,2600,28,30,26,0,1,1,55,44,11,45.2,39.8,5.5,0,0,0,0
5dc15574,28,1533,17,18,3,10,4,1,18,23,-5,21.9,26.6,-4.7,0,0,0,0
5ddb8f9f,11,725,8,7,4,4,6,1,14,16,-2,9.0,14.1,-5.1,0,0,0,0
5dfc6ad5,29,1941,21,22,12,7,4,2,50,32,18,37.8,29.0,8.7,0,0,0,0
5e22e2a4,1,21,0,0,0,1,0,1,0,0,0,0.4,0.1,0.4,0,0,0,0
5e66fa06,29,2595,28,29,27,0,0,1,35,48,-13,38.2,44.8,-6.6,0,0,0,0
60097ff6,3,32,0,0,0,3,5,0,2,2,0,2.0,1.2,0.8,0,0,0,0
603cb947,32,2707,30,30,25,2,0,1,47,56,-9,48.6,50.7,-2.1,0,0,0,0
610aa1e9,31,2282,25,25,21,6,3,4,39,34,5,34.3,35.9,-1.6,0,0,0,0
611b1aae,1,22,0,0,0,1,3,0,0,2,-2,0.2,1.4,-1.2,0,0,0,0
6190474d,32,1782,19,23,0,9,0,1,28,29,-1,28.8,27.7,1.0,0,0,0,0
626fab5f,23,848,9,9,5,14,10,1,8,12,-4,8.5,18.5,-9.9,0,0,0,0
62ab9184,27,1574,17,17,8,10,6,1,26,28,-2,26.8,24.0,2.8,0,0,0,0
62ba5881,1,90,1,1,1,0,29,3,2,0,2,0.8,1.6,-0.8,90,1,1,1
62f94e47,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
635f2732,33,1800,20,19,7,14,0,1,31,34,-3,28.1,28.6,-0.5,0,0,0,0
63b9cc6d,33,2531,28,30,13,3,1,0,23,37,-14,21.6,48.5,-26.9,0,0,0,0
652d4c37,15,703,7,8,2,7,4,2,25,9,16,24.5,8.2,16.3,0,0,0,0
66385c46,18,572,6,5,0,13,8,1,6,11,-5,10.2,7.9,2.3,0,0,0,0
677da306,13,787,8,8,7,5,3,0,5,25,-20,7.9,21.0,-13.2,0,0,0,0
683dec01,5,139,1,1,0,4,3,0,1,4,-3,2.4,4.2,-1.8,0,0,0,0
68829001,12,436,4,4,1,8,3,0,3,9,-6,2.9,9.1,-6.2,0,0,0,0
69374ff5,6,88,1,1,0,5,5,2,4,0,4,2.8,0.9,1.8,0,0,0,0
699fb8db,8,496,5,7,0,1,15,2,4,7,-3,6.300000000000001,4.6,1.9,0,0,0,0
6ac69ff9,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
6b21b7b5,13,162,1,1,0,12,17,1,2,6,-4,2.6,3.2,-0.5,0,0,0,0
6b8887c2,9,112,1,0,0,9,7,2,6,2,4,3.7,3.0,0.8,0,0,0,0
6bba916f,8,225,2,1,0,7,5,1,5,8,-3,2.7,5.4,-2.7,0,0,0,0
6bd5cd5d,33,2970,33,33,33,0,0,1,50,43,7,46.1,37.7,8.4,0,0,0,0
6c731625,9,153,1,0,0,9,3,0,2,7,-5,2.4,6.0,-3.6,0,0,0,0
6cafd68d,11,304,3,1,1,10,8,1,4,7,-3,4.2,5.0,-0.8,0,0,0,0
6cc47ae1,11,444,4,4,0,7,1,1,9,7,2,8.0,5.7,2.3,0,0,0,0
6ce43701,16,223,2,1,0,15,7,1,7,5,2,6.2,4.5,1.7,0,0,0,0
6d7598d5,4,77,0,0,0,4,5,1,0,2,-2,0.6,0.9,-0.3,0,0,0,0
6d8ec5d5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
6ea23758,17,1046,11,12,9,5,9,1,12,18,-6,8.2,21.4,-13.2,0,0,0,0
6ebbc28a,3,17,0,0,0,3,4,1,0,1,-1,0.2,0.9,-0.6,0,0,0,0
6ec6fde0,26,1527,17,19,5,7,4,1,33,30,3,28.4,26.6,1.8,0,0,0,0
6ecbddf6,29,1984,22,26,3,3,0,1,22,36,-14,22.2,34.3,-12.1,0,0,0,0
6f8cd6d0,21,979,10,9,3,12,1,1,15,28,-13,17.5,24.5,-6.9,0,0,0,0
6fb91ea9,6,80,0,0,0,6,6,1,3,0,3,3.2,0.7,2.6,0,0,0,0
70678132,26,1416,15,15,4,11,1,1,19,25,-6,22.5,23.9,-1.3,0,0,0,0
706a60e1,14,776,8,9,1,5,9,1,9,19,-10,6.1,17.3,-11.2,0,0,0,0
70dcf94d,26,818,9,7,1,19,8,1,12,12,0,12.3,10.4,1.8,0,0,0,0
710fbdd1,34,2777,30,33,18,1,0,0,26,74,-48,27.9,53.4,-25.5,0,0,0,0
71ec39ef,30,1962,21,22,18,8,1,0,23,58,-35,20.5,40.6,-20.1,0,0,0,0
7242b495,28,2083,23,25,14,3,3,1,32,26,6,29.6,25.2,4.4,0,0,0,0
73000a79,12,351,3,3,0,9,18,2,9,2,7,8.0,4.3,3.7,0,0,0,0
7367d26f,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
73d6a176,21,718,8,6,0,15,6,1,14,13,1,8.8,12.2,-3.3,0,0,0,0
73e2f6eb,1,3,0,0,0,1,13,3,0,0,0,0.0,0.0,0.0,3,1,0,0
74d654b4,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
74f2e748,25,2052,22,25,15,0,1,1,58,35,23,37.4,30.5,6.9,0,0,0,0
75402e99,2,9,0,0,0,2,2,3,0,0,0,0.1,0.1,0.0,0,0,0,0
763b8b37,12,178,2,1,0,11,7,1,5,2,3,1.2,2.8,-1.6,0,0,0,0
76b2817e,16,681,7,6,2,10,17,1,12,11,1,10.9,16.5,-5.6,0,0,0,0
76fa965f,20,967,10,11,2,9,6,1,18,22,-4,14.8,19.3,-4.5,0,0,0,0
78666ade,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
792ffa71,13,149,1,0,0,13,10,1,4,5,-1,3.7,3.8,-0.1,0,0,0,0
79c90e45,19,1195,13,14,5,5,0,1,16,20,-4,23.5,21.9,1.6,0,0,0,0
79ca3e23,31,1611,17,20,3,11,1,1,18,31,-13,24.8,24.2,0.6,0,0,0,0
7aac47fe,1,5,0,0,0,1,0,0,0,0,0,0.2,0.0,0.2,0,0,0,0
7ba1f1ef,4,131,1,1,0,3,6,0,2,3,-1,1.8,2.5,-0.7,0,0,0,0
7bd5b8fd,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7c473e12,23,1898,21,22,19,1,1,1,25,40,-15,21.2,30.6,-9.4,0,0,0,0
