,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
190,582a5247,18,1126,12,12,6,6,1,1,16,19,-3,12.1,21.0,-8.9,0,0,0,0
191,5853ac44,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
192,58a2e9f6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
193,591477c9,11,612,6,7,6,4,10,0,4,14,-10,6.6,11.2,-4.6,0,0,0,0
194,59e4b92e,22,1920,21,22,18,0,0,2,34,22,12,22.0,21.7,0.2,0,0,0,0
195,5ad50391,21,1486,16,16,14,5,2,1,32,23,9,29.6,18.7,10.9,0,0,0,0
196,5b74bf2b,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
197,5c4bf6ba,17,1530,17,17,17,0,1,1,24,24,0,21.3,23.4,-2.2,0,0,0,0
198,5c50fdbc,14,319,3,1,0,13,1,1,10,3,7,7.4,5.1,2.3,0,0,0,0
199,5c899683,2,49,0,0,0,2,16,3,1,0,1,1.2,0.7,0.4,0,0,0,0
200,5d4f7d61,14,941,10,10,6,4,0,0,16,21,-5,16.9,17.7,-0.8,0,0,0,0
201,5d8e331f,22,1922,21,22,18,0,0,1,32,29,3,31.8,28.5,3.3,0,0,0,0
202,5dc15574,8,176,2,0,0,8,4,1,4,4,0,2.6,1.7,0.9,0,0,0,0
203,5ddb8f9f,14,844,9,9,3,5,3,1,18,11,7,11.5,13.0,-1.4,0,0,0,0
204,5e080f73,1,53,0,0,0,1,1,0,2,2,0,0.5,2.0,-1.5,0,0,0,0
205,5e66fa06,23,2020,22,23,19,0,0,0,27,39,-12,28.4,30.4,-2.0,0,0,0,0
206,5f517064,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
207,603cb947,22,1541,17,16,8,6,0,0,22,33,-11,23.6,25.2,-1.6,0,0,0,0
208,60734200,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
209,610aa1e9,13,1096,12,13,11,0,0,1,19,23,-4,18.8,18.1,0.7,0,0,0,0
210,61590953,14,1092,12,12,9,2,3,0,21,32,-11,19.2,20.8,-1.6,0,0,0,0
211,6190474d,19,600,6,4,0,15,4,1,10,12,-2,9.5,10.9,-1.4,0,0,0,0
212,626fab5f,3,176,2,2,0,1,8,0,2,6,-4,1.0,3.9,-2.9,0,0,0,0
213,62ab9184,18,1243,13,15,10,3,0,1,33,14,19,21.8,18.6,3.2,0,0,0,0
214,62c7067a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
215,635f2732,18,851,9,8,2,10,1,1,11,19,-8,10.1,16.2,-6.2,0,0,0,0
216,638a4d71,23,1910,21,23,12,0,0,1,28,40,-12,24.6,32.6,-8.1,0,0,0,0
217,640134d6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
218,65857fdf,6,265,3,3,1,3,3,1,1,2,-1,3.7,2.8000000000000003,0.8,0,0,0,0
219,65bf7e2b,1,1,0,0,0,1,6,3,0,0,0,0.0,0.0,0.0,0,0,0,0
220,66385c46,2,9,0,0,0,2,2,3,4,0,4,1.1,0.2,0.9,0,0,0,0
221,663e080e,16,1440,16,16,16,0,6,1,34,19,15,30.4,15.5,15.0,0,0,0,0
222,677da306,13,976,10,10,10,3,0,1,12,19,-7,12.6,17.3,-4.6,0,0,0,0
223,689c9cf4,15,806,9,9,4,6,3,0,12,26,-14,10.5,18.8,-8.3,0,0,0,0
224,691bef82,3,127,1,1,1,2,5,2,3,4,-1,2.8,2.6,0.1,0,0,0,0
