id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
b48215cd,16,617,6,6,1,10,13,1,11,11,0,7.8,9.6,-1.8,0,0,0,0
b500b384,17,990,11,11,6,6,8,1,18,23,-5,14.1,15.3,-1.1,0,0,0,0
b56dd813,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b5920350,10,336,3,3,0,7,8,0,4,5,-1,4.8,5.9,-1.2,0,0,0,0
b5f63410,21,902,10,9,1,12,7,0,7,14,-7,10.0,11.5,-1.4,0,0,0,0
b682dcf6,30,2373,26,28,23,2,2,1,52,37,15,49.7,33.0,16.8,0,0,0,0
b69261a0,28,2457,27,28,25,0,0,1,43,44,-1,40.6,42.7,-2.1,0,0,0,0
b6a6e0a7,20,1431,15,17,6,3,14,1,24,23,1,17.3,26.6,-9.3,0,0,0,0
b742cc0d,12,807,9,9,8,3,3,1,15,16,-1,15.6,11.2,4.4,0,0,0,0
b825a650,27,2049,22,22,18,5,4,1,41,37,4,35.9,31.2,4.7,0,0,0,0
b82880c6,27,2211,24,25,22,2,0,1,32,32,0,28.4,30.8,-2.5,0,0,0,0
b883006f,1,18,0,0,0,1,0,0,0,1,-1,0.6,0.3,0.3,0,0,0,0
b93b7882,26,1853,20,19,15,7,3,1,23,27,-4,21.7,25.7,-4.0,0,0,0,0
b9ebc83e,2,46,0,0,0,2,10,0,0,0,0,0.3,0.7,-0.4,0,0,0,0
ba115a40,31,2347,26,26,16,5,3,1,30,34,-4,29.7,32.2,-2.4,0,0,0,0
bb25c778,3,270,3,3,3,0,28,1,4,3,1,3.0,5.1,-2.1,270,3,3,3
bbb496b5,13,441,4,4,3,9,9,1,8,4,4,5.5,6.3,-0.8,0,0,0,0
bcb2ccd8,33,2970,33,33,33,0,1,1,57,52,5,50.7,45.5,5.2,2970,33,33,33
bd142efb,28,2427,27,27,26,1,1,1,48,34,14,46.2,30.9,15.3,0,0,0,0
bd7d2e6d,29,2610,29,29,29,0,0,1,33,29,4,35.2,39.3,-4.1,0,0,0,0
beb882a8,33,2692,29,31,21,2,1,1,36,37,-1,33.9,39.4,-5.5,0,0,0,0
bee0bab1,24,1146,12,13,6,11,10,1,17,24,-7,21.2,16.6,4.6,0,0,0,0
c0a0c18f,2,36,0,0,0,2,5,0,1,1,0,0.5,0.5,0.0,0,0,0,0
c0dc9fc7,12,276,3,2,0,10,4,1,8,3,5,4.9,4.5,0.4,0,0,0,0
c18d22f5,17,1375,15,17,12,0,17,1,18,21,-3,15.4,21.0,-5.6,0,0,0,0
c1b7847c,22,1337,14,14,11,8,6,2,27,19,8,20.9,19.2,1.8,0,0,0,0
c2009df3,20,1759,19,20,18,0,0,0,25,44,-19,24.2,35.1,-10.9,0,0,0,0
c21fb312,18,850,9,8,3,10,2,0,11,10,1,10.0,15.0,-5.0,0,0,0,0
c311243f,29,1954,21,22,14,7,3,1,21,25,-4,24.9,28.6,-3.7,0,0,0,0
c3fd9887,27,1452,16,18,5,9,4,1,25,23,2,19.2,18.5,0.7,0,0,0,0
c419e035,8,82,0,0,0,8,5,1,0,3,-3,1.1,3.1,-2.0,0,0,0,0
c50281a0,21,1595,17,20,10,1,2,2,37,20,17,31.2,16.8,14.4,0,0,0,0
c50e5bba,27,2378,26,26,25,1,3,0,22,43,-21,28.5,44.7,-16.1,0,0,0,0
c5fd13e9,26,2020,22,22,20,4,3,1,49,26,23,50.7,22.9,27.8,0,0,0,0
c6637acf,33,2855,31,32,28,1,0,1,42,44,-2,43.2,38.3,5.0,0,0,0,0
c70b221c,2,81,0,1,0,1,2,1,0,2,-2,0.9,2.3,-1.3,0,0,0,0
c8e25f78,28,2289,25,26,23,2,6,0,24,40,-16,30.1,43.4,-13.3,0,0,0,0
c8e9b716,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c952f633,1,90,1,1,1,0,9,1,0,0,0,0.5,1.0,-0.5,0,0,0,0
c9ab6b68,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
ca618d23,14,906,10,12,1,2,2,1,9,14,-5,9.8,13.2,-3.4,0,0,0,0
ca8033cb,26,2190,24,25,21,1,5,1,40,38,2,34.1,34.0,0.0,0,0,0,0
cbac6ec9,5,450,5,5,5,0,9,0,3,7,-4,3.3,6.6,-3.3,450,5,5,5
cc58c4ea,6,228,2,3,2,3,15,1,3,3,0,3.3,2.9,0.4,0,0,0,0
cc86b9a3,26,1982,22,21,17,5,0,1,37,21,16,30.6,24.2,6.4,0,0,0,0
cd59b9df,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,0,0
cd82452e,23,1358,15,14,11,9,2,0,8,25,-17,13.9,22.9,-9.0,0,0,0,0
ce218223,19,1306,14,13,8,6,5,0,14,26,-12,17.9,24.3,-6.4,0,0,0,0
cf01fe3a,5,78,0,0,0,5,9,1,2,2,0,1.5,1.8,-0.3,0,0,0,0
cf623c78,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d003e213,27,1851,20,19,18,8,5,2,48,16,32,47.8,17.7,30.1,0,0,0,0
d0421d25,18,1308,14,16,11,2,13,0,11,27,-16,18.0,21.9,-3.8,0,0,0,0
d120d6dc,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d1273f09,33,2917,32,32,31,1,0,1,51,35,16,45.0,38.8,6.2,0,0,0,0
d1661819,29,2320,25,26,24,3,3,1,40,27,13,36.9,30.0,6.9,0,0,0,0
d2416c2e,30,1664,18,18,10,12,3,1,23,30,-7,27.1,25.1,2.1,0,0,0,0
d248cd8f,28,2268,25,25,23,3,1,1,45,36,9,37.9,33.7,4.1,0,0,0,0
d2a184cc,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d3096421,30,2237,24,26,11,4,1,1,27,31,-4,24.2,37.2,-13.0,0,0,0,0
d453346c,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d45472b2,1,58,0,1,0,0,1,1,1,1,0,0.7,0.9,-0.2,0,0,0,0
d459281d,10,703,7,7,7,3,10,0,10,17,-7,10.1,14.5,-4.4,0,0,0,0
d4a2533d,27,1595,17,17,5,10,5,1,16,22,-6,20.3,24.3,-4.2,0,0,0,0
d4d0a9ad,22,1612,17,19,13,3,4,0,15,26,-11,17.5,25.7,-8.2,0,0,0,0
d571df78,7,99,1,0,0,7,9,0,1,0,1,1.8,2.6,-0.8,0,0,0,0
d5c04323,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d5dd5f1f,16,1416,15,16,14,0,0,1,39,21,18,35.4,17.5,18.0,0,0,0,0
d6862409,10,697,7,9,3,1,0,0,5,14,-9,9.1,11.6,-2.5,0,0,0,0
d6f6ce93,10,900,10,10,10,0,22,1,11,15,-4,13.7,15.6,-1.9,900,10,10,10
d8f5dc3d,6,165,1,2,0,4,7,1,2,4,-2,2.3,3.3,-1.0,0,0,0,0
d9a5d930,27,1562,17,18,4,9,6,1,28,18,10,25.6,19.6,6.0,0,0,0,0
da59a197,13,592,6,6,2,7,10,1,2,12,-10,5.0,8.6,-3.6,0,0,0,0
db401046,34,3060,34,34,34,0,0,0,36,48,-12,34.2,52.0,-17.8,3060,34,34,34
db4ed67b,23,1146,12,11,6,12,3,2,28,14,14,28.9,16.2,12.7,0,0,0,0
db7161ed,2,27,0,0,0,2,4,0,2,0,2,1.2,0.1,1.1,0,0,0,0
dba67bc4,24,1633,18,17,8,7,1,1,24,18,6,24.0,25.1,-1.1,0,0,0,0
dbf053da,12,690,7,7,7,5,3,1,12,10,2,15.0,7.5,7.5,0,0,0,0
dc29b608,1,90,1,1,1,0,33,0,0,1,-1,1.1,1.2,0.0,90,1,1,1
dc3fa3b5,30,2284,25,25,20,5,2,1,46,39,7,39.2,34.4,4.8,0,0,0,0
