,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
37,0fbecd11,26,1445,16,16,4,10,5,1,32,29,3,31.2,21.8,9.4,0,0,0,0
38,1025db8e,21,1645,18,18,18,3,4,1,27,34,-7,23.1,31.1,-8.0,0,0,0,0
39,106bca06,22,1432,15,15,14,7,3,0,12,31,-19,15.7,22.4,-6.6,0,0,0,0
40,10b9fa99,3,81,0,0,0,3,17,3,3,1,2,1.6,0.5,1.1,0,0,0,0
41,1151fb6e,2,37,0,0,0,2,15,1,2,0,2,2.1,0.0,2.1,0,0,0,0
42,11fd2b75,23,2026,22,23,20,0,0,1,32,30,2,27.7,35.0,-7.3,0,0,0,0
43,1238a3f9,30,1423,15,15,8,15,2,2,13,29,-16,16.4,24.6,-8.2,0,0,0,0
44,13203c45,29,2364,26,27,21,2,2,1,38,37,1,42.5,33.9,8.6,0,0,0,0
45,140afefb,6,132,1,0,0,6,12,1,4,1,3,3.4,1.7,1.7,0,0,0,0
46,14a7af33,14,872,9,10,9,4,16,1,14,22,-8,11.1,21.1,-10.1,0,0,0,0
47,14af7b90,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
48,150d5992,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
49,15a21c79,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0
50,15b287da,28,1969,21,22,13,6,4,1,33,39,-6,39.7,30.4,9.3,0,0,0,0
51,15fd5593,33,2936,32,33,28,0,0,0,40,65,-25,37.5,52.5,-15.1,0,0,0,0
52,16b4260e,1,21,0,0,0,1,1,0,0,2,-2,0.2,0.2,0.0,0,0,0,0
53,16daec92,23,1048,11,11,0,12,5,1,19,15,4,18.0,18.5,-0.5,0,0,0,0
54,17376543,33,2970,33,33,33,0,1,1,41,54,-13,41.0,52.0,-11.0,0,0,0,0
55,1748c9f7,5,91,1,0,0,5,11,0,0,3,-3,0.7,3.0,-2.2,0,0,0,0
56,17611373,32,2459,27,27,22,5,1,0,31,56,-25,30.7,47.2,-16.5,0,0,0,0
57,17780d2b,10,615,6,6,4,4,9,1,14,11,3,12.0,10.2,1.8,0,0,0,0
58,17f3620a,15,909,10,9,5,6,0,1,16,21,-5,13.6,18.1,-4.4,0,0,0,0
59,1a1033a1,32,1629,18,18,4,14,2,1,19,24,-5,24.6,23.4,1.2,0,0,0,0
60,1ae836b1,13,623,6,7,3,6,15,1,17,15,2,11.1,10.4,0.7,0,0,0,0
61,1b278bf5,8,545,6,7,3,1,8,0,7,13,-6,5.8,12.9,-7.1,0,0,0,0
62,1bcca8b8,8,87,1,0,0,8,6,1,5,1,4,2.8,0.3,2.5,0,0,0,0
63,1c08a3c8,13,663,7,8,3,5,14,1,9,9,0,9.6,12.2,-2.6,0,0,0,0
64,1c96ad85,4,179,2,1,1,3,7,2,2,3,-1,3.0,2.7,0.3,0,0,0,0
65,1cbe4984,5,380,4,4,3,1,7,1,7,5,2,6.4,4.9,1.4,0,0,0,0
66,1d1691ad,3,152,1,2,0,1,13,3,3,1,2,4.0,1.7,2.3,0,0,0,0
67,1d8e9add,25,2065,23,25,18,0,2,2,33,37,-4,27.700000000000003,31.9,-4.300000000000001,0,0,0,0
68,1e274a0a,29,1376,15,13,7,16,2,0,18,46,-28,18.9,36.4,-17.4,0,0,0,0
69,1ee5feb7,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
70,1f44ac21,15,1063,11,11,7,4,0,2,31,12,19,19.3,13.8,5.5,0,0,0,0
71,1fc4f3d1,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
72,1fda91b3,2,51,0,1,0,1,4,2,1,0,1,1.6,0.6,0.9,0,0,0,0
73,1fdec858,17,1119,12,14,3,3,0,0,12,26,-14,12.2,24.8,-12.6,0,0,0,0
74,20030c06,12,856,9,9,9,3,6,1,18,12,6,19.2,15.6,3.6,0,0,0,0
75,2042d931,5,146,1,1,0,4,12,0,2,4,-2,3.2,3.6,-0.4,0,0,0,0
76,206c37d3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
77,208b9c87,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
78,217c93a1,3,34,0,0,0,3,5,1,0,1,-1,0.1,2.2,-2.1,0,0,0,0
79,2200181e,31,2731,30,31,29,0,0,0,34,54,-20,34.0,51.2,-17.2,0,0,0,0
80,226ddf9d,1,90,1,1,1,0,31,0,0,4,-4,0.5,2.3,-1.8,0,0,0,0
81,22919e97,15,746,8,6,2,9,3,1,16,10,6,15.3,16.3,-0.9,0,0,0,0
82,229cd98a,16,367,4,4,0,12,5,1,9,5,4,7.6,8.1,-0.5,0,0,0,0
83,23a10591,1,9,0,0,0,1,1,3,0,0,0,0.1,0.0,0.1,0,0,0,0
84,258a6f4d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
85,25ab9c9c,17,1371,15,15,11,2,6,0,17,26,-9,19.5,31.7,-12.2,0,0,0,0
86,25b1d2d1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
87,271b8617,28,1716,19,20,4,8,3,1,23,28,-5,22.2,25.6,-3.5,0,0,0,0
88,272cfd72,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
89,27d2618c,29,2547,28,29,28,0,2,1,39,46,-7,35.7,44.5,-8.9,0,0,0,0
90,289b90cd,9,742,8,8,8,1,20,1,7,18,-11,9.3,15.7,-6.4,0,0,0,0
91,28eaa0f3,9,665,7,7,5,2,3,0,6,15,-9,7.4,12.9,-5.6,0,0,0,0
92,2903a856,24,1633,18,18,12,6,3,2,36,24,12,38.3,24.6,13.7,0,0,0,0
93,2979c05a,24,1065,11,13,2,11,7,0,11,22,-11,14.2,23.6,-9.3,0,0,0,0
94,2a29eb9b,5,209,2,3,0,2,1,2,1,3,-2,1.1,3.8,-2.7,0,0,0,0
95,2a5fab54,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0
96,2a6cd437,11,928,10,11,9,0,1,1,18,19,-1,15.6,15.1,0.5,0,0,0,0
97,2b09d998,14,953,10,10,4,4,1,1,14,13,1,17.6,11.3,6.2,0,0,0,0
98,2b53f7a5,13,717,8,8,2,5,4,0,7,21,-14,8.6,17.0,-8.4,0,0,0,0
99,2b5527c4,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
100,2bb48e86,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
101,2bcc6d52,21,1234,13,13,9,8,8,1,16,17,-1,16.8,16.7,0.1,0,0,0,0
102,2c0558b8,1,3,0,0,0,1,1,3,0,0,0,0.0,0.3,-0.3,0,0,0,0
103,2d61d13a,26,1777,19,21,18,5,4,1,22,37,-15,19.8,36.5,-16.8,0,0,0,0
104,2db2fd7b,24,1796,20,23,14,1,6,2,56,15,41,49.8,17.1,32.7,0,0,0,0
105,2e7ff968,4,290,3,3,3,1,27,2,8,1,7,6.1,5.3,0.8,0,0,0,0
106,2f3e911a,22,1792,19,21,16,1,9,1,29,49,-20,27.5,40.6,-13.1,0,0,0,0
107,2ff76adc,4,315,3,4,3,0,9,1,5,2,3,5.6,3.4,2.2,0,0,0,0
108,302527b2,22,1817,20,20,19,2,7,1,35,23,12,28.3,36.2,-7.9,0,0,0,0
109,302faefb,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
110,30941e96,13,1095,12,12,11,1,1,1,22,11,11,20.4,13.3,7.1,0,0,0,0
111,30c220c3,18,1172,13,14,10,4,8,2,26,14,12,23.5,18.6,5.0,0,0,0,0
112,316162b6,14,675,7,8,2,6,7,0,9,18,-9,8.3,16.2,-7.9,0,0,0,0
113,33144cc5,20,1162,12,14,3,6,9,0,12,28,-16,14.6,21.3,-6.7,0,0,0,0
114,33340bd6,5,71,0,1,0,4,25,0,0,3,-3,0.5,1.8,-1.3,0,0,0,0
115,3376a776,14,1260,14,14,14,0,8,1,17,29,-12,17.2,21.5,-4.3,0,0,0,0
116,33a95e0a,30,2668,29,30,29,0,0,0,31,60,-29,33.8,57.2,-23.4,0,0,0,0
117,33b554b7,23,1373,15,15,7,8,4,1,16,24,-8,19.8,24.9,-5.1,0,0,0,0
118,33d9d789,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
119,33ec696b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
120,346d51d9,13,1019,11,12,9,1,3,1,25,17,8,19.1,17.5,1.7,0,0,0,0
121,3489184e,1,12,0,0,0,1,5,0,0,0,0,0.6,0.1,0.5,0,0,0,0
122,34a0f5ff,23,1309,14,16,6,7,3,1,17,21,-4,15.4,22.2,-6.8,0,0,0,0
123,34b306a1,29,2428,27,27,23,2,3,1,30,51,-21,27.5,45.8,-18.3,0,0,0,0
124,34b54da7,17,1012,11,11,6,6,11,2,21,11,10,27.2,15.1,12.1,0,0,0,0
125,34e12499,13,373,4,4,3,9,20,1,10,8,2,7.5,10.9,-3.4,0,0,0,0
126,34e4343c,27,1138,12,11,4,16,6,0,16,33,-17,16.3,23.4,-7.1,0,0,0,0
127,3588d4fe,1,90,1,1,1,0,2,0,1,5,-4,1.6,2.9,-1.4,0,0,0,0
128,364445b2,13,1012,11,11,9,2,2,1,21,21,0,17.7,15.4,2.3,0,0,0,0
129,36a3ff67,19,1495,16,18,10,1,0,2,47,24,23,33.2,20.5,12.6,0,0,0,0
130,36a59ba4,30,2356,26,26,17,4,3,1,52,29,23,59.7,33.8,25.9,0,0,0,0
131,3745e8bd,13,330,3,2,0,11,13,0,10,5,5,6.7,6.8,0.0,0,0,0,0
132,378825c7,19,1448,16,16,12,3,7,2,34,19,15,36.0,21.4,14.6,0,0,0,0
133,37c213cf,2,43,0,0,0,2,13,1,1,2,-1,0.3,0.7,-0.4,0,0,0,0
134,37f606f0,21,1136,12,13,3,8,5,1,11,23,-12,15.3,23.6,-8.3,0,0,0,0
135,384d58d9,23,1947,21,22,21,1,0,2,43,25,18,47.1,29.3,17.8,0,0,0,0
136,3861d9cc,4,121,1,1,0,3,13,1,0,2,-2,1.7,1.0,0.8,0,0,0,0
137,3967d651,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,0,0
138,3a233281,22,1090,12,12,1,10,1,1,23,17,6,22.0,16.5,5.6,0,0,0,0
139,3ab741df,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
140,3acad81a,9,628,7,6,5,3,15,1,10,12,-2,10.3,10.9,-0.6,0,0,0,0
141,3bb625ac,24,1484,16,18,10,6,3,1,22,32,-10,23.5,30.9,-7.4,0,0,0,0
142,3c6089ab,33,2255,25,26,14,7,0,2,78,24,54,66.4,29.8,36.6,0,0,0,0
143,3cd9e95a,34,3060,34,34,34,0,0,1,51,69,-18,48.9,53.3,-4.4,0,0,0,0
144,3eb0f2df,28,2256,25,25,17,3,2,1,37,43,-6,31.1,38.2,-7.0,0,0,0,0
145,3eeb80e0,10,457,5,5,1,5,6,1,13,12,1,10.3,9.7,0.6,0,0,0,0
146,3effaa34,25,1575,17,16,7,9,4,1,33,35,-2,33.5,27.8,5.7,0,0,0,0
147,3f65898c,28,2427,27,28,26,0,0,1,39,50,-11,33.8,42.3,-8.5,0,0,0,0
148,3f7cd8f1,15,586,6,6,0,9,6,1,6,11,-5,8.3,8.3,0.0,0,0,0,0
149,3faa1780,7,340,3,4,0,3,8,1,7,6,1,5.5,5.4,0.1,0,0,0,0
150,4114f306,15,676,7,6,1,9,16,0,6,24,-18,6.7,16.7,-10.0,0,0,0,0
151,41bff4fa,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
152,420c18a1,34,3060,34,34,34,0,0,1,66,40,26,72.0,45.9,26.1,0,0,0,0
153,42130443,17,1530,17,17,17,0,0,0,18,36,-18,18.5,34.7,-16.2,0,0,0,0
154,431c837b,29,2280,25,28,12,1,1,0,27,52,-25,28.3,49.4,-21.1,0,0,0,0
155,437f2b00,26,1493,16,17,6,9,6,1,24,29,-5,29.7,30.7,-1.0,0,0,0,0
156,441197b8,22,1721,19,20,15,2,12,1,28,35,-7,30.0,28.0,2.0,0,0,0,0
157,442b56fa,30,2351,26,26,23,4,1,1,32,54,-22,36.5,46.0,-9.5,0,0,0,0
158,45954ec7,15,1204,13,14,12,1,14,1,9,16,-7,19.3,14.1,5.2,0,0,0,0
159,45a03961,32,2790,31,31,30,1,1,2,94,28,66,82.2,34.1,48.1,0,0,0,0
160,45f6f52b,2,151,1,1,1,1,11,0,1,4,-3,1.3,4.1,-2.8,0,0,0,0
161,47064058,30,2700,30,30,30,0,0,1,47,49,-2,49.3,51.7,-2.4,0,0,0,0
162,48035304,32,2618,29,30,25,2,0,1,57,34,23,62.4,38.3,24.1,0,0,0,0
163,482b70ad,18,350,3,3,0,15,8,1,9,2,7,6.9,6.8,0.1,0,0,0,0
164,4830e0af,24,1048,11,9,5,15,5,0,15,26,-11,13.3,23.5,-10.2,0,0,0,0
165,49296448,33,2818,31,32,28,1,0,2,90,31,59,82.1,32.9,49.2,0,0,0,0
166,493924a7,20,1696,18,18,18,2,13,1,30,30,0,32.9,27.7,5.1,0,0,0,0
167,4942dad3,3,110,1,1,0,2,3,0,0,6,-6,0.6,2.8,-2.2,0,0,0,0
168,496aeede,22,1464,16,17,12,5,11,2,33,15,18,34.7,18.5,16.2,0,0,0,0
169,49fe9070,34,2795,31,33,19,1,0,1,75,29,46,64.6,32.6,32.0,0,0,0,0
170,49ffe0f2,2,120,1,2,0,0,7,3,2,1,1,2.6,2.2,0.4,0,0,0,0
171,4aea5077,31,2710,30,31,27,0,0,1,60,37,23,63.7,41.9,21.8,0,0,0,0
172,4b6dd263,15,325,3,1,0,14,7,1,5,3,2,5.9,3.0,2.9,0,0,0,0
173,4ba886c6,2,72,0,1,0,1,8,3,3,1,2,2.1,1.1,1.0,0,0,0,0
174,4bd00a50,3,114,1,1,0,2,15,1,0,3,-3,0.5,3.4,-2.9,0,0,0,0
175,4c6facae,29,1746,19,18,13,11,2,1,34,32,2,35.4,27.5,7.9,0,0,0,0
176,4d50454e,28,1210,13,14,2,14,6,0,16,28,-12,17.7,23.9,-6.3,0,0,0,0
177,4d74201d,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
178,4d7faad1,15,378,4,3,0,12,15,2,6,8,-2,4.8,7.1,-2.3,0,0,0,0
179,4e204552,15,459,5,5,0,10,13,2,8,9,-1,10.5,10.5,0.0,0,0,0,0
180,4e3a947f,1,33,0,1,0,0,16,3,0,0,0,0.1,0.9,-0.8,0,0,0,0
181,4f16405e,8,403,4,4,2,4,0,1,12,7,5,9.1,5.5,3.6,0,0,0,0
182,50871bcc,33,2380,26,28,11,5,0,2,65,26,39,46.1,29.3,16.8,0,0,0,0
183,50e6dc35,18,1053,11,12,3,6,1,1,13,18,-5,16.3,18.3,-1.9,0,0,0,0
184,53070b63,13,304,3,1,1,12,16,1,10,2,8,6.2,4.6,1.6,0,0,0,0
185,536cebe5,1,90,1,1,1,0,0,3,1,0,1,1.8,0.8,1.0,0,0,0,0
186,53e07d0b,27,1147,12,12,4,15,5,1,15,20,-5,19.2,18.3,0.9,0,0,0,0
187,541127d5,11,419,4,3,0,8,12,0,2,11,-9,4.9,9.0,-4.2,0,0,0,0
188,543ddcaf,10,336,3,4,1,6,11,0,3,9,-6,3.4,3.8,-0.4,0,0,0,0
189,54b4dc4e,25,1573,17,18,8,7,7,1,29,22,7,35.1,28.3,6.8,0,0,0,0
190,54b6ee79,18,234,2,0,0,18,8,0,2,5,-3,3.7,4.2,-0.6,0,0,0,0
191,54e4866f,27,1633,18,17,4,10,0,1,26,25,1,26.1,31.200000000000003,-5.1000000000000005,0,0,0,0
192,55557b25,5,192,2,2,1,3,6,0,1,5,-4,1.8,4.1,-2.3,0,0,0,0
193,555d5edd,30,1857,20,22,11,8,4,1,31,25,6,30.9,30.8,0.1,0,0,0,0
194,56413b1f,27,2118,23,23,14,4,0,1,41,26,15,38.0,33.3,4.7,0,0,0,0
195,565bf0da,20,1688,18,19,15,1,5,1,32,27,5,30.9,24.3,6.6,0,0,0,0
196,565c3fe4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
197,5722eced,9,307,3,3,1,6,18,3,13,2,11,9.0,4.9,4.1,0,0,0,0
198,582a5247,2,96,1,1,1,1,11,0,1,5,-4,1.0,3.2,-2.3,0,0,0,0
199,58ce23e5,11,530,5,6,3,5,11,0,4,14,-10,5.3,9.6,-4.3,0,0,0,0
200,59354c83,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
201,5939baa2,9,810,9,9,9,0,0,1,14,9,5,12.8,9.0,3.8,0,0,0,0
202,597ff9d3,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
203,59e4b92e,32,2649,29,32,23,0,1,1,38,53,-15,36.8,46.8,-10.0,0,0,0,0
204,5c4bf6ba,22,1935,21,22,21,0,3,1,31,40,-9,30.3,35.9,-5.6,0,0,0,0
205,5c9fe42b,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
206,5d4f7d61,22,1298,14,15,4,7,2,1,32,15,17,26.9,15.7,11.3,0,0,0,0
207,5d8e331f,32,2783,30,31,28,1,0,1,43,42,1,42.4,58.7,-16.3,0,0,0,0
208,5db45ee5,6,109,1,0,0,6,7,1,2,3,-1,4.5,1.0,3.6,0,0,0,0
209,5ddb8f9f,19,1389,15,15,12,4,13,1,34,27,7,33.3,22.2,11.1,0,0,0,0
210,5dfc6ad5,28,2245,24,25,22,3,0,2,62,32,30,45.5,32.2,13.3,0,0,0,0
211,5ed9b537,8,569,6,6,6,2,4,2,15,5,10,13.9,6.9,7.0,0,0,0,0
212,5fd5e542,5,197,2,2,1,3,16,1,3,4,-1,3.8,4.8,-1.0,0,0,0,0
213,603724ac,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
214,603cb947,19,1422,15,14,12,5,1,1,34,26,8,30.3,30.6,-0.3,0,0,0,0
215,607d64c6,2,65,0,0,0,2,18,0,1,3,-2,0.6,2.4,-1.7,0,0,0,0
216,60dfc525,1,6,0,0,0,1,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
217,610aa1e9,15,1261,14,14,13,1,5,0,16,29,-13,16.6,28.2,-11.6,0,0,0,0
218,612cb8d3,1,16,0,0,0,1,1,0,0,0,0,0.1,0.3,-0.2,0,0,0,0
219,6190474d,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
220,61fc9685,5,117,1,0,0,5,14,0,3,2,1,2.6,0.8,1.8,0,0,0,0
221,625e41b1,24,1521,16,18,7,6,6,0,19,29,-10,19.8,30.4,-10.6,0,0,0,0
222,626fab5f,18,1175,13,12,10,6,4,1,18,16,2,16.7,19.0,-2.3,0,0,0,0
223,62ab9184,18,828,9,7,5,11,12,1,11,11,0,12.2,9.6,2.6,0,0,0,0
224,62ba5881,1,90,1,1,1,0,32,1,2,2,0,1.1,1.0,0.1,0,0,0,0
225,635f2732,28,2266,25,26,19,2,5,0,34,56,-22,34.1,49.6,-15.5,0,0,0,0
226,64ba07c0,8,574,6,8,3,0,12,0,4,22,-18,5.8,15.1,-9.3,0,0,0,0
227,64f69877,27,2047,22,24,17,3,1,1,41,28,13,40.4,33.6,6.8,0,0,0,0
228,652d4c37,13,638,7,7,3,6,9,2,19,7,12,18.5,9.4,9.1,0,0,0,0
229,66385c46,27,1778,19,19,11,8,7,1,27,40,-13,30.4,32.7,-2.4,0,0,0,0
230,664590fa,18,701,7,8,2,10,9,1,4,15,-11,6.0,14.4,-8.4,0,0,0,0
231,677da306,26,1966,21,21,21,5,7,1,21,39,-18,24.0,34.8,-10.8,0,0,0,0
232,69374ff5,27,1791,19,20,13,7,2,1,37,30,7,35.9,32.5,3.4,0,0,0,0
233,699fb8db,28,2434,27,27,26,1,6,1,37,37,0,37.2,52.7,-15.5,0,0,0,0
234,6bba916f,6,177,2,1,0,5,8,0,2,5,-3,2.1,4.1,-2.0,0,0,0,0
235,6bd5cd5d,21,1594,17,17,15,4,13,1,29,19,10,26.9,20.0,7.0,0,0,0,0
236,6c6a3300,28,2264,25,27,13,1,2,0,32,53,-21,26.8,42.8,-16.0,0,0,0,0
237,6cafd68d,11,701,7,7,6,4,14,1,9,15,-6,8.2,19.7,-11.5,0,0,0,0
238,6cb0211b,1,1,0,0,0,1,2,0,0,0,0,0.1,0.0,0.0,0,0,0,0
239,6cc47ae1,11,530,5,5,2,6,5,1,12,10,2,11.5,8.8,2.6,0,0,0,0
240,6e29ba6e,0,0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
241,6ec6fde0,18,1142,12,12,11,6,14,1,19,19,0,19.9,24.1,-4.2,0,0,0,0
242,6ecbddf6,33,2530,28,29,17,4,0,1,34,54,-20,35.2,47.7,-12.6,0,0,0,0
243,6f8cd6d0,31,2202,24,28,10,3,0,1,43,26,17,46.9,33.1,13.8,0,0,0,0
244,6fd8a334,15,1029,11,10,7,5,17,1,18,17,1,19.9,17.0,2.9,0,0,0,0
245,6fe90922,22,1206,13,11,4,11,3,2,45,12,33,35.7,13.2,22.5,0,0,0,0
246,70678132,23,985,11,9,4,14,4,1,12,23,-11,9.8,19.700000000000003,-10.0,0,0,0,0
247,70dcf94d,26,1721,19,20,12,6,0,1,20,30,-10,24.9,37.1,-12.2,0,0,0,0
248,7124239e,1,14,0,0,0,1,2,3,1,0,1,0.6,0.1,0.5,0,0,0,0
249,7242b495,25,2057,22,22,20,3,8,0,22,46,-24,24.4,40.3,-15.9,0,0,0,0
250,73000a79,13,909,10,11,5,2,12,2,23,9,14,19.6,14.7,4.9,0,0,0,0
251,7367d26f,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
252,7391c2d9,21,1339,14,16,10,5,3,1,17,24,-7,15.5,24.2,-8.8,0,0,0,0
253,73e2f6eb,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
254,74c7c2db,32,2602,28,31,19,1,2,1,37,55,-18,40.5,50.1,-9.6,0,0,0,0
255,74d654b4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
256,74d70fb5,5,314,3,3,2,2,17,0,3,6,-3,4.5,4.1,0.4,0,0,0,0
257,768a35ac,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
258,76b2817e,31,2329,25,29,18,2,1,1,36,46,-10,34.9,36.3,-1.4,0,0,0,0
259,76e5da9d,6,271,3,3,0,3,6,1,5,4,1,5.4,5.3,0.1,0,0,0,0
260,77e84962,24,1771,19,20,15,4,1,2,54,23,31,54.2,24.8,29.4,0,0,0,0
261,77efd5bf,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
262,78666ade,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
263,78b2bbc9,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
264,78b9e99c,1,9,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
265,791abba1,15,1126,12,13,12,2,0,1,16,18,-2,14.7,13.7,1.0,0,0,0,0
