id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
30db8574,Mads Bech Sørensen,dk DEN,"DF,MF",Brentford,24-122,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,27-027,1996,15.6,0,7,0,0.0,0.45,0.00,0.00,,15.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Aston Villa,27-027,1996,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50dc94ce,Donny van de Beek,nl NED,MF,Manchester Utd,26-021,1997,1.9,0,2,0,0.0,1.08,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
7b4de647,Asmir Begović,ba BIH,GK,Everton,35-323,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a39d11bc,Armel Bella Kotchap,de GER,DF,Southampton,21-149,2001,20.9,0,14,2,14.3,0.67,0.10,0.00,0.00,16.1,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
5a04fd92,Saïd Benrahma,dz ALG,"FW,MF",West Ham,27-272,1995,22.0,6,66,22,33.3,3.01,1.00,0.03,0.09,21.9,5,4,4,6.8,3.7,0.06,-0.8,-1.7,Matches
3b8674e6,Rodrigo Bentancur,uy URU,MF,Tottenham,25-318,1997,16.7,5,15,9,60.0,0.90,0.54,0.33,0.56,15.8,0,0,0,2.2,2.2,0.15,+2.8,+2.8,Matches
505486d6,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,20-144,2002,9.9,0,3,0,0.0,0.30,0.00,0.00,,18.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
87966294,Owen Bevan,wls WAL,DF,Bournemouth,19-195,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
de40e38c,Giulian Biancone,fr FRA,DF,Nott'ham Forest,23-039,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
d328a254,Philip Billing,dk DEN,"MF,FW",Bournemouth,26-332,1996,29.1,7,38,18,47.4,1.31,0.62,0.18,0.39,18.3,5,0,0,4.9,4.9,0.13,+2.1,+2.1,Matches
6c203af0,Yves Bissouma,ml MLI,MF,Tottenham,26-252,1996,9.0,0,5,0,0.0,0.55,0.00,0.00,,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
a4ac4b8f,Willy Boly,ci CIV,DF,Nott'ham Forest,32-095,1991,6.7,0,1,0,0.0,0.15,0.00,0.00,,22.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
ccce7025,Sven Botman,nl NED,DF,Newcastle Utd,23-117,2000,30.7,0,21,7,33.3,0.68,0.23,0.00,0.00,10.3,0,0,0,2.4,2.4,0.11,-2.4,-2.4,Matches
79c84d1c,Jarrod Bowen,eng ENG,"FW,MF",West Ham,26-140,1996,34.6,5,69,18,26.1,1.99,0.52,0.06,0.22,16.4,1,1,2,8.4,7.3,0.11,-3.4,-3.3,Matches
c07b7c5c,James Bree,eng ENG,DF,Southampton,25-210,1997,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97220da2,Armando Broja,al ALB,FW,Chelsea,21-241,2001,3.3,1,6,5,83.3,1.84,1.53,0.17,0.20,11.0,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Matches
dc4cae05,David Brooks,wls WAL,"FW,DF",Bournemouth,25-305,1997,0.4,0,1,0,0.0,2.81,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
a2081c6b,Lewis Brunt,eng ENG,DF,Leicester City,22-184,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7b5ab7f2,Bryan,es ESP,"MF,FW",Tottenham,22-087,2001,1.6,0,2,1,50.0,1.22,0.61,0.00,0.00,19.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
66b76d44,Emi Buendía,ar ARG,"MF,FW",Aston Villa,26-135,1996,25.5,5,46,10,21.7,1.80,0.39,0.11,0.50,15.7,1,0,0,6.1,6.1,0.13,-1.1,-1.1,Matches
bfc3b3a0,Hugo Bueno,es ESP,DF,Wolves,20-233,2002,13.7,0,4,1,25.0,0.29,0.07,0.00,0.00,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
468a7a91,Facundo Buonanotte,ar ARG,"FW,MF",Brighton,18-137,2004,3.2,1,6,1,16.7,1.88,0.31,0.17,1.00,16.7,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
b2d31e83,Dan Burn,eng ENG,DF,Newcastle Utd,31-000,1992,31.4,0,15,3,20.0,0.48,0.10,0.00,0.00,11.0,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
85322440,Cafú,pt POR,MF,Nott'ham Forest,30-072,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
16264a81,Moisés Caicedo,ec ECU,MF,Brighton,21-188,2001,30.4,1,25,7,28.0,0.82,0.23,0.04,0.14,23.8,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
a8748947,Tom Cairney,sct SCO,MF,Fulham,32-109,1991,8.5,2,15,2,13.3,1.77,0.24,0.13,1.00,19.5,0,0,0,1.0,1.0,0.06,+1.0,+1.0,Matches
