id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
5bc43860,Brenden Aaronson,us USA,"MF,FW",Leeds United,22-140,2000,19.8,607,549,58,18,3,0,52,4,29,14,12,1,452,0,16,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,26-241,1996,18.2,403,396,6,0,4,7,9,4,0,0,0,0,266,1,14,Matches
2b09d998,Tyler Adams,us USA,MF,Leeds United,24-025,1999,23.0,1287,1218,69,55,1,1,2,14,0,0,0,0,1056,0,24,Matches
c81d773d,Tosin Adarabioyo,eng ENG,DF,Fulham,25-168,1997,12.2,592,562,26,21,0,6,1,4,0,0,0,0,474,4,7,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,West Ham,26-346,1996,8.7,356,344,10,10,0,7,0,0,0,0,0,0,279,2,2,Matches
a6c58494,Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,20-347,2002,0.5,25,25,0,0,0,0,2,0,0,0,0,0,19,0,0,Matches
9b398aea,Rayan Aït Nouri,fr FRA,DF,Wolves,21-278,2001,11.2,543,456,85,5,0,1,21,77,3,1,2,0,440,2,16,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,24-328,1998,8.5,345,293,51,7,0,4,6,44,0,0,0,0,259,1,8,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Manchester City,27-235,1995,17.1,1346,1320,26,16,0,7,3,10,0,0,0,0,1261,0,3,Matches
eaeca114,Nathan Aké,nl NED,DF,Manchester City,28-021,1995,15.8,1357,1260,95,27,1,7,10,68,0,0,0,0,1226,2,20,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,MF",Leicester City,33-113,1989,2.6,149,131,17,1,1,0,28,7,7,1,3,2,90,1,10,Matches
77e84962,Thiago Alcántara,es ESP,MF,Liverpool,31-334,1991,12.8,980,949,28,21,8,14,1,5,0,0,0,0,842,3,21,Matches
4abac767,Carlos Alcaraz,ar ARG,MF,Southampton,20-101,2002,2.1,61,60,1,0,0,2,0,0,0,0,0,0,48,0,2,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,24-155,1998,20.8,1831,1479,345,45,10,39,174,237,63,11,47,1,1349,7,22,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,30-160,1992,25.0,970,792,175,40,0,2,0,0,0,0,0,0,831,3,1,Matches
