id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
005c0807,1,0,0,17,54,8,0,0,0
007faf7a,0,0,0,0,0,0,0,0,0
0118c54c,0,0,0,11,5,0,0,0,0
032f894e,3,0,0,34,27,2,0,0,0
0557ff4f,4,0,0,16,20,0,0,0,0
05816e19,0,1,0,19,18,6,1,0,0
0630eb63,3,0,0,16,11,3,0,0,0
0670ee51,0,0,0,0,0,0,0,0,0
06df8256,0,0,0,19,12,0,0,0,0
07f73a4f,0,0,0,0,0,0,0,0,0
08082af0,2,0,0,12,12,1,0,0,0
095e4199,0,0,0,0,0,0,0,0,0
0984c5d5,0,0,0,1,1,0,0,0,0
0a63446f,2,0,0,16,13,1,0,0,1
0a89e877,3,0,0,13,21,0,0,0,0
0aa874f4,11,2,2,47,60,1,0,0,0
0b0cbe5b,4,0,0,52,33,7,0,0,0
0b4d8274,3,1,1,14,19,4,0,0,0
0bb6e193,1,0,0,1,3,0,0,0,0
0be95d34,2,0,0,21,22,4,0,0,0
0c291a1a,0,0,0,1,1,0,0,0,0
0cbc8baa,0,0,0,10,9,0,0,1,0
0d2158d5,0,0,0,7,2,0,0,0,0
0d3585b5,1,0,0,24,12,2,0,0,0
0e6bc38c,0,0,0,2,6,5,0,0,0
0eb03d5b,4,0,0,9,8,0,0,0,0
0f26fd24,1,0,0,18,8,5,0,0,0
0f52f925,0,0,0,6,6,0,0,0,0
0f8418aa,5,0,0,41,15,1,0,0,0
0f86995c,0,0,0,1,3,0,0,0,0
0f87f8c2,1,0,0,2,0,0,0,0,0
0f9b8301,1,0,0,9,7,0,1,0,0
1001ae82,0,0,0,9,19,2,0,0,0
10f0fdd3,2,0,0,31,31,0,1,0,0
11ced928,1,0,0,28,22,5,0,0,0
11ff3d56,2,0,0,18,22,0,0,0,0
1232e1dc,2,0,0,16,8,0,0,0,0
132a82f1,4,0,0,14,15,0,0,0,0
132bb875,0,0,0,0,0,0,0,0,0
1467af0d,6,0,0,26,33,0,0,0,0
14e8e9d7,4,0,0,16,8,0,0,0,0
16324e1d,0,2,0,10,14,2,0,1,0
166a981d,5,2,2,12,8,1,0,0,0
16aa7d4c,4,0,0,7,5,0,0,2,0
18ebca4b,5,0,0,40,33,9,1,0,0
19a12bed,5,0,0,20,22,3,0,0,0
19cda00b,2,0,0,12,22,6,0,0,0
19f8e480,2,0,0,8,8,1,0,0,0
1a4b9094,3,0,0,23,43,3,1,0,1
1a6f2a66,1,0,0,7,33,0,0,0,0
1a992676,5,0,0,17,4,0,0,0,0
1ad8cb67,5,1,1,24,32,0,0,2,0
1b6862e8,0,0,0,5,5,2,0,0,0
1bab7b66,2,1,0,17,6,1,0,1,0
1bfb6fef,1,1,0,5,4,0,0,0,0
1d2d5cc8,1,0,0,0,2,0,0,0,0
1ddbc7ca,0,0,0,0,0,0,0,0,0
1ec7e1c5,3,0,0,25,12,2,0,1,1
20094685,2,0,0,9,5,1,0,0,0
2054d037,2,0,0,48,55,17,2,0,0
20e73fac,5,0,0,30,15,2,1,0,0
