id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
ba5004e1,62,32,32,21,9,38,72,34,25,2,23,27,89,41,0,147
ba5a9545,24,20,8,14,2,12,22,10,8,0,8,5,29,0,0,76
bad38a94,73,42,44,23,6,25,61,36,31,5,26,40,113,63,0,116
bb4a42be,0,0,0,0,0,0,4,4,0,0,0,1,1,1,0,2
bb4b1242,17,6,4,8,5,4,21,17,16,2,14,9,26,12,0,71
bba30585,30,14,20,9,1,16,28,12,14,7,7,28,58,101,5,151
bc61cc65,15,11,3,7,5,8,22,14,7,1,6,12,27,6,0,63
bc6f5f06,9,7,7,2,0,4,4,0,6,6,0,7,16,30,0,36
bd3b9a9f,7,4,5,2,0,5,9,4,8,5,3,11,18,23,0,20
bdb624a3,11,7,5,4,2,4,11,7,6,0,6,2,13,2,0,30
be170419,13,10,10,2,1,6,16,10,25,17,8,23,36,71,0,95
bece776f,41,26,14,19,8,12,37,25,27,3,24,10,51,3,0,121
bf12926c,6,5,2,4,0,5,8,3,6,0,6,1,7,1,0,8
bfb15d99,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1
bfca375c,6,1,4,2,0,3,5,2,5,2,3,10,16,15,0,12
bfd381b3,59,37,26,29,4,20,70,50,31,8,23,39,98,42,0,248
c00097d2,3,1,2,0,1,2,2,0,0,0,0,3,6,2,0,10
c010b898,12,6,10,2,0,7,9,2,5,2,3,8,20,12,0,20
c05dfb74,26,19,11,10,5,4,24,20,9,0,9,12,38,7,0,117
c14bc029,95,59,44,42,9,39,88,49,58,13,45,55,150,68,1,211
c2111b45,6,5,4,2,0,3,4,1,7,4,3,5,11,28,0,25
c2846353,3,3,2,1,0,1,1,0,2,1,1,0,3,3,0,5
c33ee247,1,0,0,1,0,0,2,2,4,1,3,1,2,0,0,12
c4b8bcf4,10,5,0,6,4,4,22,18,7,2,5,7,17,6,0,34
c67cd65c,41,24,28,13,0,19,35,16,37,29,8,42,83,144,2,121
c693cf7c,6,2,0,2,4,2,3,1,2,0,2,1,7,1,0,9
c7429db3,13,8,4,5,4,7,20,13,7,0,7,5,18,5,0,22
c77a8043,37,24,8,18,11,16,53,37,21,3,18,12,49,21,0,121
c78b352d,8,3,5,3,0,1,2,1,5,0,5,2,10,10,0,15
c90977db,29,18,10,6,13,14,52,38,9,0,9,20,49,2,0,145
c93231dc,4,2,1,2,1,2,6,4,7,3,4,5,9,0,0,16
c966fce1,2,1,1,0,1,0,0,0,3,0,3,0,2,3,0,15
c9cb972b,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,15
c9e39d91,26,11,14,9,3,12,39,27,20,0,20,12,38,23,1,76
ca6edaa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cac2537b,24,11,7,15,2,8,35,27,15,4,11,15,39,19,0,118
