id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0ae4e09a,8,5,4,4,0,1,11,10,10,0,10,2,10,11,0
0b2c8585,14,8,6,7,1,7,16,9,8,2,6,7,21,6,0
0ba976e4,11,7,5,3,3,4,14,10,11,0,11,3,14,5,0
0bc4e720,4,1,1,2,1,1,6,5,2,0,2,1,5,3,0
0cadc46d,7,4,3,4,0,2,6,4,11,5,6,7,14,42,0
0d9b2d31,37,21,13,17,7,12,40,28,24,0,24,11,48,7,1
0da6a13e,13,11,5,6,2,6,19,13,8,1,7,5,18,5,0
0e4fef6e,36,22,21,12,3,12,21,9,12,2,10,26,62,46,0
0e5ddc7c,2,1,1,1,0,1,1,0,0,0,0,1,3,0,0
0f26ffd7,32,19,20,11,1,14,18,4,22,8,14,31,63,58,1
10072610,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
106c142c,11,8,8,1,2,5,8,3,3,0,3,1,12,8,0
114bbdee,7,6,4,2,1,5,7,2,5,1,4,6,13,17,0
11b9265b,10,2,2,6,2,5,15,10,10,1,9,12,22,19,0
11fd2b75,38,19,21,15,2,20,45,25,34,11,23,26,64,35,1
129af0db,12,8,4,5,3,2,6,4,8,3,5,0,12,16,0
12c50af5,6,4,3,2,1,3,10,7,7,1,6,2,8,1,0
130a7a3f,17,9,6,7,4,7,28,21,17,2,15,8,25,2,0
132ac341,9,6,8,1,0,6,10,4,16,9,7,11,20,38,1
133faa84,2,2,1,1,0,1,1,0,3,3,0,5,7,13,0
139560df,3,2,3,0,0,1,2,1,1,0,1,1,4,6,0
13e0eb29,2,2,0,2,0,1,2,1,3,0,3,0,2,1,1
14d5b7ac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1545cf15,14,9,12,2,0,8,18,10,10,1,9,5,19,19,1
15937e17,30,19,20,10,0,13,24,11,21,8,13,22,52,60,1
15d0c248,20,13,10,10,0,11,22,11,26,15,11,15,35,53,0
162efffd,18,9,5,12,1,9,15,6,12,3,9,4,22,3,0
1633fc8a,11,8,5,6,0,7,11,4,3,3,0,8,19,41,1
1657f448,6,2,4,1,1,4,5,1,4,1,3,1,7,4,0
16aa3654,33,19,15,10,8,9,22,13,12,1,11,2,35,2,0
16e9d0ea,29,22,19,10,0,18,35,17,17,4,13,17,46,39,0
175ece4c,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18017beb,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1840e36d,1,0,1,0,0,1,1,0,0,0,0,0,1,4,1
184fe4b2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18abe173,42,28,27,14,1,15,21,6,21,11,10,21,63,105,0
18b896d6,10,9,7,3,0,7,12,5,15,9,6,11,21,47,0
192c89a6,5,2,2,1,2,2,5,3,2,1,1,2,7,1,0
1944818c,19,13,8,8,3,9,14,5,5,2,3,4,23,2,0
19709006,24,21,9,12,3,11,19,8,8,1,7,14,38,10,0
19b776e9,22,16,10,8,4,6,17,11,17,1,16,15,37,14,0
19c36442,34,23,15,12,7,15,30,15,10,1,9,20,54,17,1
19cae58d,31,19,4,20,7,15,31,16,21,2,19,15,46,13,0
1bacc518,29,15,9,14,6,12,26,14,5,0,5,27,56,15,1
1bda5842,20,13,9,9,2,14,25,11,15,1,14,11,31,11,1
1c2c55fc,6,2,5,1,0,3,6,3,7,6,1,8,14,26,0
1cb49278,15,9,5,9,1,6,9,3,9,7,2,12,27,33,0
1d1691ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e465e70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f079188,16,8,3,12,1,13,21,8,7,4,3,8,24,15,0
1fc474ae,11,5,8,1,2,7,14,7,4,1,3,5,16,16,0
1fda2b14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fe67e86,2,2,0,1,1,2,2,0,0,0,0,1,3,1,0
200e89e1,10,7,9,1,0,5,13,8,5,1,4,4,14,5,0
211589b8,1,0,0,1,0,0,0,0,2,0,2,0,1,0,0
220c11f1,5,2,1,1,3,3,9,6,5,0,5,1,6,4,0
22721b88,3,2,3,0,0,1,3,2,3,0,3,4,7,7,0
228b0d9d,20,9,12,6,2,11,23,12,14,3,11,3,23,15,0
23610943,39,27,23,11,5,21,47,26,19,3,16,8,47,36,1
237a3851,38,18,16,19,3,10,39,29,17,5,12,14,52,16,0
240d3a0b,21,11,8,11,2,15,21,6,9,2,7,7,28,17,0
2475cf9b,17,10,10,5,2,5,10,5,11,4,7,12,29,38,0
253a06b9,7,4,2,3,2,5,19,14,9,1,8,6,13,14,0
2683eda7,9,3,4,4,1,4,12,8,6,0,6,6,15,11,0
274ab13c,16,10,12,4,0,8,17,9,20,17,3,12,28,104,1
2784f898,31,21,17,12,2,17,21,4,38,16,22,24,55,61,1
283c7121,26,16,10,14,2,10,17,7,7,0,7,9,35,16,0
28e957d7,6,2,3,3,0,3,3,0,9,7,2,6,12,40,0
2946f9a1,10,7,6,4,0,4,10,6,4,4,0,7,17,20,0
29d0f2ac,30,20,19,9,2,20,26,6,12,2,10,13,43,33,0
2a0c8ba4,26,14,10,14,2,12,25,13,13,6,7,13,39,10,0
2a295d33,42,27,11,25,6,16,42,26,19,0,19,10,52,11,0
2ae30661,4,2,2,1,1,3,5,2,1,0,1,0,4,2,0
2bea832e,2,1,1,0,1,1,1,0,2,1,1,1,3,4,0
2bed3eab,17,11,11,4,2,5,8,3,16,7,9,14,31,28,1
2bef2bca,16,11,9,7,0,2,3,1,7,3,4,9,25,20,0
2c56a792,11,5,3,5,3,4,10,6,6,2,4,7,18,7,0
2dce876a,28,20,12,8,8,15,29,14,20,8,12,15,43,26,1
2dd7e29d,4,2,2,2,0,2,3,1,2,0,2,1,5,0,0
2e3995cd,18,15,12,5,1,8,18,10,13,0,13,3,21,3,0
2fa2a875,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2fbe6af0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061e1ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31f5b89b,9,5,7,2,0,7,9,2,0,0,0,5,14,2,1
32974271,15,10,6,7,2,3,6,3,8,0,8,2,17,9,0
335039a2,23,13,13,6,4,10,26,16,13,1,12,7,30,10,1
3353737a,3,2,2,1,0,2,3,1,2,0,2,1,4,0,0
335fa267,18,13,10,5,3,7,9,2,7,4,3,8,26,10,0
3376a776,2,1,2,0,0,1,2,1,4,1,3,6,8,13,0
33a61a52,40,28,29,10,1,14,23,9,15,4,11,11,51,41,1
3409de86,16,9,8,4,4,7,12,5,6,0,6,5,21,2,0
3423f250,16,13,4,3,9,8,19,11,22,1,21,10,26,9,0
34269bdf,24,15,11,11,2,7,15,8,16,9,7,10,34,15,0
34e393f2,53,35,23,26,4,22,46,24,36,8,28,23,76,42,1
3521abfe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35a6e5c7,30,14,9,19,2,12,28,16,18,1,17,11,41,3,0
35d4f151,17,9,11,4,2,14,20,6,8,1,7,13,30,11,0
35f6db55,23,14,10,10,3,9,19,10,9,0,9,17,40,10,0
360d70f8,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
3701906c,11,3,4,5,2,5,13,8,7,1,6,5,16,10,0
374d5158,12,6,5,7,0,8,14,6,13,5,8,12,24,16,0
374ee424,0,0,0,0,0,0,1,1,0,0,0,0,0,12,3
379dc075,2,1,1,1,0,0,4,4,8,0,8,1,3,7,0
37e103f8,10,7,1,5,4,5,11,6,6,1,5,1,11,6,1
37f1cf47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37f827ec,24,13,19,5,0,13,22,9,15,12,3,13,37,52,1
381dbcfc,1,1,0,1,0,1,1,0,2,1,1,2,3,3,0
38699c72,3,2,0,2,1,0,2,2,9,1,8,3,6,17,0
38b0cf42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3902e91b,19,9,3,13,3,4,14,10,12,0,12,3,22,13,1
39352da2,6,3,1,2,3,2,3,1,4,0,4,4,10,2,0
3a9c4b7b,22,12,14,3,5,14,26,12,15,2,13,17,39,21,1
3aa4a3be,2,2,0,1,1,0,0,0,0,0,0,0,2,1,0
3aa74860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c16d927,19,8,9,9,1,13,22,9,16,4,12,19,38,21,1
3ca6106c,7,5,3,3,1,1,8,7,4,0,4,4,11,3,0
3cefcaef,17,9,12,5,0,11,18,7,6,2,4,13,30,12,0
3d79a68c,1,1,1,0,0,0,3,3,0,0,0,0,1,1,0
3d7e48ce,25,17,14,7,4,15,30,15,12,1,11,2,27,9,1
3d99999d,4,4,1,2,1,1,2,1,2,0,2,0,4,1,0
3e42f707,28,14,19,9,0,15,18,3,17,6,11,32,60,111,0
3e93f8cf,11,8,4,6,1,5,14,9,8,3,5,4,15,10,0
3ecc11d8,25,18,20,4,1,18,22,4,17,11,6,37,62,74,0
3ee0dd59,40,23,14,22,4,15,27,12,24,11,13,20,60,36,3
3f034750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3f10bd22,12,7,3,2,7,8,16,8,8,4,4,8,20,21,1
3f79a1c8,21,14,8,12,1,8,15,7,7,2,5,9,30,9,0
3fc45c73,9,3,7,2,0,3,5,2,10,5,5,14,23,37,0
405f267a,7,5,2,3,2,1,3,2,0,0,0,2,9,0,0
4112ace5,3,1,0,3,0,1,5,4,3,0,3,1,4,0,0
41b3069f,36,20,21,12,3,18,24,6,24,9,15,8,44,40,0
41f32541,23,16,10,11,2,11,15,4,15,7,8,19,42,23,0
41fb0f4e,3,2,2,1,0,1,3,2,5,0,5,3,6,1,0
4242011c,4,0,1,3,0,2,4,2,12,7,5,5,9,41,2
436a9dd0,6,4,2,3,1,2,3,1,6,1,5,5,11,5,0
44150beb,9,7,6,3,0,2,4,2,3,3,0,6,15,20,0
44e07fac,2,2,0,0,2,0,0,0,1,1,0,1,3,0,0
44e8521b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
455c26a4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
45736cec,12,8,2,8,2,6,10,4,7,1,6,7,19,2,0
45af8a54,9,6,5,4,0,3,7,4,5,1,4,2,11,2,0
45e17712,20,13,11,7,2,12,14,2,11,2,9,6,26,19,0
4601e194,18,14,10,8,0,11,22,11,8,3,5,7,25,16,0
4737cebe,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
475a738b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47c609d5,4,3,2,1,1,0,2,2,5,1,4,1,5,22,0
485e4939,1,1,1,0,0,1,1,0,2,0,2,0,1,0,0
4958bfb2,26,15,11,10,5,14,23,9,17,5,12,14,40,31,0
49a6ecbb,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
49d028db,17,11,11,5,1,10,15,5,10,8,2,17,34,78,0
49dbab27,26,21,7,14,5,13,26,13,24,0,24,9,35,16,0
4a478107,4,3,1,1,2,3,9,6,11,1,10,2,6,2,0
4a633cfe,15,7,9,4,2,9,13,4,18,12,6,17,32,50,1
4ac7608e,10,6,7,3,0,5,9,4,12,11,1,7,17,45,1
4accb7e0,24,16,10,10,4,9,17,8,11,2,9,12,36,9,0
4acd733a,10,5,3,5,2,4,6,2,4,0,4,8,18,6,0
4b511457,45,25,22,17,6,14,27,13,28,8,20,20,65,21,0
4bd414c1,24,15,17,6,1,13,16,3,17,13,4,13,37,95,0
4c2e9442,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4c3a6744,13,10,5,3,5,4,7,3,2,0,2,6,19,4,0
4c5b14d2,1,1,0,1,0,0,2,2,1,0,1,2,3,2,0
4cee5954,22,13,10,10,2,16,23,7,14,4,10,13,35,26,0
4d1666ff,19,13,9,8,2,11,12,1,13,5,8,12,31,24,0
4d224fe8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4dbd0916,15,8,7,5,3,3,11,8,7,3,4,5,20,8,0
4e219ad2,7,4,3,2,2,4,7,3,5,0,5,1,8,1,0
4f255115,32,20,9,22,1,12,19,7,12,3,9,28,60,27,0
506daeac,6,4,5,1,0,4,6,2,5,0,5,1,7,3,0
5132b92c,27,9,16,7,4,9,14,5,7,2,5,14,41,16,0
518f2234,19,10,6,8,5,11,23,12,9,3,6,5,24,12,0
51a3c4c8,3,2,1,2,0,2,4,2,2,2,0,0,3,7,0
527f063d,4,1,2,0,2,1,6,5,7,2,5,1,5,5,0
532e1e4f,23,11,14,6,3,16,22,6,22,17,5,9,32,84,2
540ec57b,36,23,16,12,8,12,31,19,23,2,21,10,46,22,0
5487adcd,2,1,1,1,0,0,0,0,2,2,0,2,4,8,1
5496cc91,2,0,2,0,0,0,0,0,2,0,2,0,2,0,0
54bcdeb0,40,23,20,14,6,15,28,13,22,0,22,6,46,5,0
55126f3b,37,23,15,17,5,17,38,21,19,8,11,9,46,13,0
555f3a0b,6,3,5,0,1,0,6,6,13,6,7,6,12,38,0
55634fb8,5,5,5,0,0,3,6,3,17,10,7,11,16,20,0
56545648,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
57be54ec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5853ac44,17,13,9,7,1,7,9,2,9,5,4,13,30,34,3
58a9a4d9,30,19,12,9,9,14,37,23,22,5,17,8,38,8,0
58ad9383,0,0,0,0,0,0,1,1,0,0,0,0,0,12,1
58afe001,14,6,9,4,1,3,17,14,18,5,13,11,25,17,0
592f3158,63,34,19,33,11,31,67,36,38,6,32,28,91,19,0
59b7d823,23,16,19,4,0,11,17,6,14,2,12,13,36,31,1
5a626448,20,12,7,12,1,13,27,14,12,3,9,8,28,4,1
5ab0ea87,41,19,16,20,5,18,32,14,22,6,16,17,58,25,2
5acc4a10,18,10,5,12,1,9,13,4,9,3,6,14,32,18,1
5ae499d0,44,28,18,25,1,25,45,20,18,1,17,18,62,9,0
5b28b2f6,6,5,5,1,0,3,5,2,3,0,3,1,7,6,0
5b93209a,5,3,2,2,1,3,3,0,2,0,2,3,8,5,0
5c4dc0ff,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5c7845f6,22,13,16,6,0,14,19,5,16,12,4,15,37,66,0
5c96b017,13,5,8,4,1,6,17,11,13,1,12,7,20,10,0
5ca20b7a,15,8,10,4,1,7,10,3,4,2,2,11,26,22,0
5ccc9672,27,19,17,8,2,14,20,6,18,2,16,9,36,13,0
5ce0b5ba,23,11,8,12,3,12,26,14,19,6,13,11,34,13,0
5cec2487,7,5,5,2,0,6,6,0,2,0,2,2,9,5,0
5d133e96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5db04597,42,28,27,11,4,23,41,18,25,9,16,16,58,42,0
5dcf3e90,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1
5dfc6ad5,18,10,10,7,1,10,14,4,12,7,5,15,33,47,0
5e1028e5,54,32,21,28,5,22,45,23,25,1,24,27,81,11,0
5e95c000,1,0,1,0,0,0,0,0,2,2,0,5,6,3,1
5eebbfdf,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5f21b94c,2,2,2,0,0,2,4,2,0,0,0,0,2,1,0
5fa714d5,17,9,13,3,1,7,10,3,7,2,5,7,24,10,0
6025fab1,14,5,5,5,4,8,17,9,11,5,6,9,23,6,0
60359288,29,14,18,10,1,9,14,5,23,17,6,35,64,84,0
608f2092,18,12,13,4,1,7,10,3,11,5,6,8,26,16,1
6091cf45,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
60abea75,26,15,11,14,1,13,28,15,17,5,12,9,35,22,0
625c144a,0,0,0,0,0,0,0,0,1,0,1,1,1,6,2
6265208f,3,1,1,0,2,1,8,7,17,4,13,4,7,31,0
629081bd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636eae97,29,18,11,13,5,14,29,15,5,0,5,6,35,2,0
63b0ca6b,4,4,1,1,2,1,1,0,4,1,3,0,4,6,0
63c5e56b,1,1,0,0,1,0,1,1,1,0,1,0,1,5,0
63d17038,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4
63f04c6c,17,16,8,7,2,11,15,4,9,1,8,7,24,15,0
64035864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647d39d2,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0
64ba07c0,10,5,6,3,1,3,6,3,2,1,1,4,14,6,0
64e8ed6d,9,4,7,2,0,5,23,18,13,0,13,2,11,8,0
65154df0,15,5,6,5,4,5,21,16,11,0,11,7,22,3,0
66116290,3,3,1,2,0,1,4,3,4,1,3,2,5,9,0
661e2822,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6652cf96,39,20,20,14,5,18,30,12,25,6,19,18,57,33,1
686cbe7d,1,1,0,0,1,0,2,2,4,0,4,0,1,3,0
688b96e3,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1
697295b1,24,12,18,6,0,11,19,8,17,7,10,25,49,67,0
69cbc8b6,23,12,16,7,0,14,19,5,27,20,7,29,52,80,2
6a8a7af8,81,52,32,36,13,28,42,14,25,13,12,39,120,41,1
6a99e0b1,13,9,3,9,1,6,9,3,8,3,5,5,18,19,0
6b21b7b5,6,4,4,0,2,1,4,3,3,0,3,1,7,2,0
6b5ea2f4,11,11,3,5,3,5,9,4,8,1,7,4,15,3,0
6c4776b1,2,1,2,0,0,2,3,1,1,0,1,2,4,13,1
6c7762c3,36,19,21,13,2,21,28,7,15,3,12,12,48,36,0
6c811eb7,17,10,6,6,5,4,27,23,14,1,13,4,21,14,0
6ce1f46f,30,19,9,21,0,15,40,25,18,2,16,16,46,6,0
6db116ec,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0
6e4df551,5,4,2,3,0,1,3,2,4,1,3,4,9,5,0
6eaed4eb,19,11,13,5,1,12,17,5,19,13,6,12,31,92,0
6f4c734d,13,7,10,2,1,8,14,6,2,1,1,5,18,6,0
6f51e382,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
6f5f82c0,22,9,11,5,6,12,16,4,8,0,8,8,30,7,0
70107d4d,14,11,4,6,4,6,14,8,7,0,7,7,21,4,0
70d74ece,7,4,2,2,3,1,7,6,8,0,8,1,8,3,0
70f8e0bd,30,15,14,14,2,14,25,11,19,2,17,15,45,10,0
7106f0a0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7111d552,26,17,10,9,7,12,25,13,18,1,17,6,32,1,0
7155e3e1,16,10,6,8,2,5,13,8,11,3,8,8,24,2,0
7226539b,44,28,31,8,5,29,50,21,27,4,23,26,70,34,0
72a84002,20,13,12,8,0,12,20,8,16,10,6,7,27,54,1
73683fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7460ca0d,45,26,18,17,10,16,43,27,27,9,18,18,63,21,1
75645f0e,8,4,3,3,2,2,11,9,5,1,4,1,9,11,0
759d8dd7,8,7,6,1,1,7,20,13,10,1,9,1,9,11,1
76c2a023,43,22,23,16,4,21,43,22,17,5,12,24,67,33,1
79f2a5f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b5ab7f2,5,3,3,1,1,1,5,4,3,0,3,1,6,5,0
7b9c2d84,38,27,14,14,10,11,35,24,15,3,12,11,49,14,0
7c363088,14,7,4,5,5,2,11,9,14,1,13,14,28,5,0
7c388b20,32,20,8,10,14,8,25,17,22,1,21,23,55,20,0
7c4243d4,23,12,14,9,0,10,29,19,12,2,10,8,31,14,0
7d08063d,4,2,2,2,0,2,4,2,3,0,3,0,4,0,0
7dcf86f6,4,1,0,2,2,1,9,8,8,1,7,5,9,15,0
7e98cff1,23,12,15,5,3,10,15,5,17,2,15,12,35,25,1
7f271d74,2,1,2,0,0,2,3,1,3,2,1,0,2,3,0
7f9c5d2d,11,8,9,2,0,7,11,4,5,2,3,6,17,15,0
80211dc5,2,1,2,0,0,1,2,1,2,0,2,0,2,0,0
8059806f,35,25,17,13,5,13,30,17,13,0,13,10,45,10,0
805a2a11,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
808d48f3,33,22,18,9,6,18,27,9,11,3,8,9,42,27,0
81442ecb,40,21,24,12,4,22,32,10,11,5,6,17,57,15,0
819aa8e7,8,2,2,3,3,1,5,4,8,0,8,2,10,0,0
81d5c497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81f0781e,7,5,0,4,3,2,3,1,6,2,4,3,10,9,0
84399660,11,8,4,5,2,5,17,12,5,0,5,3,14,2,0
8455ad90,28,15,5,18,5,10,37,27,18,2,16,6,34,2,0
84a85b48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852ddfb8,21,14,15,6,0,11,21,10,11,4,7,11,32,26,0
853b7c48,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0
85bed4ee,9,8,4,4,1,4,8,4,7,0,7,7,16,2,0
85dace26,22,11,11,9,2,7,11,4,10,1,9,2,24,3,0
8696bc90,8,5,2,4,2,2,4,2,10,0,10,3,11,2,0
86ff856b,1,0,0,0,1,1,4,3,6,0,6,2,3,1,0
873619c6,11,7,3,6,2,3,9,6,6,0,6,1,12,18,0
873ce3a2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
88050721,23,15,6,14,3,9,22,13,9,1,8,13,36,4,1
881ef58c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89151b16,4,2,1,3,0,3,4,1,9,9,0,5,9,27,0
89f951b5,24,15,5,11,8,10,23,13,14,0,14,14,38,13,0
8aae94b9,6,3,4,2,0,3,3,0,5,4,1,3,9,35,1
8aafd64f,10,7,2,3,5,1,6,5,1,0,1,3,13,2,0
8ac501f5,38,20,14,19,5,14,27,13,18,9,9,10,48,13,1
8b298f56,17,8,4,10,3,7,11,4,9,1,8,6,23,7,0
8c3c640c,4,2,1,1,2,0,5,5,3,0,3,0,4,4,0
8c725b43,31,21,23,8,0,19,26,7,21,10,11,34,65,80,1
8cfc2f69,1,1,0,1,0,0,1,1,3,0,3,1,2,1,0
8d78e732,9,6,0,3,6,5,10,5,12,0,12,1,10,6,0
8e010ff4,8,4,2,5,1,2,7,5,4,1,3,4,12,3,0
8e088e04,18,7,7,9,2,6,10,4,9,1,8,4,22,11,0
8e48dc61,2,0,0,1,1,0,1,1,3,1,2,1,3,2,0
8e92be30,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0
8f3565b3,10,4,0,6,4,0,4,4,8,0,8,2,12,12,0
8f5e92a6,13,6,1,7,5,2,9,7,13,0,13,4,17,3,0
8f696594,2,1,1,1,0,0,1,1,0,0,0,0,2,0,0
8f8c6934,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
8fae77ea,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
90162357,1,0,0,1,0,1,3,2,1,0,1,0,1,0,0
90bbd822,34,20,14,7,13,6,16,10,23,3,20,16,50,14,0
91f7631f,38,28,20,15,3,12,28,16,17,7,10,16,54,16,0
922da988,2,0,0,1,1,1,3,2,1,1,0,0,2,1,0
93090f69,24,17,19,5,0,18,24,6,23,18,5,31,55,110,0
937c6ae6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962e54cb,5,3,0,4,1,1,3,2,5,1,4,0,5,2,0
963829d0,7,4,5,2,0,3,11,8,4,2,2,2,9,2,0
968a1c2f,7,4,3,3,1,3,13,10,5,0,5,4,11,4,0
974322dc,40,21,27,10,3,18,33,15,22,5,17,15,55,59,0
97852360,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9939e168,31,20,17,10,4,16,36,20,24,4,20,10,41,22,1
99ea2ddd,3,2,0,2,1,1,2,1,1,0,1,2,5,2,0
9a0408b6,32,24,9,18,5,11,24,13,17,9,8,18,50,25,0
9a26fa06,1,0,0,1,0,0,0,0,1,1,0,1,2,4,0
9a64e67e,21,12,17,4,0,8,13,5,16,11,5,18,39,62,0
9a76c2e9,11,6,5,5,1,5,8,3,6,3,3,4,15,20,0
9a93efc9,12,8,7,5,0,5,5,0,8,1,7,5,17,19,2
9c36ed83,7,6,2,5,0,1,4,3,10,2,8,2,9,3,0
9e1035f8,8,4,1,5,2,3,12,9,7,1,6,2,10,4,0
9f0ea33f,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
9f323c71,40,20,20,15,5,25,48,23,28,5,23,20,60,34,0
9f979eb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fec8860,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
a01c3d54,1,1,1,0,0,0,1,1,0,0,0,1,2,9,0
a0255c67,4,3,3,1,0,3,4,1,4,2,2,1,5,3,0
a08b974a,7,3,1,4,2,2,10,8,6,0,6,4,11,2,0
a0b4bb3e,15,9,6,5,4,8,14,6,3,0,3,10,25,3,0
a10361d2,32,16,8,15,9,12,25,13,22,8,14,28,60,31,1
a21417e2,4,4,2,2,0,3,5,2,5,2,3,1,5,15,0
a254bbe0,8,5,4,3,1,3,15,12,9,0,9,9,17,4,1
a2c1a8d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a300ac7e,3,2,2,1,0,1,3,2,2,0,2,1,4,3,0
a39bb753,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
a3e4bf46,40,23,26,10,4,14,21,7,22,6,16,18,58,49,0
a45eac1f,4,2,0,4,0,2,4,2,2,0,2,1,5,1,0
a461f098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4971d84,18,13,12,6,0,10,18,8,12,7,5,31,49,53,1
a4995f48,1,0,1,0,0,1,1,0,1,0,1,1,2,5,0
a4b00319,75,53,44,28,3,29,58,29,35,1,34,26,101,38,0
