id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
00242715,1206,1611,22233.0,10148.0,472,536,583,734,128,277,0,0.5,1.3,-0.5,11,92,11,3,112
00242b75,375,536,5457.0,1742.0,204,252,136,186,16,35,2,2.7,1.6,-0.7,15,35,15,1,54
00672803,48,69,785.0,227.0,22,28,20,25,5,9,0,0.0,0.0,0.0,1,2,0,0,5
00963611,1493,1859,30155.0,12003.0,568,645,670,777,235,373,0,0.4,0.8,-0.4,10,109,7,1,124
009a4f60,482,650,8233.0,2877.0,242,286,181,226,47,91,0,1.5,1.5,-1.5,18,37,22,13,50
0174ba21,349,494,5519.0,1628.0,183,212,122,162,27,65,3,1.4,2.3,1.6,17,28,20,5,55
01834aa0,1007,1177,20537.0,7223.0,247,292,652,704,101,158,0,0.2,0.4,-0.2,3,33,0,0,35
037130ca,150,179,2549.0,639.0,78,87,52,58,17,27,0,0.0,0.1,0.0,0,14,1,0,15
042e8a49,547,707,8957.0,1828.0,291,340,199,252,45,72,2,3.0,4.8,-1.0,24,23,39,11,55
048a1cbc,1294,1525,17644.0,6995.0,795,872,391,453,49,91,2,2.1,2.7,-0.1,28,96,22,5,118
049751d7,66,88,1073.0,281.0,32,40,27,29,4,8,1,0.1,0.1,0.9,4,10,2,0,13
054849d2,795,1184,14228.0,6138.0,344,423,349,482,84,194,5,2.9,3.1,2.1,32,61,45,23,84
056d2d95,759,1142,13435.0,5740.0,365,421,282,394,94,239,0,2.2,3.2,-2.2,31,60,26,14,81
05ba9d7c,239,326,3274.0,689.0,147,180,75,101,9,19,1,0.6,0.6,0.4,8,11,6,2,14
05d548d8,1333,1530,27073.0,9577.0,376,413,784,859,159,215,2,0.7,0.9,1.3,3,57,5,0,78
05e2d5ea,3,3,17.0,4.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
05f99a4a,399,602,5907.0,1265.0,203,272,144,199,22,39,3,2.7,2.4,0.3,32,32,19,4,64
061e8e23,248,332,3508.0,989.0,138,162,79,89,11,42,4,1.0,1.3,3.0,17,14,12,3,32
07c7eb0c,960,1259,19031.0,5050.0,339,442,437,539,162,209,0,0.7,1.2,-0.7,16,55,11,2,96
07d3bfec,2,5,28.0,0.0,1,2,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0,1
080440a4,1079,1403,21300.0,9360.0,354,410,603,704,106,242,0,0.7,1.0,-0.7,8,74,6,0,78
08593525,572,720,9369.0,2494.0,261,307,237,283,45,66,0,1.0,1.1,-1.0,9,40,5,0,62
088ca1bd,258,330,4460.0,1981.0,112,129,103,125,28,47,1,0.8,0.7,0.2,9,23,4,0,25
091c86e2,88,124,1200.0,302.0,55,72,26,34,2,6,0,0.0,0.1,0.0,0,6,3,0,13
0a3d6d2b,832,987,14752.0,4759.0,354,397,412,458,57,110,1,0.4,0.9,0.6,3,49,2,0,59
0a3f6cde,153,253,2315.0,735.0,87,111,56,85,7,23,1,1.0,0.8,0.0,6,7,10,2,22
0a89e877,569,716,8014.0,3014.0,335,376,191,237,19,55,3,2.5,2.7,0.5,14,47,14,3,60
0b104510,878,1200,13765.0,6400.0,477,534,315,438,65,143,0,0.8,0.9,-0.8,18,72,7,3,87
0b4f388a,398,541,5163.0,1225.0,244,312,105,128,17,26,3,4.7,3.4,-1.7,34,37,21,0,64
0c61c77c,251,338,3817.0,694.0,135,165,75,99,23,38,2,2.4,2.1,-0.4,11,14,10,4,25
0c7a48f8,971,1198,16256.0,5693.0,439,475,440,505,68,139,2,1.2,1.6,0.8,10,49,9,4,73
