id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
316162b6,38,22,17,17,4,12,38,26,20,3,17,13,51,19,0,78
3189f61a,32,17,8,21,3,4,18,14,28,8,20,35,67,19,0,147
33144cc5,4,1,4,0,0,1,5,4,2,0,2,0,4,1,0,6
3376a776,36,22,23,12,1,12,18,6,24,16,8,34,70,88,0,118
33b554b7,41,22,16,23,2,20,61,41,49,10,39,20,61,31,0,130
346d51d9,32,18,19,12,1,24,41,17,18,10,8,16,48,56,2,91
34a0f5ff,14,10,7,5,2,3,7,4,18,2,16,7,21,9,0,47
34b306a1,22,14,12,10,0,9,25,16,17,12,5,21,43,44,0,59
34b54da7,15,10,9,5,1,6,8,2,10,7,3,27,42,51,1,53
34e12499,6,6,6,0,0,2,2,0,3,1,2,5,11,10,0,17
36a3ff67,33,22,11,16,6,6,31,25,28,1,27,8,41,32,0,83
36a59ba4,22,15,9,9,4,10,36,26,20,1,19,10,32,23,0,110
37c213cf,3,2,1,2,0,0,1,1,1,0,1,1,4,3,0,6
37f606f0,2,1,1,1,0,1,6,5,1,0,1,3,5,1,0,12
384d58d9,40,21,15,24,1,12,30,18,38,9,29,26,66,20,0,132
3861d9cc,1,0,1,0,0,1,2,1,0,0,0,0,1,0,0,5
3a233281,15,11,9,2,4,6,20,14,20,0,20,14,29,11,0,126
3c05e082,36,23,10,20,6,12,30,18,28,5,23,27,63,21,0,119
3c6089ab,42,23,13,15,14,10,38,28,46,6,40,9,51,12,0,107
3cb009c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dffff26,26,17,16,9,1,10,29,19,27,4,23,23,49,34,1,52
3e81a228,36,24,17,18,1,14,25,11,18,4,14,40,76,22,0,82
3eb0f2df,8,5,3,4,1,2,3,1,5,0,5,8,16,5,0,30
3eeb80e0,5,4,3,1,1,2,4,2,6,0,6,2,7,3,0,7
3f65898c,53,38,27,16,10,22,51,29,33,8,25,69,122,100,0,123
3f7cd8f1,23,15,9,12,2,10,28,18,35,11,24,34,57,45,1,78
3faa1780,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
41d1fbc6,2,1,1,1,0,0,1,1,0,0,0,1,3,1,0,5
420c18a1,2,2,2,0,0,2,2,0,1,0,1,1,3,12,5,86
420ff5a3,10,9,3,5,2,2,4,2,4,0,4,2,12,1,0,7
434cf5b7,21,10,11,8,2,10,20,10,10,0,10,9,30,4,0,59
437f2b00,1,0,0,0,1,1,3,2,2,0,2,0,1,0,0,8
441197b8,43,28,31,10,2,31,52,21,29,11,18,29,72,123,0,167
442b56fa,18,9,6,9,3,2,7,5,13,1,12,8,26,9,0,45
45954ec7,14,9,9,5,0,10,13,3,12,5,7,20,34,42,1,52
45a03961,28,20,21,6,1,12,19,7,27,19,8,48,76,189,2,175
45b7edae,12,4,8,4,0,7,8,1,6,2,4,9,21,21,1,22
463503e2,18,13,14,3,1,7,11,4,21,11,10,39,57,103,2,109
47064058,0,0,0,0,0,0,0,0,0,0,0,2,2,11,5,78
48035304,41,19,34,7,0,23,33,10,30,13,17,47,88,135,6,157
482b70ad,34,26,15,15,4,6,20,14,24,4,20,21,55,32,0,68
49296448,46,26,17,22,7,25,54,29,35,9,26,34,80,41,3,217
496aeede,41,22,17,23,1,15,40,25,19,4,15,21,62,23,0,77
49fe9070,18,12,6,8,4,3,16,13,18,2,16,3,21,7,0,85
49ffe0f2,33,18,12,19,2,14,28,14,29,5,24,19,52,23,1,89
4a15e95b,0,0,0,0,0,0,0,0,1,0,1,1,1,18,2,16
4d74201d,2,1,1,0,1,1,2,1,2,1,1,0,2,1,0,4
4d8cd038,10,5,1,8,1,1,12,11,8,0,8,3,13,30,0,74
4e204552,15,9,8,2,5,7,17,10,15,1,14,13,28,12,0,49
4e3e4138,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,2
4f16405e,3,0,0,1,2,1,5,4,10,4,6,1,4,17,0,23
500cd987,6,1,2,4,0,2,4,2,4,1,3,0,6,0,0,15
50871bcc,50,33,22,20,8,17,48,31,35,2,33,27,77,12,0,176
50e6dc35,13,9,4,4,5,1,10,9,15,2,13,3,16,22,0,50
53070b63,4,4,2,2,0,1,2,1,3,0,3,2,6,0,1,10
531807b3,7,4,3,4,0,3,10,7,9,1,8,3,10,4,0,28
536cebe5,22,9,5,12,5,5,12,7,18,1,17,8,30,3,0,77
53e07d0b,19,13,3,12,4,4,11,7,8,1,7,4,23,8,0,42
541127d5,10,4,3,6,1,3,11,8,6,0,6,2,12,3,0,26
541cdd20,42,28,26,16,0,20,43,23,16,9,7,46,88,47,0,104
54507986,3,1,1,1,1,1,4,3,1,0,1,2,5,2,0,4
549c6ba7,2,1,0,2,0,1,4,3,3,1,2,1,3,3,0,9
54b4dc4e,57,35,20,27,10,11,51,40,34,10,24,22,79,25,0,191
54b6ee79,10,6,4,2,4,4,7,3,14,1,13,1,11,7,0,35
54e4866f,32,17,13,11,8,14,32,18,12,2,10,4,36,15,0,114
5528407e,63,34,30,29,4,34,60,26,21,5,16,41,104,54,0,133
555d5edd,14,9,8,4,2,3,13,10,11,0,11,7,21,4,0,44
56413b1f,48,30,21,22,5,21,66,45,31,2,29,25,73,27,1,160
565bf0da,22,14,13,8,1,11,25,14,23,12,11,24,46,64,0,104
5722eced,11,6,6,3,2,3,8,5,3,0,3,5,16,4,0,9
58007d77,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2
58ce23e5,9,3,0,6,3,3,11,8,8,1,7,3,12,2,0,26
5939baa2,51,31,24,24,3,25,46,21,41,9,32,32,83,65,2,132
597ff9d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e4b92e,56,39,22,28,6,18,36,18,44,22,22,80,136,95,1,148
5afafbfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5c4bf6ba,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,21
5c4d9be7,44,27,31,10,3,22,40,18,17,3,14,13,57,58,0,54
5caa62a7,5,2,3,1,1,1,5,4,4,0,4,4,9,2,0,40
5d8e331f,45,22,19,22,4,14,36,22,21,4,17,32,77,41,0,118
5db04597,15,13,10,5,0,6,13,7,8,4,4,13,28,17,0,34
5ddb8f9f,61,35,29,25,7,18,42,24,51,9,42,32,93,67,0,185
5dfc6ad5,47,33,19,24,4,17,28,11,33,6,27,47,94,49,0,224
5e1df051,22,11,10,8,4,9,29,20,13,2,11,1,23,7,0,49
5e66fa06,49,32,33,14,2,22,50,28,56,33,23,69,118,169,3,215
5ed9b537,44,32,30,14,0,17,27,10,29,18,11,58,102,126,0,140
603cb947,9,4,1,5,3,4,26,22,15,3,12,8,17,13,0,112
6190474d,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
61b0b44d,3,2,0,2,1,0,1,1,0,0,0,0,3,2,0,3
61fc9685,16,10,6,9,1,10,19,9,12,0,12,5,21,7,0,30
626fab5f,8,6,4,4,0,0,3,3,10,3,7,11,19,15,1,32
62ab9184,52,34,22,20,10,16,43,27,35,7,28,30,82,34,0,127
62ba5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635f2732,51,32,21,25,5,16,44,28,59,2,57,37,88,13,0,131
638a4d71,3,1,0,2,1,1,5,4,4,0,4,4,7,11,0,29
64c07ae1,7,3,4,3,0,4,7,3,7,3,4,9,16,22,0,40
64f69877,33,20,7,14,12,13,27,14,17,1,16,6,39,33,0,89
652d4c37,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,3
66385c46,17,7,5,9,3,4,18,14,14,2,12,7,24,10,0,55
664590fa,30,20,12,18,0,10,19,9,13,5,8,24,54,17,0,55
676ff98c,2,1,1,1,0,0,1,1,0,0,0,0,2,0,0,0
677da306,13,7,7,5,1,9,10,1,6,2,4,6,19,11,1,6
68829001,50,28,21,25,4,19,43,24,23,5,18,29,79,22,1,103
69374ff5,52,30,24,20,8,20,45,25,18,6,12,26,78,21,1,133
699fb8db,41,21,34,6,1,18,32,14,45,22,23,45,86,214,0,165
6b32d0a6,57,34,49,6,2,32,51,19,53,18,35,48,105,139,2,123
6bba916f,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,3
6bd5cd5d,26,20,19,6,1,16,29,13,46,29,17,44,70,138,2,175
6bd603db,51,31,29,15,7,23,51,28,39,5,34,30,81,32,1,226
6be813ab,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
6c6a3300,24,16,8,11,5,9,24,15,16,2,14,6,30,6,1,80
6cafd68d,8,5,2,4,2,3,7,4,8,5,3,4,12,14,0,26
6e33125f,25,14,21,3,1,11,14,3,25,17,8,19,44,72,0,50
6ec6fde0,33,21,18,15,0,17,28,11,25,7,18,22,55,27,4,45
6fd8a334,18,12,14,4,0,9,14,5,15,8,7,25,43,66,0,70
70678132,30,22,14,13,3,11,34,23,15,2,13,8,38,23,0,121
70dcf94d,71,47,37,24,10,30,75,45,31,4,27,36,107,49,0,197
710fbdd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715bf047,12,8,3,4,5,5,19,14,9,0,9,4,16,1,0,73
71a20ce8,19,11,6,10,3,2,12,10,17,6,11,5,24,33,0,55
7242b495,57,37,38,14,5,26,59,33,25,6,19,36,93,85,1,143
7391c2d9,10,7,5,4,1,4,8,4,8,3,5,8,18,10,0,25
73e2f6eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74c7c2db,19,12,3,10,6,5,12,7,9,1,8,7,26,4,0,65
74d70fb5,24,15,18,6,0,7,14,7,17,11,6,20,44,79,1,100
76e5da9d,13,5,2,8,3,6,8,2,8,3,5,10,23,16,0,54
773968e4,18,12,7,8,3,3,24,21,14,4,10,5,23,44,0,59
77b41ac0,46,26,29,17,0,21,47,26,43,13,30,33,79,49,0,145
77e84962,87,65,31,44,12,25,48,23,23,4,19,44,131,17,1,266
78cd577c,24,20,21,3,0,8,14,6,23,16,7,25,49,108,1,81
791abba1,54,37,34,19,1,27,46,19,44,29,15,68,122,146,3,157
791af558,8,4,2,4,2,2,7,5,5,0,5,1,9,0,0,23
79c90e45,30,19,12,13,5,11,24,13,37,10,27,34,64,71,1,95
79ca3e23,54,33,13,35,6,15,55,40,36,4,32,15,69,17,1,167
7aac47fe,32,19,18,11,3,13,22,9,36,15,21,56,88,79,1,84
7cd6badb,21,14,8,11,2,3,15,12,22,2,20,14,35,13,0,61
7d3e7da6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14
7d841904,10,6,5,3,2,6,16,10,13,2,11,8,18,10,0,63
7e689867,6,3,4,2,0,1,7,6,5,2,3,3,9,2,0,21
7f609bfc,45,32,28,15,2,17,28,11,26,11,15,21,66,58,0,73
7f97771d,26,15,7,17,2,5,16,11,17,5,12,31,57,13,0,95
7fe12375,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26
80f36c88,44,24,11,27,6,11,41,30,23,2,21,15,59,15,0,107
815c314f,33,18,26,7,0,12,24,12,35,21,14,46,79,141,1,108
816192f0,4,2,2,1,1,2,2,0,3,1,2,2,6,1,0,9
826e8b63,35,24,17,15,3,21,39,18,16,3,13,22,57,46,1,120
834d0be5,15,8,5,6,4,4,14,10,9,0,9,1,16,16,0,37
83e0eeb4,3,2,3,0,0,2,5,3,1,0,1,1,4,15,0,53
8494acc4,26,17,15,10,1,14,23,9,9,2,7,18,44,43,1,57
857a5abe,31,20,18,13,0,15,34,19,31,11,20,54,85,122,1,156
8593f88c,38,26,16,16,6,20,43,23,31,7,24,14,52,55,0,137
861e0116,22,14,17,4,1,10,19,9,13,2,11,15,37,31,0,68
864db10a,14,9,7,6,1,6,16,10,14,3,11,16,30,42,1,44
867501bf,35,20,14,16,5,11,53,42,30,2,28,15,50,8,0,88
86b30561,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,4
86e119e0,52,30,21,27,4,21,61,40,31,10,21,35,87,48,1,207
8778c910,1,1,1,0,0,0,1,1,1,0,1,0,1,8,3,45
87fdfb9b,16,9,8,5,3,7,23,16,14,5,9,3,19,22,1,51
88d4144a,61,37,33,23,5,23,49,26,32,4,28,46,107,64,0,125
88e357ef,36,20,12,13,11,5,30,25,18,0,18,11,47,3,0,94
89565ac5,10,5,7,2,1,5,9,4,7,1,6,9,19,14,0,24
89ac64a6,29,19,14,13,2,14,25,11,22,13,9,27,56,92,2,121
8b6e0db2,12,9,9,3,0,4,6,2,10,9,1,11,23,39,0,20
8b8e759d,45,33,17,20,8,13,38,25,29,6,23,29,74,51,1,129
8bdcb6fd,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
8c8b4a01,14,9,2,11,1,5,9,4,14,2,12,2,16,13,0,15
8d78e732,12,9,0,8,4,3,11,8,11,1,10,7,19,15,0,65
8dfdc6c3,0,0,0,0,0,0,3,3,1,0,1,1,1,0,0,8
8e235926,22,13,7,9,6,4,28,24,29,10,19,15,37,58,0,109
8e58987d,74,48,33,38,3,23,65,42,45,9,36,53,127,16,0,143
8ed9b33a,15,9,9,6,0,3,7,4,7,2,5,18,33,12,0,36
8f0f2230,13,9,3,10,0,7,12,5,5,1,4,2,15,8,0,32
8f6bfe11,7,4,7,0,0,2,7,5,6,1,5,7,14,6,0,45
8fa80ec8,3,3,3,0,0,0,0,0,1,1,0,1,4,4,0,4
8ff2354e,68,44,31,24,13,42,65,23,27,4,23,38,106,69,0,162
9050ddc4,20,15,10,8,2,9,15,6,10,4,6,10,30,14,0,53
912e63b5,17,11,11,5,1,6,16,10,13,2,11,11,28,32,1,78
91cd37b7,3,2,1,1,1,0,1,1,1,0,1,0,3,1,0,4
92432bc6,13,11,4,8,1,8,14,6,9,1,8,4,17,7,0,20
92948149,11,8,6,5,0,4,5,1,6,2,4,12,23,20,0,30
93a50d2c,19,11,14,3,2,10,23,13,11,5,6,23,42,44,0,54
94c18565,6,5,5,1,0,3,6,3,4,1,3,3,9,5,0,26
9593331d,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
962e54cb,3,2,0,2,1,1,2,1,8,1,7,0,3,1,0,17
96f8ab0c,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
97655ccd,1,0,0,0,1,1,2,1,5,0,5,1,2,7,1,12
97bfa797,2,0,0,0,2,0,1,1,6,0,6,3,5,0,0,16
9853983f,13,10,2,10,1,5,8,3,2,0,2,4,17,6,0,40
99b7584f,12,7,4,3,5,4,15,11,8,0,8,3,15,10,0,41
99be8fb5,2,0,0,1,1,1,2,1,7,2,5,1,3,10,0,21
99de6b6f,29,18,18,9,2,14,18,4,16,7,9,21,50,35,0,35
99f7e9aa,42,26,26,14,2,24,43,19,16,3,13,30,72,48,1,108
9a2e0ccc,12,7,0,12,0,5,16,11,16,1,15,3,15,6,0,67
9ab16552,52,34,35,17,0,25,42,17,43,22,21,40,92,101,3,236
9ab48bde,2,0,0,1,1,2,3,1,0,0,0,1,3,0,0,4
9af1f9ff,32,18,21,10,1,17,24,7,12,6,6,11,43,32,0,22
9b88e120,48,29,32,13,3,20,39,19,19,5,14,28,76,80,0,85
9c9bd01f,14,12,5,7,2,5,15,10,9,1,8,5,19,10,0,34
9ceb7642,48,29,20,26,2,16,27,11,34,14,20,24,72,49,1,190
9d12e142,1,0,1,0,0,1,2,1,1,0,1,2,3,8,4,59
9efa1d25,26,19,6,11,9,4,25,21,10,0,10,8,34,4,1,72
9fec8860,53,31,25,22,6,23,39,16,37,11,26,38,91,86,1,170
a0606ae8,2,1,2,0,0,1,4,3,1,0,1,1,3,19,3,33
a165a577,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3
a167537f,27,16,13,10,4,7,43,36,27,1,26,17,44,12,1,189
a2a85828,13,6,4,9,0,4,19,15,8,1,7,4,17,3,0,42
a3ddb1b9,20,11,8,8,4,4,23,19,19,2,17,8,28,12,0,65
a4effc55,13,10,10,2,1,4,6,2,17,11,6,25,38,70,2,95
a4f94a0d,61,38,29,26,6,16,50,34,30,3,27,31,92,41,1,130
a53b661f,15,9,4,10,1,4,9,5,18,2,16,9,24,9,0,64
a5ae8f8e,36,24,29,6,1,22,37,15,27,13,14,27,63,111,0,79
a5bea1fb,0,0,0,0,0,0,4,4,3,0,3,3,3,0,2,25
a5ce09f2,16,10,3,11,2,3,20,17,14,0,14,17,33,14,0,73
a5ec3ede,29,13,20,9,0,19,28,9,26,15,11,41,70,59,2,80
a63a995f,45,30,23,21,1,15,33,18,39,18,21,39,84,108,2,139
a70b8345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a7813ac4,27,16,16,10,1,18,33,15,30,9,21,26,53,58,0,117
a7a9d95a,3,1,2,0,1,0,6,6,5,0,5,6,9,7,0,26
a8d4428b,2,1,1,0,1,2,2,0,2,0,2,0,2,3,0,4
a92ab7be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
aad48be9,34,19,23,11,0,9,24,15,45,26,19,37,71,141,1,76
ab700320,31,16,12,19,0,6,25,19,32,9,23,28,59,35,0,148
ac73ec79,38,21,23,12,3,19,22,3,17,3,14,24,62,35,0,78
acc7b7ec,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
ad3389d5,0,0,0,0,0,0,1,1,0,0,0,1,1,9,1,64
ae961785,16,10,8,6,2,8,12,4,4,0,4,3,19,4,0,54
aeaf1bc1,2,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0
aeda1f69,10,7,4,5,1,2,7,5,5,0,5,4,14,0,0,20
af0d79a9,13,7,8,4,1,4,9,5,5,1,4,6,19,34,0,39
afb0c500,0,0,0,0,0,0,1,1,0,0,0,1,1,4,1,28
b04ee927,16,11,4,8,4,2,13,11,15,2,13,14,30,7,0,88
b15e93aa,4,4,2,2,0,0,4,4,4,2,2,0,4,1,0,10
b1cd37e6,64,42,35,22,7,23,65,42,80,6,74,23,87,50,0,209
b3325a30,51,32,20,26,5,14,49,35,37,6,31,23,74,5,1,121
b3b7f5a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b48215cd,17,11,6,4,7,6,21,15,17,0,17,12,29,16,0,51
b500b384,46,28,19,19,8,18,44,26,25,0,25,12,58,9,0,84
b5114f85,39,24,28,8,3,31,38,7,29,26,3,26,65,141,0,94
b69261a0,45,34,34,8,3,31,53,22,37,11,26,19,64,90,0,139
b6a6e0a7,18,12,7,8,3,7,26,19,19,3,16,11,29,10,0,92
b825a650,41,24,16,21,4,8,28,20,32,2,30,33,74,22,0,180
b82880c6,9,6,7,1,1,2,6,4,11,5,6,14,23,32,0,27
b883006f,3,2,1,1,1,0,4,4,5,1,4,0,3,2,0,15
b93b7882,20,13,5,10,5,7,16,9,10,1,9,13,33,16,0,48
b956af7d,2,1,0,2,0,1,2,1,1,0,1,0,2,4,0,2
ba115a40,24,11,7,10,7,8,21,13,21,1,20,15,39,23,0,87
bb25c778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
bb8a42fa,44,27,27,16,1,17,43,26,15,6,9,26,70,39,0,63
bbb496b5,1,1,1,0,0,1,2,1,0,0,0,0,1,1,0,3
bc6bd723,14,10,7,4,3,5,22,17,17,2,15,3,17,15,2,80
bcb2ccd8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,60
bd142efb,44,30,30,10,4,17,32,15,39,26,13,45,89,142,1,267
bd7d2e6d,33,23,21,12,0,11,19,8,31,22,9,26,59,100,0,94
be5e1c4c,13,6,9,3,1,7,16,9,8,0,8,2,15,8,0,27
beb882a8,68,42,29,34,5,24,54,30,49,10,39,30,98,69,0,213
beda9675,8,3,3,4,1,1,3,2,2,1,1,0,8,0,0,24
bee0bab1,13,6,7,4,2,3,19,16,13,0,13,10,23,8,0,60
bf075f6b,12,7,5,5,2,5,13,8,3,0,3,3,15,8,0,26
c0dc9fc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c17bfb65,35,22,9,20,6,10,30,20,36,3,33,14,49,8,0,110
c18d22f5,2,1,1,1,0,1,3,2,2,1,1,1,3,5,0,11
c1b7847c,72,38,21,34,17,20,71,51,67,2,65,32,104,23,0,158
c311243f,15,10,6,7,2,6,15,9,8,1,7,9,24,19,0,63
c3fd9887,12,8,2,5,5,0,10,10,10,4,6,3,15,20,0,32
c476b0c0,2,1,2,0,0,1,5,4,1,0,1,2,4,13,2,31
c4e87b8b,30,23,10,12,8,7,35,28,27,3,24,9,39,33,0,97
c50281a0,43,29,20,20,3,18,35,17,26,4,22,21,64,26,0,93
c58a9db7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c5bdb6e3,17,10,8,4,5,2,13,11,12,1,11,5,22,2,0,47
c5fd13e9,1,1,0,1,0,0,1,1,1,1,0,0,1,7,0,11
c6637acf,12,10,5,6,1,3,11,8,16,1,15,5,17,10,0,54
c89e8aae,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9
c8c60119,18,11,7,11,0,5,8,3,4,1,3,9,27,25,0,42
