id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,"MF,DF",Hellas Verona,26-274,1996,0.9,34,2,14,12,8,2,34,0,0,,0,,10,30,6,0,0,0,2,0,14,3,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,25-160,1997,18.3,578,14,40,297,250,89,578,53,14,26.4,30,56.6,309,1632,641,25,17,11,43,23,449,95,Matches
771a2cfe,Christian Acella,it ITA,MF,Cremonese,20-247,2002,0.2,11,0,1,9,1,0,11,0,0,,0,,4,7,2,0,0,0,1,0,8,0,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Inter,35-029,1988,16.8,1108,116,480,567,68,10,1108,4,1,25.0,2,50.0,580,2834,1523,17,13,1,7,3,723,9,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Milan,22-225,2000,1.4,83,1,11,42,33,1,83,1,1,100.0,0,0.0,49,300,148,5,4,0,2,3,62,7,Matches
f9c927de,Michel Aebischer,ch SUI,"FW,MF",Bologna,26-064,1997,9.6,460,9,83,228,151,19,460,5,1,20.0,4,80.0,269,1086,472,8,8,2,17,11,347,47,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,20-051,2003,6.7,230,5,30,85,119,22,230,17,6,35.3,9,52.9,143,899,319,18,9,2,23,15,166,46,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,24-117,1998,19.0,806,9,127,361,341,39,806,63,26,41.3,31,49.2,489,3560,1982,58,48,15,48,46,510,77,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,26-154,1996,8.4,591,18,132,259,208,12,591,38,18,47.4,15,39.5,307,1926,997,32,23,5,13,6,339,39,Matches
d810c13b,Emanuel Aiwum,at AUT,DF,Cremonese,22-076,2000,13.4,745,83,380,330,45,5,745,7,2,28.6,4,57.1,366,2470,1334,17,10,0,7,3,373,7,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,30-151,1992,8.5,384,15,98,210,84,13,384,25,15,60.0,9,36.0,214,1160,523,13,17,6,14,9,234,26,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,30-164,1992,14.7,1170,19,154,639,385,26,1168,17,3,17.6,14,82.4,635,2994,1700,44,44,5,17,16,852,58,Matches
ab472696,Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,21-296,2001,3.5,135,4,12,68,58,11,135,14,5,35.7,8,57.1,68,246,85,2,0,1,16,10,86,16,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,25-031,1998,15.7,769,63,286,307,180,24,769,13,8,61.5,3,23.1,344,1855,992,22,14,1,12,6,401,42,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Hellas Verona,21-067,2002,0.6,20,9,17,4,0,0,20,0,0,,0,,7,22,8,0,0,0,0,0,4,0,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Sampdoria,21-067,2002,12.8,727,65,407,276,53,12,727,2,0,0.0,2,100.0,358,1419,554,5,9,0,12,0,369,7,Matches
10b9fa99,Ethan Ampadu,wls WAL,"DF,MF",Spezia,22-178,2000,19.1,1108,105,461,556,106,13,1108,5,3,60.0,1,20.0,564,3262,1658,15,10,0,10,4,626,9,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,26-202,1996,16.4,1195,29,191,813,206,4,1195,13,7,53.8,5,38.5,799,4728,2214,29,23,0,19,14,860,19,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,29-330,1993,21.4,1156,16,133,530,511,86,1156,68,32,47.1,33,48.5,611,3526,1635,57,43,21,60,32,865,150,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Sassuolo,20-205,2002,0.6,23,0,7,9,7,1,23,1,0,0.0,1,100.0,14,49,9,0,0,0,1,0,16,2,Matches
108fe016,Marcos Antônio,br BRA,MF,Lazio,22-271,2000,3.5,245,14,61,162,23,0,245,2,1,50.0,0,0.0,143,520,143,0,2,0,5,3,180,3,Matches
8f68aa41,Valentin Antov,bg BUL,DF,Monza,22-122,2000,1.9,131,18,65,54,12,0,131,1,1,100.0,0,0.0,58,234,97,0,2,0,2,2,76,3,Matches
00459419,Marko Arnautović,at AUT,FW,Bologna,33-326,1989,13.5,486,12,31,253,207,46,483,17,7,41.2,9,52.9,275,1268,410,11,10,6,32,16,385,85,Matches
963a328b,Tolgay Arslan,de GER,MF,Udinese,32-207,1990,10.1,563,11,101,282,183,22,563,22,8,36.4,10,45.5,342,2112,1125,34,23,10,21,13,369,31,Matches
a820e429,Arthur,br BRA,FW,Fiorentina,24-320,1998,9.3,309,7,18,107,186,59,308,17,8,47.1,8,47.1,179,844,223,7,4,5,39,13,229,55,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Cremonese,26-014,1997,8.1,554,26,178,280,100,4,554,9,4,44.4,4,44.4,254,976,442,1,3,0,8,4,314,6,Matches
a69cc629,Kristoffer Askildsen,no NOR,MF,Lecce,22-061,2001,6.9,300,15,61,156,87,6,300,6,3,50.0,1,16.7,115,620,313,9,2,1,13,3,149,16,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,Inter,21-002,2002,3.3,254,5,59,147,49,1,254,3,1,33.3,2,66.7,164,783,263,2,8,1,3,2,191,2,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,26-052,1997,25.0,982,811,968,17,0,0,982,0,0,,0,,542,2977,1821,0,0,0,1,0,413,0,Matches
3cd3b384,Tommaso Augello,it ITA,DF,Sampdoria,28-193,1994,21.2,1270,55,395,553,342,10,1270,34,15,44.1,16,47.1,680,3603,1931,54,28,3,13,13,736,88,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Sassuolo,28-121,1994,6.1,385,54,198,182,6,0,385,0,0,,0,,235,1168,744,8,5,0,0,1,264,0,Matches
dfd24c07,Jaime Báez,uy URU,DF,Cremonese,27-320,1995,1.1,62,3,10,37,16,2,62,2,1,50.0,0,0.0,34,197,124,5,3,0,1,0,34,8,Matches
f42d6c13,Nedim Bajrami,al ALB,"MF,FW",Empoli,24-011,1999,10.5,457,1,66,185,219,27,457,30,10,33.3,18,60.0,267,1900,788,21,21,10,24,17,304,47,Matches
f42d6c13,Nedim Bajrami,al ALB,FW,Sassuolo,24-011,1999,3.2,145,4,29,55,63,9,145,9,4,44.4,4,44.4,89,421,183,5,6,3,5,4,97,23,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,28-206,1994,0.4,24,3,12,11,1,0,24,2,1,50.0,1,50.0,14,85,42,0,0,0,1,1,13,1,Matches
102e2599,Tommaso Baldanzi,it ITA,MF,Empoli,19-353,2003,11.1,502,6,74,256,177,19,502,20,5,25.0,12,60.0,337,2042,1077,32,31,7,21,8,355,52,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Milan,26-067,1997,2.2,146,3,26,69,52,4,146,6,1,16.7,4,66.7,58,325,202,5,2,0,2,3,76,16,Matches
8a6de8c7,Lameck Banda,zm ZAM,"FW,MF",Lecce,22-041,2001,13.0,508,6,54,190,279,48,508,75,28,37.3,35,46.7,352,3021,1462,55,40,23,48,27,354,110,Matches
d44360be,Filippo Bandinelli,it ITA,MF,Empoli,27-347,1995,18.4,975,39,219,473,295,22,975,27,6,22.2,17,63.0,559,2984,1299,29,31,5,31,24,639,72,Matches
01efac19,Antonín Barák,cz CZE,MF,Hellas Verona,28-098,1994,0.3,16,0,0,10,6,0,16,2,1,50.0,1,50.0,12,68,25,0,0,0,1,1,11,1,Matches
