id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
01040647,Gennaro Acampora,it ITA,"MF,FW",Spezia,26,1994,4.9,282,8,39,147,102,4,282,16,10,62.5,6,37.5,187,1191,444,15,14,1,12,12,206,19,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,32,1988,31.3,2430,309,1122,1136,191,22,2430,8,6,75.0,2,25.0,1410,8649,4938,41,42,2,21,10,1565,46,Matches
7005ac66,Andrea Adorante,it ITA,FW,Parma,20,2000,0.1,2,0,0,2,0,0,2,0,0,,0,,2,9,0,0,0,0,0,2,1,0,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Spezia,18,2002,8.9,563,26,165,338,68,1,563,8,6,75.0,2,25.0,308,1391,569,6,6,1,9,8,368,7,Matches
46fa7204,Kevin Agudelo,co COL,FW,Spezia,21,1998,15.1,544,2,58,233,271,56,544,76,44,57.9,32,42.1,325,2764,1424,50,35,24,35,25,357,82,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,27,1992,11.7,522,20,116,289,132,21,522,26,15,57.7,11,42.3,270,1381,603,11,11,3,26,13,282,31,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,27,1992,29.1,2254,14,240,1244,817,63,2254,95,51,53.7,44,46.3,1344,8588,5655,143,124,19,46,39,1577,132,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,38,1981,18.1,1096,173,611,446,41,17,1096,2,1,50.0,1,50.0,636,2915,1445,0,4,1,1,1,721,6,Matches
35b4bc62,Wisdom Amey,it ITA,DF,Bologna,14,2005,0.0,7,0,0,5,2,0,7,0,0,,0,,2,19,15,0,0,0,0,0,2,0,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,23,1996,27.1,1603,33,270,1091,266,12,1603,71,47,66.2,24,33.8,1051,6212,2510,38,33,3,33,48,1143,46,Matches
ca241ad3,Djavan Anderson,nl NED,DF,Lazio,25,1995,0.8,37,1,7,15,15,0,37,2,0,0.0,2,100.0,20,116,37,2,0,0,1,1,20,4,Matches
326d09ef,Nícolas Andrade,br BRA,GK,Udinese,32,1988,2.0,40,36,40,0,0,0,40,0,0,,0,,23,93,50,0,0,0,0,0,19,0,Matches
0e0e4422,Davide Angelo Ghislandi,it ITA,DF,Atalanta,19,2001,0.1,4,1,1,1,2,0,4,0,0,,0,,3,4,2,0,0,0,0,0,3,1,Matches
