id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,25,1992,38,38,3420,38.0,22,0.58,96,74,77.1,30,7,1,21,55.3,1,0,0,1,,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,23,1994,36,36,3240,36.0,39,1.08,121,81,68.6,20,8,8,14,38.9,2,1,1,0,50.0,Matches
7b4de647,Asmir Begović,ba BIH,GK,Bournemouth,31,1987,24,24,2160,24.0,47,1.96,104,59,56.7,8,3,13,5,20.8,2,2,0,0,0.0,Matches
0d85a4e8,Marcus Bettinelli,eng ENG,GK,Fulham,26,1992,7,7,630,7.0,20,2.86,40,19,52.5,1,2,4,0,0.0,3,1,1,1,50.0,Matches
34ccf6fa,Artur Boruc,pl POL,GK,Bournemouth,38,1980,12,12,1080,12.0,18,1.50,56,38,73.2,4,3,5,4,33.3,3,3,0,0,0.0,Matches
e608ed4c,David Button,eng ENG,GK,Brighton,29,1989,4,4,360,4.0,5,1.25,18,13,83.3,1,1,2,1,25.0,2,2,0,0,0.0,Matches
a179d516,Willy Caballero,ar ARG,GK,Chelsea,36,1981,2,2,180,2.0,0,0.00,3,3,100.0,1,1,0,2,100.0,0,0,0,0,,Matches
71672fa0,Petr Čech,cz CZE,GK,Arsenal,36,1982,7,7,585,6.5,9,1.38,37,28,75.7,5,0,2,1,14.3,0,0,0,0,,Matches
b73e459a,Joel Coleman,eng ENG,GK,Huddersfield,22,1995,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,Matches
3a949a25,Martin Dúbravka,sk SVK,GK,Newcastle Utd,29,1989,38,38,3420,38.0,48,1.26,140,93,70.0,12,9,17,11,28.9,6,6,0,0,0.0,Matches
3bb7b8b4,Ederson,br BRA,GK,Manchester City,24,1993,38,38,3420,38.0,23,0.61,81,58,76.5,32,2,4,20,52.6,4,4,0,0,0.0,Matches
2642bf6c,Neil Etheridge,ph PHI,GK,Cardiff City,28,1990,38,38,3420,38.0,69,1.82,207,135,68.6,10,4,24,10,26.3,7,4,3,0,42.9,Matches
