id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,35-164,1987,26.0,1327,1223,99,86,0,20,4,6,0,0,0,0,1088,5,14,Matches
7978cbf0,Himad Abdelli,fr FRA,"MF,FW",Angers,23-114,1999,12.3,606,593,11,3,3,2,13,7,0,0,0,0,489,2,13,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22-350,2000,24.0,1530,1486,36,34,3,4,8,2,0,0,0,0,1398,8,12,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,30-038,1993,15.2,736,713,21,19,6,2,5,1,1,0,0,0,638,2,5,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Auxerre,19-348,2003,5.7,71,64,7,0,0,0,5,0,0,0,0,0,47,0,2,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19-348,2003,1.2,15,15,0,0,1,0,2,0,0,0,0,0,7,0,1,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,23-021,2000,20.3,526,508,15,1,1,0,20,14,0,0,0,0,372,3,32,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,21-054,2002,0.4,21,20,1,0,0,0,1,0,1,0,1,0,18,0,0,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,19-099,2003,1.2,41,38,3,1,0,0,0,1,1,0,0,0,29,0,1,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25-267,1997,18.8,956,912,41,38,4,14,0,2,0,0,0,0,815,3,8,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,21-030,2002,6.2,374,361,11,9,2,5,6,1,1,1,0,0,293,2,9,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29-319,1993,7.7,481,403,77,6,0,1,20,71,0,0,0,0,393,1,10,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,19-020,2004,0.2,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-356,1994,10.0,386,374,12,9,3,5,4,1,0,0,0,0,285,0,7,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,29-014,1994,8.6,255,242,10,1,3,3,0,0,0,0,0,0,178,3,1,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,DF",Monaco,21-014,2002,2.8,106,100,5,1,0,0,9,3,1,1,0,0,79,1,4,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-133,2002,2.5,72,46,25,6,0,0,0,0,0,0,0,0,49,1,0,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,28-012,1995,16.4,527,504,22,5,0,2,45,16,0,0,0,0,407,1,24,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33-242,1989,11.6,556,432,122,4,0,0,23,118,0,0,0,0,361,2,18,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29-339,1993,4.7,190,186,4,4,0,0,1,0,0,0,0,0,161,0,5,Matches
