id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
15d0c248,41.0,23,21.0,16.0,4.0,20.0,34.0,14.0,40.0,33.0,7.0,33,74.0,102.0,1.0
d0dbca9f,40.0,22,28.0,9.0,3.0,19.0,33.0,14.0,31.0,22.0,9.0,39,79.0,63.0,1.0
eb76987d,32.0,18,15.0,9.0,8.0,12.0,25.0,13.0,24.0,12.0,12.0,18,50.0,46.0,0.0
9f9b9269,7.0,5,2.0,2.0,3.0,2.0,4.0,2.0,6.0,5.0,1.0,7,14.0,12.0,0.0
9bb1ad91,21.0,13,11.0,6.0,4.0,13.0,27.0,14.0,14.0,4.0,10.0,11,32.0,12.0,0.0
a2565f79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
e288d4b3,28.0,14,14.0,7.0,7.0,14.0,32.0,18.0,9.0,2.0,7.0,27,55.0,10.0,1.0
d60c26fc,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0
69e11a01,3.0,2,0.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,0,3.0,2.0,0.0
d80b1835,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0
2a7d27c1,46.0,16,26.0,18.0,2.0,26.0,52.0,26.0,44.0,12.0,32.0,29,75.0,62.0,1.0
f4d60499,40.0,24,19.0,13.0,8.0,13.0,29.0,16.0,19.0,2.0,17.0,17,57.0,7.0,1.0
98d2c2c4,69.0,39,22.0,33.0,14.0,30.0,70.0,40.0,48.0,8.0,40.0,35,104.0,26.0,1.0
c235e803,4.0,3,1.0,3.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,8,12.0,12.0,0.0
8f866fe8,6.0,4,3.0,2.0,1.0,1.0,7.0,6.0,5.0,2.0,3.0,3,9.0,10.0,0.0
3b387cc7,1.0,1,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2,3.0,0.0,0.0
1d00a56c,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0
ce30bfc8,12.0,6,7.0,4.0,1.0,1.0,13.0,12.0,14.0,5.0,9.0,9,21.0,7.0,0.0
173061c0,23.0,12,16.0,4.0,3.0,16.0,27.0,11.0,15.0,8.0,7.0,28,51.0,52.0,0.0
a796492f,2.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0
dd403465,28.0,12,6.0,16.0,6.0,12.0,35.0,23.0,16.0,2.0,14.0,8,36.0,9.0,1.0
53e494ec,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
71dc23da,17.0,12,8.0,6.0,3.0,9.0,14.0,5.0,11.0,5.0,6.0,10,27.0,12.0,1.0
c5adc293,3.0,1,1.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,3,6.0,10.0,0.0
