id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,Crystal Palace,28,1990,27.9,64,2.30,34,23,4,2,1,0,5,0.18,3,1,1,0,0,0,Matches
774cf58b,Max Aarons,eng ENG,DF,Norwich City,19,2000,36.0,64,1.78,47,2,6,3,4,2,3,0.08,2,0,0,0,1,0,Matches
f586779e,Tammy Abraham,eng ENG,FW,Chelsea,21,1997,24.6,57,2.32,37,0,5,10,2,3,9,0.37,4,0,2,2,1,0,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,23,1996,12.3,29,2.35,18,0,4,3,3,1,6,0.49,3,0,1,0,2,0,Matches
f76e6b4e,Adrián,es ESP,GK,Liverpool,32,1987,9.7,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4d034881,Sergio Agüero,ar ARG,FW,Manchester City,31,1988,16.1,57,3.53,31,0,9,12,5,0,7,0.43,3,0,1,2,1,0,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,West Ham,22,1997,1.5,2,1.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
eaeca114,Nathan Aké,nl NED,DF,Bournemouth,24,1995,27.8,14,0.50,8,0,1,4,1,0,1,0.04,0,0,0,1,0,0,Matches
b827d5b3,Marc Albrighton,eng ENG,"MF,DF",Leicester City,29,1989,9.6,27,2.80,23,2,1,1,0,0,5,0.52,5,0,0,0,0,0,Matches
f7d50789,Toby Alderweireld,be BEL,DF,Tottenham,30,1989,32.9,27,0.82,25,0,0,1,0,1,4,0.12,4,0,0,0,0,0,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,20,1998,35.3,155,4.39,93,51,3,6,1,1,24,0.68,15,7,0,2,0,0,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,26,1992,28.3,5,0.18,5,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Tottenham,23,1996,20.5,58,2.82,42,1,7,3,3,2,11,0.54,5,0,4,2,0,0,Matches
862a1c15,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,25,1994,33.6,83,2.47,56,0,10,6,7,4,3,0.09,2,0,0,0,1,0,Matches
f4290206,Marcos Alonso,es ESP,DF,Chelsea,28,1990,15.9,49,3.08,37,5,1,3,3,0,6,0.38,4,0,0,0,2,0,Matches
ad1f61f3,Steven Alzate,co COL,"MF,DF",Brighton,20,1998,13.2,38,2.88,29,0,6,2,1,0,2,0.15,1,0,0,0,1,0,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Norwich City,26,1993,8.4,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9f1893b9,Felipe Anderson,br BRA,"MF,FW",West Ham,26,1993,16.6,67,4.03,50,2,5,5,4,1,11,0.66,9,0,2,0,0,0,Matches
dc008610,Florin Andone,ro ROU,FW,Brighton,26,1993,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
30941e96,Angeliño,es ESP,DF,Manchester City,22,1997,4.7,15,3.19,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b105919e,Faustino Anjorin,eng ENG,FW,Chelsea,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
ac05f970,Michail Antonio,jm JAM,FW,West Ham,29,1990,19.6,71,3.61,35,1,15,11,7,2,9,0.46,4,0,1,3,1,0,Matches
97333cf5,Stuart Armstrong,sct SCO,MF,Southampton,27,1992,19.1,60,3.15,43,0,6,5,5,1,8,0.42,4,0,1,2,0,1,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,24,1994,33.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8816329f,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,27,1992,8.3,25,3.00,19,3,2,0,1,0,4,0.48,3,1,0,0,0,0,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,30,1989,34.8,69,1.98,48,0,6,7,6,2,12,0.34,8,0,0,2,1,1,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Tottenham,26,1992,30.0,50,1.67,44,2,2,0,1,1,6,0.20,6,0,0,0,0,0,Matches
da052c14,Jordan Ayew,gh GHA,FW,Crystal Palace,27,1991,35.0,81,2.32,48,0,13,4,13,3,8,0.23,3,0,2,2,1,0,Matches
53cad200,César Azpilicueta,es ESP,DF,Chelsea,29,1989,35.9,87,2.42,78,2,2,3,1,1,7,0.20,5,1,0,1,0,0,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Manchester Utd,25,1994,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b18095b6,Leighton Baines,eng ENG,DF,Everton,34,1984,4.5,15,3.34,9,5,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
3626f7d9,Fabián Balbuena,py PAR,DF,West Ham,27,1991,13.1,8,0.61,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
394854c4,George Baldock,gr GRE,DF,Sheffield Utd,26,1993,38.0,71,1.87,54,5,6,0,6,0,6,0.16,4,0,1,0,1,0,Matches
1ae30132,Phil Bardsley,sct SCO,DF,Burnley,34,1985,21.0,22,1.05,14,4,0,1,0,3,2,0.10,0,1,0,0,0,1,Matches
3a24769f,Ross Barkley,eng ENG,MF,Chelsea,25,1993,12.3,52,4.24,35,1,6,5,3,2,6,0.49,5,0,0,1,0,0,Matches
2691c772,Ashley Barnes,eng ENG,FW,Burnley,29,1989,15.0,24,1.60,16,0,1,2,5,0,3,0.20,2,0,0,0,1,0,Matches
3ea50f67,Harvey Barnes,eng ENG,"MF,FW",Leicester City,21,1997,23.1,87,3.76,66,0,11,6,4,0,16,0.69,11,0,4,1,0,0,Matches
1aa84968,Chris Basham,eng ENG,DF,Sheffield Utd,31,1988,36.0,27,0.75,24,1,2,0,0,0,3,0.08,3,0,0,0,0,0,Matches
8c44e37b,Borja Bastón,es ESP,"MF,FW",Aston Villa,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Chelsea,25,1993,2.7,7,2.64,5,0,1,1,0,0,2,0.75,1,0,0,1,0,0,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,23,1996,34.0,19,0.56,15,0,0,2,1,1,1,0.03,0,0,0,1,0,0,Matches
f874dd44,Héctor Bellerín,es ESP,"DF,MF",Arsenal,24,1995,12.9,16,1.24,14,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
0bad4516,Ryan Bennett,eng ENG,DF,Wolves,29,1990,6.7,8,1.19,6,2,0,0,0,0,1,0.15,0,1,0,0,0,0,Matches
0bad4516,Ryan Bennett,eng ENG,DF,Leicester City,29,1990,3.7,3,0.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3189f61a,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,24,1994,8.3,15,1.80,12,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
ab070c55,Christian Benteke,be BEL,FW,Crystal Palace,28,1990,14.0,42,3.00,30,0,3,4,3,2,6,0.43,6,0,0,0,0,0,Matches
f72293fc,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,28,1990,6.9,30,4.35,23,4,2,0,1,0,3,0.43,2,0,1,0,0,0,Matches
d0b6129f,Sander Berge,no NOR,MF,Sheffield Utd,21,1998,10.5,7,0.67,5,0,1,1,0,0,2,0.19,1,0,1,0,0,0,Matches
a29b1131,Steven Bergwijn,nl NED,"FW,MF",Tottenham,21,1997,7.8,30,3.84,27,0,1,0,2,0,3,0.38,3,0,0,0,0,0,Matches
ab4b3e35,Bernard,br BRA,"MF,FW",Everton,26,1992,14.2,51,3.58,40,0,5,2,1,3,4,0.28,3,0,1,0,0,0,Matches
17370b95,Bernardo,br BRA,"DF,MF",Brighton,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
01226327,Ryan Bertrand,eng ENG,DF,Southampton,29,1989,30.5,73,2.40,51,18,0,1,3,0,1,0.03,0,1,0,0,0,0,Matches
7ca9f0f0,Muhamed Bešić,ba BIH,MF,Sheffield Utd,26,1992,2.8,6,2.16,6,0,0,0,0,0,1,0.36,1,0,0,0,0,0,Matches
d328a254,Philip Billing,dk DEN,MF,Bournemouth,23,1996,28.1,50,1.78,38,3,3,3,2,1,3,0.11,3,0,0,0,0,0,Matches
6c203af0,Yves Bissouma,ml MLI,MF,Brighton,22,1996,14.0,15,1.07,13,0,0,1,1,0,1,0.07,1,0,0,0,0,0,Matches
a4ac4b8f,Willy Boly,ci CIV,DF,Wolves,28,1991,22.0,13,0.59,13,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
