id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
774cf58b,Max Aarons,eng ENG,DF,Norwich City,21,2000,32.0,46,1.44,34,3,2,3,3,1,3,0.09,3,0,0,0,0,0,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,25,1996,22.7,51,2.25,32,0,2,4,11,2,5,0.22,3,0,1,0,0,1,Matches
9b398aea,Rayan Aït Nouri,fr FRA,"DF,MF",Wolves,20,2001,20.3,45,2.22,30,8,4,0,2,1,6,0.30,4,1,0,0,1,0,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,23,1998,22.2,33,1.50,22,6,2,1,1,1,7,0.32,3,1,2,0,1,0,Matches
eaeca114,Nathan Aké,nl NED,DF,Manchester City,26,1995,10.3,5,0.49,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,DF",Leicester City,31,1989,12.6,19,1.51,12,4,0,0,3,0,2,0.16,2,0,0,0,0,0,Matches
77e84962,Thiago Alcántara,es ESP,MF,Liverpool,30,1991,17.0,67,3.93,57,0,1,7,1,1,6,0.35,6,0,0,0,0,0,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,22,1998,31.7,160,5.05,96,53,3,7,1,0,18,0.57,13,4,0,1,0,0,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,28,1992,36.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
cc700722,Allan,br BRA,MF,Everton,30,1991,24.3,38,1.57,35,0,1,0,1,1,7,0.29,5,0,1,0,1,0,Matches
cea4ee8f,Dele Alli,eng ENG,MF,Tottenham,25,1996,7.3,7,0.96,4,0,0,0,3,0,1,0.14,0,0,0,0,1,0,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Everton,25,1996,3.8,13,3.46,12,1,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
862a1c15,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,27,1994,19.1,49,2.57,36,0,3,8,2,0,4,0.21,3,0,1,0,0,0,Matches
f4290206,Marcos Alonso,es ESP,DF,Chelsea,30,1990,24.1,93,3.86,66,16,3,6,2,0,10,0.42,7,2,0,1,0,0,Matches
ad1f61f3,Steven Alzate,co COL,MF,Brighton,22,1998,4.5,6,1.34,6,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,26,1994,23.6,18,0.76,18,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,32.4,33,1.02,30,1,0,1,0,1,4,0.12,3,0,0,1,0,0,Matches
ac05f970,Michail Antonio,jm JAM,FW,West Ham,31,1990,33.0,97,2.94,65,1,11,11,9,0,17,0.51,10,0,1,4,2,0,Matches
05e8ca6d,Cameron Archer,eng ENG,"FW,MF",Aston Villa,20,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2f965a72,Alphonse Areola,fr FRA,GK,West Ham,28,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
68c720b5,Adam Armstrong,eng ENG,FW,Southampton,24,1997,15.7,36,2.29,22,0,5,6,3,0,3,0.19,2,0,0,0,1,0,Matches
97333cf5,Stuart Armstrong,sct SCO,MF,Southampton,29,1992,16.4,54,3.30,42,2,2,3,4,1,3,0.18,1,0,1,0,1,0,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,26,1994,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
