id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0000acda,231,301,4663.0,1104.0,91,103,98,125,40,61,0,0.7,0.5,-0.7,8,18,4,2,24
00459419,260,367,3700.0,657.0,146,189,84,107,11,20,0,1.7,1.4,-1.7,19,13,12,1,28
00a17eba,22,24,393.0,253.0,10,10,7,7,5,7,0,0.0,0.0,0.0,0,0,0,0,0
0154d290,109,144,1376.0,139.0,73,87,25,33,3,5,0,0.2,0.2,-0.2,3,3,0,0,6
016ff750,524,695,8590.0,3209.0,263,297,194,255,48,99,2,2.3,2.2,-0.3,22,37,16,8,58
01b8a2b2,377,493,11160.0,7903.0,52,52,179,180,146,258,0,0.0,0.0,0.0,0,4,0,0,0
01c3aff5,336,418,5385.0,1516.0,175,207,125,147,28,38,1,0.7,0.9,0.3,8,23,6,4,39
01efac19,387,475,5925.0,1366.0,209,234,136,164,27,39,0,1.4,0.8,-1.4,16,48,10,2,56
023937a9,214,265,4318.0,1602.0,75,84,105,115,32,57,0,0.0,0.1,0.0,1,19,0,0,16
028e70b9,112,146,1345.0,243.0,76,92,25,32,3,3,1,1.0,0.3,0.0,8,6,3,0,9
02caf6e0,705,798,9725.0,3494.0,419,446,231,265,24,33,0,0.5,0.5,-0.5,8,30,9,5,39
0375723e,138,219,2545.0,954.0,68,87,40,57,23,48,0,1.1,0.9,-1.1,11,20,5,2,24
039a4fb6,16,23,235.0,60.0,6,8,9,11,0,1,0,0.0,0.0,0.0,1,0,1,0,2
03f946ed,217,304,3300.0,496.0,133,163,59,90,14,19,4,3.0,1.3,1.0,19,15,5,0,21
04df29a5,157,246,1901.0,383.0,103,134,29,45,7,20,2,1.2,0.3,0.8,13,13,4,1,18
0588a092,82,138,1019.0,197.0,50,82,25,36,1,5,1,0.3,0.2,0.7,6,6,1,0,10
060606ec,79,115,1182.0,302.0,50,57,23,36,4,9,0,0.2,0.1,-0.2,3,4,0,0,3
0630eb63,197,315,2932.0,815.0,122,160,44,74,21,45,1,1.5,1.7,-0.5,13,12,12,5,28
06b08c45,88,106,1148.0,275.0,60,66,23,28,2,7,0,0.4,0.2,-0.4,2,4,2,1,6
0728bebe,43,53,604.0,102.0,27,32,13,16,3,5,0,0.0,0.0,0.0,1,1,1,0,2
07f8bcc8,153,254,2149.0,286.0,81,123,48,74,11,17,0,0.1,0.6,-0.1,3,7,2,0,14
085e71a7,507,737,13689.0,9412.0,134,135,213,215,154,379,0,0.0,0.1,0.0,0,13,2,0,0
08aa9cd1,210,337,2550.0,384.0,144,196,42,79,6,14,0,1.1,1.4,-1.1,12,11,11,2,19
08eb3b58,22,30,392.0,68.0,8,10,11,16,2,3,0,0.1,0.0,-0.1,1,3,0,0,2
09538fdb,129,211,1939.0,449.0,65,96,45,68,6,12,2,1.5,0.3,0.5,12,9,6,0,16
0967845b,816,1071,13088.0,6202.0,429,482,307,400,61,120,0,1.2,1.2,-1.2,16,65,29,9,100
09899de8,13,16,259.0,121.0,5,5,7,10,1,1,0,0.0,0.0,0.0,0,0,0,0,1
0a447501,301,396,4077.0,514.0,191,231,79,109,11,14,2,2.0,0.8,0.0,14,19,8,0,27
0a483542,362,476,6377.0,2661.0,179,199,124,154,49,94,1,1.5,1.0,-0.5,15,28,19,11,41
0ab1f153,646,776,12482.0,3006.0,274,304,261,303,103,142,3,2.1,1.6,0.9,29,30,15,7,51
0b5a292a,1224,1509,22472.0,7672.0,588,643,457,544,161,264,6,3.5,3.6,2.5,43,128,46,14,132
0be276c6,379,450,6976.0,2696.0,137,155,194,215,42,70,0,0.0,0.1,0.0,1,27,0,0,32
0d077b88,738,963,11751.0,3865.0,371,438,293,356,54,109,2,3.1,3.0,-1.1,26,74,24,8,82
0d422df7,567,736,15192.0,11401.0,113,113,291,294,159,323,0,0.0,0.0,0.0,0,8,0,0,0
0d82903c,892,1025,16065.0,5267.0,382,413,403,441,92,132,1,0.9,0.6,0.1,10,71,5,2,85
0db169ae,638,877,11662.0,3793.0,275,331,261,320,83,172,4,3.1,2.5,0.9,34,77,18,4,86
0def2376,45,51,720.0,106.0,24,26,20,22,1,1,0,0.0,0.0,0.0,0,2,0,0,5
0e0d6c53,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0fdcef0e,196,226,3610.0,816.0,94,97,68,73,30,47,0,0.3,0.3,-0.3,2,12,1,0,10
0fee6bda,762,880,16321.0,5517.0,208,229,419,458,130,182,0,0.1,0.1,-0.1,1,32,0,0,40
102e2599,334,404,4731.0,1119.0,183,202,115,129,13,27,0,0.9,0.9,-0.9,15,23,13,1,45
108fe016,184,206,2643.0,697.0,111,119,52,60,12,16,0,0.0,0.1,0.0,0,19,1,0,14
10b9fa99,710,917,13690.0,5806.0,263,313,354,409,84,161,1,0.9,0.7,0.1,9,79,11,4,91
10e7f486,1060,1344,19007.0,7509.0,496,537,418,509,126,227,2,1.1,1.2,0.9,12,76,32,17,110
12806697,546,742,11450.0,4450.0,144,193,308,373,85,140,0,0.1,0.1,-0.1,2,34,2,1,45
1295552e,1,1,11.0,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
13b44b02,674,849,11203.0,4352.0,360,409,243,295,60,105,1,1.0,1.0,0.0,16,48,18,6,78
13ea2544,145,186,2404.0,466.0,70,79,63,75,10,18,0,0.3,0.2,-0.3,2,16,2,1,16
149c5f5d,339,426,5546.0,2202.0,163,184,144,176,24,45,1,0.5,0.3,0.5,5,35,10,4,53
14b8fcdf,169,193,3500.0,974.0,43,47,114,121,12,25,0,0.0,0.0,0.0,0,7,0,0,5
16463a79,88,117,1210.0,248.0,57,62,28,37,2,5,0,0.2,0.2,-0.2,5,6,3,0,12
16657b95,1001,1230,18514.0,5693.0,431,488,418,479,126,212,1,1.0,1.3,0.0,12,124,12,3,113
16bb656a,372,499,6708.0,2572.0,164,188,161,206,40,85,0,0.2,0.3,-0.2,4,28,2,0,31
16ceb862,248,395,3020.0,611.0,157,239,63,92,6,12,4,3.2,1.6,0.8,20,11,5,0,30
17f3620a,266,386,3628.0,519.0,155,208,77,104,14,24,2,1.2,0.5,0.8,14,20,7,0,25
18dd3219,308,372,6500.0,2102.0,101,110,149,165,55,85,0,0.0,0.2,0.0,1,20,0,0,22
19cda00b,312,424,5745.0,2051.0,142,161,113,145,47,85,4,3.3,3.1,0.7,28,37,22,6,59
19e4eab9,733,945,13974.0,5855.0,278,315,360,426,85,160,1,0.5,0.8,0.5,8,56,3,2,66
1ac232b8,281,469,4709.0,1739.0,142,168,100,165,32,90,2,0.9,1.1,1.1,15,24,9,6,24
1b9c7401,153,249,2576.0,1123.0,77,88,63,98,11,44,0,0.4,0.5,-0.4,6,16,8,6,23
1bfe5ac9,25,40,516.0,197.0,8,10,11,13,5,13,0,0.0,0.0,0.0,0,1,0,0,0
1cadaf34,30,49,386.0,116.0,20,26,7,12,1,5,0,0.2,0.0,-0.2,1,1,0,0,2
1d4e63b6,14,21,215.0,66.0,6,10,6,7,1,1,0,0.0,0.0,0.0,1,2,0,0,3
1e9aa637,663,835,10940.0,4833.0,344,391,248,289,56,116,0,0.1,0.5,-0.1,3,76,10,2,92
1e9bde92,175,294,6087.0,4705.0,18,18,70,72,87,202,0,0.0,0.0,0.0,0,5,0,0,0
1f2d714c,75,94,1069.0,341.0,40,42,25,33,4,7,0,0.6,0.6,-0.6,3,1,5,1,8
1fca9171,238,354,3277.0,965.0,140,165,71,108,11,37,2,2.2,1.9,-0.2,18,15,11,1,34
20094685,810,931,13946.0,5030.0,371,409,333,379,83,107,0,1.5,1.4,-1.5,19,104,7,2,123
204ac005,415,579,7151.0,2116.0,196,233,179,238,34,82,1,1.8,1.1,-0.8,15,22,13,9,31
