id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
008a6e6d,343,402,6545.0,2399.0,124,140,180,193,36,59,0,0.1,0.1,-0.1,1,17,0,0,20
01040647,185,223,3437.0,574.0,79,86,83,100,19,27,0,0.0,0.2,0.0,1,20,2,0,28
01a49bd2,903,1109,16685.0,7382.0,350,411,456,522,86,137,2,0.4,0.3,1.6,9,70,5,0,70
01b8a2b2,919,1016,21589.0,13534.0,214,214,482,489,221,307,1,0.0,0.0,1.0,1,5,0,0,1
01c3aff5,659,785,9928.0,2170.0,383,428,205,240,42,56,2,3.3,2.4,-1.3,27,39,16,0,79
01efac19,1017,1311,16319.0,4200.0,523,629,395,476,67,104,3,2.2,2.0,0.8,24,126,26,2,147
023937a9,968,1140,20153.0,6983.0,288,320,529,577,141,215,0,0.3,0.2,-0.3,3,45,0,0,55
028e70b9,21,34,232.0,83.0,16,20,4,10,0,0,0,0.2,0.1,-0.2,1,3,2,0,2
02caf6e0,924,1153,13975.0,3090.0,473,536,347,432,48,84,5,3.4,2.9,1.6,28,28,31,19,37
0375723e,491,735,9374.0,3128.0,227,262,146,217,102,205,5,5.7,4.7,-0.7,53,54,23,9,68
03f946ed,186,232,2674.0,381.0,119,138,47,59,12,13,3,2.5,1.6,0.5,27,7,6,0,15
0489bb30,181,270,2357.0,756.0,117,149,50,71,5,16,0,0.3,0.5,-0.3,5,14,10,1,29
04df29a5,7,13,73.0,25.0,4,6,2,3,0,0,0,0.0,0.1,0.0,0,0,2,1,1
05e19d6a,1781,2022,30782.0,7900.0,801,880,768,824,169,225,4,2.9,2.6,1.1,31,182,21,1,171
0728bebe,573,759,8905.0,2696.0,342,398,150,195,55,85,3,2.5,3.0,0.5,18,56,33,8,108
07767f42,361,421,6066.0,1587.0,169,184,145,166,34,47,0,0.2,0.2,-0.2,4,39,1,0,33
081b6080,5,8,65.0,29.0,2,3,1,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0
0821331c,1076,1241,21746.0,7550.0,309,350,618,656,137,203,0,0.6000000000000001,0.5,-0.6000000000000001,4,37,4,2,47
085e71a7,699,1055,21471.0,16587.0,123,123,277,285,292,634,1,0.0,0.1,1.0,1,22,0,0,0
089550f5,95,114,1746.0,456.0,43,48,38,43,12,17,0,0.0,0.1,0.0,0,10,2,0,6
08990838,16,16,283.0,106.0,7,7,7,7,2,2,0,0.0,0.0,0.0,0,1,0,0,2
08aa9cd1,37,52,421.0,81.0,26,32,8,10,0,2,0,0.1,0.1,-0.1,2,2,1,0,5
08f5afaa,979,1232,23908.0,17284.0,266,266,445,451,264,506,0,0.0,0.0,0.0,0,9,0,0,1
09538fdb,324,472,4268.0,767.0,213,267,68,106,15,25,1,2.9,1.4,-1.9,22,23,14,2,42
099a2de5,10,18,133.0,22.0,6,8,2,3,1,2,0,0.0,0.0,0.0,0,0,0,0,0
0a1efd3c,73,103,1090.0,148.0,38,49,23,36,6,8,1,0.2,0.2,0.8,3,3,3,0,10
0a3065c8,602,794,8969.0,4150.0,332,385,223,290,26,65,0,0.2,0.2,-0.2,6,41,4,2,59
0a447501,195,260,2738.0,388.0,112,144,53,66,14,18,1,0.6,0.5,0.4,7,8,8,1,20
0a483542,827,1013,12272.0,3769.0,471,517,298,364,41,82,0,0.9,1.0,-0.9,13,46,16,7,59
0ab1f153,1466,1788,26948.0,7280.0,621,685,661,743,168,290,10,8.2,5.8,1.8,60,94,35,8,132
0b5a292a,1133,1386,17609.0,5940.0,631,679,384,461,87,171,2,2.2,2.6,-0.2,31,59,21,12,67
0c8f27b5,6,8,70.0,2.0,4,4,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0cadc46d,171,252,2359.0,375.0,111,148,39,56,12,16,0,0.6,0.6,-0.6,10,11,8,0,20
0d077b88,302,363,4356.0,951.0,180,197,95,118,16,25,0,0.1,0.2,-0.1,2,27,2,0,13
0d422df7,440,963,16170.0,14614.0,60,60,141,144,239,753,0,0.0,0.1,0.0,0,19,0,0,0
0d82903c,1208,1421,21302.0,6647.0,512,549,550,608,117,195,1,1.6,1.9,-0.6,17,100,20,11,130
0db169ae,630,772,10959.0,3255.0,282,326,267,304,64,98,0,1.3,1.6,-1.3,16,66,14,1,84
0e0e4422,3,3,51.0,9.0,1,1,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1
0e21fc3c,268,296,4306.0,1192.0,128,135,105,117,21,24,0,0.1,0.2,-0.1,2,25,2,0,29
0e490f6e,48,69,638.0,193.0,26,35,14,17,2,6,0,0.0,0.2,0.0,0,4,4,0,9
0fee6bda,911,1075,19933.0,5357.0,222,262,526,580,156,215,1,0.2,0.6,0.8,1,57,3,1,58
1079c685,88,146,1351.0,238.0,42,66,33,49,6,10,0,0.6,1.0,-0.6,7,4,4,0,9
10dc46f0,711,1006,19538.0,14210.0,174,175,273,283,256,537,0,0.0,0.0,0.0,0,17,0,0,0
10e7f486,1061,1268,16203.0,4335.0,586,636,382,452,60,110,1,1.5,1.4,-0.5,12,59,15,5,81
11e0904f,36,46,501.0,108.0,22,25,11,14,1,4,0,0.0,0.0,0.0,1,3,0,0,3
1295552e,813,1027,12826.0,3819.0,441,504,301,373,54,87,0,0.6,1.0,-0.6,9,57,15,3,81
129af0db,445,601,6767.0,1186.0,242,302,136,168,37,54,9,5.1,2.8,3.9,40,26,23,2,56
12c35abe,155,196,2120.0,526.0,91,101,47,57,6,8,0,1.5,0.9,-1.5,11,9,9,0,25
130a7a3f,356,451,5632.0,1329.0,183,210,122,142,32,53,0,0.7,0.8,-0.7,10,25,16,5,41
13c8e5f6,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
144607cc,1188,1434,22012.0,5688.0,488,548,492,560,164,239,0,2.2,2.7,-2.2,23,111,29,15,143
149c5f5d,766,997,13448.0,3870.0,352,403,309,383,85,150,4,3.2,2.9,0.8,19,57,24,13,69
