id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00638016,1,5,3,0,0,0,0.5,0.5,0.5,0.5,49.0
007faf7a,2,28,9,1,0,0,2.5,2.5,-0.5,-0.5,1237.6
00891164,1,8,3,0,0,0,0.6,0.6,0.4,0.4,77.6
00a8d210,6,34,13,0,0,0,2.4,2.4,3.6,3.6,608.6
0118c54c,1,15,4,0,0,0,0.9,0.9,0.1,0.1,271.5
01870104,14,63,26,0,2,3,14.4,11.9,-0.4,0.1,825.3
02bcaf8e,0,10,2,0,0,0,1.1,1.1,-1.1,-1.1,322.0
032f894e,2,22,4,3,0,0,0.9,0.9,1.1,1.1,550.0
037f2523,1,12,2,0,0,0,1.6,1.6,-0.6,-0.6,134.4
03e91055,1,23,4,6,0,0,1.7,1.7,-0.7,-0.7,478.4
04bb2b06,5,15,8,0,0,0,2.7,2.7,2.3,2.3,223.5
0512a60a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0557ff4f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0630eb63,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
065dc209,8,58,20,0,2,2,11.1,9.5,-3.1,-3.5,928.0
06c48679,0,5,0,0,0,0,0.1,0.1,-0.1,-0.1,150.0
06df8256,1,14,4,0,0,0,1.6,1.6,-0.6,-0.6,145.6
06f33dc8,0,3,1,0,0,0,0.5,0.5,-0.5,-0.5,42.3
080de72a,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,20.0
08511d65,2,12,4,0,0,0,1.8,1.8,0.2,0.2,177.6
08f5afaa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
095e4199,2,11,3,0,0,0,1.3,1.3,0.7,0.7,184.8
0ad37003,0,6,2,1,0,0,0.1,0.1,-0.1,-0.1,184.2
0af4dcf0,4,19,8,0,0,0,2.6,2.6,1.4,1.4,254.6
0b0cbe5b,9,84,30,4,0,0,8.0,8.0,1.0,1.0,1587.6
0b2c9aec,0,12,5,0,0,0,1.2,1.2,-1.2,-1.2,216.0
0b4d8274,2,23,7,0,0,0,2.9,2.9,-0.9,-0.9,409.4
0bb6e193,0,15,4,0,0,0,0.3,0.3,-0.3,-0.3,397.5
0be95d34,0,13,3,1,0,0,0.8,0.8,-0.8,-0.8,556.4
0bfca6a1,2,11,4,1,0,0,0.4,0.4,1.6,1.6,254.1
0c2ac3cb,0,5,0,1,0,0,0.2,0.2,-0.2,-0.2,92.0
0cbc8baa,1,12,3,0,0,0,1.0,1.0,0.0,0.0,205.2
0d7b6576,10,43,20,0,0,0,7.8,7.8,2.2,2.2,554.7
0e46fa2f,0,2,0,0,0,0,0.3,0.3,-0.3,-0.3,19.0
0e7ccfc4,0,11,3,4,0,0,0.4,0.4,-0.4,-0.4,304.7
0ed063d6,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,60.9
0f26fd24,0,10,0,0,0,0,0.9,0.9,-0.9,-0.9,194.0
0f697e02,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0f8418aa,2,26,6,0,0,0,2.6,2.6,-0.6,-0.6,390.0
0f86995c,0,9,0,3,0,0,0.4,0.4,-0.4,-0.4,225.0
0ff630d0,0,31,6,0,0,0,1.6,1.6,-1.6,-1.6,672.7
1001ae82,3,27,9,7,1,1,2.3,1.5,0.7,0.5,666.9
104b4ad3,9,30,11,0,0,1,6.5,5.7,2.5,3.3,417.0
10f0fdd3,2,31,7,2,0,0,1.9,1.9,0.1,0.1,644.8
114bbdee,0,7,0,0,0,0,0.3,0.3,-0.3,-0.3,102.2
12bd0579,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
