id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00242715,0,17,2,0,0,0,1.5,1.5,-1.5,-1.5,258.4
0049d544,0,13,3,0,0,0,0.7,0.7,-0.7,-0.7,253.5
0515a4cb,1,7,1,0,0,0,0.4,0.4,0.6,0.6,115.5
06f33dc8,3,21,6,0,0,0,3.7,3.7,-0.7000000000000001,-0.7000000000000001,514.5
06f46837,0,9,4,2,0,0,0.3,0.3,-0.3,-0.3,257.4
070a3904,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,57.4
07296190,2,19,6,1,0,0,1.6,1.6,0.4,0.4,374.3
083525e5,0,18,4,1,0,0,1.4,1.4,-1.4,-1.4,232.2
086d7db3,11,82,30,0,5,6,15.0,10.3,-4.0,-4.3,1377.6
0984c5d5,1,11,5,0,0,0,0.7,0.7,0.2999999999999999,0.2999999999999999,530.2
0b4d8274,5,42,16,2,0,0,6.7,6.7,-1.7,-1.7,642.6
0d2158d5,1,21,2,0,0,0,1.5,1.5,-0.5,-0.5,537.6
0d57f1c1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e12089d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e96a5e1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0eb03d5b,0,4,2,0,0,0,0.3,0.3,-0.3,-0.3,89.2
0eeafda5,1,17,3,0,0,0,2.5,2.5,-1.5,-1.5,158.1
0f52f925,2,32,7,12,0,0,1.4,1.4,0.6,0.6,812.8
0fe7f7bc,10,82,39,2,0,1,12.4,11.6,-2.4,-1.6,1303.8
1040e783,0,5,1,0,0,0,0.5,0.5,-0.5,-0.5,54.5
1061c207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10650926,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,103.2
10efd0e1,2,35,11,4,0,0,1.9,1.9,0.1,0.1,913.5
11ced928,6,49,22,0,0,0,7.7,7.7,-1.7,-1.7,568.4
1232e1dc,2,28,9,0,0,0,2.6,2.6,-0.6,-0.6,361.2
1251f42e,0,6,3,1,0,0,0.6,0.6,-0.6,-0.6,123.0
13203c45,3,20,7,0,0,0,1.7,1.7,1.3,1.3,376.0
13c44fc5,1,7,2,0,0,0,0.2,0.2,0.8,0.8,175.0
1467af0d,0,7,1,0,0,0,0.3,0.3,-0.3,-0.3,135.8
148e136f,8,57,24,4,1,3,9.1,6.7,-1.1,0.3,1698.6
15285503,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1598599e,0,1,0,0,0,0,0.0,0.0,0.0,0.0,25.7
15a21c79,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15e1afd5,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,32.2
166a981d,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,40.0
16714a62,0,5,1,0,0,0,0.6,0.6,-0.6,-0.6,45.5
167d5018,1,9,5,1,0,0,0.9,0.9,0.1,0.1,124.2
176674ab,6,39,13,0,0,1,5.9,5.1,0.1,0.9,1220.7
17f29fb0,4,33,9,1,0,0,3.7,3.7,0.3,0.3,570.9
19cda00b,11,97,39,8,0,0,12.1,12.1,-1.1,-1.1,1910.9
1a4b9094,0,18,2,1,0,0,1.1,1.1,-1.1,-1.1,379.8
1a6f2a66,3,6,4,0,0,0,0.9,0.9,2.1,2.1,111.0
1a992676,4,23,9,0,0,0,3.7,3.7,0.3,0.3,324.3
1ac3b888,8,71,24,1,2,2,11.3,9.8,-3.3,-3.8,1235.4
1ad8cb67,0,15,5,0,0,0,1.0,1.0,-1.0,-1.0,223.5
1b82f8df,3,41,12,0,0,0,4.4,4.4,-1.4,-1.4,697.0
1bc6135b,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.5
1c344204,3,9,5,0,0,0,1.2,1.2,1.8,1.8,86.4
1d0900d4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1d2d5cc8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
