id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
0118c54c,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,163.8
03bd0bf4,0,3,0,1,0,0,0.6,0.6,-0.6,-0.6,53.4
0515a4cb,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,20.6
0557ff4f,0,22,6,5,0,0,1.9,1.9,-1.9,-1.9,490.6
05816e19,2,54,14,3,0,0,3.0,3.0,-1.0,-1.0,1166.4
0589c701,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0630eb63,0,16,2,0,0,0,1.1,1.1,-1.1,-1.1,297.6
0670ee51,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06c48679,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,56.6
06df8256,1,6,2,0,0,0,0.8,0.8,0.2,0.2,73.8
06f33dc8,6,21,10,0,0,0,5.1,5.1,0.9,0.9,237.3
07a821e4,0,1,1,0,0,0,0.0,0.0,0.0,0.0,28.3
08082af0,3,7,3,0,0,0,1.6,1.6,1.4,1.4,64.4
083525e5,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,35.2
095e4199,3,24,6,0,2,2,3.1,1.6,-0.1,-0.6,518.4
0984c5d5,2,6,3,0,2,3,2.6,0.2,-0.6,-0.2,195.6
09f24df6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a63446f,1,3,1,0,0,0,0.3,0.3,0.7,0.7,74.1
0a89e877,1,10,2,0,0,0,0.4,0.4,0.6,0.6,189.0
0aa874f4,0,15,1,0,0,0,1.7,1.7,-1.7,-1.7,183.0
0b0cbe5b,8,86,32,0,0,0,7.8,7.8,0.2,0.2,1668.4
0b4d8274,4,34,11,0,0,0,3.2,3.2,0.8,0.8,605.2
0bd57eb0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0be95d34,0,20,6,0,0,0,0.8,0.8,-0.8,-0.8,430.0
0c291a1a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d2158d5,1,15,7,0,0,0,1.1,1.1,-0.1,-0.1,364.5
0e12089d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e6bc38c,3,25,7,0,0,0,4.2,4.2,-1.2,-1.2,342.5
0eb03d5b,0,1,1,0,0,0,0.2,0.2,-0.2,-0.2,7.7
0ee664db,1,2,2,0,0,0,0.2,0.2,0.8,0.8,26.0
0eeafda5,0,8,1,0,0,0,1.1,1.1,-1.1,-1.1,79.2
0f4c0bad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0f52f925,0,21,4,5,0,0,1.0,1.0,-1.0,-1.0,493.5
0f8418aa,3,28,8,0,0,0,1.5,1.5,1.5,1.5,630.0
0fb21da9,0,1,1,0,0,0,0.5,0.5,-0.5,-0.5,10.9
0fe7f7bc,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1040e783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10650926,0,9,0,0,0,0,0.2,0.2,-0.2,-0.2,293.4
11ced928,3,45,17,0,1,1,7.9,7.1,-4.9,-5.1,522.0
132a82f1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
132bb875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1467af0d,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,66.3
148e136f,8,81,24,1,1,1,9.9,9.1,-1.9,-2.1,1530.9
15e1afd5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15e99107,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,22.2
16324e1d,2,20,8,0,0,0,3.1,3.1,-1.1,-1.1,244.0
166a981d,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,72.0
16714a62,0,8,0,0,0,0,0.7,0.7,-0.7,-0.7,86.4
167d5018,3,12,5,0,0,0,1.7,1.7,1.3,1.3,110.4
171bf11d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
176674ab,1,12,3,0,0,0,0.9,0.9,0.1,0.1,212.4
17f29fb0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
19053e31,0,10,2,0,0,0,0.6,0.6,-0.6,-0.6,228.0
19a12bed,0,9,1,0,0,0,0.9,0.9,-0.9,-0.9,190.8
19cda00b,12,97,30,9,0,0,8.7,8.7,3.3,3.3,1901.2
19f8e480,0,7,1,0,0,0,0.2,0.2,-0.2,-0.2,176.4
1a4b9094,1,19,2,0,0,0,1.4,1.4,-0.4,-0.4,395.2
1a6f2a66,0,6,1,0,0,0,0.3,0.3,-0.3,-0.3,126.6
1a992676,3,31,16,1,0,0,4.1,4.1,-1.1,-1.1,539.4
1ad8cb67,3,14,6,0,0,0,1.3,1.3,1.7,1.7,284.2
1b82f8df,0,11,3,0,0,0,0.5,0.5,-0.5,-0.5,251.9
1bfb6fef,1,1,1,0,0,0,0.1,0.1,0.9,0.9,16.6
1c344204,0,22,4,0,0,0,2.3,2.3,-2.3,-2.3,299.2
1d2d5cc8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1ec7e1c5,2,14,3,0,0,0,2.1,2.1,-0.1,-0.1,135.8
1ef37668,1,12,2,0,0,0,1.1,1.1,-0.1,-0.1,268.8
1f8c7aa9,0,27,7,4,0,0,1.6,1.6,-1.6,-1.6,596.7
20094685,1,13,4,1,0,0,0.5,0.5,0.5,0.5,354.9
2054d037,11,62,23,0,2,2,7.8,6.3,3.2,2.7,954.8
20730eae,8,37,20,0,0,0,4.3,4.3,3.7,3.7,543.9
20e73fac,6,44,14,8,2,3,6.5,4.2,-0.5,-0.2,1007.6
22721b88,0,24,3,0,0,0,0.8,0.8,-0.8,-0.8,583.2
22a62523,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22bfb57e,1,13,5,0,0,0,1.4,1.4,-0.4,-0.4,226.2
23593121,0,3,0,0,0,0,0.4,0.4,-0.4,-0.4,51.9
2384dbed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
23c63b7f,2,27,10,0,0,0,2.9,2.9,-0.9,-0.9,310.5
242b350c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2434f24a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
243f4a0b,0,21,4,0,0,0,0.8,0.8,-0.8,-0.8,564.9
244bc2c8,3,20,9,0,0,0,3.7,3.7,-0.7,-0.7,286.0
247accfd,1,11,2,0,0,0,1.3,1.3,-0.3,-0.3,190.3
249cdcff,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
24eb7ed6,0,23,6,6,0,0,2.1,2.1,-2.1,-2.1,503.7
2515040a,0,9,3,0,0,0,0.8,0.8,-0.8,-0.8,117.9
26383ea5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26777636,0,1,0,0,0,0,0.0,0.0,0.0,0.0,46.4
2677a1de,13,90,32,13,4,4,12.4,9.2,0.6,-0.2,2097.0
26975a92,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,6.9
275e2c51,2,14,3,0,0,0,1.7,1.7,0.3,0.3,126.0
276cce2e,0,18,5,4,0,0,0.8,0.8,-0.8,-0.8,430.2
279ddf6a,2,22,7,0,0,0,1.0,1.0,1.0,1.0,541.2
28129034,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
288e1e13,3,10,4,0,0,0,1.5,1.5,1.5,1.5,140.0
28a65a2c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
28dabd43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
29c02c9f,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,71.4
29d8ad3f,1,11,2,0,0,0,1.2,1.2,-0.2,-0.2,124.3
29ef0f49,4,28,11,0,0,0,3.9,3.9,0.1,0.1,403.2
2a657da0,7,70,22,11,0,0,3.6,3.6,3.4,3.4,1715.0
2b16cb1a,6,73,16,1,1,2,7.8,6.3,-1.8,-1.3,1496.5
2b9fdeea,16,99,33,8,2,2,11.3,9.8,4.7,4.2,1683.0
2c92d3c0,1,35,8,0,0,0,2.7,2.7,-1.7,-1.7,609.0
2d22cea7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2e0367a6,3,62,19,19,1,1,5.2,4.4,-2.2,-2.4,1519.0
2e52206e,2,45,12,0,0,0,3.5,3.5,-1.5,-1.5,819.0
2ef637bd,0,5,2,0,0,0,0.2,0.2,-0.2,-0.2,112.5
2f8f43f3,0,5,0,1,0,0,0.2,0.2,-0.2,-0.2,119.5
2f965a72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2fa2a875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3010aefb,1,26,7,0,0,0,2.8,2.8,-1.8,-1.8,468.0
30395d3b,3,28,8,3,0,0,3.1,3.1,-0.1,-0.1,445.2
3067cbef,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,24.6
3071a619,2,38,9,0,0,0,4.6,4.6,-2.6,-2.6,604.2
31a62dc7,1,15,4,0,0,0,1.1,1.1,-0.1,-0.1,294.0
32c2d95f,0,19,4,0,0,0,1.6,1.6,-1.6,-1.6,292.6
33508c78,1,10,5,1,0,0,1.5,1.5,-0.5,-0.5,176.0
33887998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3681cfff,0,17,2,0,0,0,2.2,2.2,-2.2,-2.2,168.3
3708e9fa,3,49,16,0,0,0,4.3,4.3,-1.3,-1.3,945.7
375622c5,2,15,3,0,0,0,0.7,0.7,1.3,1.3,325.5
3767b3b7,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,55.8
378825c7,1,17,3,0,0,0,1.2,1.2,-0.2,-0.2,314.5
380a15e2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
392d98fc,0,2,0,0,0,0,0.6,0.6,-0.6,-0.6,25.8
397ba086,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
39901146,0,15,6,0,0,0,1.9,1.9,-1.9,-1.9,216.0
3acddfdd,0,7,1,1,0,0,0.4,0.4,-0.4,-0.4,138.6
3befc2b6,2,20,5,2,0,0,1.1,1.1,0.9,0.9,488.0
3cefcaef,2,23,7,0,0,0,0.9,0.9,1.1,1.1,503.7
3d3b0206,1,2,1,0,0,0,0.4,0.4,0.6,0.6,25.8
3dd738a1,1,13,4,0,0,0,0.9,0.9,0.1,0.1,261.3
3e092724,4,51,19,17,1,2,5.2,3.6,-1.2,-0.6,1412.7
3e87d087,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,93.0
