id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
005c0807,3,45,13,3,0,0,4.1,4.1,-1.1,-1.1,864.0
007faf7a,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,50.0
0118c54c,1,4,3,0,0,0,0.4,0.4,0.6,0.6,79.6
032f894e,3,30,10,4,0,0,1.6,1.4,1.4,1.6,756.0
0557ff4f,0,5,1,2,0,0,0.5,0.5,-0.5,-0.5,98.5
05816e19,1,19,6,1,0,0,2.0,2.0,-1.0,-1.0,381.9
0630eb63,5,30,14,0,0,0,3.3,3.3,1.7,1.7,549.0
0670ee51,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06df8256,0,10,3,0,0,0,0.7,0.7,-0.7,-0.7,147.0
07f73a4f,1,1,1,0,0,0,0.4,0.4,0.6,0.6,6.7
08082af0,1,6,2,0,0,0,0.8,0.8,0.2,0.2,105.6
095e4199,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0984c5d5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a63446f,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,140.4
0a89e877,0,10,1,0,0,0,0.7,0.7,-0.7,-0.7,201.0
0aa874f4,0,12,2,0,0,0,0.6,0.6,-0.6,-0.6,226.8
0b0cbe5b,10,75,34,2,3,3,10.3,7.9,-0.3,-0.9,1335.0
0b4d8274,6,20,12,1,0,0,4.1,4.1,1.9,1.9,264.0
0bb6e193,0,1,1,0,0,0,0.0,0.0,0.0,0.0,29.1
0be95d34,2,27,9,0,1,1,3.1,2.3,-1.1,-1.3,556.2
0c291a1a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0cbc8baa,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,32.2
0d2158d5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.3
0d3585b5,3,20,7,0,0,0,2.0,2.0,1.0,1.0,346.0
0e6bc38c,3,18,8,0,0,0,2.6,2.6,0.4,0.4,216.0
0eb03d5b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0f26fd24,0,16,7,0,0,0,1.4,1.4,-1.4,-1.4,344.0
0f52f925,0,4,1,2,0,0,0.1,0.1,-0.1,-0.1,118.8
0f8418aa,0,16,1,0,0,0,0.8,0.8,-0.8,-0.8,364.8
0f86995c,1,4,1,0,0,0,0.2,0.2,0.8,0.8,94.0
0f87f8c2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0f9b8301,3,19,6,4,0,1,1.7,1.0,1.3,2.0,533.9
1001ae82,1,25,5,5,1,1,2.2,1.4,-1.2,-1.4,612.5
10f0fdd3,0,18,4,0,0,0,1.0,1.0,-1.0,-1.0,401.4
11ced928,3,25,10,0,1,1,3.3,2.5,-0.3,-0.5,360.0
11ff3d56,0,5,2,0,0,0,0.2,0.2,-0.2,-0.2,141.0
1232e1dc,0,9,1,0,0,0,0.6,0.6,-0.6,-0.6,112.5
132a82f1,1,7,1,0,0,0,0.9,0.9,0.1,0.1,58.8
132bb875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1467af0d,0,2,0,0,0,0,0.3,0.3,-0.3,-0.3,12.6
14e8e9d7,1,4,4,0,0,0,0.5,0.5,0.5,0.5,36.4
16324e1d,1,18,3,0,0,0,2.0,2.0,-1.0,-1.0,331.2
166a981d,1,6,4,0,0,0,0.9,0.9,0.1,0.1,60.6
16aa7d4c,0,4,0,0,0,0,0.3,0.3,-0.3,-0.3,78.4
18ebca4b,4,49,14,0,0,2,7.1,5.5,-3.1,-1.5,906.5
19a12bed,2,31,7,1,0,0,1.9,1.9,0.1,0.1,672.7
19cda00b,8,72,22,8,1,2,8.3,6.7,-0.3,0.3,1512.0
19f8e480,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.0
1a4b9094,1,28,4,1,0,0,2.4,2.4,-1.4,-1.4,546.0
1a6f2a66,1,17,4,7,0,0,1.3,1.3,-0.3,-0.3,430.1
1a992676,0,13,5,0,0,0,1.1,1.1,-1.1,-1.1,240.5
1ad8cb67,2,13,3,0,0,0,1.1,1.1,0.9,0.9,202.8
1b6862e8,1,5,2,0,0,0,0.3,0.3,0.7,0.7,106.0
1bab7b66,0,4,0,0,0,0,0.6,0.6,-0.6,-0.6,35.6
1bfb6fef,2,10,5,0,0,0,1.6,1.6,0.4,0.4,79.0
1d2d5cc8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1ddbc7ca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1ec7e1c5,1,5,2,0,0,0,0.4,0.4,0.6,0.6,70.0
20094685,0,10,2,0,0,0,0.6,0.6,-0.6,-0.6,192.0
2054d037,10,64,28,0,0,2,9.3,7.7,0.7,2.3,979.2
20e73fac,2,42,10,12,0,0,2.5,2.5,-0.5,-0.5,1087.8
2145368f,0,15,2,0,0,0,1.4,1.4,-1.4,-1.4,303.0
21f8d950,4,38,13,0,0,0,4.5,4.5,-0.5,-0.5,619.4
22721b88,1,16,4,0,0,0,0.7,0.7,0.3,0.3,350.4
22bfb57e,2,14,4,0,0,0,0.8,0.8,1.2,1.2,348.6
2306bfde,1,2,2,0,0,0,0.1,0.1,0.9,0.9,39.0
23bf644d,0,2,0,0,0,0,0.5,0.5,-0.5,-0.5,16.4
23c63b7f,3,17,5,0,0,0,1.9,1.9,1.1,1.1,306.0
242b350c,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29.7
2434f24a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
243f4a0b,2,22,7,0,0,0,0.8,0.8,1.2,1.2,591.8
244bc2c8,7,38,17,0,1,1,5.7,5.0,1.3,1.0,558.6
247accfd,2,5,4,0,0,0,1.2,1.2,0.8,0.8,49.0
24eb7ed6,1,13,5,2,0,0,0.6,0.6,0.4,0.4,293.8
254c927d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26777636,3,17,6,1,0,0,0.8,0.8,2.2,2.2,404.6
2677a1de,3,44,8,3,1,1,3.8,3.0,-0.8,-1.0,1025.2
26975a92,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26e4447b,3,34,11,2,0,0,1.8,1.8,1.2,1.2,754.8
275e2c51,1,8,2,0,0,0,0.7,0.7,0.3,0.3,72.8
279ddf6a,1,21,3,1,0,0,0.9,0.9,0.1,0.1,451.5
288e1e13,1,4,1,1,0,0,0.3,0.3,0.7,0.7,88.0
28a65a2c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
28dabd43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2945f4b7,0,23,4,0,0,0,1.2,1.2,-1.2,-1.2,460.0
29c02c9f,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,35.0
29d8ad3f,4,17,7,0,0,0,1.9,1.9,2.1,2.1,175.1
29ef0f49,2,24,9,0,1,2,5.0,3.5,-3.0,-2.5,357.6
2a657da0,1,38,12,7,1,1,2.7,1.9,-1.7,-1.9,934.8
2acf0cd7,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,104.4
2b1bed19,0,7,3,0,0,0,0.7,0.7,-0.7,-0.7,161.0
2b3d9aad,1,1,0,0,1,1,0.8,0.0,0.2,0.0,40.6
2b9fdeea,0,3,1,0,0,0,0.3,0.3,-0.3,-0.3,50.7
2c92d3c0,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,63.0
2e52206e,0,5,3,0,0,0,0.3,0.3,-0.3,-0.3,111.0
2ee1b96b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2f965a72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2fa2a875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3010aefb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30144daa,5,26,9,0,0,0,2.9,2.9,2.1,2.1,418.6
3071a619,2,18,7,0,0,0,1.4,1.4,0.6,0.6,261.0
31a62dc7,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,86.0
3225654e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
32c2d95f,3,19,5,0,0,0,1.7,1.7,1.3,1.3,252.7
32f3d97e,1,19,9,0,0,0,2.0,2.0,-1.0,-1.0,381.9
33508c78,0,10,2,1,0,0,0.5,0.5,-0.5,-0.5,215.0
33887998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3423f250,5,42,13,8,1,1,5.2,4.1,-0.2,-0.1,844.2
34bb6fbd,1,6,1,0,0,0,0.8,0.8,0.2,0.2,101.4
3681cfff,3,6,3,0,0,0,1.2,1.2,1.8,1.8,99.6
3708e9fa,3,38,14,1,0,0,3.4,3.4,-0.4,-0.4,809.4
375622c5,0,11,4,0,0,0,0.4,0.4,-0.4,-0.4,259.6
380a15e2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38568467,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38d9ce53,0,1,0,0,0,0,0.0,0.0,0.0,0.0,13.9
3a74f92b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3b5cd50d,0,4,3,0,0,0,0.4,0.4,-0.4,-0.4,84.8
3befc2b6,1,22,5,0,0,0,1.3,1.3,-0.3,-0.3,435.6
3c6bbbab,0,9,3,0,0,0,0.5,0.5,-0.5,-0.5,216.0
3dd738a1,0,6,2,0,0,0,0.2,0.2,-0.2,-0.2,135.6
3deb2342,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,13.6
3e092724,7,53,14,20,5,5,6.5,2.6,0.5,-0.6,1473.4
3eaf8817,3,27,10,1,0,0,4.6,4.6,-1.6,-1.6,394.2
3ef0fa48,4,28,10,0,0,0,5.0,5.0,-1.0,-1.0,434.0
3ef68782,2,7,3,0,0,0,1.3,1.3,0.7,0.7,95.9
3f1a7191,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,75.0
