id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
62e02107,0,2,0,0.0,0.0,19.0,0.0,0,0,0.1,0.1,-0.1,-0.1
20e73fac,6,64,24,0.09,0.25,22.2,11.0,0,0,4.3,4.3,1.7,1.7
861227d2,1,13,2,0.08,0.5,9.0,0.0,0,0,2.3,2.3,-1.3,-1.3
6e2c94ad,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8bbe2df5,1,4,3,0.25,0.33,20.5,0.0,0,0,0.2,0.2,0.8,0.8
5b146df3,1,6,1,0.17,1.0,15.5,0.0,0,0,0.6,0.6,0.4,0.4
16324e1d,0,5,3,0.0,0.0,16.0,0.0,0,0,0.4,0.4,-0.4,-0.4
f83c8d6c,1,12,3,0.0,0.0,14.0,0.0,1,1,1.8,1.0,-0.8,-1.0
edd81e2a,2,14,4,0.07,0.25,25.0,1.0,1,2,2.3,0.7,-0.3,0.3
f9921b7f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8746d5d0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8746d5d0,0,6,1,0.0,0.0,24.0,0.0,0,0,0.3,0.3,-0.3,-0.3
db87a2c4,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
46359159,1,10,4,0.1,0.25,19.8,0.0,0,0,0.8,0.8,0.2,0.2
0118c54c,0,8,0,0.0,0.0,24.3,0.0,0,0,0.3,0.3,-0.3,-0.3
2a657da0,4,60,21,0.07,0.19,24.9,10.0,0,0,2.7,2.7,1.3,1.3
677ee102,1,8,2,0.13,0.5,9.8,0.0,0,0,1.4,1.4,-0.4,-0.4
5ee6e943,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
94f8d10c,2,10,3,0.2,0.67,9.9,0.0,0,0,1.2,1.2,0.8,0.8
8577e60a,3,23,9,0.13,0.33,18.7,0.0,0,0,3.2,3.2,-0.2,-0.2
7b9c2d84,1,26,8,0.04,0.13,18.7,0.0,0,0,1.8,1.8,-0.8,-0.8
79b2399c,3,29,5,0.1,0.6,21.2,1.0,0,0,3.0,3.0,0.0,0.0
f81ef10d,0,10,1,0.0,0.0,21.6,0.0,0,0,0.7,0.7,-0.7,-0.7
5e080f73,8,55,18,0.15,0.44,13.2,1.0,0,0,7.7,7.7,0.3,0.3
5b5724d2,0,3,1,0.0,0.0,23.4,0.0,0,0,0.1,0.1,-0.1,-0.1
f54d2149,1,11,2,0.09,0.5,27.8,0.0,0,0,0.3,0.3,0.7,0.7
e0f3a1f6,1,8,4,0.13,0.25,6.7,0.0,0,0,2.0,2.0,-1.0,-1.0
31a62dc7,3,15,6,0.2,0.5,21.2,0.0,0,0,0.6,0.6,2.4,2.4
3043d33f,0,24,5,0.0,0.0,22.5,4.0,0,0,1.7,1.7,-1.7,-1.7
3c6bbbab,1,24,6,0.04,0.17,22.1,0.0,0,0,1.2,1.2,-0.2,-0.2
5c61496e,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
edd1466a,1,5,1,0.2,1.0,25.1,0.0,0,0,0.2,0.2,0.8,0.8
1787195f,2,21,7,0.1,0.29,19.9,0.0,0,0,1.6,1.6,0.4,0.4
84c0768a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
5515376c,2,15,3,0.13,0.67,13.9,0.0,0,0,1.6,1.6,0.4,0.4
18ebca4b,6,34,12,0.15,0.42,15.3,3.0,1,1,6.3,5.5,-0.3,-0.5
16aa7d4c,3,21,9,0.14,0.33,13.5,0.0,0,0,2.3,2.3,0.7,0.7
279ddf6a,0,22,6,0.0,0.0,21.4,0.0,0,0,1.2,1.2,-1.2,-1.2
873ce3a2,0,6,0,0.0,0.0,21.0,0.0,0,0,0.3,0.3,-0.3,-0.3
b34c63a5,1,18,5,0.06,0.2,18.0,0.0,0,0,1.0,1.0,0.0,0.0
68a26d51,0,8,1,0.0,0.0,21.1,0.0,0,0,0.4,0.4,-0.4,-0.4
7909ffa4,0,8,2,0.0,0.0,17.7,0.0,0,0,0.5,0.5,-0.5,-0.5
45c1c326,0,23,5,0.0,0.0,21.3,4.0,0,1,2.0,1.2,-2.0,-1.2
2b9b37b2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
741418c3,4,34,15,0.12,0.27,18.9,3.0,0,0,3.8,3.8,0.2,0.2
