id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
5bc43860,Brenden Aaronson,us USA,MF,at RB Salzburg,19,2000,1.3,3,1,1,2,0,2,2,100.0,0,1,0,1,0,3,0,0,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,29,1991,2.4,12,10,4,8,0,7,8,87.5,1,5,2,3,1,13,4,0,Matches
7ecc9dee,Shehu Abdullahi,ng NGA,"FW,MF",cy AC Omonia,27,1993,2.9,7,5,3,3,1,4,6,66.7,2,4,2,2,2,9,3,1,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,30,1990,3.6,6,4,4,1,1,2,11,18.2,9,5,1,4,9,15,5,0,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"MF,FW",nl AZ Alkmaar,20,2000,1.9,8,8,6,1,1,4,6,66.7,2,2,0,2,3,11,2,0,Matches
c603091a,Joel Abu Hanna,il ISR,DF,ua Zorya Luhansk,22,1998,4.0,7,3,5,1,1,5,9,55.6,4,8,6,2,7,14,11,0,Matches
74510b8f,Elton Acolatse,nl NED,"FW,MF",il Be'er Sheva,25,1995,2.9,1,1,1,0,0,1,2,50.0,1,3,0,3,1,2,0,0,Matches
22919e97,Sargis Adamyan,am ARM,"FW,DF",de Hoffenheim,27,1993,1.1,1,1,0,1,0,0,2,0.0,2,0,0,0,2,3,0,0,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,29,1991,11.6,23,17,11,9,3,10,20,50.0,10,13,5,8,16,39,9,0,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",at RB Salzburg,18,2002,0.7,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,23,1997,6.4,13,6,5,8,0,5,15,33.3,10,6,0,6,9,22,6,0,Matches
b3de00a7,Stanislav Agkatsev,ru RUS,GK,ru Krasnodar,18,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
c86c0fab,Jonathan Agudelo,co COL,"FW,MF",il Be'er Sheva,27,1992,2.1,1,0,0,1,0,0,0,,0,3,0,3,0,1,0,0,Matches
3ff205d5,Ahmed Ahmedov,bg BUL,"MF,FW",bg CSKA Sofia,25,1995,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,22,1998,4.5,11,7,9,1,1,8,10,80.0,2,6,3,3,8,19,16,0,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,sct Celtic,23,1997,1.8,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,"MF,FW",ru CSKA Moscow,22,1997,2.0,2,2,1,1,0,0,2,0.0,2,2,0,2,6,8,0,0,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,34,1986,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,de Hoffenheim,25,1995,3.7,12,9,6,6,0,8,11,72.7,3,4,0,4,2,14,7,0,Matches
8b92fc98,Deni Alar,at AUT,FW,at Rapid Wien,30,1990,0.8,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,27,1992,2.4,1,0,0,1,0,1,1,100.0,0,3,0,3,0,1,1,0,Matches
