id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
f586779e,Tammy Abraham,eng ENG,FW,eng Chelsea,21,1997,6.3,75,112,67.0,968,158,42,54,77.8,18,30,60.0,4,5,80.0,1,1.3,0.4,-0.3,8,4,0,0,5,Matches
2b09d998,Tyler Adams,us USA,"MF,DF",de RB Leipzig,20,1999,0.9,66,83,79.5,954,237,39,43,90.7,22,26,84.6,4,8,50.0,0,0.0,0.0,0.0,0,4,0,0,7,Matches
ee926a02,Arijan Ademi,mk MKD,"MF,DF",hr Dinamo Zagreb,28,1991,5.7,146,170,85.9,2156,476,78,85,91.8,48,55,87.3,9,11,81.8,1,1.3,0.7,-0.3,5,3,1,0,6,Matches
f76e6b4e,Adrián,es ESP,GK,eng Liverpool,32,1987,3.3,81,99,81.8,2268,1710,16,16,100.0,35,36,97.2,30,46,65.2,0,0.0,0.0,0.0,0,0,0,0,1,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,31,1988,2.2,36,53,67.9,382,43,27,33,81.8,4,6,66.7,1,1,100.0,0,0.6,1.3,-0.6,3,2,1,0,3,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,24,1995,5.8,351,394,89.1,6194,1889,156,166,94.0,165,174,94.8,28,50,56.0,0,0.0,0.1,0.0,0,19,1,0,26,Matches
05439de2,David Alaba,at AUT,DF,de Bayern Munich,27,1992,7.5,538,595,90.4,10072,3511,187,201,93.0,301,316,95.3,40,60,66.7,0,1.0,0.8,-1.0,4,49,8,2,48,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,26,1992,2.4,37,45,82.2,493,65,21,24,87.5,9,11,81.8,2,3,66.7,0,0.1,0.0,-0.1,2,5,0,0,3,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,30,1989,3.9,194,230,84.3,3017,801,103,116,88.8,82,90,91.1,8,14,57.1,1,1.4,0.9,-0.4,7,4,3,0,14,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,de Dortmund,25,1993,1.3,13,20,65.0,220,51,7,11,63.6,5,5,100.0,1,3,33.3,1,0.3,0.1,+0.7,3,1,1,0,3,Matches
77e84962,Thiago Alcántara,es ESP,MF,de Bayern Munich,28,1991,9.1,759,835,90.9,14860,4360,291,317,91.8,335,344,97.4,119,146,81.5,2,1.6,1.1,+0.4,15,92,8,0,103,Matches
f7d50789,Toby Alderweireld,be BEL,DF,eng Tottenham,30,1989,6.0,297,345,86.1,5975,2171,84,90,93.3,179,187,95.7,29,61,47.5,0,0.1,0.3,-0.1,1,15,0,0,8,Matches
6c811eb7,Carles Aleñá,es ESP,MF,es Barcelona,21,1998,1.0,82,97,84.5,1212,468,49,58,84.5,23,26,88.5,7,8,87.5,0,0.4,0.1,-0.4,4,13,1,0,10,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,20,1998,6.5,549,749,73.3,10375,3557,228,251,90.8,242,309,78.3,69,151,45.7,1,1.7,1.6,-0.7,16,51,14,5,63,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,26,1992,5.0,159,173,91.9,3750,2262,34,34,100.0,91,91,100.0,34,48,70.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
cc700722,Allan,br BRA,MF,it Napoli,28,1991,4.9,227,267,85.0,4041,1279,99,108,91.7,91,108,84.3,30,40,75.0,0,0.0,0.6,0.0,0,22,5,0,28,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",eng Tottenham,23,1996,5.7,192,239,80.3,2333,462,124,136,91.2,46,60,76.7,5,12,41.7,1,1.2,0.8,-0.2,7,10,7,0,19,Matches
67b3d74b,André Almeida,pt POR,DF,pt Benfica,28,1990,1.0,35,46,76.1,454,233,20,22,90.9,12,15,80.0,1,6,16.7,0,0.1,0.0,-0.1,1,1,1,0,4,Matches
f4290206,Marcos Alonso,es ESP,DF,eng Chelsea,28,1990,4.4,230,289,79.6,3295,982,137,151,90.7,73,97,75.3,10,21,47.6,0,0.3,0.5,-0.3,3,7,4,2,17,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,26,1993,3.2,125,150,83.3,2426,685,46,48,95.8,59,66,89.4,16,26,61.5,0,0.3,0.1,-0.3,4,23,2,0,25,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,21,1997,4.2,212,236,89.8,3305,913,99,109,90.8,84,92,91.3,15,16,93.8,0,0.3,0.4,-0.3,2,14,3,0,25,Matches
555d5edd,Nadiem Amiri,de GER,"FW,MF",de Leverkusen,22,1996,2.6,118,145,81.4,1782,438,59,67,88.1,38,41,92.7,10,18,55.6,0,0.7,0.2,-0.7,6,14,4,0,16,Matches
10b9fa99,Ethan Ampadu,wls WAL,DF,de RB Leipzig,18,2000,2.0,182,199,91.5,3579,971,43,46,93.5,128,134,95.5,11,19,57.9,0,0.0,0.0,0.0,0,7,0,0,9,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,fr Lyon,23,1996,4.4,215,240,89.6,4845,1683,55,61,90.2,114,120,95.0,43,54,79.6,0,0.1,0.0,-0.1,2,14,1,0,11,Matches
dc008610,Florin Andone,ro ROU,FW,tr Galatasaray,26,1993,1.8,23,35,65.7,350,13,13,18,72.2,8,11,72.7,2,2,100.0,0,0.0,0.1,0.0,0,0,1,0,1,Matches
ef9c1c95,Benjamin André,fr FRA,MF,fr Lille,28,1990,4.5,154,192,80.2,2257,765,79,97,81.4,46,56,82.1,14,17,82.4,2,1.6,0.6,+0.4,9,18,1,1,27,Matches
