id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,24,1995,5.0,189,263,71.9,3909,1552,64,75,85.3,92,106,86.8,29,65,44.6,0,0.0,0.0,0.0,1,10,0,0,10,Matches
f586779e,Tammy Abraham,eng ENG,FW,eng Chelsea,22,1997,2.6,38,48,79.2,397,80,25,32,78.1,9,9,100.0,0,0,,1,0.1,0.1,+0.9,1,2,1,0,2,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,32,1988,8.0,389,467,83.3,7466,2596,161,173,93.1,163,189,86.2,56,85,65.9,1,1.1,0.7,-0.1,10,17,10,5,25,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,28,1991,3.6,244,305,80.0,4067,1503,129,137,94.2,84,99,84.8,27,57,47.4,1,1.4,0.8,-0.4,11,21,6,6,26,Matches
2b09d998,Tyler Adams,us USA,"FW,MF",de RB Leipzig,21,1999,3.2,126,160,78.8,1659,550,83,91,91.2,31,43,72.1,5,11,45.5,0,0.5,0.3,-0.5,3,5,2,0,9,Matches
501055d8,Karim Adeyemi,de GER,FW,at RB Salzburg,18,2002,0.6,4,8,50.0,41,7,4,6,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
f76e6b4e,Adrián,es ESP,GK,eng Liverpool,33,1987,1.0,21,32,65.6,729,583,6,7,85.7,1,1,100.0,13,23,56.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,fr Rennes,24,1996,3.1,177,201,88.1,3532,1518,66,71,93.0,86,93,92.5,24,34,70.6,0,0.0,0.0,0.0,0,8,0,0,5,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,32,1988,1.7,17,22,77.3,142,43,14,17,82.4,1,2,50.0,0,0,,0,0.0,0.1,0.0,0,1,0,0,1,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,25,1995,7.0,521,567,91.9,9386,3203,201,215,93.5,269,278,96.8,39,56,69.6,0,0.1,0.1,-0.1,3,50,1,0,25,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",fr Marseille,19,2001,0.4,11,12,91.7,178,12,5,5,100.0,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,25,1995,2.0,128,140,91.4,1975,585,54,57,94.7,67,74,90.5,1,2,50.0,1,0.0,0.0,+1.0,0,6,1,0,9,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,27,1992,3.2,74,94,78.7,1168,258,41,48,85.4,22,29,75.9,7,9,77.8,0,0.0,0.0,0.0,1,6,0,0,5,Matches
05439de2,David Alaba,at AUT,"DF,MF",de Bayern Munich,28,1992,9.0,620,699,88.7,11712,3501,210,226,92.9,342,370,92.4,58,84,69.0,1,0.6,0.6,+0.4,7,48,7,2,67,Matches
