id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
00459419,21,16,9,8,4,7,19,12,20,3,17,13,34,35,0,103
008a6e6d,14,10,6,7,1,6,12,6,11,5,6,15,29,85,1,96
00963611,1,1,1,0,0,1,2,1,4,3,1,6,7,11,1,14
01226327,48,35,27,17,4,19,31,12,28,9,19,44,92,74,0,146
02b29014,79,52,28,42,9,27,79,52,43,10,33,54,133,61,0,345
032f894e,12,7,6,6,0,6,18,12,9,1,8,7,19,5,1,50
0356cf4f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0420d84f,14,14,9,3,2,6,11,5,16,12,4,10,24,29,2,53
0442183b,3,1,2,1,0,0,1,1,2,1,1,0,3,3,0,10
07802f7f,5,3,1,3,1,0,0,0,4,0,4,2,7,1,0,8
08aa17d0,57,32,21,28,8,16,36,20,47,6,41,48,105,80,0,188
099e666f,41,33,28,10,3,20,32,12,17,7,10,28,69,95,0,85
0c61c77c,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0cc5f4a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d267745,58,43,35,22,1,19,44,25,21,10,11,48,106,129,3,190
0db5d2c8,55,36,40,13,2,19,45,26,49,20,29,76,131,249,5,166
0e6bc38c,42,30,21,16,5,9,32,23,31,3,28,23,65,29,1,133
0ef89a37,17,14,4,10,3,3,21,18,10,0,10,10,27,5,1,60
10072610,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
101da2b5,62,35,22,28,12,24,65,41,38,6,32,47,109,68,2,207
10b9fa99,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0
111c3236,46,34,21,16,9,18,37,19,16,0,16,30,76,42,2,149
1148323a,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
119b9a8e,8,7,6,2,0,3,8,5,2,1,1,11,19,27,0,90
11b9265b,35,26,21,12,2,13,29,16,19,2,17,12,47,44,0,69
129af0db,13,8,0,7,6,1,21,20,17,4,13,6,19,20,0,58
12aa7661,51,31,34,14,3,18,44,26,24,8,16,29,80,95,2,160
15ea812b,46,26,36,10,0,17,38,21,55,43,12,50,96,223,2,127
15f3ec41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15fd5593,3,1,1,2,0,2,6,4,2,1,1,1,4,2,0,10
16380240,20,13,6,10,4,5,22,17,11,1,10,12,32,9,0,100
1695c659,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2
