id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
758dd7f0,39,26,27,8,4,24,38,14,14,2,12,18,57,56,0
bb5fbd2b,25,12,16,6,3,9,19,10,16,4,12,20,45,14,2
aa54ec6f,2,1,2,0,0,0,0,0,0,0,0,1,3,10,0
8aa5f52c,20,14,15,4,1,11,30,19,22,7,15,11,31,73,0
8b788c01,15,12,1,4,10,1,16,15,18,1,17,5,20,17,0
07666c20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3f072a68,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0
48a5a5d6,20,15,10,6,4,7,20,13,15,1,14,3,23,8,0
7956236f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
de0f152c,38,22,24,11,3,14,37,23,26,12,14,28,66,66,0
57df7a11,41,23,24,13,4,23,39,16,19,5,14,14,55,23,0
29733c72,7,3,1,5,1,2,7,5,5,1,4,0,7,2,0
eb7822d7,46,24,23,19,4,20,43,23,21,8,13,22,68,28,1
b217ef29,13,9,4,7,2,4,11,7,8,4,4,12,25,38,0
4bcf39f6,20,12,1,13,6,9,29,20,24,0,24,4,24,10,0
cee31595,88,51,43,34,11,37,106,69,69,19,50,60,148,56,0
78b8ac63,37,22,6,27,4,11,40,29,25,3,22,15,52,43,0
36c2ca73,1,1,1,0,0,1,1,0,1,0,1,0,1,11,3
64b08de7,82,47,36,36,10,40,76,36,24,5,19,24,106,11,0
90f91999,53,35,19,23,11,18,62,44,25,1,24,25,78,18,0
dbe56a33,41,26,9,24,8,5,20,15,14,2,12,3,44,23,0
51a19d04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
471f16b3,44,29,20,18,6,14,42,28,32,7,25,38,82,67,2
fc15fb84,47,33,18,22,7,23,71,48,60,8,52,30,77,34,0
d93c2511,43,22,14,25,4,17,32,15,25,5,20,31,74,34,2
8df7a2fb,41,22,25,16,0,17,29,12,42,31,11,42,83,165,2
5271c8f1,18,15,7,7,4,9,27,18,10,2,8,16,34,21,3
1598599e,7,5,4,1,2,4,5,1,4,1,3,6,13,6,0
fed96827,20,9,13,7,0,11,14,3,17,11,6,17,37,62,1
eba42d2b,19,11,10,9,0,8,18,10,6,1,5,7,26,4,0
2ce2508a,61,32,32,25,4,35,84,49,30,7,23,42,103,39,4
2f90f6b8,16,10,3,10,3,6,26,20,12,3,9,7,23,17,1
