id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
00459419,9,5,4,3,2,1,7,6,4,2,2,3,12,6,0,48
00963611,1,0,0,1,0,1,1,0,1,1,0,7,8,5,0,5
01226327,46,27,22,20,4,16,31,15,27,5,22,28,74,51,0,76
02b29014,71,38,27,32,12,19,57,38,31,8,23,34,105,55,5,257
03e48abb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0420d84f,44,25,23,18,3,19,30,11,14,5,9,26,70,86,0,169
0442183b,37,21,18,16,3,13,27,14,14,3,11,18,55,34,1,64
059948df,4,3,0,4,0,3,7,4,1,1,0,2,6,1,0,7
074d8166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
07802f7f,30,14,5,19,6,11,28,17,30,2,28,5,35,9,0,74
07ace8c3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
08452314,32,18,17,11,4,11,30,19,16,0,16,11,43,4,0,76
08aa17d0,8,6,2,4,2,3,4,1,9,0,9,5,13,10,0,32
099e666f,21,16,16,4,1,10,18,8,13,2,11,17,38,36,1,52
09fec029,35,17,29,4,2,15,28,13,47,30,17,52,87,204,5,152
0bad4516,58,32,41,16,1,25,41,16,42,21,21,43,101,131,1,133
0d267745,24,14,17,6,1,5,9,4,6,4,2,29,53,56,1,70
0d4ceb32,2,1,0,1,1,0,3,3,4,1,3,1,3,6,0,8
0d85a4e8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
0db5d2c8,49,31,27,21,1,27,46,19,29,14,15,69,118,83,0,152
0f7533cd,16,9,6,7,3,3,8,5,13,0,13,3,19,12,0,62
101da2b5,57,43,19,30,8,26,47,21,28,4,24,41,98,70,0,163
10efd0e1,41,28,20,20,1,13,45,32,40,9,31,32,73,17,4,158
111c3236,23,14,11,7,5,12,23,11,3,0,3,13,36,19,1,54
119b9a8e,42,20,27,14,1,22,34,12,16,9,7,39,81,98,2,182
11b9265b,3,2,1,2,0,1,3,2,1,0,1,2,5,0,0,5
129af0db,8,5,0,5,3,1,7,6,6,1,5,0,8,6,0,18
12aa7661,68,40,44,20,4,28,53,25,27,8,19,21,89,97,0,134
12c50af5,1,1,0,1,0,0,5,5,0,0,0,1,2,0,0,5
1598599e,33,18,16,16,1,6,22,16,24,8,16,26,59,26,2,145
15d561fa,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15ea812b,71,36,52,18,1,29,50,21,72,56,16,42,113,240,2,134
15f3ec41,8,6,8,0,0,2,4,2,1,0,1,3,11,0,0,27
16380240,12,5,6,3,3,3,21,18,10,2,8,4,16,5,0,82
165bed61,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,9
16ceb862,3,2,0,1,2,1,4,3,6,1,5,3,6,7,0,22
17370b95,62,43,43,13,6,31,45,14,32,13,19,34,96,82,0,120
1770bd68,15,7,7,5,3,9,21,12,7,0,7,8,23,5,0,33
178ae8f8,28,16,11,11,6,10,38,28,20,1,19,13,41,11,0,138
189cee7b,3,0,0,3,0,0,6,6,8,1,7,1,4,8,0,32
18b896d6,34,16,27,6,1,15,27,12,15,8,7,32,66,96,1,206
18b999f4,3,1,2,1,0,1,1,0,3,0,3,0,3,3,0,5
1900032e,53,33,37,13,3,28,45,17,35,20,15,35,88,174,1,123
1931bde9,8,5,1,7,0,1,6,5,0,0,0,4,12,3,1,33
1961b2aa,39,23,12,24,3,13,59,46,27,4,23,20,59,18,0,178
19b8b0b9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
19ba6c6d,9,6,3,4,2,2,12,10,10,1,9,5,14,15,0,56
1a2935f6,15,9,10,5,0,7,15,8,11,7,4,11,26,51,2,44
1a4ef233,18,12,11,6,1,10,15,5,6,4,2,17,35,28,1,58
1ae30132,32,19,15,14,3,12,21,9,25,12,13,31,63,68,1,70
1b7ec703,3,3,1,1,1,2,3,1,4,0,4,1,4,0,0,18
1b84dbe1,71,46,45,18,8,28,45,17,43,9,34,60,131,116,0,181
1bebde9d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1c7012b8,98,60,35,58,5,38,88,50,51,12,39,52,150,56,0,287
1cb49278,10,4,2,6,2,2,5,3,4,2,2,4,14,29,0,49
1d6ac165,4,2,1,2,1,0,0,0,2,1,1,0,4,17,0,10
1d8c99b0,14,10,5,8,1,3,12,9,11,1,10,19,33,20,0,94
1e0b6a73,25,14,19,5,1,12,24,12,15,7,8,19,44,73,1,65
1ecb65be,27,17,11,9,7,10,22,12,17,1,16,22,49,8,0,112
1f9a3a04,74,46,44,26,4,27,47,20,42,16,26,65,139,106,1,121
20b104bc,46,32,26,14,6,19,41,22,26,7,19,31,77,68,1,106
21166ff4,5,2,4,1,0,3,6,3,8,5,3,7,12,22,3,20
21512407,67,37,43,16,8,37,62,25,38,5,33,23,90,77,2,166
21a66f6a,10,6,2,8,0,1,14,13,16,6,10,1,11,14,0,58
24396398,12,5,6,4,2,7,8,1,3,0,3,3,15,5,0,10
2513a588,15,11,5,5,5,4,19,15,9,0,9,6,21,5,0,60
2628fd2b,0,0,0,0,0,0,3,3,0,0,0,4,4,16,6,59
2642bf6c,1,1,1,0,0,1,2,1,0,0,0,7,8,19,1,33
26679cdf,28,17,16,11,1,5,21,16,17,10,7,15,43,25,0,56
