id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
8637e09a,0,0,0,0,2,0,0,0,0
f9c927de,0,0,0,5,3,0,0,0,0
4d034881,3,0,0,5,3,3,0,0,0
48b28bfd,0,0,0,3,1,0,0,0,0
c46fa34c,0,0,0,2,3,0,0,0,0
89ac64a6,1,0,0,1,2,0,0,0,0
7230b807,0,0,0,0,4,0,1,0,0
1453e3cf,0,0,0,0,0,0,0,0,0
e0d3e18d,1,0,0,4,2,0,0,0,0
42ec696a,1,1,1,0,1,0,0,0,0
6ec6fde0,0,0,0,1,2,0,0,0,0
05439de2,0,0,0,5,0,1,0,0,0
4601e194,2,0,0,6,3,2,0,0,0
4bd414c1,1,0,0,3,4,0,0,0,0
a7a9d95a,1,0,0,4,0,5,0,0,0
77e84962,1,0,0,5,8,0,1,0,0
f7d50789,2,0,0,6,3,0,0,0,0
d849ef0f,1,0,0,7,1,0,0,0,0
6c811eb7,0,0,0,0,0,0,0,0,0
cd1acf9d,0,0,0,7,3,1,0,0,0
7a2e46a8,0,0,0,0,0,0,0,0,0
cc700722,1,0,0,12,12,0,0,0,0
cea4ee8f,0,0,0,6,11,1,0,0,0
67b3d74b,1,0,0,10,12,1,0,0,0
c9e99e49,1,0,0,3,9,1,0,0,0
24fc70d3,3,1,1,6,0,0,0,0,0
555d5edd,0,0,0,0,0,0,0,0,0
5a2cb25d,1,0,0,4,2,0,0,0,0
30941e96,1,0,0,5,5,0,0,0,0
a5db0bec,1,0,0,7,12,2,0,0,0
2f965a72,0,0,0,0,2,0,0,0,0
fdd60087,0,0,0,0,3,0,0,0,0
089550f5,1,0,0,7,15,0,0,0,0
45af8a54,0,0,0,4,7,1,0,0,0
5d5219b1,1,0,0,9,14,5,0,0,0
5c2b4f07,1,0,0,4,4,0,0,0,0
70d8e84c,0,0,0,1,0,0,0,0,0
8e34b9f5,3,0,0,9,4,0,0,0,0
075fe5a3,0,0,0,1,0,0,0,0,0
06df8256,0,0,0,2,0,0,0,0,0
34e38ddf,0,0,0,0,1,0,0,0,0
a1232f4e,1,0,0,3,6,0,0,0,0
50ccf47d,0,0,0,3,8,1,0,0,0
dead55e5,1,0,0,3,0,1,0,0,0
509a4ccb,0,0,0,0,3,0,0,0,0
a58bb1e1,0,0,0,3,3,3,0,0,0
f7b10c66,0,0,0,0,0,0,0,0,0
d7c09951,1,0,0,8,2,0,0,0,0
c2e41cfb,0,0,0,0,1,0,0,0,0
6a189491,1,0,0,1,0,0,0,1,0
7c0000fd,0,0,0,1,1,0,0,0,0
2973d8ff,1,0,0,11,6,9,0,0,0
47064058,0,0,0,0,0,0,0,0,0
7bcc0708,0,0,0,0,3,0,0,0,0
da59a197,0,0,0,0,0,0,0,0,0
19e4eab9,1,0,0,11,9,0,0,0,0
50dc94ce,2,0,0,14,7,6,0,0,0
ff182fdc,0,0,0,3,2,9,0,0,0
e204ec12,1,0,0,6,9,0,0,0,0
b7e7937d,0,0,0,0,0,0,0,0,0
3b15ef2d,0,0,0,0,1,0,0,0,0
f5b6fb78,2,0,0,15,4,0,0,0,0
3189f61a,0,0,0,3,2,0,0,0,0
3b8674e6,1,0,0,12,9,0,0,0,0
70d74ece,0,0,0,0,2,5,0,0,0
5d0d1ec7,1,0,0,6,2,0,0,0,0
a29b1131,1,0,0,4,3,0,0,0,0
ee93c1a9,2,0,0,8,13,1,1,0,0
433dc9a2,2,0,0,13,7,1,0,1,0
2e06f387,1,0,0,2,2,0,0,0,0
de40e38c,1,0,0,3,1,0,0,0,0
7aac47fe,1,0,0,6,2,0,0,0,0
6fdac234,2,0,0,11,4,0,0,0,0
79370f8c,0,0,0,1,2,0,0,0,0
dc62fbee,0,0,0,3,3,0,0,0,0
691bef82,2,0,0,9,7,1,0,0,0
27f0fcda,0,0,0,1,3,2,0,0,0
2db2fd7b,0,0,0,3,3,0,0,1,0
24b98f95,1,0,0,1,0,0,0,0,0
52ec54d0,0,0,0,6,3,0,1,0,1
5e8936be,1,0,0,0,0,0,0,0,0
d49f3e6b,0,0,0,5,2,1,0,0,0
56b5d64e,0,0,0,7,11,1,0,0,0
2b5527c4,0,0,0,0,0,1,0,0,0
33b8d077,3,0,0,10,3,0,0,0,0
fbffc4b1,1,0,0,1,0,0,0,1,0
4e204552,0,0,0,0,0,1,0,0,0
e40d028b,0,0,0,1,1,0,0,1,0
2bcc6d52,1,0,0,4,2,6,0,0,0
9d12e142,0,0,0,0,1,0,0,0,0
5ab0ea87,3,0,0,19,14,0,0,0,0
8a7a5ad7,0,0,0,0,1,0,0,0,0
d1273f09,0,0,0,11,6,2,0,0,0
78841da9,1,0,0,6,7,5,1,0,0
a65ce836,1,0,0,4,6,0,0,0,0
bd6351cd,0,0,0,6,9,0,1,0,0
356c9002,0,0,0,1,1,0,0,0,0
4958bfb2,1,0,0,7,2,0,0,0,0
4d224fe8,0,0,0,10,3,0,0,0,0
1ddbb0da,0,0,0,0,0,0,0,0,0
58a160e1,0,0,0,0,0,0,0,0,0
6938d79b,0,0,0,5,1,0,0,0,0
527f063d,0,0,0,3,1,4,0,0,0
c0617e2b,0,0,0,2,1,0,0,0,0
f76d7a41,1,0,0,1,0,0,0,0,0
a33a0dc0,0,0,0,6,9,0,0,0,0
5e1028e5,0,0,0,2,12,0,0,0,0
5b54bf3b,0,0,0,1,0,1,0,0,0
042d286e,1,0,0,5,3,2,0,0,0
873ce3a2,0,0,0,1,2,0,0,0,0
96b03fe2,0,0,0,4,2,0,0,0,0
0ac94a23,0,0,0,3,0,0,0,0,0
e85fb9b8,1,0,0,4,7,1,0,0,0
2696b6a9,0,0,0,1,0,0,0,0,0
163bbd4a,0,0,0,8,7,2,0,0,0
b20f5a66,1,0,0,3,3,1,0,0,0
04ac8285,0,0,0,0,0,0,0,0,0
042e8a49,0,0,0,1,1,2,0,0,0
7b18b6db,1,0,0,3,1,0,0,0,0
0331786b,0,0,0,2,2,0,0,0,0
a6951bf8,1,0,0,7,8,0,0,0,0
2d3f7367,0,0,0,3,0,0,0,0,0
6ceef869,3,0,0,5,4,1,0,0,0
beb391dd,0,0,0,1,3,2,0,0,0
fb938d24,3,0,0,11,7,0,0,0,0
01eb744d,2,0,0,10,6,2,0,1,0
69960ac3,1,0,0,4,1,0,0,1,0
7b4c1f6e,0,0,0,1,0,0,0,0,0
a190d597,3,0,0,7,8,7,0,0,0
4fa7cb9b,0,0,0,2,3,0,0,0,0
1840e36d,0,0,0,0,0,0,0,0,0
0ef89a37,0,0,0,6,18,6,0,0,0
16657b95,0,0,0,13,5,0,0,0,0
0ab1f153,1,0,0,7,10,0,0,0,0
44eb9093,1,0,0,9,3,0,0,0,0
29c02c9f,0,0,0,0,0,0,0,0,0
db4ed67b,1,0,0,4,0,0,0,0,0
d9565625,0,0,0,2,0,2,0,0,0
6822ea0c,1,0,0,0,1,0,0,0,0
94b2001f,1,0,0,1,0,0,0,0,0
f08490a6,0,0,0,0,0,0,0,0,0
44781702,0,0,0,13,3,1,0,0,0
e46012d4,0,0,0,0,5,0,0,0,0
532d2690,1,0,0,3,4,0,0,0,0
ae4e2852,0,0,0,8,4,0,0,0,0
41df88b8,0,0,0,0,0,0,0,0,0
c8e65157,1,0,0,3,1,0,0,0,0
fe641c1a,1,0,0,8,1,0,0,0,0
111c3236,0,0,0,2,2,0,0,0,0
f7ee69fb,1,0,0,6,0,0,0,0,0
e7986081,1,0,0,4,1,2,0,0,0
b19db005,0,0,0,1,12,1,0,0,0
54b4dc4e,3,0,0,11,5,0,0,0,0
47af88b8,1,0,0,5,2,1,0,1,0
fbb23472,2,0,0,8,2,0,0,0,0
2c44a35d,1,0,0,4,7,1,0,0,0
5832ebfe,2,0,0,8,3,0,0,0,0
85686f86,0,0,0,0,0,0,0,0,0
4e133a88,0,0,0,7,6,1,0,0,0
19cda00b,1,0,0,5,2,3,0,1,0
549c6ba7,0,0,0,1,2,2,0,0,0
aeed5c06,0,0,0,0,1,0,0,0,0
d2110326,1,0,0,3,2,0,0,0,0
fc62f087,1,0,0,4,1,0,0,0,0
31c69ef1,2,1,1,5,2,0,0,0,0
8104e41e,0,0,0,0,0,0,0,0,0
ac861941,1,0,0,6,1,0,0,0,0
19053e31,1,0,0,7,5,0,0,0,0
cc83b74d,1,0,0,10,16,1,1,0,0
c9cb972b,0,0,0,0,1,0,0,0,0
d072a976,2,0,0,6,5,0,0,0,1
1a992676,2,0,0,4,2,1,0,0,0
ff0ab48c,1,0,0,5,0,0,0,0,0
481c9ece,2,0,0,18,6,0,0,0,0
e0921a4f,1,0,0,5,16,2,0,0,0
4c45cdc2,0,0,0,3,1,3,0,0,0
3bb7f478,2,0,0,11,8,6,0,0,0
a382462b,0,0,0,8,2,0,0,0,0
f0fc9d0e,1,0,0,10,7,1,0,1,0
3bb7b8b4,1,0,0,0,1,0,0,0,0
a1c5b23e,0,0,0,1,0,0,0,0,0
73d6a176,1,0,0,1,0,0,0,0,0
0b4f388a,2,0,0,10,16,6,0,0,0
980522ec,0,0,0,3,11,2,0,0,0
7f3b388c,3,0,0,18,13,0,0,0,0
1e43fad8,0,0,0,0,1,0,0,0,0
66116290,2,0,0,7,7,6,0,0,0
c886b062,2,0,0,5,5,1,0,0,0
0aeeed3f,0,0,0,5,3,0,0,0,0
4e358a2d,0,0,0,4,2,1,0,0,0
691f64f5,0,0,0,0,2,0,0,0,0
874d7a32,2,0,0,8,4,0,0,0,0
bece776f,3,0,0,17,19,8,0,0,0
51a3c4c8,2,0,0,6,9,1,1,1,0
8aafd64f,0,0,0,3,2,0,0,0,0
