id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
8bc373ea,0,0,0,5,2,1,0.0,1.0,0
f586779e,0,0,0,4,4,2,1.0,0.0,0
b96b595c,2,0,0,7,6,1,0.0,0.0,1
81442ecb,3,0,0,5,4,0,0.0,0.0,0
2b09d998,1,0,0,6,2,0,0.0,0.0,0
501055d8,0,0,0,2,1,1,0.0,0.0,0
f76e6b4e,0,0,0,0,0,0,0.0,0.0,0
288e1e13,0,0,0,2,1,0,0.0,0.0,0
4d034881,0,0,0,2,0,0,0.0,0.0,0
89ac64a6,0,0,0,1,4,0,0.0,0.0,0
414e1f69,0,0,0,0,2,0,0.0,0.0,0
eaeca114,0,0,0,3,1,0,0.0,0.0,0
fdf4b948,2,0,0,5,9,0,0.0,0.0,0
05439de2,2,0,0,13,1,0,0.0,0.0,0
4601e194,1,0,0,6,5,4,0.0,0.0,0
5294a83f,2,0,0,1,4,0,0.0,0.0,0
77e84962,1,0,0,6,0,0,0.0,0.0,0
d68cb24c,0,0,0,0,2,0,0.0,0.0,0
6c811eb7,0,0,0,1,3,0,0.0,0.0,0
cd1acf9d,2,0,0,5,2,1,0.0,0.0,0
edd38473,0,0,0,0,0,0,0.0,0.0,0
7a2e46a8,0,0,0,0,0,0,0.0,0.0,0
f4290206,0,0,0,3,2,0,0.0,0.0,0
8ce30c57,0,0,0,9,3,0,0.0,0.0,0
8b3ab7ad,0,0,0,3,0,1,0.0,0.0,0
22721b88,2,0,0,9,5,0,0.0,1.0,0
63e905bc,0,0,0,1,0,0,0.0,0.0,0
9f1893b9,0,0,0,2,0,0,0.0,0.0,0
0a721e85,1,0,0,7,3,0,0.0,0.0,0
b5f66351,0,0,0,0,1,0,0.0,0.0,0
4e3f5992,0,0,0,0,0,0,0.0,0.0,0
30941e96,1,0,0,6,3,1,0.0,0.0,0
b105919e,0,0,0,2,0,0,0.0,0.0,0
108fe016,0,0,0,1,3,0,0.0,0.0,0
99127249,0,0,0,3,9,3,0.0,0.0,0
c63f6e46,0,0,0,6,6,12,0.0,0.0,0
