id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
005ca692,0,0,0,5,1,0,0,0,0
00672021,0,0,0,5,6,0,0,0,0
00844823,1,0,0,1,1,0,0,0,0
00f0482f,1,0,0,1,3,0,0,0,0
016ff750,0,0,0,2,1,0,0,0,0
01834aa0,1,0,0,3,0,0,0,0,0
0193a8bf,2,0,0,10,13,0,0,0,0
01b8a2b2,0,0,0,0,0,0,0,0,0
01c3aff5,0,0,0,3,2,0,0,0,0
01eb744d,2,0,0,10,8,2,0,0,0
02c15616,3,0,0,13,10,5,0,0,0
032f894e,0,0,0,9,8,1,0,0,0
03df04ff,1,0,0,0,1,0,0,0,0
042e8a49,1,0,0,6,16,4,0,0,0
048a1cbc,0,0,0,0,0,0,0,0,0
049a888d,1,0,0,3,4,1,0,0,0
04e17fd5,3,1,1,5,3,0,1,0,0
05439de2,1,0,0,9,1,0,0,0,0
056269d7,0,0,0,7,1,0,0,0,0
05d548d8,1,1,0,6,1,0,0,0,0
05e19d6a,2,1,1,9,6,0,0,0,0
061e8e23,0,0,0,0,2,0,0,0,0
0630eb63,0,0,0,1,0,0,0,0,0
0670ee51,0,0,0,4,0,1,0,0,0
06a1d642,0,0,0,0,0,0,0,0,0
06d4b2e4,0,0,0,1,4,1,0,0,0
06e5b0e4,2,0,0,2,1,0,0,2,0
08d37c53,2,0,0,5,1,0,0,0,0
08f5afaa,2,0,0,0,0,0,0,0,0
091c86e2,0,0,0,1,1,0,0,0,0
0959c2a2,2,0,0,4,5,3,0,0,0
0a396655,0,0,0,5,5,4,0,0,0
0a6dbbf7,0,0,0,0,0,0,0,0,0
0a89e877,0,0,0,1,0,0,0,0,0
0a8fd9cb,0,0,0,0,0,0,0,0,0
0ab1f153,2,0,0,3,9,0,0,0,0
0aeeed3f,1,0,0,2,0,2,0,0,0
0ba976e4,0,0,0,5,2,1,0,0,0
0c09c984,0,0,0,0,0,0,0,0,0
0c152537,1,0,0,3,6,0,0,1,0
0c61c77c,0,0,0,2,4,2,0,0,0
0cc5f4a5,3,0,0,8,9,1,0,0,0
0d267745,2,0,0,17,11,0,0,0,0
0d82903c,0,0,0,8,9,0,0,0,0
0d9b2d31,0,0,0,2,1,0,0,0,0
0db169ae,0,0,0,3,5,0,0,0,0
0e5b695f,0,0,0,0,0,0,0,0,0
0e6bc38c,0,0,0,2,1,1,0,0,0
0e96a5e1,1,0,0,7,5,0,0,0,0
0eb83e1a,0,0,0,7,5,2,0,0,0
0ef89a37,0,0,0,1,4,0,0,0,0
0f41e2ee,0,0,0,1,0,0,0,0,0
101da2b5,1,0,0,1,12,0,0,0,0
10549b49,0,0,0,3,1,1,0,0,0
108fe016,1,0,0,3,3,0,0,0,0
119b9a8e,2,0,0,4,2,1,0,1,0
11b9265b,2,0,0,5,3,0,0,0,0
11c7fa75,0,0,0,0,0,0,0,0,0
