id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
0076ab7f,2,0,0,4,4,0,0,0,0
009a4f60,1,0,0,1,1,0,0,0,0
00f518d8,0,0,0,1,0,0,0,0,0
01b8a2b2,0,0,0,0,0,0,0,0,0
01c3aff5,1,0,0,6,2,1,0,0,0
01e5f06e,0,1,0,3,0,0,0,0,0
01eb744d,0,0,0,3,4,4,0,0,0
02c15616,0,0,0,1,0,0,0,0,0
032f894e,0,0,0,3,3,0,0,0,0
03998238,1,0,0,4,1,0,0,0,0
03df04ff,0,0,0,0,0,0,0,0,0
042e8a49,0,0,0,1,6,1,0,0,0
048a1cbc,0,0,0,3,8,0,0,0,0
049a888d,2,0,0,6,11,5,0,0,0
04e17fd5,0,0,0,1,1,3,0,0,0
04e531b6,1,0,0,3,1,0,0,1,0
05439de2,0,0,0,2,0,0,0,0,0
05d548d8,1,0,0,1,3,0,0,0,0
05e19d6a,0,0,0,7,8,0,0,0,0
0670ee51,0,0,0,4,1,0,0,0,0
06a1d642,1,0,0,2,5,4,0,0,0
08511d65,2,0,0,4,3,1,0,0,0
08990838,1,0,0,2,1,0,0,0,0
08f5afaa,0,0,0,0,1,0,0,0,0
08fe932d,0,0,0,2,1,0,0,1,0
0959c2a2,0,0,0,4,2,0,0,0,0
0a084b35,1,0,0,3,2,0,0,0,0
0a69de7b,1,0,0,3,1,0,0,0,0
0a6dbbf7,0,0,0,1,1,0,1,0,0
0a89e877,1,0,0,3,1,0,0,0,0
0ab1f153,0,0,0,4,17,1,0,1,0
0b5a292a,1,0,0,3,1,0,0,0,0
0ba976e4,0,0,0,6,0,0,0,0,0
0c7a48f8,3,0,0,7,7,0,0,1,0
0ca476cc,0,0,0,0,1,0,0,0,0
0d267745,3,0,0,8,5,0,0,0,0
0d4fd3a0,0,0,0,6,0,0,0,0,1
0d82903c,1,0,0,3,5,0,0,0,0
0d9b2d31,0,0,0,1,7,0,0,0,0
0db169ae,2,0,0,8,8,2,1,0,0
0df2b165,3,0,0,9,4,0,0,0,0
0e6bc38c,0,0,0,4,2,4,0,0,0
0f41e2ee,0,0,0,0,0,0,0,0,0
0fdcef0e,0,0,0,1,2,0,0,0,0
10549b49,0,0,0,0,0,1,0,0,0
10745192,0,0,0,0,1,0,0,0,0
119b9a8e,0,0,0,2,1,0,1,0,0
121101a4,0,0,0,4,1,0,0,0,0
1265a93a,2,0,0,11,7,2,0,0,0
129af0db,0,0,0,6,6,4,0,0,0
12dcbdcc,3,1,1,2,1,0,0,1,0
12e7ac0a,0,0,0,0,0,1,0,0,0
132a82f1,0,0,0,4,2,0,0,0,0
1338e42b,1,0,0,1,1,0,1,0,0
1339039e,0,0,0,0,3,1,1,0,0
133faa84,0,0,0,2,4,0,0,0,0
13d23b29,0,0,0,0,0,0,0,0,0
141b0bd2,0,0,0,1,3,0,0,0,0
1467af0d,4,0,0,10,16,0,0,1,0
148af9a8,1,0,0,1,0,0,0,0,0
14b8fcdf,0,0,0,0,0,0,0,0,0
15413fa5,4,0,0,5,4,0,0,0,0
15ab5a2b,1,0,0,9,2,2,0,0,0
15b287da,1,0,0,4,10,1,0,0,0
15ea94de,0,0,0,0,0,1,0,0,0
15f3ec41,0,0,0,0,6,1,0,0,0
15fd5593,0,0,0,0,2,1,0,0,0
162efffd,1,0,0,2,8,1,0,0,0
163bbd4a,2,0,0,9,7,3,1,0,0
16ceb862,1,0,0,6,4,5,0,0,0
17370b95,0,0,0,0,3,1,0,0,0
17458720,0,0,0,0,0,0,0,0,0
178ae8f8,0,0,0,0,5,0,0,0,0
1840e36d,0,0,0,0,0,0,0,0,0
184ad240,0,0,0,0,2,1,0,0,0
1880614f,1,0,0,1,0,1,0,0,0
18b896d6,0,0,0,1,0,0,0,0,0
18dd3219,1,0,0,4,3,0,0,0,0
1971591f,0,0,0,0,1,0,0,0,0
19a967ab,0,0,0,4,0,0,0,0,0
19cae58d,2,0,0,5,8,1,0,0,0
19cda00b,0,0,0,1,2,0,0,0,0
1a799243,1,0,0,4,2,0,1,0,0
1a992676,0,0,0,0,0,0,0,0,0
1adcf39e,1,0,0,3,1,0,0,0,0
1b82f8df,2,0,0,9,2,0,0,0,0
1bacc518,0,0,0,2,6,0,0,0,0
1bf33a9a,0,0,0,2,3,1,0,0,0
1cb49278,0,0,0,2,2,0,0,0,0
1daec722,1,0,0,5,3,1,0,0,0
1e1378e1,2,0,0,4,1,0,0,0,0
1e4319ac,0,0,0,0,1,0,0,0,0
1f3afdcb,1,0,0,7,2,0,0,1,0
1f44ac21,0,0,0,0,2,0,0,0,0
1f994616,0,0,0,0,0,0,0,0,0
1fbbfbde,1,0,0,2,1,0,0,1,0
20030c06,0,0,0,3,6,0,0,0,0
20730eae,0,0,0,6,15,1,1,0,0
20b9f052,0,0,0,0,2,0,0,0,0
213f0daf,0,0,0,2,0,0,0,0,0
2146785a,1,0,0,3,2,0,0,0,0
2180c761,0,0,0,0,0,0,0,0,0
21a66f6a,1,0,0,7,14,2,1,0,0
