id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
00844823,1441,42,39,1,22,7,3,0,0,0,0,3,10
00a6485f,895,269,20,0,3,69,249,0,0,0,0,6,50
012c38ec,16,0,0,0,1,0,0,0,0,0,0,0,0
016ff750,605,85,27,0,2,82,17,32,6,21,2,4,28
0174ba21,18,5,0,0,1,3,5,0,0,0,0,0,1
01c3aff5,486,22,3,4,3,3,19,0,0,0,0,4,16
01e5f06e,6,1,0,0,0,1,0,1,0,1,0,0,0
03bd0bf4,1625,71,71,0,7,0,0,0,0,0,0,9,2
042e8a49,604,7,0,1,6,57,7,0,0,0,0,1,16
048a1cbc,353,64,9,0,1,24,41,14,7,4,2,1,8
04c11885,617,7,5,2,1,11,2,0,0,0,0,4,21
05439de2,1167,168,10,0,4,94,151,7,0,7,0,3,37
05d548d8,1991,37,33,2,22,5,4,0,0,0,0,4,13
061e8e23,297,11,1,1,4,12,2,1,0,1,0,2,14
070ec0b1,1548,52,50,0,3,0,2,0,0,0,0,4,9
080440a4,1280,64,54,1,14,5,10,0,0,0,0,8,14
088ca1bd,473,169,18,0,2,88,102,49,9,35,0,3,23
09586899,774,108,20,0,13,65,52,36,20,8,0,0,16
096a77c4,114,7,0,1,2,17,2,5,0,3,0,1,4
0a1cb833,774,397,141,0,2,0,0,0,0,0,0,5,0
0a89e877,689,133,10,0,6,36,123,0,0,0,0,1,44
0b4f388a,216,5,0,1,1,7,0,2,0,0,0,0,14
0cf778df,29,1,0,0,0,0,1,0,0,0,0,0,1
0d55d942,939,409,102,0,0,0,0,0,0,0,0,4,0
0d8a37c2,139,48,14,0,2,0,0,0,0,0,0,1,0
0dabaf14,261,8,4,1,1,9,0,4,3,1,0,0,3
0eb5720b,692,43,39,0,8,4,4,0,0,0,0,1,15
0f26fd24,212,12,0,0,0,41,12,0,0,0,0,1,13
0fbecd11,912,31,30,4,9,3,1,0,0,0,0,3,25
1025db8e,1126,52,47,1,9,3,5,0,0,0,0,5,15
106bca06,349,75,7,0,0,19,65,3,0,3,0,4,16
11dbba47,344,7,1,0,1,84,4,0,0,0,0,0,50
11fd2b75,472,13,13,1,7,4,0,0,0,0,0,1,8
1238a3f9,423,14,0,0,0,13,0,0,0,0,0,3,19
125cb9fe,378,17,15,0,3,0,1,0,0,0,0,0,5
126cf855,10,0,0,0,0,0,0,0,0,0,0,0,0
13ddc856,174,4,1,2,0,11,0,0,0,0,0,1,13
140afefb,527,109,21,0,8,121,42,46,11,33,2,7,42
15413fa5,885,35,32,1,3,1,3,0,0,0,0,2,21
15b287da,31,1,0,0,1,1,0,0,0,0,0,0,1
15ea94de,124,14,0,1,1,1,0,0,0,0,0,1,5
16b8fabd,27,14,6,0,0,0,0,0,0,0,0,0,0
